"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"87",-0.5,-1.5,-0.2,1,-0.000601500000000033,0.00433380000000005,2.94000000000683e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"88",-0.5,-1.5,-0.2,1.5,-0.000596800000000064,0.00625129999999996,3.05000000000444e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"89",-0.5,-1.5,0.2,-1.5,-0.000146900000000061,-0.0116119,-2.02000000000258e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"90",-0.5,-1.5,0.2,-1,-0.000280600000000075,-0.0087699,-1.98000000000143e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"91",-0.5,-1.5,0.2,1,-0.000499600000000044,0.00429000000000002,-1.92999999999444e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"92",-0.5,-1.5,0.2,1.5,-0.000500200000000173,0.00620389999999993,-1.9199999999997e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"93",-0.5,-1.5,0.75,-1.5,-0.000176799999999977,-0.0116025,-1.39000000000111e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"94",-0.5,-1.5,0.75,-1,-0.000276100000000112,-0.00876509999999997,-1.34999999999996e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"95",-0.5,-1.5,0.75,1,-0.000487300000000079,0.00428759999999995,-2.02999999999731e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"96",-0.5,-1.5,0.75,1.5,-0.000479500000000188,0.00620469999999995,-2.05999999999262e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"97",-0.5,-1,-0.75,-1.5,-0.00020549999999997,-0.0101869,-1.97000000000669e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"98",-0.5,-1,-0.75,-1,-0.000297400000000003,-0.00780500000000006,-9.59999999994299e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"99",-0.5,-1,-0.75,1,-0.000502800000000025,0.00334660000000009,6.560000000011e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"100",-0.5,-1,-0.75,1.5,-0.000506400000000018,0.0049979,5.54999999999861e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"101",-0.5,-1,-0.2,-1.5,-0.000194499999999986,-0.0101746,-1.22000000001288e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"102",-0.5,-1,-0.2,-1,-0.000253799999999971,-0.0077967000000001,-1.89999999999912e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"103",-0.5,-1,-0.2,1,-0.000439399999999979,0.0033474,6.61000000000689e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"104",-0.5,-1,-0.2,1.5,-0.000433000000000128,0.00500210000000001,5.57999999999392e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"105",-0.5,-1,0.2,-1.5,-7.6799999999988e-05,-0.0102483000000001,-7.10000000001543e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"106",-0.5,-1,0.2,-1,-0.0002004000000001,-0.00786759999999997,-6.22999999999596e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"107",-0.5,-1,0.2,1,-0.000428800000000118,0.00329070000000009,9.20000000015353e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"108",-0.5,-1,0.2,1.5,-0.000427799999999978,0.00494210000000006,-1.89999999999912e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"109",-0.5,-1,0.75,-1.5,-6.58000000001158e-05,-0.010236,-6.35000000001051e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"110",-0.5,-1,0.75,-1,-0.000156799999999957,-0.00785930000000012,-5.46000000000157e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"111",-0.5,-1,0.75,1,-0.000365400000000071,0.0032915,9.7000000001124e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"112",-0.5,-1,0.75,1.5,-0.000354400000000088,0.00494629999999996,-1.60000000004601e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"113",-0.5,0,-0.75,-1.5,-9.72000000000195e-05,-0.00880239999999999,1.96000000000085e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"114",-0.5,0,-0.75,-1,-0.000192599999999987,-0.0068897,2.48999999999944e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"115",-0.5,0,-0.75,1,-0.000360199999999922,0.00230280000000005,3.92999999999644e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"116",-0.5,0,-0.75,1.5,-0.000361799999999968,0.0036815,3.94999999999701e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"117",-0.5,0,-0.2,-1.5,-0.00010880000000002,-0.00878760000000001,2.78999999999696e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"118",-0.5,0,-0.2,-1,-0.000175800000000059,-0.00687859999999996,3.39000000000311e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"119",-0.5,0,-0.2,1,-0.000319899999999929,0.00230580000000002,4.13999999999692e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"120",-0.5,0,-0.2,1.5,-0.000315500000000024,0.00368729999999995,4.11999999999635e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"121",-0.5,0,0.2,-1.5,4.49999999996287e-06,-0.00887820000000006,-4.04999999999989e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"122",-0.5,0,0.2,-1,-0.00010880000000002,-0.00696640000000004,-3.70000000000648e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"123",-0.5,0,0.2,1,-0.000293800000000011,0.00223530000000016,-2.48999999999944e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"124",-0.5,0,0.2,1.5,-0.000289600000000001,0.00361480000000003,-2.55000000000116e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"125",-0.5,0,0.75,-1.5,-7.10000000003763e-06,-0.00886340000000008,-3.22000000000378e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"126",-0.5,0,0.75,-1,-9.2000000000092e-05,-0.0069553,-2.8000000000028e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"127",-0.5,0,0.75,1,-0.000253500000000018,0.00223830000000014,-2.27999999999895e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"128",-0.5,0,0.75,1.5,-0.000243299999999946,0.00362059999999997,-2.38000000000183e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"129",-0.5,1,-0.75,-1.5,-0.000140600000000046,-0.00824590000000003,1.78000000000678e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"130",-0.5,1,-0.75,-1,-0.000219300000000033,-0.0065021999999999,2.46000000000413e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"131",-0.5,1,-0.75,1,-0.000371400000000022,0.00196359999999984,5.94999999998791e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"132",-0.5,1,-0.75,1.5,-0.000371999999999928,0.00324840000000004,5.45000000000684e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"133",-0.5,1,-0.2,-1.5,-0.00014460000000005,-0.00823119999999999,2.50000000000528e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"134",-0.5,1,-0.2,-1,-0.000196599999999991,-0.00649149999999987,3.26000000000493e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"135",-0.5,1,-0.2,1,-0.000325499999999979,0.00196669999999988,6.12999999999309e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"136",-0.5,1,-0.2,1.5,-0.000317099999999848,0.00325419999999998,5.59000000001086e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"137",-0.5,1,0.2,-1.5,-6.02000000001768e-05,-0.0083242,-4.24999999999454e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"138",-0.5,1,0.2,-1,-0.000171799999999944,-0.00657789999999991,-3.5999999999925e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"139",-0.5,1,0.2,1,-0.000333299999999981,0.00189689999999987,-3.00000000008627e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"140",-0.5,1,0.2,1.5,-0.000329499999999872,0.00318240000000003,-8.89999999986735e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"141",-0.5,1,0.75,-1.5,-6.42000000000698e-05,-0.00830950000000008,-3.52999999999604e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"142",-0.5,1,0.75,-1,-0.000149100000000013,-0.00656719999999988,-2.7999999999917e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"143",-0.5,1,0.75,1,-0.000287399999999938,0.00190000000000001,-1.20000000003451e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"144",-0.5,1,0.75,1.5,-0.000274600000000014,0.00318819999999997,-7.49999999993811e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"145",-0.5,1.5,-0.75,-1.5,-0.000153600000000087,-0.00812990000000002,1.50000000000983e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"146",-0.5,1.5,-0.75,-1,-0.000220400000000009,-0.00642850000000006,1.70000000000448e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"147",-0.5,1.5,-0.75,1,-0.00036959999999997,0.00187149999999991,5.07999999999065e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"148",-0.5,1.5,-0.75,1.5,-0.000367399999999907,0.00313239999999992,4.2399999999998e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"149",-0.5,1.5,-0.2,-1.5,-0.000155299999999969,-0.00811580000000012,2.20000000000775e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"150",-0.5,1.5,-0.2,-1,-0.00020129999999996,-0.00641879999999995,2.45000000000939e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"151",-0.5,1.5,-0.2,1,-0.000325099999999967,0.00187349999999997,5.15999999999295e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"152",-0.5,1.5,-0.2,1.5,-0.000314299999999879,0.0031371,4.28000000000095e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
