"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"104",-0.5,-1,-0.2,1.5,-0.0523172999999995,0.352889900111518,0.000650950111515947,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"105",-0.5,-1,0.2,-1.5,-0.00742759999999976,-0.351936149888482,0.000976300111517947,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"106",-0.5,-1,0.2,-1,-0.0148552,-0.234155974888483,0.00131957511151759,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"107",-0.5,-1,0.2,1,-0.0445656000000003,0.236964725111518,0.0026926751115175,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"108",-0.5,-1,0.2,1.5,-0.0519931999999992,0.354744900111517,0.00303595011151625,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"109",-0.5,-1,0.75,-1.5,-0.00746539999999962,-0.352190149888483,0.000214300111517129,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"110",-0.5,-1,0.75,-1,-0.0149308000000006,-0.234663974888483,0.000303575111517684,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"111",-0.5,-1,0.75,1,-0.0447924000000004,0.235440725111518,0.000660675111517683,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"112",-0.5,-1,0.75,1.5,-0.0522577999999996,0.352966900111517,0.000749950111516462,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"113",-0.5,0,-0.75,-1.5,8.88178419700125e-16,0.125613675,0.000916378940198248,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"114",-0.5,0,-0.75,-1,8.88178419700125e-16,0.25097295,0.00144940394019777,4,1.5,1.5,3,4,1,2,3,4,1,2,3,4,1,2,3
"115",-0.5,0,-0.75,1,8.88178419700125e-16,0.752410049999999,0.00358150394019674,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"116",-0.5,0,-0.75,1.5,-8.88178419700125e-16,0.877769325,0.00411452894019604,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"117",-0.5,0,-0.2,-1.5,0,0.125389375,6.29256906330422e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"118",-0.5,0,-0.2,-1,0,0.25052435,0.000240350690633662,4,1.5,1.5,3,4,1.5,1.5,3,4,1.5,1.5,3,4,1,2,3
"119",-0.5,0,-0.2,1,8.88178419700125e-16,0.75106425,0.000950050690633475,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"120",-0.5,0,-0.2,1.5,0,0.876199225,0.0011274756906321,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"121",-0.5,0,0.2,-1.5,0,0.125523524999999,0.000943192118084246,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"122",-0.5,0,0.2,-1,0,0.25079265,0.00149161711808432,4,1.5,1.5,3,4,1.5,1.5,3,4,1.5,1.5,3,4,1,2,3
"123",-0.5,0,0.2,1,0,0.75186915,0.00368531711808373,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"124",-0.5,0,0.2,1.5,-8.88178419700125e-16,0.877138274999999,0.00423374211808358,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"125",-0.5,0,0.75,-1.5,8.88178419700125e-16,0.125299225000001,8.97388685208167e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"126",-0.5,0,0.75,-1,8.88178419700125e-16,0.250344049999999,0.000282563868520214,4,1,2,3,4,1.5,1.5,3,4,1.5,1.5,3,4,1,2,3
"127",-0.5,0,0.75,1,8.88178419700125e-16,0.750523350000001,0.00105386386852047,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"128",-0.5,0,0.75,1.5,0,0.875568175000001,0.00124668886851964,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"129",-0.5,1,-0.75,-1.5,0.00743609999999961,0.603174499888483,0.000889457768876944,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"130",-0.5,1,-0.75,-1,0.0148722000000001,0.736123874888482,0.00162323276887832,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"131",-0.5,1,-0.75,1,0.0446166000000012,1.26792137488848,0.00455833276887674,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"132",-0.5,1,-0.75,1.5,0.0520527000000008,1.40087074988848,0.00529210776887634,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"133",-0.5,1,-0.2,-1.5,0.00747390000000081,0.602979899888482,-5.54487302517614e-05,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"134",-0.5,1,-0.2,-1,0.0149478000000007,0.735734674888483,0.000221126269750016,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"135",-0.5,1,-0.2,1,0.0448434000000013,1.26675377488848,0.00132742626974647,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"136",-0.5,1,-0.2,1.5,0.0523172999999968,1.39950854988848,0.00160400126974647,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"137",-0.5,1,0.2,-1.5,0.00742759999999976,0.602983199888484,0.000910084124650545,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"138",-0.5,1,0.2,-1,0.0148552000000004,0.735741274888483,0.00166365912465238,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"139",-0.5,1,0.2,1,0.0445656000000003,1.26677357488848,0.00467795912465085,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"140",-0.5,1,0.2,1.5,0.0519931999999983,1.39953164988848,0.00543153412465092,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"141",-0.5,1,0.75,-1.5,0.00746540000000007,0.602788599888483,-3.48223744781606e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"142",-0.5,1,0.75,-1,0.0149308000000001,0.735352074888483,0.000261552625522299,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"143",-0.5,1,0.75,1,0.0447924000000022,1.26560597488848,0.00144705262552058,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"144",-0.5,1,0.75,1.5,0.0522577999999996,1.39816944988848,0.00174342762552104,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"145",-0.5,1.5,-0.75,-1.5,0.0111541499999994,0.841954912332725,0.000875997183219401,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"146",-0.5,1.5,-0.75,-1,0.0223083000000006,0.978699337332723,0.00171014718321905,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"147",-0.5,1.5,-0.75,1,0.0669248999999983,1.52567703733272,0.0050467471832194,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
