"","X","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"263","Ys0...263",0.5,0.5,-0.2,1,0.9899063,0.9738564,0.98696,0.9634613,0.9298125,0.9956693,0.9862815,0.9842637,0.9842576,0.9782703,0.9427319,0.9899491,0.9738737,0.9842705,0.9634417,0.9299219,0.0160499000000001,-0.0131036,0.0234987,0.0336487999999999,0.0160499000000001,0.00201780000000007,0.00598729999999992,0.0336487999999999,0.00239,-0.0151214000000001,0.00238389999999999,0.9979822,0.9718386,0.0589095999999999,0.0589095999999999,0.9955922,0.9694486,0.0749442,0.0749442,0.00938779999999995,0.00201780000000007,0.00598729999999992,0.0355384000000001,0.00715639999999995,-0.0151214000000001,0.0160754000000001,-0.0103968000000001,0.0208288000000001,0.0335198,6.65999999999167e-05,-0.0027067999999999
"264","Ys0...264",0.5,0.5,-0.2,1.5,0.9899006,0.9739591,0.987268,0.9633898,0.9350223,0.9956853,0.9865369,0.9845537,0.9845572,0.9785225,0.951993,0.9899167,0.9739339,0.9845718,0.9634836,0.9350552,0.0159415000000001,-0.0133089000000001,0.0238782000000001,0.0283675,0.0159415000000001,0.00198320000000007,0.00603470000000006,0.0283675,0.00255139999999987,-0.0152921000000001,0.00255489999999992,0.9980168,0.9719759,0.0578188000000001,0.0578188000000001,0.9954654,0.9694245,0.0738406,0.0738406,0.00914839999999995,0.00198320000000007,0.00603470000000006,0.0265295,0.011186,-0.0152921000000001,0.0159828,-0.0106379,0.0210882,0.0284284,1.6800000000039e-05,-0.00267100000000009
"265","Ys0...265",0.5,0.5,0.2,-1.5,0.9865544,0.9635922,0.9623645,0.9546566,0.7194295,0.9913871,0.9685194,0.9633728,0.9634052,0.9605161,0.7070243,0.9865787,0.9635559,0.9634141,0.9546231,0.7193365,0.0229622,0.00122770000000005,0.00770789999999999,0.2352271,0.0229622,0.0051466,0.00288909999999998,0.2352271,0.000899900000000065,-0.00391889999999995,0.000932299999999997,0.996211,0.9584456,0.1359962,0.1357768,0.9971109,0.9575457,0.1521574,0.1521574,0.0228676999999999,0.0051466,0.00288909999999998,0.2534918,-0.0172378999999999,-0.00391889999999995,0.0230228,0.00014179999999997,0.0087910000000001,0.2352866,-0.000117299999999987,0.00108590000000008
"266","Ys0...266",0.5,0.5,0.2,-1,0.9890582,0.9697051,0.9724176,0.9598378,0.798709,0.9942404,0.9779466,0.9741896,0.9742046,0.9696403,0.7869234,0.989092,0.9696558,0.9742197,0.959854,0.7987187,0.0193531,-0.00271250000000001,0.0125798,0.1611288,0.0193531,0.00375700000000001,0.00456429999999997,0.1611288,0.00154600000000005,-0.00646950000000002,0.00156100000000003,0.996243,0.9659481,0.0957276,0.0957276,0.9954357,0.9644021,0.1123102,0.1123102,0.0162938,0.00375700000000001,0.00456429999999997,0.1827169,-0.0169678,-0.00646950000000002,0.0194362,-0.00456390000000007,0.0143657,0.1611353,-2.40999999999714e-05,0.00185140000000006
"267","Ys0...267",0.5,0.5,0.2,1,0.9898909,0.9738984,0.9814862,0.963355,0.9298298,0.9956748,0.9863252,0.9842926,0.9842862,0.9782073,0.9426829,0.9899718,0.9739791,0.984361,0.9634643,0.9298826,0.0159925,-0.00758779999999992,0.0181312,0.0335251999999999,0.0159925,0.00203260000000005,0.0060789,0.0335251999999999,0.00243190000000004,-0.00962039999999997,0.00242550000000008,0.9979674,0.9718658,0.0587644000000002,0.0587644000000002,0.9955355,0.9694339,0.0750129999999997,0.0750129999999997,0.00934959999999996,0.00203260000000005,0.0060789,0.0355244,0.0070692,-0.00962039999999997,0.0159927,-0.0103819000000001,0.0208967,0.0335817,-2.80999999999754e-05,0.00279410000000013
"268","Ys0...268",0.5,0.5,0.2,1.5,0.9899208,0.9739692,0.9817438,0.9634677,0.9350101,0.9956811,0.9865142,0.9845575,0.9844572,0.978521,0.9519293,0.9899213,0.973959,0.9845231,0.963553,0.9350548,0.0159516000000001,-0.00777460000000008,0.0182761,0.0284576000000001,0.0159516000000001,0.00195670000000003,0.00593620000000006,0.0284576000000001,0.00260859999999985,-0.00973130000000011,0.00250829999999991,0.9980433,0.9720125,0.0578565999999998,0.0578565999999998,0.9954347,0.9694039,0.0740436000000002,0.0740436000000002,0.00916689999999998,0.00195670000000003,0.00593620000000006,0.0265917,0.0111589000000001,-0.00973130000000011,0.0159623,-0.0105641,0.0209701,0.0284982,4.42000000000498e-05,0.00278949999999989
"269","Ys0...269",0.5,0.5,0.75,-1.5,0.9865736,0.9636219,0.9594601,0.9546566,0.7194295,0.9914015,0.9684841,0.9633728,0.963394,0.9605161,0.7070243,0.9865787,0.9635559,0.9634141,0.9546231,0.7193365,0.0229517,0.00416179999999999,0.00480350000000007,0.2352271,0.0229517,0.00511129999999993,0.00287789999999999,0.2352271,0.000976100000000146,-0.000949499999999937,0.00099730000000009,0.996146,0.9585106,0.1360371,0.135788,0.9971221,0.9575345,0.1521798,0.1521798,0.0229174000000001,0.00511129999999993,0.00287789999999999,0.2534918,-0.0172331,-0.000949499999999937,0.0230228,0.00014179999999997,0.0087910000000001,0.2352866,-9.80999999999899e-05,0.00402000000000002
"270","Ys0...270",0.5,0.5,0.75,-1,0.9890732,0.9697218,0.9674762,0.9598378,0.798709,0.9942425,0.9779346,0.9741896,0.9741896,0.9696403,0.7869234,0.989092,0.9696558,0.9742197,0.959854,0.7987187,0.0193514,0.00224559999999996,0.00763840000000005,0.1611288,0.0193514,0.003745,0.00454929999999998,0.1611288,0.00158970000000003,-0.00149940000000004,0.00158970000000003,0.996255,0.9659768,0.0957515999999999,0.0957515999999999,0.9954507,0.9643871,0.1123402,0.1123402,0.0163079,0.003745,0.00454929999999998,0.1827169,-0.0169549,-0.00149940000000004,0.0194362,-0.00456390000000007,0.0143657,0.1611353,-9.09999999998412e-06,0.00680950000000002
"271","Ys0...271",0.5,0.5,0.75,1,0.9898911,0.9739538,0.9741466,0.9634177,0.9297721,0.9956884,0.9862915,0.9842534,0.9841871,0.9782054,0.9427492,0.9899417,0.9740609,0.9843312,0.9634847,0.9299197,0.0159373,-0.000192799999999993,0.0107288999999999,0.0336456000000001,0.0159373,0.00203810000000004,0.00598169999999998,0.0336456000000001,0.00251629999999992,-0.00223090000000004,0.00244999999999995,0.9979619,0.9719157,0.0589101999999999,0.0589101999999999,0.9954456,0.9693994,0.0752149999999998,0.0752149999999998,0.00939690000000004,0.00203810000000004,0.00598169999999998,0.0354562,0.00717979999999996,-0.00223090000000004,0.0158808,-0.0102703,0.0208465,0.033565,9.70000000000137e-05,0.0100775
"272","Ys0...272",0.5,0.5,0.75,1.5,0.9899258,0.974029,0.9742275,0.9633881,0.9350085,0.9957175,0.9864499,0.9845923,0.9845902,0.9784297,0.9519521,0.9899245,0.9740397,0.9845325,0.9635541,0.935185,0.0158967999999999,-0.00019849999999999,0.0108394000000001,0.0283795999999999,0.0158967999999999,0.00185760000000001,0.00616050000000001,0.0283795999999999,0.00262280000000004,-0.00205610000000001,0.00262070000000003,0.9981424,0.9721714,0.0579155999999997,0.0579155999999997,0.9955196,0.9695486,0.0739602000000001,0.0739602000000001,0.00926760000000004,0.00185760000000001,0.00616050000000001,0.0264776,0.0111518999999999,-0.00205610000000001,0.0158848,-0.0104928000000001,0.0209784000000001,0.0283690999999999,0.000177800000000006,0.0102943000000001
"273","Ys0...273",0.5,1.25,-0.75,-1.5,NA,NA,NA,0.9537735,0.6467393,NA,NA,0.9614432,NA,0.9580471,0.6562412,0.9851769,0.9625848,0.9614255,0.9537001,0.6464218,NA,NA,NA,0.3070342,NA,NA,NA,0.3070342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3018059,NA,NA,0.0225921,0.00115929999999997,0.00772539999999999,0.3072783,NA,NA
"274","Ys0...274",0.5,1.25,-0.75,-1,NA,NA,NA,0.9601785,0.7463577,NA,NA,0.9730644,NA,0.9678986,0.748713,0.9887427,0.9701014,0.9731517,0.9601991,0.7461545,NA,NA,NA,0.2138208,NA,NA,NA,0.2138208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2191856,NA,NA,0.0186413,-0.00305029999999995,0.0129526,0.2140446,NA,NA
"275","Ys0...275",0.5,1.25,-0.75,1,NA,NA,NA,0.9635123,0.9291029,NA,NA,0.9829763,NA,0.9763901,0.9367273,0.9899237,0.9740955,0.982995,0.9634327,0.9289414,NA,NA,NA,0.0344094,NA,NA,NA,0.0344094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396628,NA,NA,0.0158282,-0.00889949999999995,0.0195622999999999,0.0344913,NA,NA
"276","Ys0...276",0.5,1.25,-0.75,1.5,NA,NA,NA,0.9636469,0.9352525,NA,NA,0.9832419,NA,0.9765776,0.9466667,0.9899143,0.9740663,0.9832599,0.9635855,0.9352426,NA,NA,NA,0.0283943999999999,NA,NA,NA,0.0283943999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299109000000001,NA,NA,0.015848,-0.00919359999999991,0.0196744,0.0283428999999999,NA,NA
"277","Ys0...277",0.5,1.25,-0.2,-1.5,0.9850754,0.9625262,0.9621151,0.9536457,0.6464968,0.98955,0.9660483,0.9612852,0.9613294,0.9579235,0.656138,0.9850621,0.9624197,0.9613358,0.9536887,0.6464264,0.0225492,0.000411099999999998,0.00846939999999996,0.3071489,0.0225492,0.00476310000000002,0.00340589999999996,0.3071489,0.000711499999999976,-0.00435200000000002,0.000755700000000026,0.9958826,0.9577631,0.144092,0.142851,0.9965941,0.9570516,0.1614942,0.1614942,0.0235017000000001,0.00476310000000002,0.00340589999999996,0.3017855,0.00516660000000002,-0.00435200000000002,0.0226424000000001,0.00108390000000003,0.00764710000000002,0.3072623,-5.71000000000321e-05,-0.000672800000000029
"278","Ys0...278",0.5,1.25,-0.2,-1,0.988699,0.9701111,0.9744771,0.9601149,0.7462572,0.9930348,0.9764859,0.9730108,0.9730207,0.9678679,0.7488498,0.9886916,0.9701019,0.9731263,0.9602114,0.746232,0.0185879,-0.00436599999999998,0.0143622,0.2138577,0.0185879,0.00347510000000006,0.00515279999999996,0.2138577,0.00136829999999999,-0.00784110000000005,0.0013782,0.9965249,0.966636,0.1010066,0.1010066,0.9951566,0.9652677,0.1182228,0.1182228,0.0165489,0.00347510000000006,0.00515279999999996,0.2190181,-0.00174319999999994,-0.00784110000000005,0.0185897,-0.00302440000000004,0.0129149,0.2139794,-1.77999999999567e-05,-0.00134159999999994
"279","Ys0...279",0.5,1.25,-0.2,1,0.989907,0.9740353,0.9852675,0.9634169,0.9289507,0.9946377,0.9847338,0.9829669,0.9828806,0.9763617,0.9366179,0.9899967,0.9740434,0.982959,0.9636486,0.9288017,0.0158716999999999,-0.0112321999999999,0.0218505999999999,0.0344662,0.0158716999999999,0.00176690000000002,0.00651889999999999,0.0344662,0.00233260000000002,-0.0129990999999999,0.00224630000000003,0.9982331,0.9722684,0.0645986000000001,0.0645986000000001,0.9959005,0.9699358,0.0815153999999999,0.0815153999999999,0.00990389999999997,0.00176690000000002,0.00651889999999999,0.0397438,0.00293650000000001,-0.0129990999999999,0.0159532999999999,-0.00891560000000002,0.0193104000000001,0.0348469,-0.000238700000000036,-0.00231659999999989
"280","Ys0...280",0.5,1.25,-0.2,1.5,0.9899167,0.9740481,0.9855465,0.9634901,0.9352007,0.9946551,0.9850167,0.9831987,0.9831558,0.9764958,0.9467032,0.9899538,0.9739903,0.9832502,0.9634046,0.9353179,0.0158686,-0.0114984,0.0220564,0.0282894,0.0158686,0.00181799999999999,0.00666,0.0282894,0.00207999999999997,-0.0133164,0.00203710000000001,0.998182,0.9722301,0.0635692,0.0635692,0.996102,0.9701501,0.0806968,0.0806968,0.00963840000000005,0.00181799999999999,0.00666,0.0297926000000001,0.00676409999999994,-0.0133164,0.0159635,-0.00925989999999999,0.0198455999999999,0.0280867,8.01000000000274e-05,-0.00223850000000003
"281","Ys0...281",0.5,1.25,0.2,-1.5,0.9850643,0.9624554,0.9605778,0.9536457,0.6464968,0.9895615,0.9660949,0.9612852,0.9613084,0.9579235,0.656138,0.9850621,0.9624197,0.9613358,0.9536887,0.6464264,0.0226089,0.00187759999999992,0.0069321,0.3071489,0.0226089,0.00480970000000003,0.00338489999999991,0.3071489,0.00061509999999998,-0.0029321000000001,0.000638299999999981,0.996,0.9576457,0.1440696,0.1428994,0.9966151,0.9570306,0.1615362,0.1615362,0.0234666,0.00480970000000003,0.00338489999999991,0.3017855,0.00514400000000004,-0.0029321000000001,0.0226424000000001,0.00108390000000003,0.00764710000000002,0.3072623,-6.82000000000738e-05,0.000793699999999897
"282","Ys0...282",0.5,1.25,0.2,-1,0.988691,0.9700989,0.9716809,0.9601149,0.7462572,0.9930376,0.9764662,0.9730108,0.9730072,0.9678679,0.7488498,0.9886916,0.9701019,0.9731263,0.9602114,0.746232,0.0185921,-0.00158199999999997,0.011566,0.2138577,0.0185921,0.0034554,0.00513929999999996,0.2138577,0.00138930000000004,-0.00503739999999997,0.00138570000000005,0.9965446,0.9666435,0.101046,0.101046,0.9951553,0.9652542,0.1182498,0.1182498,0.0165714,0.0034554,0.00513929999999996,0.2190181,-0.00175399999999992,-0.00503739999999997,0.0185897,-0.00302440000000004,0.0129149,0.2139794,-2.57999999999647e-05,0.00144240000000007
"283","Ys0...283",0.5,1.25,0.2,1,0.9899016,0.9740149,0.9806403,0.9635167,0.9289306,0.9946093,0.9847498,0.9829957,0.9829339,0.9763708,0.9366978,0.9899613,0.9740638,0.982962,0.9635566,0.9287319,0.0158867,-0.0066254,0.0171236,0.0345861,0.0158867,0.00175409999999998,0.00656310000000004,0.0345861,0.00218099999999999,-0.00837949999999998,0.00211919999999999,0.9982459,0.9722608,0.064509,0.064509,0.9960649,0.9700798,0.0813906000000003,0.0813906000000003,0.00985950000000002,0.00175409999999998,0.00656310000000004,0.039673,0.00305949999999999,-0.00837949999999998,0.0158975,-0.00889819999999997,0.0194054,0.0348246999999999,-0.000258399999999992,0.00227279999999996
"284","Ys0...284",0.5,1.25,0.2,1.5,0.9899172,0.9740622,0.9808225,0.9634718,0.9351973,0.9946526,0.9849171,0.9832334,0.983161,0.9765287,0.946636,0.9899141,0.97407,0.9831974,0.9634597,0.9353838,0.0158550000000001,-0.00676030000000005,0.0173507000000001,0.0282745,0.0158550000000001,0.00168369999999995,0.00663229999999992,0.0282745,0.00227440000000012,-0.00844400000000001,0.00220200000000004,0.9983163,0.9723785,0.0636989999999998,0.0636989999999998,0.9960419,0.9701041,0.0806205999999998,0.0806205999999998,0.00973550000000001,0.00168369999999995,0.00663229999999992,0.0298927,0.00670330000000008,-0.00844400000000001,0.0158441,-0.00912740000000001,0.0197377,0.0280759,0.000189600000000012,0.00236709999999996
"285","Ys0...285",0.5,1.25,0.75,-1.5,0.9850789,0.9624892,0.9584356,0.9536457,0.6464968,0.9895786,0.966031,0.9612852,0.9613159,0.9579235,0.656138,0.9850621,0.9624197,0.9613358,0.9536887,0.6464264,0.0225896999999999,0.00405359999999999,0.00478990000000001,0.3071489,0.0225896999999999,0.00474580000000002,0.00339239999999996,0.3071489,0.00070530000000002,-0.000692200000000032,0.00073600000000007,0.9959023,0.9577434,0.1441636,0.1429596,0.9966076,0.9570381,0.1615212,0.1615212,0.0235476,0.00474580000000002,0.00339239999999996,0.3017855,0.00514150000000002,-0.000692200000000032,0.0226424000000001,0.00108390000000003,0.00764710000000002,0.3072623,-5.3600000000098e-05,0.00296969999999996
"286","Ys0...286",0.5,1.25,0.75,-1,0.9887013,0.9700659,0.9676611,0.9600235,0.7463473,0.9930757,0.97651,0.9729975,0.9730313,0.9678873,0.7489068,0.9887563,0.9701022,0.9730324,0.960138,0.7464691,0.0186354,0.00240479999999998,0.00763760000000002,0.2136762,0.0186354,0.00351250000000003,0.00514400000000004,0.2136762,0.00138589999999994,-0.00110770000000004,0.00141970000000002,0.9964875,0.9665534,0.100985,0.100985,0.9951016,0.9651675,0.1181628,0.1181628,0.0165657,0.00351250000000003,0.00514400000000004,0.2189805,-0.00181490000000006,-0.00110770000000004,0.0186541,-0.00293019999999999,0.0128944,0.2136689,6.67999999999225e-05,0.00533499999999998
"287","Ys0...287",0.5,1.25,0.75,1,0.9899031,0.9740143,0.974083,0.9634296,0.9288717,0.9946512,0.9847696,0.9829737,0.9828513,0.9762812,0.9366472,0.9899622,0.9740147,0.9830218,0.9634692,0.928798,0.0158888,-6.87000000000326e-05,0.0106534,0.0345579,0.0158888,0.00179590000000007,0.00657010000000002,0.0345579,0.00221869999999991,-0.00186460000000011,0.00209629999999994,0.9982041,0.9722184,0.0645134000000001,0.0645134000000001,0.9959854,0.9699997,0.0817350000000001,0.0817350000000001,0.00988159999999993,0.00179590000000007,0.00657010000000002,0.0396339999999999,0.00302740000000012,-0.00186460000000011,0.0159475,-0.00900709999999993,0.0195525999999999,0.0346712,-0.000132799999999933,0.0089383999999999
"288","Ys0...288",0.5,1.25,0.75,1.5,0.9899119,0.974045,0.974261,0.9635166,0.9351603,0.9946559,0.9849244,0.9832083,0.9831994,0.9766043,0.9465975,0.9899528,0.9739806,0.9832544,0.9635733,0.9352829,0.0158668999999999,-0.000215999999999994,0.0107444000000001,0.0283562999999999,0.0158668999999999,0.0017161,0.00659509999999996,0.0283562999999999,0.00221720000000014,-0.00193209999999999,0.00220830000000005,0.9982839,0.9723289,0.0637345999999998,0.0637345999999998,0.9960667,0.9701117,0.0803926000000001,0.0803926000000001,0.0097315,0.0017161,0.00659509999999996,0.0300068,0.00669319999999984,-0.00193209999999999,0.0159722,-0.0092738,0.0196811,0.0282903999999999,8.16999999999624e-05,0.0090578
"289","Ys0...289",1.5,-1.25,-0.75,-1.5,NA,NA,NA,0.9423817,0.900501,NA,NA,0.9562748,NA,0.9514467,0.8254826,0.9941537,0.958646,0.9562283,0.9422878,0.9002387,NA,NA,NA,0.0418807,NA,NA,NA,0.0418807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1259641,NA,NA,0.0355077,0.00241769999999997,0.0139405,0.0420491000000001,NA,NA
"290","Ys0...290",1.5,-1.25,-0.75,-1,NA,NA,NA,0.9448055,0.9047335,NA,NA,0.9667427,NA,0.9588845,0.8586464,0.9950632,0.9620446,0.9667809,0.9446905,0.9044832,NA,NA,NA,0.040072,NA,NA,NA,0.040072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1002381,NA,NA,0.0330186,-0.00473630000000003,0.0220904000000001,0.0402072999999999,NA,NA
"291","Ys0...291",1.5,-1.25,-0.75,1,NA,NA,NA,0.9520383,0.9177156,NA,NA,0.9820996,NA,0.9697175,0.9408569,0.9955206,0.9722546,0.9821255,0.951946,0.9174927,NA,NA,NA,0.0343227,NA,NA,NA,0.0343227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288606,NA,NA,0.023266,-0.00987090000000002,0.0301795,0.0344532999999999,NA,NA
"292","Ys0...292",1.5,-1.25,-0.75,1.5,NA,NA,NA,0.9533696,0.920129,NA,NA,0.9835688,NA,0.9707488,0.9483552,0.9955243,0.9741392,0.9835824,0.953266,0.9199107,NA,NA,NA,0.0332406000000001,NA,NA,NA,0.0332406000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223936,NA,NA,0.0213851,-0.00944319999999998,0.0303164,0.0333553,NA,NA
"293","Ys0...293",1.5,-1.25,-0.2,-1.5,0.9941159,0.9584846,0.9573594,0.9422759,0.9002553,0.9965345,0.9625834,0.9561634,0.9561373,0.9513964,0.8254017,0.9941223,0.9583809,0.9561855,0.9422823,0.9002685,0.0356313,0.00112520000000005,0.0150834999999999,0.0420206000000001,0.0356313,0.00641999999999998,0.00474089999999994,0.0420206000000001,0.00504780000000005,-0.00529479999999993,0.00502170000000002,0.99358,0.9520646,0.1601852,0.157864,0.9952591,0.9470168,0.1849326,0.1849326,0.0339511,0.00641999999999998,0.00474089999999994,0.1259947,-0.0772721999999999,-0.00529479999999993,0.0357414,0.00219539999999996,0.0139032,0.0420138,6.80000000008452e-06,-0.00107019999999991
"294","Ys0...294",1.5,-1.25,-0.2,-1,0.9950336,0.9618949,0.9685771,0.94468,0.9045233,0.9980309,0.9682259,0.966737,0.9666814,0.9588167,0.8585088,0.9950562,0.9618108,0.96675,0.9447085,0.9045044,0.0331387,-0.00668219999999997,0.0238971,0.0401566999999999,0.0331387,0.00148890000000002,0.00786470000000006,0.0401566999999999,0.00786129999999996,-0.00817109999999999,0.00780570000000003,0.9985111,0.960406,0.1300742,0.1300742,0.9921353,0.9525447,0.1490038,0.1490038,0.0298050000000001,0.00148890000000002,0.00786470000000006,0.1003079,-0.0490118000000002,-0.00817109999999999,0.0332454,-0.00493920000000003,0.0220415,0.0402041,-4.15000000000276e-05,-0.00174299999999994
"295","Ys0...295",1.5,-1.25,-0.2,1,0.9955077,0.9721681,0.9844055,0.9519271,0.9175003,0.999136,0.9800421,0.982092,0.9820713,0.9696463,0.9409333,0.9955215,0.9720603,0.9820952,0.9519183,0.9174735,0.0233396,-0.0122374000000001,0.0324784,0.0344268,0.0233396,-0.00204989999999994,0.012425,0.0344268,0.00986589999999987,-0.0101875000000001,0.00984519999999989,1.0020499,0.974218,0.0757318000000001,0.0757318000000001,0.992184,0.9643521,0.0965648000000002,0.0965648000000002,0.0190939,-0.00204989999999994,0.012425,0.028713,0.0198046999999999,-0.0101875000000001,0.0234612,-0.0100349,0.0301769,0.0344447999999999,-4.05999999999462e-05,-0.00220250000000011
"296","Ys0...296",1.5,-1.25,-0.2,1.5,0.9955116,0.9740122,0.9858236,0.9532682,0.9199192,0.9991635,0.9818062,0.9835636,0.9835449,0.9706677,0.9484195,0.9955247,0.9739473,0.9835753,0.9532523,0.9198703,0.0214994000000001,-0.0118114,0.0325554,0.033349,0.0214994000000001,-0.00175740000000002,0.0128772,0.033349,0.00962419999999997,-0.010054,0.00960550000000004,1.0017574,0.9757696,0.0692604000000001,0.0692604000000001,0.9921332,0.9661454,0.0915748,0.0915748,0.0173573,-0.00175740000000002,0.0128772,0.0222482000000001,0.0248484,-0.010054,0.0215774000000001,-0.00962800000000008,0.030323,0.033382,-6.20000000000065e-05,-0.00218339999999995
"297","Ys0...297",1.5,-1.25,0.2,-1.5,0.9941269,0.9584712,0.9549633,0.9422759,0.9002553,0.9965298,0.9625946,0.9561634,0.9561444,0.9513964,0.8254017,0.9941223,0.9583809,0.9561855,0.9422823,0.9002685,0.0356557000000001,0.00350790000000001,0.0126873999999999,0.0420206000000001,0.0356557000000001,0.00643119999999997,0.00474799999999997,0.0420206000000001,0.00501609999999997,-0.00292329999999996,0.00499709999999998,0.9935688,0.95204,0.1601762,0.1578684,0.995252,0.9470239,0.1849184,0.1849184,0.0339352000000001,0.00643119999999997,0.00474799999999997,0.1259947,-0.0772565,-0.00292329999999996,0.0357414,0.00219539999999996,0.0139032,0.0420138,1.78000000000678e-05,0.00131250000000005
"298","Ys0...298",1.5,-1.25,0.2,-1,0.9950451,0.961879,0.9648485,0.94468,0.9045233,0.9980405,0.968252,0.966737,0.9666954,0.9588167,0.8585088,0.9950562,0.9618108,0.96675,0.9447085,0.9045044,0.0331661,-0.00296949999999996,0.0201685,0.0401566999999999,0.0331661,0.00151500000000004,0.00787870000000002,0.0401566999999999,0.00780530000000002,-0.0044845,0.00776370000000004,0.998485,0.960364,0.130022,0.130022,0.9921213,0.9525587,0.1489758,0.1489758,0.0297885,0.00151500000000004,0.00787870000000002,0.1003079,-0.0490099000000001,-0.0044845,0.0332454,-0.00493920000000003,0.0220415,0.0402041,-2.99999999999745e-05,0.00196970000000007
"299","Ys0...299",1.5,-1.25,0.2,1,0.9955217,0.9721626,0.9797276,0.9519271,0.9175003,0.9991396,0.9800703,0.982092,0.9820562,0.9696463,0.9409333,0.9955215,0.9720603,0.9820952,0.9519183,0.9174735,0.0233591,-0.00756500000000004,0.0278005,0.0344268,0.0233591,-0.00202170000000002,0.0124099000000001,0.0344268,0.00984729999999989,-0.00554330000000003,0.00981149999999997,1.0020217,0.9741843,0.0756754000000002,0.0756754000000002,0.9921744,0.964337,0.0965949999999999,0.0965949999999999,0.0190693000000001,-0.00202170000000002,0.0124099000000001,0.028713,0.0198150999999999,-0.00554330000000003,0.0234612,-0.0100349,0.0301769,0.0344447999999999,-2.65999999999877e-05,0.00246989999999991
"300","Ys0...300",1.5,-1.25,0.2,1.5,0.9955257,0.9740139,0.98122,0.9532682,0.9199192,0.9991667,0.9818313,0.9835636,0.9835383,0.9706677,0.9484195,0.9955247,0.9739473,0.9835753,0.9532523,0.9198703,0.0215118,-0.00720609999999999,0.0279518,0.033349,0.0215118,-0.00173230000000002,0.0128706,0.033349,0.00960740000000004,-0.00547379999999997,0.00958210000000004,1.0017323,0.9757462,0.0692101999999999,0.0692101999999999,0.9921249,0.9661388,0.0915880000000001,0.0915880000000001,0.0173354,-0.00173230000000002,0.0128706,0.0222482000000001,0.0248592999999999,-0.00547379999999997,0.0215774000000001,-0.00962800000000008,0.030323,0.033382,-4.79000000001006e-05,0.00242190000000009
"301","Ys0...301",1.5,-1.25,0.75,-1.5,NA,NA,NA,0.9423359,0.9004359,NA,NA,0.9561119,NA,0.951364,0.8254009,0.9941308,0.9585629,0.9561842,0.9423725,0.9002941,NA,NA,NA,0.0419,NA,NA,NA,0.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1259631,NA,NA,0.0355679,0.00237869999999996,0.0138117000000001,0.0420784,NA,NA
"302","Ys0...302",1.5,-1.25,0.75,-1,NA,NA,NA,0.9447476,0.9046939,NA,NA,0.9667062,NA,0.9588152,0.8584325,0.9950513,0.9619726,0.9667876,0.944803,0.9045569,NA,NA,NA,0.0400537,NA,NA,NA,0.0400537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1003827,NA,NA,0.0330787,-0.00481500000000001,0.0219846,0.0402461,NA,NA
"303","Ys0...303",1.5,-1.25,0.75,1,NA,NA,NA,0.951987,0.9176278,NA,NA,0.9820933,NA,0.9696167,0.9408537,0.9955169,0.9721805,0.9821714,0.9520603,0.9175208,NA,NA,NA,0.0343592,NA,NA,NA,0.0343592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028763,NA,NA,0.0233364,-0.00999090000000002,0.0301111000000001,0.0345394999999999,NA,NA
"304","Ys0...304",1.5,-1.25,0.75,1.5,NA,NA,NA,0.9533087,0.9200217,NA,NA,0.9835527,NA,0.9706368,0.9482788,0.9955212,0.9740733,0.9836234,0.9533958,0.9199084,NA,NA,NA,0.033287,NA,NA,NA,0.033287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022358,NA,NA,0.0214479,-0.00955010000000001,0.0302276,0.0334874000000001,NA,NA
