"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...152",-0.5,1.5,-0.2,1.5,0.9921458,0.9565998,0.970545,0.9665163,0.9579845,0.9946126,0.9623997,0.9695622,0.9695368,0.9719765,0.9635884,0.9921076,0.9566938,0.9694327,0.9664891,0.9579891,0.035546,-0.0139452,0.0040287,0.00853179999999998,0.035546,-0.00716250000000007,-0.00243970000000004,0.00853179999999998,-0.000314299999999879,-0.00678269999999992,0.000339699999999943,0.997246,0.9637623,0.1360762,0.1360762,0.9975603,0.9640766,0.1169734,0.1169734,0.0322129,-0.00716250000000007,-0.00243970000000004,0.00838810000000001,0.0031371,-0.00678269999999992,0.0354137999999999,-0.0127389,0.00294360000000005,0.00849999999999995,4.28000000000095e-05,-0.00120629999999999
"Ys0...153",-0.5,1.5,0.2,-1.5,0.9917323,0.9527521,0.9623079,0.9617525,0.940832,0.9926069,0.9546635,0.9627812,0.9627466,0.9635549,0.9334963,0.9917594,0.9528669,0.9626682,0.9617054,0.9408142,0.0389802,-0.0095558,0.000555399999999984,0.0209205,0.0389802,-0.00811770000000001,-0.000808299999999984,0.0209205,-7.440000000003e-05,-0.0014381,0.000109000000000026,0.9991173,0.9608698,0.1651106,0.1651106,0.9991917,0.9609442,0.147397,0.147397,0.0379434,-0.00811770000000001,-0.000808299999999984,0.0300586,-0.0082103,-0.0014381,0.0388925,-0.00980130000000001,0.00096279999999993,0.0208912,-4.48999999999034e-05,0.00024550000000001
"Ys0...154",-0.5,1.5,0.2,-1,0.9918603,0.9541842,0.9645446,0.9635078,0.9438691,0.993345,0.9575314,0.9652935,0.9652734,0.9666567,0.9388466,0.9918864,0.9542676,0.9651695,0.9634677,0.9438516,0.0376761,-0.0103603999999999,0.00103679999999995,0.0196387,0.0376761,-0.00776209999999999,-0.00138330000000009,0.0196387,-0.000178199999999906,-0.00259829999999994,0.000198299999999985,0.9984385,0.9619463,0.1543502,0.1543502,0.9986167,0.9621245,0.1361398,0.1361398,0.0358136,-0.00776209999999999,-0.00138330000000009,0.0278101000000001,-0.00650720000000005,-0.00259829999999994,0.0376188,-0.0109019,0.00170179999999998,0.0196161,-4.35999999999215e-05,0.000541500000000084
"Ys0...155",-0.5,1.5,0.2,1,0.9920679,0.9564477,0.9680902,0.9663233,0.9562268,0.9945381,0.9621174,0.9692798,0.969259,0.9716321,0.9604983,0.9920936,0.9565391,0.9691628,0.9662947,0.9562404,0.0356202,-0.0116425,0.00176690000000002,0.0100965,0.0356202,-0.00716240000000001,-0.00237310000000002,0.0100965,-0.000340099999999954,-0.00448009999999999,0.000360899999999997,0.9972868,0.9636101,0.1372056,0.1372056,0.9976269,0.9639502,0.1182178,0.1182178,0.0324207,-0.00716240000000001,-0.00237310000000002,0.0111338,0.00180130000000001,-0.00448009999999999,0.0355545,-0.0126237,0.00286810000000004,0.0100543,-1.21000000000704e-05,0.000981200000000015
"Ys0...156",-0.5,1.5,0.2,1.5,0.9920815,0.9566055,0.9683445,0.9665163,0.9579845,0.9946225,0.9624272,0.9695622,0.9695331,0.9719765,0.9635884,0.9921076,0.9566938,0.9694327,0.9664891,0.9579891,0.035476,-0.0117390000000001,0.00182820000000006,0.00853179999999998,0.035476,-0.007135,-0.00244339999999998,0.00853179999999998,-0.00033240000000001,-0.00460400000000005,0.000361500000000015,0.9972242,0.9637405,0.1360212,0.1360212,0.9975566,0.9640729,0.1169808,0.1169808,0.0321952999999999,-0.007135,-0.00244339999999998,0.00838810000000001,0.00306289999999998,-0.00460400000000005,0.0354137999999999,-0.0127389,0.00294360000000005,0.00849999999999995,-2.15000000000076e-05,0.000999899999999943
"Ys0...157",-0.5,1.5,0.75,-1.5,0.9917393,0.9527721,0.961262,0.9617525,0.940832,0.9925998,0.9546837,0.9627812,0.9627481,0.9635549,0.9334963,0.9917594,0.9528669,0.9626682,0.9617054,0.9408142,0.0389672,-0.00848989999999994,-0.00049050000000006,0.0209205,0.0389672,-0.00809749999999998,-0.000806799999999996,0.0209205,-7.61000000000234e-05,-0.000392399999999959,0.000109200000000031,0.9991171,0.9608696,0.1650702,0.1650702,0.9991932,0.9609457,0.147394,0.147394,0.0379161,-0.00809749999999998,-0.000806799999999996,0.0300586,-0.0081962000000001,-0.000392399999999959,0.0388925,-0.00980130000000001,0.00096279999999993,0.0208912,-3.78999999999241e-05,0.00131140000000007
"Ys0...158",-0.5,1.5,0.75,-1,0.9918678,0.9542054,0.9627353,0.9635078,0.9438691,0.9933428,0.9575392,0.9652935,0.9652677,0.9666567,0.9388466,0.9918864,0.9542676,0.9651695,0.9634677,0.9438516,0.0376624,-0.00852989999999998,-0.000772500000000065,0.0196387,0.0376624,-0.00775429999999999,-0.00138900000000008,0.0196387,-0.000159099999999968,-0.000775599999999987,0.000184900000000043,0.9984519,0.9619597,0.1543346,0.1543346,0.998611,0.9621188,0.1361512,0.1361512,0.0358035999999999,-0.00775429999999999,-0.00138900000000008,0.0278101000000001,-0.00649750000000004,-0.000775599999999987,0.0376188,-0.0109019,0.00170179999999998,0.0196161,-3.60999999999834e-05,0.00237200000000004
"Ys0...159",-0.5,1.5,0.75,1,0.9920687,0.9564831,0.965057,0.9663233,0.9562268,0.9945369,0.9621083,0.9692798,0.969259,0.9716321,0.9604983,0.9920936,0.9565391,0.9691628,0.9662947,0.9562404,0.0355856,-0.00857390000000002,-0.00126629999999994,0.0100965,0.0355856,-0.0071715,-0.00237310000000002,0.0100965,-0.000295599999999951,-0.00140240000000003,0.000316399999999994,0.9973313,0.9636546,0.1372238,0.1372238,0.9976269,0.9639502,0.1182178,0.1182178,0.0324285999999999,-0.0071715,-0.00237310000000002,0.0111338,0.00180330000000006,-0.00140240000000003,0.0355545,-0.0126237,0.00286810000000004,0.0100543,-1.13000000000474e-05,0.00404979999999999
"Ys0...160",-0.5,1.5,0.75,1.5,0.9920819,0.9566418,0.9652198,0.9665163,0.9579845,0.9946182,0.9624099,0.9695622,0.9695336,0.9719765,0.9635884,0.9921076,0.9566938,0.9694327,0.9664891,0.9579891,0.0354401,-0.00857799999999997,-0.00129650000000003,0.00853179999999998,0.0354401,-0.0071523,-0.00244290000000003,0.00853179999999998,-0.000279299999999982,-0.00142569999999997,0.000307900000000028,0.9972778,0.9637941,0.1360558,0.1360558,0.9975571,0.9640734,0.1169798,0.1169798,0.0322083,-0.0071523,-0.00244290000000003,0.00838810000000001,0.00306759999999995,-0.00142569999999997,0.0354137999999999,-0.0127389,0.00294360000000005,0.00849999999999995,-2.10999999999961e-05,0.00416090000000002
"Ys0...161",0.5,-1.5,-0.75,-1.5,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.942129,NA,0.9415118,0.9222437,0.9948968,0.9427674,0.9422144,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192681,NA,NA,0.0521294,0.000553000000000026,0.00318620000000003,0.00564999999999993,NA,NA
"Ys0...162",0.5,-1.5,-0.75,-1,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9444766,NA,0.9434983,0.9256603,0.9950586,0.9427674,0.9445687,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017838,NA,NA,0.0522912,-0.00180130000000001,0.00554050000000006,0.00564999999999993,NA,NA
"Ys0...163",0.5,-1.5,-0.75,1,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9482692,NA,0.9467074,0.9396058,0.9953209,0.9427674,0.9483664,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00710159999999993,NA,NA,0.0525534999999999,-0.00559900000000002,0.00933820000000007,0.00564999999999993,NA,NA
"Ys0...164",0.5,-1.5,-0.75,1.5,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9485319,NA,0.9469265,0.9415999,0.9953403,0.9427674,0.9486215,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00532659999999996,NA,NA,0.0525728999999999,-0.00585409999999997,0.00959330000000003,0.00564999999999993,NA,NA
"Ys0...165",0.5,-1.5,-0.2,-1.5,0.9948653,0.9428074,0.9425624,0.9389435,0.9333142,0.9950298,0.9450078,0.9420732,0.942058,0.9415904,0.9222283,0.9948981,0.942902,0.9420523,0.9388296,0.9333057,0.0520579,0.00024499999999994,0.00361889999999998,0.00562930000000006,0.0520579,0.0029345999999999,0.000467599999999901,0.00562930000000006,0.00046170000000012,-0.00268959999999996,0.000446500000000016,0.9990707,0.9398728,0.2251038,0.2243696,0.9995324,0.9394111,0.2327032,0.2327032,0.050022,0.0029345999999999,0.000467599999999901,0.0193621,-0.0112504,-0.00268959999999996,0.0519961,0.000849700000000064,0.00322269999999991,0.00552390000000003,-4.13000000000219e-05,-0.000604700000000125
"Ys0...166",0.5,-1.5,-0.2,-1,0.9950271,0.9428074,0.9452822,0.9389435,0.9333142,0.995661,0.9466956,0.9444259,0.944415,0.9435938,0.9256748,0.995066,0.942902,0.9444271,0.9388296,0.9333057,0.0522197000000001,-0.0024748,0.00633869999999992,0.00562930000000006,0.0522197000000001,0.00226969999999993,0.000821199999999966,0.00562930000000006,0.000773000000000024,-0.00474449999999993,0.000762099999999988,0.9984058,0.9405377,0.217757,0.217757,0.9991788,0.9397647,0.2239824,0.2239824,0.0489654,0.00226969999999993,0.000821199999999966,0.017919,-0.00827329999999993,-0.00474449999999993,0.052164,-0.00152509999999995,0.00559749999999992,0.00552390000000003,-4.73999999999197e-05,-0.000949700000000053
"Ys0...167",0.5,-1.5,-0.2,1,0.9952895,0.9428074,0.9496164,0.9389435,0.9333142,0.9966633,0.9493739,0.9482124,0.9482082,0.9468052,0.9397137,0.9953254,0.942902,0.9482004,0.9388296,0.9333057,0.0524821000000001,-0.00680900000000007,0.0106729,0.00562930000000006,0.0524821000000001,0.00116150000000004,0.00140299999999993,0.00562930000000006,0.00129939999999995,-0.0079705000000001,0.00129519999999994,0.9988385,0.9416459,0.2048274,0.2048274,0.998597,0.9403465,0.2099732,0.2099732,0.0472894,0.00116150000000004,0.00140299999999993,0.00709150000000003,0.00502570000000002,-0.0079705000000001,0.0524234,-0.00529840000000004,0.00937080000000001,0.00552390000000003,-4.43999999999445e-05,-0.00151060000000003
"Ys0...168",0.5,-1.5,-0.2,1.5,0.9953062,0.9428074,0.9499266,0.9389435,0.9333142,0.9967306,0.949556,0.9484712,0.9484612,0.9470267,0.9416969,0.9953431,0.942902,0.9484665,0.9388296,0.9333057,0.0524988000000001,-0.00711919999999999,0.0109830999999999,0.00562930000000006,0.0524988000000001,0.0010848,0.00143450000000001,0.00562930000000006,0.00134459999999992,-0.00820399999999999,0.00133459999999996,0.9989152,0.9417226,0.2039456,0.2039456,0.9985655,0.940378,0.2090242,0.2090242,0.0471746000000001,0.0010848,0.00143450000000001,0.00532980000000005,0.00695829999999997,-0.00820399999999999,0.0524411,-0.00556449999999997,0.00963689999999995,0.00552390000000003,-4.53999999999732e-05,-0.00155470000000002
"Ys0...169",0.5,-1.5,0.2,-1.5,0.9948998,0.9428121,0.9415588,0.9389435,0.9333142,0.9950346,0.9450521,0.9420732,0.9420638,0.9415904,0.9222283,0.9948981,0.942902,0.9420523,0.9388296,0.9333057,0.0520877,0.00125330000000001,0.00261529999999999,0.00562930000000006,0.0520877,0.0029788999999999,0.000473399999999957,0.00562930000000006,0.000416300000000147,-0.00172559999999988,0.000406900000000099,0.9991103,0.9398332,0.2250105,0.2242716,0.9995266,0.9394169,0.2326916,0.2326916,0.0499825,0.0029788999999999,0.000473399999999957,0.0193621,-0.0112207,-0.00172559999999988,0.0519961,0.000849700000000064,0.00322269999999991,0.00552390000000003,-6.79999999997349e-06,0.000403599999999948
"Ys0...170",0.5,-1.5,0.2,-1,0.9950637,0.9428121,0.9435409,0.9389435,0.9333142,0.995653,0.946716,0.9444259,0.9444132,0.9435938,0.9256748,0.995066,0.942902,0.9444271,0.9388296,0.9333057,0.0522516,-0.000728799999999974,0.00459739999999997,0.00562930000000006,0.0522516,0.00229009999999996,0.000819399999999915,0.00562930000000006,0.000759100000000124,-0.00301889999999994,0.000746400000000036,0.9984215,0.940522,0.2177162,0.2177162,0.9991806,0.9397629,0.223986,0.223986,0.048937,0.00229009999999996,0.000819399999999915,0.017919,-0.00822869999999998,-0.00301889999999994,0.052164,-0.00152509999999995,0.00559749999999992,0.00552390000000003,-1.07999999999775e-05,0.000796299999999972
"Ys0...171",0.5,-1.5,0.2,1,0.995322,0.9428121,0.9467115,0.9389435,0.9333142,0.9966623,0.9493808,0.9482124,0.9482091,0.9468052,0.9397137,0.9953254,0.942902,0.9482004,0.9388296,0.9333057,0.0525099,-0.0038994,0.007768,0.00562930000000006,0.0525099,0.00116840000000007,0.00140390000000001,0.00562930000000006,0.00129629999999992,-0.00506780000000007,0.00129299999999999,0.9988316,0.9416437,0.2048136,0.2048136,0.9985961,0.9403474,0.2099714,0.2099714,0.0472815,0.00116840000000007,0.00140390000000001,0.00709150000000003,0.00505920000000004,-0.00506780000000007,0.0524234,-0.00529840000000004,0.00937080000000001,0.00552390000000003,-1.18999999999536e-05,0.00139900000000004
"Ys0...172",0.5,-1.5,0.2,1.5,0.995339,0.9428121,0.946935,0.9389435,0.9333142,0.996727,0.9495621,0.9484712,0.9484612,0.9470267,0.9416969,0.9953431,0.942902,0.9484665,0.9388296,0.9333057,0.0525268999999999,-0.00412289999999993,0.00799149999999993,0.00562930000000006,0.0525268999999999,0.00109090000000001,0.00143450000000001,0.00562930000000006,0.00134319999999999,-0.00521379999999994,0.00133320000000003,0.9989091,0.9417212,0.2039334,0.2039334,0.9985655,0.940378,0.2090242,0.2090242,0.0471649000000001,0.00109090000000001,0.00143450000000001,0.00532980000000005,0.00699469999999991,-0.00521379999999994,0.0524411,-0.00556449999999997,0.00963689999999995,0.00552390000000003,-1.26000000000293e-05,0.00144160000000004
"Ys0...173",0.5,-1.5,0.75,-1.5,0.9948901,0.9428144,0.9401849,0.9389435,0.9333142,0.9950475,0.9450045,0.9420732,0.9420912,0.9415904,0.9222283,0.9948981,0.942902,0.9420523,0.9388296,0.9333057,0.0520756999999999,0.00262950000000006,0.00124139999999995,0.00562930000000006,0.0520756999999999,0.00293129999999997,0.000500799999999968,0.00562930000000006,0.000438800000000072,-0.000301799999999908,0.000456800000000035,0.9990604,0.9398831,0.2251034,0.2243622,0.9994992,0.9394443,0.2326368,0.2326368,0.0500429999999999,0.00293129999999997,0.000500799999999968,0.0193621,-0.0112433,-0.000301799999999908,0.0519961,0.000849700000000064,0.00322269999999991,0.00552390000000003,-1.64999999999749e-05,0.0017798
"Ys0...174",0.5,-1.5,0.75,-1,0.9950524,0.9428144,0.9411783,0.9389435,0.9333142,0.9956656,0.9466778,0.9444259,0.9444544,0.9435938,0.9256748,0.995066,0.942902,0.9444271,0.9388296,0.9333057,0.0522379999999999,0.00163610000000003,0.00223479999999998,0.00562930000000006,0.0522379999999999,0.00225189999999997,0.000860599999999989,0.00562930000000006,0.000758400000000048,-0.000615799999999944,0.000786900000000035,0.998381,0.9405625,0.2177926,0.2177926,0.9991394,0.9398041,0.2239036,0.2239036,0.0489878,0.00225189999999997,0.000860599999999989,0.017919,-0.00825260000000005,-0.000615799999999944,0.052164,-0.00152509999999995,0.00559749999999992,0.00552390000000003,-2.21000000000249e-05,0.00316119999999998
"Ys0...175",0.5,-1.5,0.75,1,0.9953123,0.9428144,0.9427524,0.9389435,0.9333142,0.9966727,0.9493764,0.9482124,0.9482055,0.9468052,0.9397137,0.9953254,0.942902,0.9482004,0.9388296,0.9333057,0.0524979,6.20000000000065e-05,0.0038089,0.00562930000000006,0.0524979,0.00116400000000005,0.00140030000000002,0.00562930000000006,0.00130659999999994,-0.00110200000000005,0.00129970000000001,0.998836,0.9416504,0.2048224,0.2048224,0.9985997,0.9403438,0.2099786,0.2099786,0.0472963,0.00116400000000005,0.00140030000000002,0.00709150000000003,0.00503910000000007,-0.00110200000000005,0.0524234,-0.00529840000000004,0.00937080000000001,0.00552390000000003,-2.1599999999955e-05,0.00536040000000004
"Ys0...176",0.5,-1.5,0.75,1.5,0.9953299,0.9428144,0.9428622,0.9389435,0.9333142,0.9967397,0.9495654,0.9484712,0.9484671,0.9470267,0.9416969,0.9953431,0.942902,0.9484665,0.9388296,0.9333057,0.0525154999999999,-4.77999999999312e-05,0.00391869999999994,0.00562930000000006,0.0525154999999999,0.00109420000000005,0.00144040000000001,0.00562930000000006,0.00133629999999996,-0.00114199999999998,0.00133220000000001,0.9989058,0.9417202,0.2039268,0.2039268,0.9985596,0.9403839,0.2090124,0.2090124,0.0471743,0.00109420000000005,0.00144040000000001,0.00532980000000005,0.00697289999999995,-0.00114199999999998,0.0524411,-0.00556449999999997,0.00963689999999995,0.00552390000000003,-2.17000000000134e-05,0.00551670000000004
"Ys0...177",0.5,-1,-0.75,-1.5,NA,NA,NA,0.9480633,0.9363667,NA,NA,0.9511121,NA,0.9503819,0.9267734,0.9950268,0.9536191,0.9511589,0.9481725,0.936395,NA,NA,NA,0.0116966000000001,NA,NA,NA,0.0116966000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236085,NA,NA,0.0414076999999999,0.00246020000000002,0.00298640000000006,0.0117775,NA,NA
"Ys0...178",0.5,-1,-0.75,-1,NA,NA,NA,0.948777,0.9375979,NA,NA,0.9539879,NA,0.9528155,0.9309449,0.9951987,0.9544598,0.9540175,0.9488743,0.937638,NA,NA,NA,0.0111791,NA,NA,NA,0.0111791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218706000000001,NA,NA,0.0407389,0.000442300000000007,0.00514320000000001,0.0112363,NA,NA
"Ys0...179",0.5,-1,-0.75,1,NA,NA,NA,0.94992,0.9425812,NA,NA,0.9586127,NA,0.9567313,0.9479849,0.9954768,0.9558095,0.9586536,0.9500058,0.9425933,NA,NA,NA,0.00733879999999998,NA,NA,NA,0.00733879999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00874639999999993,NA,NA,0.0396673000000001,-0.00284410000000002,0.00864779999999998,0.00741250000000004,NA,NA
"Ys0...180",0.5,-1,-0.75,1.5,NA,NA,NA,0.9500008,0.943285,NA,NA,0.9589295,NA,0.9569987,0.9504206,0.9954973,0.9559019,0.9589679,0.950083,0.9433025,NA,NA,NA,0.00671579999999994,NA,NA,NA,0.00671579999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00657810000000003,NA,NA,0.0395954000000001,-0.00306600000000001,0.00888489999999997,0.00678049999999997,NA,NA
"Ys0...181",0.5,-1,-0.2,-1.5,0.9949938,0.9536523,0.9514153,0.94815,0.9363647,0.9953676,0.9555528,0.9510629,0.95101,0.950442,0.926786,0.9950262,0.9537396,0.9510519,0.948049,0.9363121,0.0413415,0.00223700000000004,0.00326529999999992,0.0117853,0.0413415,0.00448989999999994,0.000568000000000013,0.0117853,0.000444400000000011,-0.00225289999999989,0.000391499999999989,0.9989876,0.9491624,0.1841792,0.1815898,0.999432,0.948718,0.197096,0.197096,0.0398148,0.00448989999999994,0.000568000000000013,0.023656,-0.00995250000000003,-0.00225289999999989,0.0412866,0.00268770000000007,0.00300289999999992,0.0117369000000001,-8.50000000000017e-05,-0.000450700000000026
"Ys0...182",0.5,-1,-0.2,-1,0.995166,0.9544916,0.9546181,0.9488612,0.9375858,0.9960188,0.9578645,0.9539276,0.9538856,0.9528882,0.9309957,0.9952051,0.9545699,0.9539478,0.9487662,0.9375404,0.0406744,-0.000126500000000029,0.00575690000000006,0.0112753999999999,0.0406744,0.00393690000000002,0.000997400000000037,0.0112753999999999,0.000696099999999977,-0.00406340000000005,0.000654099999999991,0.9983065,0.9505547,0.1758518,0.1752878,0.9990026,0.9498586,0.1864524,0.1864524,0.0381543,0.00393690000000002,0.000997400000000037,0.0218925,-0.00744290000000003,-0.00406340000000005,0.0406352,0.000622099999999959,0.00518160000000001,0.0112258,-8.44999999999319e-05,-0.000748599999999988
"Ys0...183",0.5,-1,-0.2,1,0.9954449,0.9558389,0.9597058,0.9500035,0.9425547,0.9970525,0.9615344,0.9585484,0.9585127,0.9568069,0.9481041,0.9954809,0.9558973,0.9585617,0.9499109,0.9425803,0.0396059999999999,-0.00386690000000001,0.00970230000000005,0.00744880000000003,0.0396059999999999,0.00298600000000004,0.00170579999999998,0.00744880000000003,0.00114360000000002,-0.00685290000000005,0.00110790000000005,0.9971506,0.9528529,0.1598344,0.1598344,0.9982942,0.9517093,0.1693608,0.1693608,0.0355181,0.00298600000000004,0.00170579999999998,0.00870280000000001,0.0039418,-0.00685290000000005,0.0395836000000001,-0.00266440000000001,0.00865079999999996,0.00733059999999996,-1.0399999999966e-05,-0.0012025
"Ys0...184",0.5,-1,-0.2,1.5,0.9954626,0.9559278,0.9600683,0.9500817,0.9432657,0.9971225,0.9617845,0.9588644,0.9588225,0.9570782,0.9505365,0.9954997,0.9559914,0.9588856,0.9499892,0.9432802,0.0395348,-0.00414049999999999,0.00998659999999996,0.00681600000000004,0.0395348,0.00292010000000009,0.00174430000000003,0.00681600000000004,0.00118169999999984,-0.00706060000000008,0.00113979999999991,0.9970799,0.9530077,0.1587022,0.1587022,0.9982557,0.951826,0.1681986,0.1681986,0.035338,0.00292010000000009,0.00174430000000003,0.00654169999999998,0.00561089999999997,-0.00706060000000008,0.0395082999999999,-0.00289419999999996,0.00889640000000003,0.00670899999999996,-2.25999999999837e-05,-0.00124630000000003
"Ys0...185",0.5,-1,0.2,-1.5,0.9950289,0.9536741,0.9505495,0.94815,0.9363647,0.9953735,0.9555699,0.9510629,0.9510173,0.950442,0.926786,0.9950262,0.9537396,0.9510519,0.948049,0.9363121,0.0413548,0.00312459999999992,0.0023995,0.0117853,0.0413548,0.00450699999999993,0.000575299999999945,0.0117853,0.000441800000000048,-0.00138240000000001,0.000396199999999958,0.9989829,0.9491671,0.1841232,0.181512,0.9994247,0.9487253,0.1970814,0.1970814,0.0398036000000001,0.00450699999999993,0.000575299999999945,0.023656,-0.00992330000000008,-0.00138240000000001,0.0412866,0.00268770000000007,0.00300289999999992,0.0117369000000001,-4.99000000000471e-05,0.000436899999999851
"Ys0...186",0.5,-1,0.2,-1,0.9952032,0.9545166,0.9531139,0.9488612,0.9375858,0.9960127,0.9578583,0.9539276,0.9538887,0.9528882,0.9309957,0.9952051,0.9545699,0.9539478,0.9487662,0.9375404,0.0406865999999999,0.00140270000000009,0.0042527,0.0112753999999999,0.0406865999999999,0.00393070000000006,0.00100050000000007,0.0112753999999999,0.000724199999999953,-0.00252799999999997,0.0006853,0.9982753,0.9505859,0.1758392,0.1752502,0.9989995,0.9498617,0.1864462,0.1864462,0.0381543999999999,0.00393070000000006,0.00100050000000007,0.0218925,-0.00739960000000006,-0.00252799999999997,0.0406352,0.000622099999999959,0.00518160000000001,0.0112258,-4.72999999999724e-05,0.000780600000000131
"Ys0...187",0.5,-1,0.2,1,0.9954783,0.9558623,0.9571944,0.9500035,0.9425547,0.997054,0.9615136,0.9585484,0.9585172,0.9568069,0.9481041,0.9954809,0.9558973,0.9585617,0.9499109,0.9425803,0.039616,-0.00133209999999995,0.0071909,0.00744880000000003,0.039616,0.0029652,0.00171029999999994,0.00744880000000003,0.00118330000000011,-0.00429729999999995,0.0011521000000001,0.9971064,0.9528971,0.159876,0.159876,0.9982897,0.9517138,0.1693518,0.1693518,0.0355404,0.0029652,0.00171029999999994,0.00870280000000001,0.00397370000000008,-0.00429729999999995,0.0395836000000001,-0.00266440000000001,0.00865079999999996,0.00733059999999996,2.30000000001063e-05,0.00133230000000006
"Ys0...188",0.5,-1,0.2,1.5,0.9954964,0.9559513,0.9574818,0.9500817,0.9432657,0.9971214,0.9617614,0.9588644,0.9588261,0.9570782,0.9505365,0.9954997,0.9559914,0.9588856,0.9499892,0.9432802,0.0395451,-0.0015305000000001,0.00740010000000002,0.00681600000000004,0.0395451,0.00289700000000004,0.00174790000000002,0.00681600000000004,0.00122469999999986,-0.00442750000000014,0.00118639999999992,0.997103,0.9530543,0.1587484,0.1587484,0.9982521,0.9518296,0.1681914,0.1681914,0.0353600000000001,0.00289700000000004,0.00174790000000002,0.00654169999999998,0.00564579999999992,-0.00442750000000014,0.0395082999999999,-0.00289419999999996,0.00889640000000003,0.00670899999999996,1.1199999999989e-05,0.00136369999999986
"Ys0...189",0.5,-1,0.75,-1.5,0.9950137,0.9536767,0.9493575,0.94815,0.9363647,0.9953861,0.9555391,0.9510629,0.9510439,0.950442,0.926786,0.9950262,0.9537396,0.9510519,0.948049,0.9363121,0.041337,0.00431920000000008,0.00120749999999992,0.0117853,0.041337,0.00447619999999993,0.000601900000000044,0.0117853,0.000448600000000021,-0.000156999999999852,0.00042960000000003,0.9989495,0.9492005,0.1841822,0.1815684,0.9993981,0.9487519,0.1970282,0.1970282,0.0398470000000001,0.00447619999999993,0.000601900000000044,0.023656,-0.0099511000000001,-0.000156999999999852,0.0412866,0.00268770000000007,0.00300289999999992,0.0117369000000001,-6.51000000000401e-05,0.00163150000000001
"Ys0...190",0.5,-1,0.75,-1,0.9951873,0.9545163,0.9510611,0.9488612,0.9375858,0.9960253,0.9578404,0.9539276,0.9539334,0.9528882,0.9309957,0.9952051,0.9545699,0.9539478,0.9487662,0.9375404,0.040671,0.00345519999999999,0.00219990000000003,0.0112753999999999,0.040671,0.00391280000000005,0.00104520000000008,0.0112753999999999,0.000697099999999895,-0.000457600000000058,0.000702899999999951,0.9982577,0.9506035,0.1758753,0.1752866,0.9989548,0.9499064,0.1863568,0.1863568,0.0381849,0.00391280000000005,0.00104520000000008,0.0218925,-0.00742810000000005,-0.000457600000000058,0.0406352,0.000622099999999959,0.00518160000000001,0.0112258,-6.319999999993e-05,0.00283310000000003
"Ys0...191",0.5,-1,0.75,1,0.9954627,0.9558605,0.9537623,0.9500035,0.9425547,0.9970641,0.9615316,0.9585484,0.9585334,0.9568069,0.9481041,0.9954809,0.9558973,0.9585617,0.9499109,0.9425803,0.0396022,0.00209820000000005,0.00375879999999995,0.00744880000000003,0.0396022,0.00298320000000007,0.00172649999999996,0.00744880000000003,0.00114729999999996,-0.000885000000000025,0.00113229999999997,0.9971262,0.9528773,0.15984,0.15984,0.9982735,0.95173,0.1693194,0.1693194,0.0355325,0.00298320000000007,0.00172649999999996,0.00870280000000001,0.00394800000000006,-0.000885000000000025,0.0395836000000001,-0.00266440000000001,0.00865079999999996,0.00733059999999996,7.40000000010177e-06,0.00476260000000006
