"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"348",-0.5,1,-0.2,0.5,1,0.0613355,0.1209902,4.000000000004e-06,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"349",-0.5,1,-0.2,1,1,0.0651050999999999,0.1280941,0.000177899999999953,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"350",-0.5,1,-0.2,1.5,1,0.0660494,0.1264658,0.00018830000000003,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"351",-0.5,1,0.2,-1.5,1,0.012261,0.028898,5.13000000000874e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"352",-0.5,1,0.2,-1,1,0.0281694,0.0555559999999999,-8.15000000000676e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"353",-0.5,1,0.2,-0.5,1,0.0429413999999999,0.0798858,-0.000480700000000001,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"354",-0.5,1,0.2,0,1,0.0543268,0.1024081,-0.000103899999999935,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"355",-0.5,1,0.2,0.5,1,0.0614281,0.1210436,0.00016689999999997,4,3,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"356",-0.5,1,0.2,1,1,0.0647975999999999,0.1281004,0.000315899999999925,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"357",-0.5,1,0.2,1.5,1,0.0666850999999999,0.1261659,-0.000348799999999927,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"358",-0.5,1,0.75,-1.5,1,0.0122482,0.0288917999999999,-6.0799999999972e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"359",-0.5,1,0.75,-1,1,0.0278278999999999,0.0555171999999999,-9.5200000000073e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"360",-0.5,1,0.75,-0.5,1,0.0431622000000002,0.0797690999999999,-0.000223300000000037,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"361",-0.5,1,0.75,0,1,0.0541107000000001,0.1023198,3.92999999999644e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"362",-0.5,1,0.75,0.5,1,0.0613100000000001,0.121082,0.000181799999999899,4,3,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"363",-0.5,1,0.75,1,1,0.0650062000000001,0.1280605,0.000176500000000024,4,3,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"364",-0.5,1,0.75,1.5,1,0.0664784,0.1263754,0.000125099999999989,4,3,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"365",-0.5,1,-0.75,-1.5,1.5,0.0105173000000001,0.00904339999999992,0.000308099999999922,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"366",-0.5,1,-0.75,-1,1.5,0.0253887,0.0269387,-0.000183399999999945,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"367",-0.5,1,-0.75,-0.5,1.5,0.0405879,0.0530493999999999,3.55999999999135e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"368",-0.5,1,-0.75,0,1.5,0.0528406000000001,0.0859472,0.000201699999999971,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"369",-0.5,1,-0.75,0.5,1.5,0.06053,0.1120436,-1.63999999999165e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"370",-0.5,1,-0.75,1,1.5,0.0649363000000002,0.1234098,5.18999999999936e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"371",-0.5,1,-0.75,1.5,1.5,0.0675194999999998,0.1242892,0.000390899999999972,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"372",-0.5,1,-0.2,-1.5,1.5,0.0106849,0.00878730000000005,0.000197500000000073,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"373",-0.5,1,-0.2,-1,1.5,0.0254948000000002,0.0268259,4.70000000000192e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"374",-0.5,1,-0.2,-0.5,1.5,0.0407359,0.0529746000000001,3.90999999999586e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"375",-0.5,1,-0.2,0,1.5,0.0528040999999999,0.0856583,0.000112000000000001,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"376",-0.5,1,-0.2,0.5,1.5,0.0605068000000001,0.1119818,5.90000000000312e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"377",-0.5,1,-0.2,1,1.5,0.0652287,0.1234662,9.29999999998987e-06,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"378",-0.5,1,-0.2,1.5,1.5,0.0674796999999999,0.1244189,0.000345499999999999,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"379",-0.5,1,0.2,-1.5,1.5,0.0109003,0.00825240000000005,0.000228800000000029,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"380",-0.5,1,0.2,-1,1.5,0.0255373,0.0269528,9.49999999999562e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"381",-0.5,1,0.2,-0.5,1.5,0.0408889,0.0529516,0.000145100000000009,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"382",-0.5,1,0.2,0,1.5,0.0527291999999999,0.0856203,-0.000108899999999967,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"383",-0.5,1,0.2,0.5,1.5,0.0605595000000001,0.1118172,-0.000214900000000129,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"384",-0.5,1,0.2,1,1.5,0.0655862000000001,0.1231948,-0.000120000000000009,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"385",-0.5,1,0.2,1.5,1.5,0.0674229000000001,0.1239532,-0.000328800000000018,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"386",-0.5,1,0.75,-1.5,1.5,0.0106666000000001,0.00838649999999985,9.55999999999735e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"387",-0.5,1,0.75,-1,1.5,0.0250374,0.0268312999999999,8.58999999999721e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"388",-0.5,1,0.75,-0.5,1.5,0.0404873,0.0528396999999999,-8.20000000001375e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"389",-0.5,1,0.75,0,1.5,0.0523633000000001,0.0855688999999999,-8.73000000000124e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"390",-0.5,1,0.75,0.5,1.5,0.0608407000000001,0.1121123,0.000213299999999972,4,2,1,3,4,2,1,3,4,2,1,3,4,3,1,2
"391",-0.5,1,0.75,1,1.5,0.0653534,0.1237527,-6.34999999999941e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"392",-0.5,1,0.75,1.5,1.5,0.0677443,0.1245143,0.000329200000000029,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"393",0.5,1,-0.75,-1.5,-1.5,-0.00575369999999997,0.0717355999999999,0.000324899999999961,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"394",0.5,1,-0.75,-1,-1.5,-0.0185765000000001,0.0785742,-0.000137199999999948,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"395",0.5,1,-0.75,-0.5,-1.5,-0.0304114999999999,0.0719764000000001,-2.84000000000395e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"396",0.5,1,-0.75,0,-1.5,-0.0399317,0.0381918,-0.000185700000000066,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"397",0.5,1,-0.75,0.5,-1.5,-0.0468765,-0.00795449999999998,-0.000132899999999991,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"398",0.5,1,-0.75,1,-1.5,-0.0518460000000001,-0.0387668000000001,-0.000103800000000098,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"399",0.5,1,-0.75,1.5,-1.5,-0.0552191000000001,-0.0553024999999999,-9.01999999999292e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"400",0.5,1,-0.2,-1.5,-1.5,-0.00584160000000011,0.0713863,-6.43999999999645e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"401",0.5,1,-0.2,-1,-1.5,-0.0185365999999999,0.07866,0.000215799999999877,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"402",0.5,1,-0.2,-0.5,-1.5,-0.0307955999999999,0.071836,3.69000000000064e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"403",0.5,1,-0.2,0,-1.5,-0.0398669000000001,0.0382066000000001,-0.000234599999999863,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"404",0.5,1,-0.2,0.5,-1.5,-0.0468955999999999,-0.00785080000000005,-0.000106700000000015,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"405",0.5,1,-0.2,1,-1.5,-0.0516854999999999,-0.0384694,0.000107500000000038,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"406",0.5,1,-0.2,1.5,-1.5,-0.0552025,-0.0550852999999999,-1.97999999999032e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"407",0.5,1,0.2,-1.5,-1.5,-0.00607409999999997,0.0716304999999999,0.000104499999999952,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"408",0.5,1,0.2,-1,-1.5,-0.0187123,0.0789671000000001,0.000346100000000016,3,2,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"409",0.5,1,0.2,-0.5,-1.5,-0.0306333000000001,0.071743,-0.000135500000000066,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"410",0.5,1,0.2,0,-1.5,-0.0401835,0.0384564000000001,-2.13000000001129e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"411",0.5,1,0.2,0.5,-1.5,-0.0470577000000001,-0.00776650000000001,9.69000000000664e-05,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"412",0.5,1,0.2,1,-1.5,-0.0517436,-0.0385378,1.0400000000077e-05,2,3,1,4,2,1,4,3,3,1,4,2,2,4,1,3
"413",0.5,1,0.2,1.5,-1.5,-0.0548561,-0.0549195000000001,-7.42000000001353e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"414",0.5,1,0.75,-1.5,-1.5,-0.00613069999999993,0.0714834000000001,2.19999999995224e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"415",0.5,1,0.75,-1,-1.5,-0.0189947,0.0789367,0.000161899999999937,3,1,2,4,2,1,3,4,3,1,2,4,3,2,1,4
"416",0.5,1,0.75,-0.5,-1.5,-0.0307159000000001,0.0720801999999999,2.01000000000784e-05,3,1,2,4,2,1,3,4,2,1,3,4,2,3,1,4
"417",0.5,1,0.75,0,-1.5,-0.0401776,0.0384629999999999,-0.000240200000000135,3,1,2,4,2,1,3,4,2,1,3,4,2,3,1,4
"418",0.5,1,0.75,0.5,-1.5,-0.0468682999999999,-0.00828240000000002,-0.000217699999999876,3,1,2,4,2,1,3,4,2,1,4,3,2,3,1,4
"419",0.5,1,0.75,1,-1.5,-0.0518425,-0.0386516999999998,4.97000000000414e-05,2,1,3,4,2,1,4,3,3,1,4,2,2,4,1,3
"420",0.5,1,0.75,1.5,-1.5,-0.0550337,-0.0553139,-0.000191000000000052,2,1,3,4,2,1,4,3,3,1,4,2,2,4,1,3
"421",0.5,1,-0.75,-1.5,-1,-0.0067448,0.0681134,0.000396599999999969,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"422",0.5,1,-0.75,-1,-1,-0.0190612,0.0734461,-0.000194899999999998,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"423",0.5,1,-0.75,-0.5,-1,-0.0299112,0.0643807000000002,-0.000107099999999916,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"424",0.5,1,-0.75,0,-1,-0.038845,0.0309363,-0.000126699999999924,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"425",0.5,1,-0.75,0.5,-1,-0.0451153999999999,-0.00759700000000008,2.6399999999871e-05,2,3,1,4,2,1,3,4,3,1,4,2,2,3,1,4
"426",0.5,1,-0.75,1,-1,-0.0493029,-0.0322836999999999,-8.78999999999186e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"427",0.5,1,-0.75,1.5,-1,-0.0521391,-0.0467599000000001,8.00999999999163e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"428",0.5,1,-0.2,-1.5,-1,-0.00673459999999992,0.0684891000000001,0.000230600000000081,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"429",0.5,1,-0.2,-1,-1,-0.0188650000000001,0.0735969,1.0399999999966e-05,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"430",0.5,1,-0.2,-0.5,-1,-0.0299851,0.0642165,-0.000116299999999958,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"431",0.5,1,-0.2,0,-1,-0.0385503999999999,0.0305522,-0.000291200000000047,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"432",0.5,1,-0.2,0.5,-1,-0.0450623000000001,-0.00754580000000005,-4.06000000000573e-05,2,3,1,4,2,1,3,4,3,1,4,2,2,3,1,4
"433",0.5,1,-0.2,1,-1,-0.0494833000000001,-0.0321290000000001,5.79999999998915e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"434",0.5,1,-0.2,1.5,-1,-0.0520345999999999,-0.0467158000000001,0.000127899999999959,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"435",0.5,1,0.2,-1.5,-1,-0.00707079999999993,0.0681579999999999,0.000146399999999991,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"436",0.5,1,0.2,-1,-1,-0.0189435000000001,0.0735627,-4.65000000000604e-05,3,2,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"437",0.5,1,0.2,-0.5,-1,-0.0301689000000001,0.0641907,2.27999999999895e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"438",0.5,1,0.2,0,-1,-0.0387006999999999,0.0309651,-0.000131200000000109,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"439",0.5,1,0.2,0.5,-1,-0.0450392000000001,-0.00744980000000006,-1.64000000000275e-05,2,3,1,4,2,1,3,4,3,1,4,2,2,3,1,4
"440",0.5,1,0.2,1,-1,-0.0494332000000001,-0.0322663,-0.000107999999999997,2,3,1,4,2,1,4,3,3,1,4,2,2,4,1,3
"441",0.5,1,0.2,1.5,-1,-0.0521861,-0.0470336000000001,-0.00013440000000009,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"442",0.5,1,0.75,-1.5,-1,-0.00689439999999997,0.0681599999999999,-8.01000000000274e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"443",0.5,1,0.75,-1,-1,-0.0190675000000001,0.0736339,0.000269100000000133,3,1,2,4,2,1,3,4,3,1,2,4,3,2,1,4
"444",0.5,1,0.75,-0.5,-1,-0.0303707,0.0643761,0.000133799999999962,3,1,2,4,2,1,3,4,2,1,3,4,2,3,1,4
"445",0.5,1,0.75,0,-1,-0.0387124,0.0308963999999999,-0.0001892,2,1,3,4,2,1,3,4,2,1,3,4,2,3,1,4
"446",0.5,1,0.75,0.5,-1,-0.0450160000000001,-0.00770989999999994,0.000151900000000094,2,1,3,4,2,1,3,4,3,1,4,2,2,3,1,4
"447",0.5,1,0.75,1,-1,-0.0495239000000001,-0.0321180000000001,0.000102299999999889,2,1,3,4,2,1,4,3,3,1,4,2,2,4,1,3
"448",0.5,1,0.75,1.5,-1,-0.0521803,-0.0469691999999999,-0.00018779999999996,2,1,4,3,2,1,4,3,3,1,4,2,2,4,1,3
"449",0.5,1,-0.75,-1.5,-0.5,-0.00747029999999993,0.0637141000000001,0.000293800000000011,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"450",0.5,1,-0.75,-1,-0.5,-0.0183973000000001,0.0666419000000001,0.000173100000000148,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"451",0.5,1,-0.75,-0.5,-0.5,-0.0287478999999999,0.054165,-0.000448000000000004,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"452",0.5,1,-0.75,0,-0.5,-0.0368853000000001,0.0232638000000001,-0.00012040000000002,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"453",0.5,1,-0.75,0.5,-0.5,-0.0425023,-0.0058781,0.000250599999999879,2,3,1,4,2,1,4,3,3,1,4,2,2,3,1,4
"454",0.5,1,-0.75,1,-0.5,-0.0463215000000001,-0.0253989999999999,6.47000000000286e-05,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"455",0.5,1,-0.75,1.5,-0.5,-0.0489836,-0.0385136,-0.000149200000000071,3,4,1,2,3,1,4,2,3,2,4,1,3,4,1,2
"456",0.5,1,-0.2,-1.5,-0.5,-0.00770700000000002,0.0639327,0.000306800000000051,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"457",0.5,1,-0.2,-1,-0.5,-0.0185183,0.0665183,-0.000137199999999948,2,3,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"458",0.5,1,-0.2,-0.5,-0.5,-0.0286121,0.0541383,-0.000364600000000048,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"459",0.5,1,-0.2,0,-0.5,-0.0367686,0.0236231,5.94000000000428e-05,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"460",0.5,1,-0.2,0.5,-0.5,-0.0427403,-0.00599580000000011,0.000224799999999914,2,3,1,4,2,1,4,3,3,1,4,2,2,3,1,4
"461",0.5,1,-0.2,1,-0.5,-0.0464868999999999,-0.0253814,-0.000185900000000072,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"462",0.5,1,-0.2,1.5,-0.5,-0.0486457,-0.0386403,-2.99999999997524e-06,3,4,1,2,3,1,4,2,3,2,4,1,3,4,1,2
"463",0.5,1,0.2,-1.5,-0.5,-0.00755309999999987,0.0638168000000001,8.75000000000181e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"464",0.5,1,0.2,-1,-0.5,-0.0183312000000001,0.0666737999999999,0.000179299999999882,3,2,1,4,2,1,3,4,3,1,2,4,3,2,1,4
"465",0.5,1,0.2,-0.5,-0.5,-0.0285837999999999,0.0542496,-3.33000000000139e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"466",0.5,1,0.2,0,-0.5,-0.0366905,0.0237171999999999,-0.000255100000000064,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"467",0.5,1,0.2,0.5,-0.5,-0.0424675999999999,-0.00607389999999997,-5.37999999999927e-05,2,3,1,4,2,1,4,3,3,1,4,2,2,3,1,4
"468",0.5,1,0.2,1,-0.5,-0.0463953,-0.0253786,-0.000284100000000009,2,4,1,3,2,1,4,3,3,1,4,2,2,4,1,3
"469",0.5,1,0.2,1.5,-0.5,-0.0486816999999999,-0.038472,-0.000181499999999946,3,4,1,2,3,1,4,2,3,2,4,1,3,4,1,2
"470",0.5,1,0.75,-1.5,-0.5,-0.0075835999999998,0.0638520000000001,8.9600000000134e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"471",0.5,1,0.75,-1,-0.5,-0.0186506000000001,0.0665689,-0.000208599999999892,3,1,2,4,2,1,3,4,3,1,2,4,3,2,1,4
"472",0.5,1,0.75,-0.5,-0.5,-0.0287119999999998,0.0544508,-1.30999999999881e-05,3,1,2,4,2,1,3,4,2,1,3,4,2,3,1,4
"473",0.5,1,0.75,0,-0.5,-0.0367761000000002,0.0232282999999999,-0.000180600000000086,2,1,3,4,2,1,3,4,2,1,4,3,2,3,1,4
"474",0.5,1,0.75,0.5,-0.5,-0.0426124999999998,-0.00616799999999984,2.8000000000028e-05,2,1,3,4,2,1,4,3,3,1,4,2,2,3,1,4
"475",0.5,1,0.75,1,-0.5,-0.0464797,-0.0251263,7.80000000000225e-06,2,1,3,4,2,1,4,3,3,1,4,2,2,4,1,3
"476",0.5,1,0.75,1.5,-0.5,-0.0487741,-0.0384947,-3.78999999999241e-05,3,1,4,2,3,1,4,2,3,2,4,1,3,4,1,2
"477",0.5,1,-0.75,-1.5,0,-0.00779240000000014,0.0571521000000002,0.00020690000000001,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"478",0.5,1,-0.75,-1,0,-0.0171262000000001,0.0564652999999999,-0.000258299999999934,2,3,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"479",0.5,1,-0.75,-0.5,0,-0.0262848,0.0420476000000001,-0.000362700000000049,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"480",0.5,1,-0.75,0,0,-0.0339348,0.0163981,1.87999999999855e-05,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"481",0.5,1,-0.75,0.5,0,-0.0393922,-0.00413210000000008,-3.5200000000013e-05,2,4,1,3,2,1,4,3,3,2,4,1,2,3,1,4
"482",0.5,1,-0.75,1,0,-0.0429843,-0.0187788999999999,-8.84999999999359e-05,2,4,1,3,2,1,4,3,3,2,4,1,2,4,1,3
"483",0.5,1,-0.75,1.5,0,-0.0449312000000001,-0.0308505,8.60999999999779e-05,3,4,1,2,3,1,4,2,3,2,4,1,3,4,1,2
"484",0.5,1,-0.2,-1.5,0,-0.00776450000000006,0.0571950999999999,0.000105899999999992,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"485",0.5,1,-0.2,-1,0,-0.0174208,0.0566702,-7.00999999999619e-05,2,3,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"486",0.5,1,-0.2,-0.5,0,-0.0263829999999999,0.0421678,-1.2800000000146e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"487",0.5,1,-0.2,0,0,-0.0338183999999999,0.0164470999999999,-8.45999999999902e-05,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"488",0.5,1,-0.2,0.5,0,-0.0394182,-0.00408689999999989,0.000114300000000012,2,3,1,4,2,1,4,3,3,2,4,1,2,3,1,4
"489",0.5,1,-0.2,1,0,-0.0431355999999999,-0.0186622,4.4799999999956e-05,2,4,1,3,2,1,4,3,3,2,4,1,2,4,1,3
"490",0.5,1,-0.2,1.5,0,-0.044991,-0.0310403,2.90000000002788e-06,3,4,1,2,3,1,4,2,3,2,4,1,3,4,1,2
"491",0.5,1,0.2,-1.5,0,-0.00765249999999995,0.0572282999999999,-1.28999999999824e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"492",0.5,1,0.2,-1,0,-0.0176193000000001,0.0565913,0.000233200000000044,3,2,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"493",0.5,1,0.2,-0.5,0,-0.0269418,0.0422406,8.12000000000035e-05,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"494",0.5,1,0.2,0,0,-0.034273,0.0163964,-0.000147299999999961,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"495",0.5,1,0.2,0.5,0,-0.0394628,-0.00426879999999985,-0.000119799999999892,2,3,1,4,2,1,4,3,3,2,4,1,2,3,1,4
"496",0.5,1,0.2,1,0,-0.0428451000000001,-0.0189233,-0.00012689999999993,2,4,1,3,2,1,4,3,3,2,4,1,2,4,1,3
"497",0.5,1,0.2,1.5,0,-0.0449735999999999,-0.0306902,0.000223400000000096,3,4,2,1,3,1,4,2,3,2,4,1,3,4,1,2
"498",0.5,1,0.75,-1.5,0,-0.00752769999999992,0.0571180999999999,-4.50000000007389e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"499",0.5,1,0.75,-1,0,-0.0171877,0.0566129999999999,0.000119799999999892,3,1,2,4,2,1,3,4,2,1,3,4,3,2,1,4
"500",0.5,1,0.75,-0.5,0,-0.0266531,0.0423929000000001,7.06000000000317e-05,2,1,3,4,2,1,3,4,2,1,3,4,2,3,1,4
"501",0.5,1,0.75,0,0,-0.0339943,0.0161523,-0.000367500000000076,2,1,3,4,2,1,3,4,2,1,4,3,2,3,1,4
"502",0.5,1,0.75,0.5,0,-0.0396262000000001,-0.00397100000000006,-4.78999999999896e-05,2,1,3,4,2,1,4,3,3,2,4,1,2,3,1,4
"503",0.5,1,0.75,1,0,-0.042811,-0.0188360000000001,9.23999999998815e-05,2,1,4,3,2,1,4,3,3,2,4,1,2,4,1,3
"504",0.5,1,0.75,1.5,0,-0.0451229000000001,-0.0309480000000001,-7.55999999999535e-05,3,1,4,2,3,1,4,2,3,2,4,1,3,4,1,2
"505",0.5,1,-0.75,-1.5,0.5,-0.0069345999999999,0.0474703999999999,0.000104299999999946,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"506",0.5,1,-0.75,-1,0.5,-0.0152629999999999,0.0423907,-0.00029060000000003,2,3,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"507",0.5,1,-0.75,-0.5,0.5,-0.0236173000000001,0.0274695,0.000142700000000051,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"508",0.5,1,-0.75,0,0.5,-0.0308588999999999,0.00938410000000001,-5.00000000003276e-06,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"509",0.5,1,-0.75,0.5,0.5,-0.0360547999999998,-0.00259000000000009,-6.03999999999605e-05,2,4,1,3,2,1,4,3,3,2,4,1,2,3,1,4
"510",0.5,1,-0.75,1,0.5,-0.0392473,-0.0132639000000001,-0.00010460000000001,3,4,1,2,3,1,4,2,3,2,4,1,3,4,2,1
"511",0.5,1,-0.75,1.5,0.5,-0.0410008999999998,-0.0236594,5.81999999998972e-05,3,4,2,1,3,2,4,1,3,2,4,1,3,4,2,1
"512",0.5,1,-0.2,-1.5,0.5,-0.00685960000000008,0.0474768,0.000115399999999988,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"513",0.5,1,-0.2,-1,0.5,-0.0153487,0.042708,0.000306899999999888,2,3,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"514",0.5,1,-0.2,-0.5,0.5,-0.0235678,0.0273899999999999,0.000128799999999929,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
"515",0.5,1,-0.2,0,0.5,-0.0307721999999999,0.00946559999999996,-0.000139699999999965,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"516",0.5,1,-0.2,0.5,0.5,-0.0358553,-0.00251049999999997,0.000170099999999951,2,4,1,3,2,1,4,3,3,2,4,1,2,3,1,4
"517",0.5,1,-0.2,1,0.5,-0.0394543000000001,-0.0131648999999999,-5.80000000005576e-06,3,4,1,2,3,1,4,2,3,2,4,1,3,4,2,1
"518",0.5,1,-0.2,1.5,0.5,-0.0408780000000001,-0.0237406999999999,0.000173099999999926,3,4,2,1,3,2,4,1,3,2,4,1,3,4,2,1
"519",0.5,1,0.2,-1.5,0.5,-0.00731250000000006,0.046983,-7.36999999999544e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"520",0.5,1,0.2,-1,0.5,-0.0154647999999999,0.0426434,0.000203199999999959,3,2,1,4,2,1,3,4,2,1,3,4,3,2,1,4
"521",0.5,1,0.2,-0.5,0.5,-0.0236926,0.0275134000000001,-0.000171900000000003,2,3,1,4,2,1,3,4,2,1,3,4,2,3,1,4
