"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"46",-1.5,0,0.75,-1,0.0410654,-0.0704575999999999,-0.00034080000000003,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"47",-1.5,0,0.75,1,0.0830358,0.1311896,-1.07999999999775e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"48",-1.5,0,0.75,1.5,0.0808367000000001,0.1378228,-6.46999999999176e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"49",-1.5,1,-0.75,-1.5,0.0433276,0.047667,-1.49000000000399e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"50",-1.5,1,-0.75,-1,0.1047251,0.1941175,-0.000303100000000001,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"51",-1.5,1,-0.75,1,0.2019719,0.4783207,9.42999999999916e-05,3,4,1,2,4,2,1,3,2,4,1,3,3,4,1,2
"52",-1.5,1,-0.75,1.5,0.1983055,0.4794166,9.61999999999907e-05,3,4,1,2,4,3,1,2,2,4,1,3,3,4,1,2
"53",-1.5,1,-0.2,-1.5,0.0440288000000001,0.0474536999999999,-7.44999999999774e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"54",-1.5,1,-0.2,-1,0.1049033,0.1945422,-0.000129599999999952,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"55",-1.5,1,-0.2,1,0.2019594,0.4780638,2.57000000000174e-05,3,4,1,2,4,2,1,3,2,4,1,3,3,4,1,2
"56",-1.5,1,-0.2,1.5,0.1986719,0.4790839,-6.26000000000237e-05,3,4,1,2,4,3,1,2,2,4,1,3,3,4,1,2
"57",-1.5,1,0.2,-1.5,0.0440839,0.0472901,-0.000163800000000047,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"58",-1.5,1,0.2,-1,0.1045888,0.1940307,-0.000336299999999956,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
