"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...11",-1.5,-1.5,0.2,1,0.790655897467535,-1.96434845023795,-0.0508909102099966,-0.0807950697163959,0.790655897467535,-1.61529128825024,-0.361023976225425,-0.0807950697163959,-0.0389240959722756,0.499576276536666,-1.61529128825024,-0.361023976225425,0.0500453450599121,0.120567153347829,0.791312382623258,-2.05119594192336,0.0365927535719912,-0.0803064805349858,-0.00178124643370436
"Ys0...12",-1.5,-1.5,0.2,1.5,0.789491598212163,-2.00979061870093,-0.0424572200336155,-0.0425379033112785,0.789491598212163,-1.66151792058736,-0.372478568217036,-0.0425379033112785,-0.0182513499301482,0.499579702689782,-1.66151792058736,-0.372478568217036,0.0365384315300625,0.191920004100764,0.790231979257113,-2.09597811347922,0.044577673438869,-0.0422631747199969,-0.00186250833041735
"Ys0...13",-1.5,-1.5,0.75,-1.5,0.611657084060885,-0.906159236350106,-0.110246491584522,-0.291305255270185,0.611657084060885,-0.863837804886133,-0.112838679696543,-0.291305255270185,-0.0397292433519514,0.499451007939739,-0.863837804886133,-0.112838679696543,0.232932191764086,-0.45204858248269,0.611955267028527,-1.03179621475636,0.0160760673136031,-0.290834900878694,-0.00145411785099991
"Ys0...14",-1.5,-1.5,0.75,-1,0.706364202332064,-1.20290691628156,-0.219359664407535,-0.323745821192714,0.706364202332064,-1.12553226028241,-0.209134598242284,-0.323745821192714,-0.0875997221643923,0.499723329961267,-1.12553226028241,-0.209134598242284,0.209233107446412,-0.414264202671514,0.706599009710385,-1.4347164047849,0.0139401595434472,-0.323185719097729,-0.00228524492094406
"Ys0...15",-1.5,-1.5,0.75,1,0.790946994479488,-1.72374933176352,-0.291013760175935,-0.080741832356614,0.790946994479488,-1.61477768052503,-0.3607435443652,-0.080741832356614,-0.0392418670492232,0.499778597829916,-1.61477768052503,-0.3607435443652,0.0499898842718025,0.120776833708728,0.791312382623258,-2.05119594192336,0.0365927535719912,-0.0803064805349858,-0.000960643553483465
"Ys0...16",-1.5,-1.5,0.75,1.5,0.789857756632305,-1.76976551878361,-0.28185526238736,-0.0425961889608324,0.789857756632305,-1.66104998444141,-0.372220361714554,-0.0425961889608324,-0.0183504350150003,0.499805126553385,-1.66104998444141,-0.372220361714554,0.0363305960901568,0.192345090526585,0.790231979257113,-2.09597811347922,0.044577673438869,-0.0422631747199969,-0.000927577996256534
"Ys0...17",-1.5,-1,-0.75,-1.5,0.61248846553295,-1.52174178313553,0.0198459279501959,-0.039066021889703,0.61248846553295,-1.32577287100785,-0.150148432028692,-0.039066021889703,-0.0259745521487882,0.500465989545929,-1.32577287100785,-0.150148432028692,0.310260971794426,-0.263582600618629,0.611955267028527,-1.43773842362668,-0.0642777717909313,-0.0388472839191292,0.000434800766124788
"Ys0...18",-1.5,-1,-0.75,-1,0.707226765183618,-1.86201294779904,0.0246372199679894,-0.0759901030064394,0.707226765183618,-1.50034354478672,-0.278707661219353,-0.0759901030064394,-0.0583245218249773,0.50051984130327,-1.50034354478672,-0.278707661219353,0.278578009905182,-0.206579170235529,0.706599009710385,-1.7063518836457,-0.129864160304368,-0.0761762460651529,-0.000345785349034955
"Ys0...19",-1.5,-1,-0.75,1,0.791791306466339,-2.33565026834159,0.00269710106517618,-0.0197435083778359,0.791791306466339,-1.82602546702894,-0.480767857476152,-0.0197435083778359,-0.0261598427713192,0.500278995676838,-1.82602546702894,-0.480767857476152,0.067216529398237,0.178338533565465,0.791312382623258,-2.11733824173801,-0.216194930952006,-0.0199858536899904,0.0013012745688421
"Ys0...20",-1.5,-1,-0.75,1.5,0.790753390780098,-2.36483596367603,-0.000435845573815374,-0.00381288565784121,0.790753390780098,-1.85700392186496,-0.49616083476117,-0.00381288565784121,-0.0121070526237173,0.500344121789388,-1.85700392186496,-0.49616083476117,0.0490202648025009,0.22515898596569,0.790231979257113,-2.14719302277525,-0.218482751040754,-0.00361294981333105,0.000725440244636388
"Ys0...21",-1.5,-1,-0.2,-1.5,0.61285154362643,-1.46031119728201,-0.0418344947353515,-0.039015317180275,0.61285154362643,-1.32580717429731,-0.150084278822138,-0.039015317180275,-0.0262542388979088,0.500873460841054,-1.32580717429731,-0.150084278822138,0.310517888478675,-0.264098056664134,0.611955267028527,-1.43773842362668,-0.0642777717909313,-0.0388472839191292,0.000598746737003442
"Ys0...22",-1.5,-1,-0.2,-1,0.707456290262592,-1.74832273999744,-0.0888164654083581,-0.0760790872195742,0.707456290262592,-1.5003217718467,-0.27877155469836,-0.0760790872195742,-0.0580458788607348,0.500813103871034,-1.5003217718467,-0.27877155469836,0.278721166221523,-0.206793247641272,0.706599009710385,-1.7063518836457,-0.129864160304368,-0.0761762460651529,3.12779420568177e-05
"Ys0...23",-1.5,-1,-0.2,1,0.79196940910579,-2.17561197903306,-0.157625248900508,-0.0198864455941932,0.79196940910579,-1.82603559886363,-0.481100078317104,-0.0198864455941932,-0.0261015507528346,0.500471415417877,-1.82603559886363,-0.481100078317104,0.0671900855459668,0.177794297743746,0.791312382623258,-2.11733824173801,-0.216194930952006,-0.0199858536899904,0.00105237933477431
"Ys0...24",-1.5,-1,-0.2,1.5,0.790927105908589,-2.20535435518606,-0.160203348973761,-0.00359591314611096,0.790927105908589,-1.85699829627845,-0.496451952096804,-0.00359591314611096,-0.0121074557845664,0.500543886679582,-1.85699829627845,-0.496451952096804,0.049168060438368,0.224816037417752,0.790231979257113,-2.14719302277525,-0.218482751040754,-0.00361294981333105,0.00083023297487772
"Ys0...25",-1.5,-1,0.2,-1.5,0.611110621128195,-1.41595464116434,-0.0868313476494107,-0.03902561672556,0.611110621128195,-1.3262462428495,-0.150352783049487,-0.03902561672556,-0.0261869629147662,0.499057806547171,-1.3262462428495,-0.150352783049487,0.310539857344457,-0.264297993217166,0.611955267028527,-1.43773842362668,-0.0642777717909313,-0.0388472839191292,-0.00179277210290785
"Ys0...26",-1.5,-1,0.2,-1,0.705978973469938,-1.66602555686992,-0.172173109678172,-0.0765444410871576,0.705978973469938,-1.50088155433893,-0.278954092126501,-0.0765444410871576,-0.0583630200826635,0.49938826106658,-1.50088155433893,-0.278954092126501,0.278735162111147,-0.207725640397568,0.706599009710385,-1.7063518836457,-0.129864160304368,-0.0761762460651529,-0.00297085386047513
"Ys0...27",-1.5,-1,0.2,1,0.790655897467535,-2.05998353292064,-0.274623423473331,-0.0203639798109307,0.790655897467535,-1.82727875826217,-0.48137880081695,-0.0203639798109307,-0.0259493973148506,0.499576276536667,-1.82727875826217,-0.48137880081695,0.0668629633732749,0.176972662138795,0.791312382623258,-2.11733824173801,-0.216194930952006,-0.0199858536899904,-0.00210839498061866
"Ys0...28",-1.5,-1,0.2,1.5,0.789491598212163,-2.09027831189596,-0.276647563355743,-0.00386950220751903,0.789491598212163,-1.85809651315358,-0.496661795478023,-0.00386950220751903,-0.0121675666200987,0.499579702689781,-1.85809651315358,-0.496661795478023,0.0488480543533747,0.224068687504591,0.790231979257113,-2.14719302277525,-0.218482751040754,-0.00361294981333105,-0.00224703487483646
"Ys0...29",-1.5,-1,0.75,-1.5,0.611657084060885,-1.35433977044931,-0.148609161056348,-0.0390804535134572,0.611657084060885,-1.32612548280666,-0.150337286464362,-0.0390804535134572,-0.0264861622346344,0.499451007939739,-1.32612548280666,-0.150337286464362,0.310411177842724,-0.264321386750427,0.611955267028527,-1.43773842362668,-0.0642777717909313,-0.0388472839191292,-0.00146408865001568
"Ys0...30",-1.5,-1,0.75,-1,0.706364202332064,-1.55217155707027,-0.28562027627169,-0.0765277974618095,0.706364202332064,-1.50058845307085,-0.278803565494856,-0.0765277974618095,-0.0583998147762612,0.499723329961267,-1.50058845307085,-0.278803565494856,0.278791488297608,-0.207620484793094,0.706599009710385,-1.7063518836457,-0.129864160304368,-0.0761762460651529,-0.00216214816687144
"Ys0...31",-1.5,-1,0.75,1,0.790946994479488,-1.89939983405825,-0.434638773450623,-0.0203571882377429,0.790946994479488,-1.82675206656593,-0.481125296243467,-0.0203571882377429,-0.0261612446994817,0.499778597829916,-1.82675206656593,-0.481125296243467,0.0667972895145352,0.177267130886659,0.791312382623258,-2.11733824173801,-0.216194930952006,-0.0199858536899904,-0.00124215751038026
"Ys0...32",-1.5,-1,0.75,1.5,0.789857756632305,-1.93007729207164,-0.43613810825824,-0.00397635930722195,0.789857756632305,-1.85760026917685,-0.496381507809702,-0.00397635930722195,-0.012233623343334,0.499805126553385,-1.85760026917685,-0.496381507809702,0.0486414973934375,0.224572979908347,0.790231979257113,-2.14719302277525,-0.218482751040754,-0.00361294981333105,-0.00127725863257533
"Ys0...33",-1.5,0,-0.75,-1.5,0.61248846553295,-2.24993008411331,-0.225066,0.46541175,0.61248846553295,-2.24993008411331,-0.225066,0.46541175,0,0.500465989545929,-2.24993008411331,-0.225066,0.46541175,0.111308820466662,0.611955267028527,-2.24962284136731,-0.22498545,0.46512795,0.000429205758417428
"Ys0...34",-1.5,0,-0.75,-1,0.707226765183618,-2.24993008411331,-0.41815305,0.41811015,0.707226765183618,-2.24993008411331,-0.41815305,0.41811015,0,0.50051984130327,-2.24993008411331,-0.41815305,0.41811015,0.20603541835999,0.706599009710385,-2.2496228413673,-0.4174728,0.4178427,-9.22872727717738e-05
"Ys0...35",-1.5,0,-0.75,1,0.791791306466339,-2.24993008411331,-0.72145515,0.1006986,0.791791306466339,-2.24993008411331,-0.72145515,0.1006986,0,0.500278995676838,-2.24993008411331,-0.72145515,0.1006986,0.291187305269142,0.791312382623258,-2.2496228413673,-0.7217703,0.1006554,0.000530031097075501
"Ys0...36",-1.5,0,-0.75,1.5,0.790753390780099,-2.24993008411331,-0.744354,0.0733600499999998,0.790753390780099,-2.24993008411331,-0.744354,0.0733600499999998,4.44089209850063e-16,0.500344121789388,-2.24993008411331,-0.744354,0.0733600500000002,0.289926013470351,0.790231979257112,-2.24962284136731,-0.7446036,0.0736875000000001,0.000136318776980282
"Ys0...37",-1.5,0,-0.2,-1.5,0.61285154362643,-2.24994210414545,-0.22512285,0.46550145,0.61285154362643,-2.24994210414545,-0.22512285,0.46550145,0,0.500873460841054,-2.24994210414545,-0.22512285,0.46550145,0.110938337429785,0.611955267028527,-2.24962284136731,-0.22498545,0.46512795,0.000813113819753575
"Ys0...38",-1.5,0,-0.2,-1,0.707456290262592,-2.24994210414545,-0.41807265,0.41811195,0.707456290262592,-2.24994210414545,-0.41807265,0.41811195,-4.44089209850063e-16,0.500813103871034,-2.24994210414545,-0.41807265,0.41811195,0.205792141035968,0.706599009710385,-2.2496228413673,-0.4174728,0.4178427,0.000207417774058527
"Ys0...39",-1.5,0,-0.2,1,0.79196940910579,-2.24994210414545,-0.7216974,0.1006512,0.79196940910579,-2.24994210414545,-0.7216974,0.1006512,-4.44089209850063e-16,0.500471415417877,-2.24994210414545,-0.7216974,0.1006512,0.290721798332322,0.791312382623258,-2.2496228413673,-0.7217703,0.1006554,0.000406463704383242
"Ys0...40",-1.5,0,-0.2,1.5,0.790927105908589,-2.24994210414545,-0.7445745,0.0735570000000001,0.790927105908589,-2.24994210414545,-0.7445745,0.0735570000000001,4.44089209850063e-16,0.500543886679582,-2.24994210414545,-0.7445745,0.0735570000000001,0.289504423873416,0.790231979257112,-2.24962284136731,-0.7446036,0.0736875000000001,0.000274463873327413
"Ys0...41",-1.5,0,0.2,-1.5,0.611110621128195,-2.25125369828603,-0.2252289,0.4654158,0.611110621128195,-2.25125369828603,-0.2252289,0.4654158,0,0.499057806547171,-2.25125369828603,-0.2252289,0.4654158,0.110913623370887,0.611955267028527,-2.24962284136731,-0.22498545,0.46512795,-0.00243110281905645
"Ys0...42",-1.5,0,0.2,-1,0.705978973469938,-2.25125369828603,-0.41826705,0.4178073,0.705978973469938,-2.25125369828603,-0.41826705,0.4178073,-4.44089209850063e-16,0.499388261066581,-2.25125369828603,-0.41826705,0.4178073,0.20537067119322,0.706599009710385,-2.2496228413673,-0.4174728,0.4178427,-0.00308054315917072
"Ys0...43",-1.5,0,0.2,1,0.790655897467535,-2.25125369828603,-0.72208845,0.1004982,0.790655897467535,-2.25125369828603,-0.72208845,0.1004982,-4.44089209850063e-16,0.499576276536666,-2.25125369828603,-0.72208845,0.1004982,0.289783679720732,0.791312382623258,-2.2496228413673,-0.7217703,0.1006554,-0.00276269207444679
"Ys0...44",-1.5,0,0.2,1.5,0.789491598212163,-2.25125369828603,-0.74502825,0.0734672999999999,0.789491598212163,-2.25125369828603,-0.74502825,0.0734672999999999,-4.44089209850063e-16,0.499579702689781,-2.25125369828603,-0.74502825,0.0734672999999999,0.288366054312245,0.790231979257112,-2.24962284136731,-0.7446036,0.0736875000000001,-0.00301608796367381
"Ys0...45",-1.5,0,0.75,-1.5,0.611657084060885,-2.25070083864771,-0.2253345,0.46536915,0.611657084060885,-2.25070083864771,-0.2253345,0.46536915,4.44089209850063e-16,0.499451007939739,-2.25070083864771,-0.2253345,0.46536915,0.111133004714098,0.611955267028527,-2.24962284136731,-0.22498545,0.46512795,-0.00148403024804589
"Ys0...46",-1.5,0,0.75,-1,0.706364202332064,-2.25070083864771,-0.4181415,0.41790825,0.706364202332064,-2.25070083864771,-0.4181415,0.41790825,-4.44089209850063e-16,0.499723329961267,-2.25070083864771,-0.4181415,0.41790825,0.205666950963748,0.706599009710385,-2.2496228413673,-0.4174728,0.4178427,-0.00191595465872485
"Ys0...47",-1.5,0,0.75,1,0.790946994479488,-2.25070083864771,-0.7218888,0.1004121,0.790946994479488,-2.25070083864771,-0.7218888,0.1004121,0,0.499778597829916,-2.25070083864771,-0.7218888,0.1004121,0.290247725242524,0.791312382623258,-2.2496228413673,-0.7217703,0.1006554,-0.00180518542417385
"Ys0...48",-1.5,0,0.75,1.5,0.789857756632305,-2.25070083864771,-0.7447038,0.0732632999999998,0.789857756632305,-2.25070083864771,-0.7447038,0.0732632999999998,0,0.499805126553385,-2.25070083864771,-0.7447038,0.0732632999999998,0.289028758671871,0.790231979257112,-2.24962284136731,-0.7446036,0.0736875000000001,-0.00197661990521159
"Ys0...49",-1.5,1,-0.75,-1.5,0.61248846553295,-2.97811838509109,-0.469977927950196,0.969889521889703,0.61248846553295,-3.17408729721877,-0.299983567971307,0.969889521889703,0.0259745521487877,0.500465989545929,-3.17408729721877,-0.299983567971307,0.620562528205574,0.486200241551953,0.611955267028527,-3.06150725910793,-0.385693128209069,0.969103183919129,0.000423610750710068
"Ys0...50",-1.5,1,-0.75,-1,0.707226765183619,-2.63784722042758,-0.860943319967989,0.912210403006439,0.707226765183619,-2.9995166234399,-0.557598438780647,0.912210403006439,0.0583245218249768,0.50051984130327,-2.9995166234399,-0.557598438780647,0.557642290094817,0.618650006955508,0.706599009710385,-2.79289379908891,-0.705081439695632,0.911861646065153,0.000161210803490963
"Ys0...51",-1.5,1,-0.75,1,0.791791306466339,-2.16420989988503,-1.44560740106518,0.221140708377836,0.791791306466339,-2.67383470119768,-0.962142442523847,0.221140708377836,0.0261598427713183,0.500278995676838,-2.67383470119768,-0.962142442523847,0.134180670601763,0.404036076972818,0.791312382623258,-2.3819074409966,-1.22734566904799,0.22129665368999,-0.000241212374691546
"Ys0...52",-1.5,1,-0.75,1.5,0.790753390780099,-2.13502420455059,-1.48827215442618,0.150532985657841,0.790753390780099,-2.64285624636166,-0.99254716523883,0.150532985657841,0.0121070526237173,0.500344121789388,-2.64285624636166,-0.99254716523883,0.0976998351974991,0.354693040975013,0.790231979257113,-2.35205265995936,-1.27072444895925,0.150987949813331,-0.000452802690676268
"Ys0...53",-1.5,1,-0.2,-1.5,0.61285154362643,-3.0395730110089,-0.408411205264649,0.970018217180276,0.61285154362643,-3.17407703399359,-0.300161421177861,0.970018217180276,0.0262542388979079,0.500873460841054,-3.17407703399359,-0.300161421177861,0.620485011521324,0.485974731523704,0.611955267028527,-3.06150725910793,-0.385693128209069,0.969103183919129,0.0010274809025046
"Ys0...54",-1.5,1,-0.2,-1,0.707456290262592,-2.75156146829347,-0.747328834591642,0.912302987219575,0.707456290262592,-2.9995624364442,-0.557373745301641,0.912302987219575,0.0580458788607356,0.500813103871034,-2.9995624364442,-0.557373745301641,0.557502733778477,0.618377529713207,0.706599009710385,-2.79289379908891,-0.705081439695632,0.911861646065153,0.000383557606060236
"Ys0...55",-1.5,1,-0.2,1,0.79196940910579,-2.32427222925784,-1.28576955109949,0.221188845594193,0.79196940910579,-2.67384860942727,-0.962294721682896,0.221188845594193,0.0261015507528342,0.500471415417877,-2.67384860942727,-0.962294721682896,0.134112314454033,0.403649298920899,0.791312382623258,-2.3819074409966,-1.22734566904799,0.22129665368999,-0.000239451926007384
"Ys0...56",-1.5,1,-0.2,1.5,0.790927105908589,-2.29452985310484,-1.32894565102624,0.150709913146111,0.790927105908589,-2.64288591201245,-0.992697047903195,0.150709913146111,0.012107455784566,0.500543886679582,-2.64288591201245,-0.992697047903195,0.0979459395616318,0.35419281032908,0.790231979257113,-2.35205265995936,-1.27072444895925,0.150987949813331,-0.000281305228222894
"Ys0...57",-1.5,1,0.2,-1.5,0.611110621128195,-3.08655275540772,-0.363626452350589,0.96985721672556,0.611110621128195,-3.17626115372256,-0.300105016950512,0.96985721672556,0.0261869629147657,0.499057806547171,-3.17626115372256,-0.300105016950512,0.620291742655542,0.486125239958939,0.611955267028527,-3.06150725910793,-0.385693128209069,0.969103183919129,-0.0030694335352055
"Ys0...58",-1.5,1,0.2,-1,0.705978973469938,-2.83648183970214,-0.664360990321828,0.912159041087158,0.705978973469938,-3.00162584223313,-0.557580007873498,0.912159041087158,0.0583630200826635,0.49938826106658,-3.00162584223313,-0.557580007873498,0.556879437888852,0.618466982784009,0.706599009710385,-2.79289379908891,-0.705081439695632,0.911861646065153,-0.00319023245786676
"Ys0...59",-1.5,1,0.2,1,0.790655897467535,-2.44252386365142,-1.16955347652667,0.221360379810931,0.790655897467535,-2.67522863830989,-0.96279809918305,0.221360379810931,0.0259493973148501,0.499576276536666,-2.67522863830989,-0.96279809918305,0.134133436626725,0.402594697302668,0.791312382623258,-2.3819074409966,-1.22734566904799,0.22129665368999,-0.00341698916827538
"Ys0...60",-1.5,1,0.2,1.5,0.789491598212163,-2.4122290846761,-1.21340893664426,0.150804102207519,0.789491598212163,-2.64441088341848,-0.993394704521976,0.150804102207519,0.0121675666200982,0.499579702689781,-2.64441088341848,-0.993394704521976,0.0980865456466251,0.352663421119897,0.790231979257113,-2.35205265995936,-1.27072444895925,0.150987949813331,-0.0037851410525116
"Ys0...61",-1.5,1,0.75,-1.5,0.611657084060885,-3.14706190684611,-0.302059838943653,0.969818753513457,0.611657084060885,-3.17527619448876,-0.300331713535638,0.969818753513457,0.0264861622346335,0.499451007939739,-3.17527619448876,-0.300331713535638,0.620327122157275,0.486587396178623,0.611955267028527,-3.06150725910793,-0.385693128209069,0.969103183919129,-0.00150397184607609
"Ys0...62",-1.5,1,0.75,-1,0.706364202332064,-2.94923012022514,-0.55066272372831,0.912344297461809,0.706364202332064,-3.00081322422457,-0.557479434505144,0.912344297461809,0.0583998147762612,0.499723329961267,-3.00081322422457,-0.557479434505144,0.557025011702392,0.61895438672059,0.706599009710385,-2.79289379908891,-0.705081439695632,0.911861646065153,-0.00166976115057871
"Ys0...63",-1.5,1,0.75,1,0.790946994479488,-2.60200184323717,-1.00913882654938,0.221181388237743,0.790946994479488,-2.67464961072949,-0.962652303756533,0.221181388237743,0.0261612446994812,0.499778597829916,-2.67464961072949,-0.962652303756533,0.134026910485465,0.403228319598388,0.791312382623258,-2.3819074409966,-1.22734566904799,0.22129665368999,-0.00236821333796744
"Ys0...64",-1.5,1,0.75,1.5,0.789857756632305,-2.57132438522378,-1.05326949174176,0.150502959307222,0.789857756632305,-2.64380140811857,-0.993026092190297,0.150502959307222,0.0122336233433336,0.499805126553385,-2.64380140811857,-0.993026092190297,0.0978851026065621,0.353484537435395,0.790231979257113,-2.35205265995936,-1.27072444895925,0.150987949813331,-0.00267598117784873
"Ys0...65",-1.5,1.5,-0.75,-1.5,0.61248846553295,-3.34221253557998,-0.592433891925294,1.22212840783455,0.61248846553295,-3.6361659037715,-0.337442351956962,1.22212840783455,0.0389618282231821,0.500465989545929,-3.6361659037715,-0.337442351956962,0.698137917308361,0.673645952094599,0.611955267028527,-3.46744946797825,-0.466046967313603,1.22109080087869,0.000420813246856167
"Ys0...66",-1.5,1.5,-0.75,-1,0.707226765183619,-2.83180578858472,-1.08233845495198,1.15926052950966,0.707226765183619,-3.37430989310319,-0.627321133170969,1.15926052950966,0.0874867827374652,0.50051984130327,-3.37430989310319,-0.627321133170969,0.627408360142225,0.824957301253268,0.706599009710385,-3.06452927794971,-0.848885759543447,1.15887111909773,0.000287959841622776
"Ys0...67",-1.5,1.5,-0.75,1,0.791791306466339,-2.1213498077709,-1.80768352659776,0.281361762566753,0.791791306466339,-2.88578700973987,-1.08248608878577,0.281361762566753,0.0392397641569797,0.500278995676838,-2.88578700973987,-1.08248608878577,0.150921705902645,0.460460462824656,0.791312382623258,-2.44804974081125,-1.48013335357199,0.281617280534985,-0.000626834110574848
"Ys0...68",-1.5,1.5,-0.75,1.5,0.790753390780099,-2.07757126476923,-1.86023123163928,0.189119453486763,0.790753390780099,-2.83931932748584,-1.11664374785824,0.189119453486763,0.0181605789355759,0.500344121789388,-2.83931932748584,-1.11664374785824,0.109869727796249,0.387076554727345,0.790231979257112,-2.40326756925539,-1.53378487343887,0.189638174719996,-0.000747363424502545
"Ys0...69",-1.5,1.5,-0.2,-1.5,0.61285154362643,-3.43438846444062,-0.500055382896973,1.22227660077041,0.61285154362643,-3.63614449891766,-0.337680706766792,1.22227660077041,0.039381358346863,0.500873460841054,-3.63614449891766,-0.337680706766792,0.697976792281987,0.673492928570664,0.611955267028527,-3.46744946797825,-0.466046967313603,1.22109080087869,0.00113466444387988
"Ys0...70",-1.5,1.5,-0.2,-1,0.707456290262592,-3.00237115036747,-0.911956926887463,1.15939850582936,0.707456290262592,-3.37437260259358,-0.627024292952461,1.15939850582936,0.0870688182911028,0.500813103871034,-3.37437260259358,-0.627024292952461,0.627198125667715,0.824670224051826,0.706599009710385,-3.06452927794971,-0.848885759543447,1.15887111909773,0.000471627522061535
"Ys0...71",-1.5,1.5,-0.2,1,0.79196940910579,-2.36143729181404,-1.56780562664924,0.28145766839129,0.79196940910579,-2.88580186206819,-1.08259338252434,0.28145766839129,0.0391523261292521,0.500471415417877,-2.88580186206819,-1.08259338252434,0.15084287168105,0.460113049215187,0.791312382623258,-2.44804974081125,-1.48013335357199,0.281617280534985,-0.000562409741202252
"Ys0...72",-1.5,1.5,-0.2,1.5,0.790927105908589,-2.31682372758454,-1.62113122653936,0.189286369719166,0.790927105908589,-2.83935781594595,-1.11675832185479,0.189286369719166,0.0181611836768489,0.500543886679582,-2.83935781594595,-1.11675832185479,0.110140409342448,0.386537003556913,0.790231979257112,-2.40326756925539,-1.53378487343887,0.189638174719996,-0.000559189778997826
"Ys0...73",-1.5,1.5,0.2,-1.5,0.611110621128195,-3.50420228396856,-0.432825228525884,1.22207792508834,0.611110621128195,-3.63876488144082,-0.337543075425768,1.22207792508834,0.0392804443721486,0.499057806547171,-3.63876488144082,-0.337543075425768,0.697729713983314,0.673731048252966,0.611955267028527,-3.46744946797825,-0.466046967313603,1.22109080087869,-0.00338859889328003
"Ys0...74",-1.5,1.5,0.2,-1,0.705978973469938,-3.12909591041019,-0.787407960482742,1.15933491163074,0.705978973469938,-3.37681191420668,-0.627236486810248,1.15933491163074,0.0875445301239948,0.49938826106658,-3.37681191420668,-0.627236486810248,0.626415506833279,0.825015138579403,0.706599009710385,-3.06452927794971,-0.848885759543447,1.15887111909773,-0.003245077107215
"Ys0...75",-1.5,1.5,0.2,1,0.790655897467535,-2.53815894633411,-1.39328598979,0.281791469716396,0.790655897467535,-2.88721610832182,-1.08315292377458,0.281791469716396,0.0389240959722752,0.499576276536666,-2.88721610832182,-1.08315292377458,0.150951054940088,0.459000206093634,0.791312382623258,-2.44804974081125,-1.48013335357199,0.281617280534985,-0.00374413771519055
"Ys0...76",-1.5,1.5,0.2,1.5,0.789491598212163,-2.49271677787113,-1.44759927996639,0.189472503311278,0.789491598212163,-2.8409894759847,-1.11757793178296,0.189472503311278,0.0182513499301473,0.499579702689781,-2.8409894759847,-1.11757793178296,0.110396168469938,0.384812104523723,0.790231979257112,-2.40326756925539,-1.53378487343887,0.189638174719996,-0.00416966759693072
"Ys0...77",-1.5,1.5,0.75,-1.5,0.611657084060885,-3.59524244094531,-0.340422508415477,1.22204355527019,0.611657084060885,-3.63756387240929,-0.337830320303456,1.22204355527019,0.0397292433519514,0.499451007939739,-3.63756387240929,-0.337830320303456,0.697806108235913,0.674314591910885,0.611955267028527,-3.46744946797825,-0.466046967313603,1.22109080087869,-0.00151394264509142
"Ys0...78",-1.5,1.5,0.75,-1,0.706364202332064,-3.29849476101386,-0.616923335592464,1.15956232119271,0.706364202332064,-3.375869417013,-0.627148401757715,1.15956232119271,0.0875997221643923,0.499723329961267,-3.375869417013,-0.627148401757715,0.626583392553588,0.825598104599011,0.706599009710385,-3.06452927794971,-0.848885759543447,1.15887111909773,-0.00154666439650564
"Ys0...79",-1.5,1.5,0.75,1,0.790946994479488,-2.7776523455319,-1.15276383982407,0.281566032356614,0.790946994479488,-2.88662399677038,-1.0830340556348,0.281566032356614,0.0392418670492223,0.499778597829916,-2.88662399677038,-1.0830340556348,0.150834315728197,0.45971861677632,0.791312382623258,-2.44804974081125,-1.48013335357199,0.281617280534985,-0.00264972729486335
"Ys0...80",-1.5,1.5,0.75,1.5,0.789857756632305,-2.73163615851181,-1.20755233761264,0.189122788960834,0.789857756632305,-2.840351692854,-1.11718723828545,0.189122788960834,0.0183504350149999,0.499805126553385,-2.840351692854,-1.11718723828545,0.110196003909843,0.385712426817158,0.790231979257112,-2.40326756925539,-1.53378487343887,0.189638174719996,-0.00302566181416619
"Ys0...81",-0.5,-1.5,-0.75,-1.5,2.31707229067699,-0.461705429315571,0.202833350878162,-0.291304907834554,2.31707229067699,-0.2093957787956,-0.0343567423769628,-0.291304907834554,-0.0151195572648462,2.22093176394825,-0.2093957787956,-0.0343567423769628,0.232685582691639,-0.443174936532135,2.31659620628124,-0.353943235725148,0.094470379403317,-0.290834900878694,0.000606855324313926
"Ys0...82",-0.5,-1.5,-0.75,-1,2.37509681108269,-0.694182525145818,0.360742831607288,-0.323040229509659,2.37509681108269,-0.227230218938241,-0.0617195588984445,-0.323040229509659,-0.0444899157018441,2.19726768896982,-0.227230218938241,-0.0617195588984445,0.208811939857774,-0.39879076364955,2.37471634482904,-0.494566288377348,0.160979940457906,-0.323185719097729,0.000672610222627323
"Ys0...83",-0.5,-1.5,-0.75,1,2.44398100386954,-1.1574716898864,0.656213509923647,-0.0799645625667535,2.44398100386954,-0.290918169494659,-0.113118484342134,-0.0799645625667535,-0.097221526125963,2.11401214743091,-0.290918169494659,-0.113118484342134,0.0504754940973551,0.101481374889064,2.44350241736677,-0.785388883804062,0.28454784333742,-0.0803064805349858,0.000403364974882692
"Ys0...84",-0.5,-1.5,-0.75,1.5,2.4458514144078,-1.20462895321939,0.686492445959734,-0.0423993534867622,2.4458514144078,-0.300315855762478,-0.118534060014859,-0.0423993534867622,-0.0992865914823207,2.1014038363696,-0.300315855762478,-0.118534060014859,0.0368503722037512,0.165053717689614,2.44543796794648,-0.816542084583354,0.298729661508944,-0.0422631747199969,-4.68164906997082e-05
