"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...632",1.5,1,0.2,-1,-1,0.9927239,0.9136327,0.9183024,0.9144211,0.8053247,0.991956,0.9103985,0.9174589,0.9172917,0.9073717,0.8168424,0.9927153,0.913698,0.917386,0.91433,0.8054095,0.0790912,-0.0046697,0.00388129999999998,0.1090964,0.0790912,-0.00706039999999997,0.00992000000000004,0.1090964,-0.0036480000000001,0.00239069999999997,0.00381520000000002,1.006272,0.9206931,0.3442852,0.3442852,1.00992,0.9243411,0.3506732,0.3506732,0.0815574999999999,-0.00706039999999997,0.00992000000000004,0.0905293,0.0122856,0.00239069999999997,0.0790173,-0.00368800000000002,0.00305600000000006,0.1089205,9.34000000000212e-05,-0.000981699999999974
"Ys0...633",1.5,1,0.2,-0.5,-1,0.9944924,0.9261848,0.9283641,0.9233309,0.8305534,0.9936786,0.9221244,0.9272206,0.9271153,0.9143016,0.8364478,0.9945059,0.9262598,0.9271555,0.9232438,0.8305128,0.0683076,-0.0021793,0.00503320000000007,0.0927775,0.0683076,-0.0050962,0.0128136999999999,0.0927775,-0.00486359999999986,0.0029169,0.00496889999999983,1.0050962,0.931281,0.30131,0.30131,1.0099598,0.9361446,0.3171662,0.3171662,0.0715542,-0.0050962,0.0128136999999999,0.0778538000000001,0.00670820000000005,0.0029169,0.0682461000000001,-0.000895700000000055,0.00391170000000007,0.0927309999999999,-5.40999999999459e-05,-0.00128359999999994
"Ys0...634",1.5,1,0.2,0,-1,0.9956707,0.934461,0.9349254,0.9291966,0.8558671,0.9948284,0.9298287,0.9336486,0.9335524,0.9188863,0.8559604,0.9956797,0.934515,0.9335938,0.9290895,0.8556835,0.0612097,-0.000464400000000031,0.00572879999999998,0.0733295,0.0612097,-0.0038199000000001,0.0146660999999999,0.0733295,-0.00558179999999986,0.00335550000000007,0.00567799999999996,1.0038199,0.9382809,0.272233,0.2714206,1.0094017,0.9438627,0.2951226,0.2951226,0.0649997,-0.0038199000000001,0.0146660999999999,0.0629259000000001,0.000935600000000036,0.00335550000000007,0.0611647,0.000921199999999955,0.00450430000000002,0.073406,-0.000192599999999876,-0.00138559999999999
"Ys0...635",1.5,1,0.2,0.5,-1,0.9964071,0.9397076,0.9391064,0.9329182,0.8780957,0.9955521,0.9347111,0.9377581,0.9376647,0.9217995,0.8732464,0.9964361,0.9397709,0.9376679,0.9328341,0.8780193,0.0566995,0.000601199999999968,0.00618819999999998,0.0548225,0.0566995,-0.00304700000000002,0.0158652,0.0548225,-0.00602880000000006,0.00364819999999999,0.00612220000000008,1.003047,0.9427546,0.2531121,0.2511626,1.0090758,0.9487834,0.2810716,0.2810716,0.060841,-0.00304700000000002,0.0158652,0.0485531,-0.00399430000000012,0.00364819999999999,0.0566652000000001,0.00210299999999997,0.0048338,0.0548148000000001,-0.000105400000000144,-0.0015018
"Ys0...636",1.5,1,0.2,1,-1,0.9968696,0.9430097,0.9417466,0.9352468,0.8959107,0.9960163,0.9377913,0.9403145,0.9402165,0.9236095,0.8870841,0.9969019,0.9430764,0.9402193,0.9351447,0.8958123,0.0538599000000001,0.00126309999999996,0.00649979999999994,0.0393361000000001,0.0538599000000001,-0.00252320000000006,0.016607,0.0393361000000001,-0.00632090000000007,0.00378630000000002,0.00641890000000012,1.0025232,0.9455329,0.2410932,0.238398,1.0088441,0.9518538,0.272348,0.272348,0.058225,-0.00252320000000006,0.016607,0.0365253999999999,-0.00797329999999985,0.00378630000000002,0.0538255,0.00285710000000006,0.00507459999999993,0.0393324,-0.000130699999999928,-0.0015940000000001
"Ys0...637",1.5,1,0.2,1.5,-1,0.9971529,0.9450475,0.9433816,0.9366719,0.9088819,0.9962932,0.9396862,0.9418921,0.9418131,0.924714,0.8971763,0.9971891,0.9451003,0.9418096,0.9365816,0.9087756,0.0521054,0.0016659,0.00670970000000004,0.02779,0.0521054,-0.00220589999999998,0.0170990999999999,0.02779,-0.0065175999999999,0.00387179999999998,0.00659659999999995,1.0022059,0.9472534,0.233688,0.2305326,1.0087235,0.953771,0.2669458,0.2669458,0.056607,-0.00220589999999998,0.0170990999999999,0.0275377,-0.0108459,0.00387179999999998,0.0520888,0.00329069999999998,0.00522800000000001,0.027806,-0.000142500000000045,-0.00162479999999998
"Ys0...638",1.5,1,0.75,-1.5,-1,NA,NA,NA,0.9013912,0.78314,NA,NA,0.9031116,NA,0.8974698,0.7993563,0.9900996,0.8954334,0.9031853,0.9014161,0.7834438,NA,NA,NA,0.1182512,NA,NA,NA,0.1182512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0981135,NA,NA,0.0946661999999999,-0.00775189999999992,0.00176919999999992,0.1179723,NA,NA
"Ys0...639",1.5,1,0.75,-1,-1,NA,NA,NA,0.9143891,0.8055071,NA,NA,0.9174063,NA,0.9075316,0.8166522,0.9927031,0.9138095,0.9174532,0.9143304,0.8057548,NA,NA,NA,0.108882,NA,NA,NA,0.108882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0908793999999999,NA,NA,0.0788935999999999,-0.00364369999999992,0.00312279999999998,0.1085756,NA,NA
"Ys0...640",1.5,1,0.75,-0.5,-1,NA,NA,NA,0.9232986,0.8306149,NA,NA,0.9271929,NA,0.9144433,0.8362165,0.9945155,0.9263078,0.9272544,0.9231931,0.8308952,NA,NA,NA,0.0926836999999999,NA,NA,NA,0.0926836999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0782267999999999,NA,NA,0.0682077,-0.00094660000000002,0.00406130000000005,0.0922979,NA,NA
"Ys0...641",1.5,1,0.75,0,-1,NA,NA,NA,0.9291327,0.8557056,NA,NA,0.9336675,NA,0.9189559,0.8557882,0.9956867,0.9345668,0.9336491,0.9289989,0.855995,NA,NA,NA,0.0734271000000001,NA,NA,NA,0.0734271000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0631677,NA,NA,0.0611199,0.000917700000000021,0.00465020000000005,0.0730039,NA,NA
"Ys0...642",1.5,1,0.75,0.5,-1,NA,NA,NA,0.9328649,0.8780727,NA,NA,0.9377583,NA,0.9218348,0.8730841,0.9964403,0.9397831,0.9377415,0.932753,0.878306,NA,NA,NA,0.0547922,NA,NA,NA,0.0547922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487506999999999,NA,NA,0.0566572,0.00204159999999998,0.00498849999999995,0.054447,NA,NA
"Ys0...643",1.5,1,0.75,1,-1,NA,NA,NA,0.9351842,0.8957322,NA,NA,0.9403284,NA,0.9236376,0.8869084,0.9969139,0.9430691,0.9403182,0.9350933,0.8960611,NA,NA,NA,0.039452,NA,NA,NA,0.039452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0367291999999999,NA,NA,0.0538448,0.0027509,0.00522489999999998,0.0390322,NA,NA
"Ys0...644",1.5,1,0.75,1.5,-1,NA,NA,NA,0.9366225,0.9087847,NA,NA,0.941913,NA,0.924764,0.8970605,0.9971961,0.9451033,0.9418817,0.9365217,0.9089967,NA,NA,NA,0.0278378,NA,NA,NA,0.0278378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277035,NA,NA,0.0520928000000001,0.00322159999999994,0.00536000000000003,0.027525,NA,NA
"Ys0...645",1.5,1,-0.75,-1.5,-0.5,NA,NA,NA,0.9228812,0.8356759,NA,NA,0.925318,NA,0.9207538,0.844368,0.9931365,0.9257284,0.9253822,0.9229769,0.8354669,NA,NA,NA,0.0872052999999999,NA,NA,NA,0.0872052999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763857999999999,NA,NA,0.0674081,0.000346199999999963,0.00240530000000005,0.08751,NA,NA
"Ys0...646",1.5,1,-0.75,-1,-0.5,NA,NA,NA,0.9322925,0.8518354,NA,NA,0.9364949,NA,0.9286146,0.8578504,0.9947477,0.9390292,0.9365377,0.9324126,0.8517288,NA,NA,NA,0.0804570999999999,NA,NA,NA,0.0804570999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707641999999999,NA,NA,0.0557185,0.00249149999999998,0.00412509999999999,0.0806838000000001,NA,NA
"Ys0...647",1.5,1,-0.75,-0.5,-0.5,NA,NA,NA,0.9388016,0.8700967,NA,NA,0.944122,NA,0.934027,0.8730161,0.9958637,0.9481709,0.9441777,0.9388565,0.870042,NA,NA,NA,0.0687049000000001,NA,NA,NA,0.0687049000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0610109000000001,NA,NA,0.0476928,0.00399320000000003,0.00532120000000003,0.0688145,NA,NA
"Ys0...648",1.5,1,-0.75,0,-0.5,NA,NA,NA,0.9430318,0.8884331,NA,NA,0.9491644,NA,0.937551,0.8884153,0.9965867,0.9542188,0.9491725,0.9431291,0.888255,NA,NA,NA,0.0545987,NA,NA,NA,0.0545987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0491357,NA,NA,0.0423679,0.00504630000000006,0.00604339999999992,0.0548741,NA,NA
"Ys0...649",1.5,1,-0.75,0.5,-0.5,NA,NA,NA,0.9457204,0.9045926,NA,NA,0.9523563,NA,0.9397835,0.9018977,0.9970545,0.9580346,0.9523645,0.9458496,0.9045169,NA,NA,NA,0.0411278,NA,NA,NA,0.0411278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378858,NA,NA,0.0390199,0.00567010000000001,0.00651489999999999,0.0413327,NA,NA
"Ys0...650",1.5,1,-0.75,1,-0.5,NA,NA,NA,0.9474366,0.9174433,NA,NA,0.9543474,NA,0.9412206,0.9126932,0.9973495,0.9604268,0.9543706,0.9475325,0.9174367,NA,NA,NA,0.0299933,NA,NA,NA,0.0299933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285274,NA,NA,0.0369227,0.00605620000000007,0.00683809999999996,0.0300958,NA,NA
"Ys0...651",1.5,1,-0.75,1.5,-0.5,NA,NA,NA,0.9484965,0.9268385,NA,NA,0.9555823,NA,0.9420848,0.9205965,0.9975282,0.9619018,0.9556028,0.948577,0.9268684,NA,NA,NA,0.021658,NA,NA,NA,0.021658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214882999999999,NA,NA,0.0356263999999999,0.00629900000000005,0.00702579999999997,0.0217086,NA,NA
"Ys0...652",1.5,1,-0.2,-1.5,-0.5,0.9931613,0.9257215,0.9249211,0.9229874,0.8354449,0.9929211,0.9246265,0.9253209,0.925109,0.9206841,0.8444146,0.9931577,0.9257429,0.925238,0.9228402,0.8355668,0.0674398,0.000800399999999923,0.00193370000000004,0.0875425,0.0674398,-0.000694399999999984,0.00442489999999995,0.0875425,-0.000996400000000008,0.00149479999999991,0.00120830000000005,1.0006944,0.9264159,0.2997046,0.299304,1.0016908,0.9274123,0.3084138,0.3084138,0.0682946,-0.000694399999999984,0.00442489999999995,0.0762695,0.00920989999999999,0.00149479999999991,0.0674148,0.00050490000000003,0.00239780000000001,0.0872733999999999,0.000125500000000001,0.000295499999999893
"Ys0...653",1.5,1,-0.2,-1,-0.5,0.9947745,0.9390929,0.9358932,0.9324237,0.8515833,0.9945878,0.9373074,0.9364869,0.9363005,0.928553,0.8579288,0.9947903,0.9390499,0.9364217,0.9323056,0.8517405,0.0556816,0.00319970000000003,0.00346950000000001,0.0808403999999999,0.0556816,0.000820500000000002,0.00774750000000002,0.0808403999999999,-0.00189879999999998,0.00237920000000003,0.00208520000000001,0.9991795,0.9382724,0.2498054,0.2471994,1.0010783,0.9401712,0.270293,0.270293,0.0572804,0.000820500000000002,0.00774750000000002,0.0706241999999999,0.00653219999999999,0.00237920000000003,0.0557404,0.00262819999999997,0.00411610000000007,0.0805650999999999,0.000141399999999958,0.000571500000000058
"Ys0...654",1.5,1,-0.2,-0.5,-0.5,0.9958682,0.9481999,0.9433802,0.9388562,0.8699403,0.995724,0.9459956,0.9441028,0.9439822,0.9339829,0.8732206,0.9959005,0.9482217,0.9440466,0.9387957,0.8699726,0.0476683,0.00481969999999998,0.00452399999999997,0.0689159,0.0476683,0.00189280000000003,0.00999930000000004,0.0689159,-0.00254840000000012,0.00292689999999995,0.00266900000000014,0.9981072,0.9463071,0.2157061,0.211609,1.0006556,0.9488555,0.2440698,0.2440698,0.0497284,0.00189280000000003,0.00999930000000004,0.0607622999999999,0.00342449999999994,0.00292689999999995,0.0476788,0.00417509999999999,0.00525089999999995,0.0688231,0,0.000644599999999995
"Ys0...655",1.5,1,-0.2,0,-0.5,0.9965994,0.9542213,0.9482736,0.9431214,0.888351,0.9964833,0.9517051,0.9491185,0.9490165,0.9375584,0.8884681,0.9966232,0.9542386,0.9490798,0.9430395,0.8883564,0.0423781,0.0059477,0.00515220000000005,0.0547704,0.0423781,0.00258659999999999,0.0114581,0.0547704,-0.00294479999999997,0.00336110000000001,0.00304679999999991,0.9974134,0.9516347,0.19325,0.1881472,1.0003582,0.9545795,0.2268502,0.2268502,0.0447782,0.00258659999999999,0.0114581,0.0490903,0.000233200000000044,0.00336110000000001,0.0423846,0.00515880000000002,0.0060403,0.0546831,-1.8399999999974e-05,0.000788899999999981
"Ys0...656",1.5,1,-0.2,0.5,-0.5,0.997051,0.9580537,0.9513931,0.9458255,0.9044894,0.9969609,0.9553233,0.9523229,0.9522244,0.939815,0.9019823,0.9970899,0.9580493,0.952262,0.9457522,0.9045301,0.0389973,0.00666060000000002,0.00556760000000001,0.0413361,0.0389973,0.00300040000000001,0.0124094,0.0413361,-0.00318160000000001,0.0036602,0.00328010000000001,0.9969996,0.9550533,0.1789768,0.173246,1.0001812,0.9582349,0.2159212,0.2159212,0.0416376000000001,0.00300040000000001,0.0124094,0.0378326999999999,-0.002417,0.0036602,0.0390406,0.00578729999999994,0.00650980000000001,0.0412221,1.80000000005176e-06,0.000873300000000077
"Ys0...657",1.5,1,-0.2,1,-0.5,0.997344,0.9604658,0.9533569,0.9475213,0.9174464,0.9972694,0.9576125,0.9543126,0.9542143,0.9412224,0.9127804,0.9973774,0.9604503,0.9542544,0.9474362,0.9174403,0.0368782,0.00710890000000008,0.00583559999999994,0.0300749,0.0368782,0.00329990000000002,0.0129918999999999,0.0300749,-0.00334729999999994,0.00380900000000006,0.00344559999999994,0.9967001,0.9571659,0.1699966,0.1638434,1.0000474,0.9605132,0.2091266,0.2091266,0.0396569,0.00329990000000002,0.0129918999999999,0.028442,-0.00459139999999991,0.00380900000000006,0.0369271,0.00619590000000003,0.0068182,0.0299959,-3.94999999999701e-05,0.000913000000000053
"Ys0...658",1.5,1,-0.2,1.5,-0.5,0.9975191,0.9619374,0.9545792,0.9485575,0.92687,0.9974535,0.9590062,0.9555469,0.9554615,0.9420871,0.9206556,0.9975543,0.9619229,0.9554981,0.9484847,0.9268288,0.0355816999999999,0.00735820000000009,0.00602169999999991,0.0216875000000001,0.0355816999999999,0.00345930000000005,0.0133744,0.0216875000000001,-0.00345380000000006,0.00389890000000004,0.00353920000000008,0.9965407,0.9584781,0.1645033,0.1581128,0.9999945,0.9619319,0.2049028,0.2049028,0.0384473,0.00345930000000005,0.0133744,0.0214314999999999,-0.00614879999999995,0.00389890000000004,0.0356314,0.00642480000000001,0.00701340000000006,0.0216559,-7.63999999999765e-05,0.000933400000000084
"Ys0...659",1.5,1,0.2,-1.5,-0.5,0.9931682,0.9257069,0.9254897,0.9229874,0.8354449,0.9929131,0.9246381,0.9253209,0.9251065,0.9206841,0.8444146,0.9931577,0.9257429,0.925238,0.9228402,0.8355668,0.0674612999999999,0.000217200000000028,0.00250229999999996,0.0875425,0.0674612999999999,-0.000682799999999983,0.00442240000000005,0.0875425,-0.00102010000000008,0.000900000000000012,0.00123450000000003,1.0006828,0.9263897,0.299696,0.29931,1.0017029,0.9274098,0.3084188,0.3084188,0.068275,-0.000682799999999983,0.00442240000000005,0.0762695,0.00922479999999992,0.000900000000000012,0.0674148,0.00050490000000003,0.00239780000000001,0.0872733999999999,0.000132399999999921,-0.000287700000000002
"Ys0...660",1.5,1,0.2,-1,-0.5,0.9947814,0.939078,0.9368622,0.9324237,0.8515833,0.9945816,0.9373319,0.9364869,0.9362796,0.928553,0.8579288,0.9947903,0.9390499,0.9364217,0.9323056,0.8517405,0.0557034000000001,0.00221579999999999,0.00443850000000001,0.0808403999999999,0.0557034000000001,0.000844999999999985,0.00772660000000003,0.0808403999999999,-0.00191730000000001,0.00137080000000001,0.00212460000000003,0.999155,0.938233,0.2497713,0.2471802,1.0010723,0.9401503,0.2703348,0.2703348,0.0572497,0.000844999999999985,0.00772660000000003,0.0706241999999999,0.00654530000000009,0.00137080000000001,0.0557404,0.00262819999999997,0.00411610000000007,0.0805650999999999,0.00014829999999999,-0.000412399999999979
"Ys0...661",1.5,1,0.2,-0.5,-0.5,0.9958707,0.9481928,0.9446299,0.9388562,0.8699403,0.9957235,0.9460155,0.9441028,0.9439617,0.9339829,0.8732206,0.9959005,0.9482217,0.9440466,0.9387957,0.8699726,0.0476779000000001,0.00356289999999992,0.00577369999999999,0.0689159,0.0476779000000001,0.00191269999999999,0.00997880000000007,0.0689159,-0.00255490000000014,0.00165019999999994,0.00269600000000014,0.9980873,0.9462801,0.2156734,0.2115834,1.0006422,0.948835,0.2441108,0.2441108,0.049708,0.00191269999999999,0.00997880000000007,0.0607622999999999,0.00342750000000003,0.00165019999999994,0.0476788,0.00417509999999999,0.00525089999999995,0.0688231,2.50000000001638e-06,-0.000612200000000063
"Ys0...662",1.5,1,0.2,0,-0.5,0.9965995,0.9542069,0.9497163,0.9431214,0.888351,0.9964841,0.9517286,0.9491185,0.9489954,0.9375584,0.8884681,0.9966232,0.9542386,0.9490798,0.9430395,0.8883564,0.0423926,0.00449060000000001,0.00659489999999996,0.0547704,0.0423926,0.00261010000000006,0.011437,0.0547704,-0.00296160000000012,0.00188049999999995,0.00308470000000005,0.9973899,0.9515968,0.1932174,0.188129,1.0003515,0.9545584,0.2268924,0.2268924,0.0447554999999999,0.00261010000000006,0.011437,0.0490903,0.000232499999999969,0.00188049999999995,0.0423846,0.00515880000000002,0.0060403,0.0546831,-1.83000000000266e-05,-0.000668200000000008
"Ys0...663",1.5,1,0.2,0.5,-0.5,0.9970561,0.9580407,0.9529429,0.9458255,0.9044894,0.9969627,0.9553454,0.9523229,0.9521994,0.939815,0.9019823,0.9970899,0.9580493,0.952262,0.9457522,0.9045301,0.0390154,0.00509779999999993,0.00711740000000005,0.0413361,0.0390154,0.00302250000000004,0.0123844000000001,0.0413361,-0.00319170000000013,0.00207529999999989,0.00331520000000007,0.9969775,0.9550182,0.1789456,0.1732278,1.0001692,0.9582099,0.2159712,0.2159712,0.0416173,0.00302250000000004,0.0123844000000001,0.0378326999999999,-0.00241369999999996,0.00207529999999989,0.0390406,0.00578729999999994,0.00650980000000001,0.0412221,6.90000000003188e-06,-0.00068950000000001
"Ys0...664",1.5,1,0.2,1,-0.5,0.9973479,0.9604525,0.954979,0.9475213,0.9174464,0.9972717,0.9576265,0.9543126,0.9541863,0.9412224,0.9127804,0.9973774,0.9604503,0.9542544,0.9474362,0.9174403,0.0368953999999999,0.00547350000000002,0.00745770000000001,0.0300749,0.0368953999999999,0.00331390000000009,0.0129639,0.0300749,-0.00334660000000009,0.00215959999999993,0.0034729,0.9966861,0.9571386,0.1699819,0.163842,1.0000327,0.9604852,0.2091826,0.2091826,0.0396451999999999,0.00331390000000009,0.0129639,0.028442,-0.00458979999999998,0.00215959999999993,0.0369271,0.00619590000000003,0.0068182,0.0299959,-3.56000000000245e-05,-0.000722400000000012
"Ys0...665",1.5,1,0.2,1.5,-0.5,0.9975201,0.9619215,0.9562476,0.9485575,0.92687,0.9974548,0.9590192,0.9555469,0.9554339,0.9420871,0.9206556,0.9975543,0.9619229,0.9554981,0.9484847,0.9268288,0.0355986,0.00567390000000001,0.00769009999999992,0.0216875000000001,0.0355986,0.00347229999999998,0.0133468,0.0216875000000001,-0.00345510000000004,0.00220160000000003,0.00356810000000007,0.9965277,0.9584492,0.1644932,0.1581186,0.9999828,0.9619043,0.204958,0.204958,0.0384356,0.00347229999999998,0.0133468,0.0214314999999999,-0.00614909999999991,0.00220160000000003,0.0356314,0.00642480000000001,0.00701340000000006,0.0216559,-7.53999999999477e-05,-0.000750899999999999
"Ys0...666",1.5,1,0.75,-1.5,-0.5,NA,NA,NA,0.922911,0.8354517,NA,NA,0.9252958,NA,0.9207281,0.8443495,0.9931702,0.9258663,0.925291,0.9229234,0.835756,NA,NA,NA,0.0874593,NA,NA,NA,0.0874593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763786000000001,NA,NA,0.0673039,0.000575300000000056,0.00236760000000003,0.0871673999999999,NA,NA
"Ys0...667",1.5,1,0.75,-1,-0.5,NA,NA,NA,0.9323569,0.8516722,NA,NA,0.9364588,NA,0.9286017,0.8578383,0.9947692,0.9392269,0.9364328,0.9322842,0.8519736,NA,NA,NA,0.0806847000000001,NA,NA,NA,0.0806847000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707633999999999,NA,NA,0.0555423,0.00279410000000002,0.00414859999999995,0.0803106,NA,NA
"Ys0...668",1.5,1,0.75,-0.5,-0.5,NA,NA,NA,0.9388361,0.8699426,NA,NA,0.9440898,NA,0.9340192,0.8730774,0.9959016,0.9483138,0.9440533,0.938739,0.8702342,NA,NA,NA,0.0688934999999999,NA,NA,NA,0.0688934999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0609418,NA,NA,0.0475878000000001,0.0042605,0.00531429999999999,0.0685048,NA,NA
"Ys0...669",1.5,1,0.75,0,-0.5,NA,NA,NA,0.9430909,0.888244,NA,NA,0.9491269,NA,0.9375575,0.8883493,0.9966225,0.9543151,0.9490496,0.9429442,0.8884549,NA,NA,NA,0.0548468999999999,NA,NA,NA,0.0548468999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0492082,NA,NA,0.0423074,0.00526549999999992,0.00610540000000004,0.0544893,NA,NA
"Ys0...670",1.5,1,0.75,0.5,-0.5,NA,NA,NA,0.9457993,0.9044645,NA,NA,0.9523239,NA,0.9398068,0.9018381,0.9970879,0.9581087,0.952246,0.9456793,0.9046725,NA,NA,NA,0.0413348,NA,NA,NA,0.0413348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379687000000001,NA,NA,0.0389792,0.0058627,0.00656670000000004,0.0410068,NA,NA
"Ys0...671",1.5,1,0.75,1,-0.5,NA,NA,NA,0.9474921,0.9173184,NA,NA,0.9543402,NA,0.9412195,0.9126429,0.9973842,0.9604792,0.954248,0.9473822,0.9175226,NA,NA,NA,0.0301737,NA,NA,NA,0.0301737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285766,NA,NA,0.0369050000000001,0.00623119999999999,0.00686580000000003,0.0298596,NA,NA
"Ys0...672",1.5,1,0.75,1.5,-0.5,NA,NA,NA,0.9485391,0.9267619,NA,NA,0.9555848,NA,0.942092,0.9205659,0.9975576,0.9619549,0.9554785,0.9484238,0.9269343,NA,NA,NA,0.0217771999999999,NA,NA,NA,0.0217771999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215261,NA,NA,0.0356027000000001,0.00647639999999994,0.00705469999999997,0.0214895000000001,NA,NA
"Ys0...673",1.5,1,-0.75,-1.5,0,NA,NA,NA,0.9384147,0.876912,NA,NA,0.9413933,NA,0.9378778,0.8793132,0.9950598,0.9478036,0.9414054,0.9385731,0.8768733,NA,NA,NA,0.0615027,NA,NA,NA,0.0615027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0585646,NA,NA,0.0472562000000001,0.00639820000000002,0.0028322999999999,0.0616998000000001,NA,NA
"Ys0...674",1.5,1,-0.75,-1,0,NA,NA,NA,0.9448852,0.8880189,NA,NA,0.949954,NA,0.9438966,0.8896459,0.9960521,0.9569418,0.9499383,0.94506,0.8880541,NA,NA,NA,0.0568662999999999,NA,NA,NA,0.0568662999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542507,NA,NA,0.0391103,0.00700349999999994,0.0048783,0.0570059000000001,NA,NA
"Ys0...675",1.5,1,-0.75,-0.5,0,NA,NA,NA,0.9493514,0.9005209,NA,NA,0.9557832,NA,0.9480421,0.9012735,0.9967318,0.9632138,0.9557874,0.9494863,0.900619,NA,NA,NA,0.0488305,NA,NA,NA,0.0488305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467686,NA,NA,0.0335179999999999,0.00742640000000006,0.00630109999999995,0.0488673000000001,NA,NA
"Ys0...676",1.5,1,-0.75,0,0,NA,NA,NA,0.9522731,0.9131185,NA,NA,0.9596285,NA,0.9507457,0.9130494,0.9971754,0.9673823,0.9595982,0.9524231,0.9130075,NA,NA,NA,0.0391545999999999,NA,NA,NA,0.0391545999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376963,NA,NA,0.0297931,0.00778410000000007,0.00717509999999999,0.0394156,NA,NA
"Ys0...677",1.5,1,-0.75,0.5,0,NA,NA,NA,0.954129,0.9242254,NA,NA,0.9620881,NA,0.95246,0.9233821,0.9974638,0.9700032,0.9620635,0.9542991,0.9241883,NA,NA,NA,0.0299036,NA,NA,NA,0.0299036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290779,NA,NA,0.0274606000000001,0.00793969999999999,0.0077644,0.0301108,NA,NA
"Ys0...678",1.5,1,-0.75,1,0,NA,NA,NA,0.9553054,0.9330361,NA,NA,0.9636141,NA,0.9535625,0.9316454,0.9976441,0.971626,0.9636108,0.9554535,0.933072,NA,NA,NA,0.0222692999999999,NA,NA,NA,0.0222692999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219171,NA,NA,0.0260181,0.0080152,0.00815730000000003,0.0223814999999999,NA,NA
"Ys0...679",1.5,1,-0.75,1.5,0,NA,NA,NA,0.9560275,0.939482,NA,NA,0.9645563,NA,0.9542263,0.937715,0.9977527,0.9726313,0.9645564,0.9561675,0.939509,NA,NA,NA,0.0165455,NA,NA,NA,0.0165455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165113,NA,NA,0.0251214000000001,0.0080749,0.00838890000000003,0.0166584999999999,NA,NA
