"","X","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"340",340,1.5,0.25,-0.75,1.5,0.0249936999999999,0.0338225,2.36999999999599e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"341",341,1.5,0.25,-0.2,-1.5,0.016894,-0.0492385000000001,0.000258699999999945,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"342",342,1.5,0.25,-0.2,-1,0.0283684000000001,-0.0537167,-2.48999999999944e-05,1,2,4,3,1,2,3,4,1,2,3,4,1,2,4,3
"343",343,1.5,0.25,-0.2,1,0.0282081,0.0304793999999999,0.000103899999999935,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"344",344,1.5,0.25,-0.2,1.5,0.0249728,0.0339356,-6.39999999996199e-06,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"345",345,1.5,0.25,0.2,-1.5,0.0166882,-0.0496441000000001,-0.000242000000000075,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"346",346,1.5,0.25,0.2,-1,0.0284280000000001,-0.0536524999999999,-0.000157699999999927,1,2,4,3,1,2,3,4,1,2,3,4,1,2,4,3
"347",347,1.5,0.25,0.2,1,0.0281268,0.0303178,-8.67999999999425e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"348",348,1.5,0.25,0.2,1.5,0.0250627,0.0339362000000001,-9.09999999999522e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"349",349,1.5,0.25,0.75,-1.5,0.0168123,-0.0496056,-7.70000000005489e-06,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"350",350,1.5,0.25,0.75,-1,0.0284669000000001,-0.0536797,-9.49000000001199e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,4,3
"351",351,1.5,0.25,0.75,1,0.0279071,0.0304366,4.57999999999847e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"352",352,1.5,0.25,0.75,1.5,0.025269,0.0341124,8.86000000001053e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"353",353,1.5,0.5,-0.75,-1.5,0.0120815,-0.0204472,-7.6799999999988e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"354",354,1.5,0.5,-0.75,-1,0.0197526,-0.0286516999999999,-0.000451500000000049,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"355",355,1.5,0.5,-0.75,1,0.0139468999999999,0.0193832,3.71999999999595e-05,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"356",356,1.5,0.5,-0.75,1.5,0.0116088,0.019733,2.30999999999426e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"357",357,1.5,0.5,-0.2,-1.5,0.0121935,-0.0206532999999999,-7.8400000000034e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"358",358,1.5,0.5,-0.2,-1,0.0198988000000001,-0.0286689,-0.000289800000000007,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"359",359,1.5,0.5,-0.2,1,0.0141095999999999,0.0192019,-0.000166400000000011,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"360",360,1.5,0.5,-0.2,1.5,0.0116372999999997,0.0198056,0.000115399999999988,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"361",361,1.5,0.5,0.2,-1.5,0.0122215,-0.0207980999999999,0.000170200000000009,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"362",362,1.5,0.5,0.2,-1,0.0197972,-0.0289745,3.50999999999546e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"363",363,1.5,0.5,0.2,1,0.0142231999999999,0.0192831,-6.03000000000131e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"364",364,1.5,0.5,0.2,1.5,0.0116117,0.0197876000000001,0.000103600000000093,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"365",365,1.5,0.5,0.75,-1.5,0.0119925,-0.0207619999999999,-4.60000000002125e-06,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"366",366,1.5,0.5,0.75,-1,0.0198544000000002,-0.0286002000000001,-6.20000000000065e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"367",367,1.5,0.5,0.75,1,0.0140227000000002,0.0193831000000001,0.00017900000000004,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"368",368,1.5,0.5,0.75,1.5,0.0114996000000001,0.019674,-5.06000000001228e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"369",369,1.5,1.25,-0.75,-1.5,-0.00550600000000001,0.0513923000000001,-0.000113199999999924,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"370",370,1.5,1.25,-0.75,-1,-0.0154807,0.0341816,-0.000388500000000014,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"371",371,1.5,1.25,-0.75,1,-0.0650445000000001,-0.0245911000000001,0.000128599999999923,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"372",372,1.5,1.25,-0.75,1.5,-0.0722233,-0.0401853000000001,-6.70000000000393e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"373",373,1.5,1.25,-0.2,-1.5,-0.00555499999999998,0.051594,0.000163999999999942,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"374",374,1.5,1.25,-0.2,-1,-0.0153008,0.0342323999999999,-6.91000000000441e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"375",375,1.5,1.25,-0.2,1,-0.0650212999999999,-0.0246786,-0.000219999999999998,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"376",376,1.5,1.25,-0.2,1.5,-0.0719975,-0.0401134999999999,-3.06999999999391e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"377",377,1.5,1.25,0.2,-1.5,-0.00542139999999991,0.0515766000000001,0.000259400000000021,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"378",378,1.5,1.25,0.2,-1,-0.015523,0.0340861,5.62000000000618e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"379",379,1.5,1.25,0.2,1,-0.0651043000000001,-0.024513,-5.86000000000197e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"380",380,1.5,1.25,0.2,1.5,-0.0719599999999999,-0.0400533000000001,0.000134099999999915,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"381",381,1.5,1.25,0.75,-1.5,-0.00554429999999995,0.0513838000000001,0.000248800000000049,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"382",382,1.5,1.25,0.75,-1,-0.0152260999999999,0.0340035000000001,-0.000126199999999965,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"383",383,1.5,1.25,0.75,1,-0.0654290999999999,-0.0247478,-0.000148099999999984,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"384",384,1.5,1.25,0.75,1.5,-0.0721260999999999,-0.0400672,-0.000214799999999848,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"385",1,-1.5,-0.75,-0.75,-1.5,-0.000434099999999993,-0.2062075,0.000252299999999983,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"386",2,-1.5,-0.75,-0.75,-1,0.0215883,-0.1312305,8.39000000000256e-05,4,1,3,2,4,1,2,3,3,1,2,4,4,1,2,3
"387",3,-1.5,-0.75,-0.75,1,0.0898053000000001,0.0908782999999999,9.99000000000416e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"388",4,-1.5,-0.75,-0.75,1.5,0.0956693,0.106403,-3.40000000000895e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3
"389",5,-1.5,-0.75,-0.2,-1.5,-0.000407200000000052,-0.2062114,0.000235700000000061,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"390",6,-1.5,-0.75,-0.2,-1,0.0218736999999999,-0.1311825,0.000164500000000012,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"391",7,-1.5,-0.75,-0.2,1,0.0898729,0.0908924,0.000251300000000065,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"392",8,-1.5,-0.75,-0.2,1.5,0.0957291,0.1066258,0.000273999999999885,4,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3
"393",9,-1.5,-0.75,0.2,-1.5,-0.00075359999999991,-0.2064318,-0.000300999999999996,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"394",10,-1.5,-0.75,0.2,-1,0.0212523999999999,-0.1312215,-5.2799999999964e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"395",11,-1.5,-0.75,0.2,1,0.0897486,0.0905682000000001,-0.000288700000000031,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"396",12,-1.5,-0.75,0.2,1.5,0.0957554999999999,0.1061405,-0.000334599999999963,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"397",13,-1.5,-0.75,0.75,-1.5,-0.000376299999999996,-0.2066559,8.17000000000734e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"398",14,-1.5,-0.75,0.75,-1,0.0211616,-0.1312635,4.14000000000803e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"399",15,-1.5,-0.75,0.75,1,0.0895700999999999,0.0905043999999999,-0.000191800000000075,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"400",16,-1.5,-0.75,0.75,1.5,0.0955726,0.1061858,-0.000206000000000039,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"401",17,-1.5,0.75,-0.75,-1.5,0.0376964000000001,0.00119219999999998,-1.87999999999855e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"402",18,-1.5,0.75,-0.75,-1,0.0823134999999999,0.1293004,-0.00021480000000007,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"403",19,-1.5,0.75,-0.75,1,0.1578146,0.4145101,-0.000199599999999855,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"404",20,-1.5,0.75,-0.75,1.5,0.1540296,0.4187822,0.000164599999999959,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"405",21,-1.5,0.75,-0.2,-1.5,0.037744,0.00118289999999999,5.57999999999392e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"406",22,-1.5,0.75,-0.2,-1,0.0827960000000001,0.1295691,-7.16000000000605e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"407",23,-1.5,0.75,-0.2,1,0.157789,0.4148091,-0.000269399999999864,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"408",24,-1.5,0.75,-0.2,1.5,0.1543456,0.4186084,-0.00019340000000001,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"409",25,-1.5,0.75,0.2,-1.5,0.0373341999999999,0.00126110000000001,0.000131400000000004,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"410",26,-1.5,0.75,0.2,-1,0.0826596000000001,0.1290492,-0.000851200000000052,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"411",27,-1.5,0.75,0.2,1,0.1581467,0.4146293,-3.79999999999825e-05,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"412",28,-1.5,0.75,0.2,1.5,0.154366,0.4189106,-0.000326600000000066,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"413",29,-1.5,0.75,0.75,-1.5,0.0382003,0.000983699999999921,4.20000000000975e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"414",30,-1.5,0.75,0.75,-1,0.0828089000000001,0.1291286,-0.000311199999999956,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"415",31,-1.5,0.75,0.75,1,0.157772,0.4146349,-0.000205799999999923,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"416",32,-1.5,0.75,0.75,1.5,0.1548578,0.4189222,-0.000159799999999932,4,3,1,2,4,2,1,3,3,2,1,4,4,3,1,2
"417",33,-0.5,-0.75,-0.75,-1.5,-0.00773360000000001,-0.1886234,0.000312599999999885,3,1,4,2,4,1,2,3,3,1,2,4,4,1,3,2
"418",34,-0.5,-0.75,-0.75,-1,-0.011301,-0.1640034,0.000245400000000062,3,1,4,2,4,1,2,3,3,1,2,4,4,1,3,2
"419",35,-0.5,-0.75,-0.75,1,0.00838779999999995,0.00667099999999998,0.000240000000000018,3,1,4,2,4,2,1,3,4,2,1,3,4,1,3,2
"420",36,-0.5,-0.75,-0.75,1.5,0.0132657999999999,0.0254135,0.000320900000000068,3,1,4,2,4,2,1,3,4,2,1,3,4,1,3,2
"421",37,-0.5,-0.75,-0.2,-1.5,-0.00802250000000004,-0.1885807,0.000287099999999874,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"422",38,-0.5,-0.75,-0.2,-1,-0.0113001,-0.1639293,0.000272999999999857,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"423",39,-0.5,-0.75,-0.2,1,0.00807209999999992,0.00650540000000011,-4.52999999999149e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"424",40,-0.5,-0.75,-0.2,1.5,0.0128104,0.0250814,0.000248299999999979,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"425",41,-0.5,-0.75,0.2,-1.5,-0.00799029999999989,-0.1887234,1.91000000000496e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,3,2
"426",42,-0.5,-0.75,0.2,-1,-0.0110041000000001,-0.164127,-2.17000000000134e-05,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"427",43,-0.5,-0.75,0.2,1,0.0081796999999999,0.00659520000000002,4.83999999999485e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"428",44,-0.5,-0.75,0.2,1.5,0.0130475,0.0252627,8.18999999999681e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"429",45,-0.5,-0.75,0.75,-1.5,-0.00776359999999998,-0.188794,0.000322099999999992,4,1,2,3,4,1,2,3,3,1,2,4,4,1,3,2
"430",46,-0.5,-0.75,0.75,-1,-0.0116470000000001,-0.164172,1.92999999999444e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,3,2
"431",47,-0.5,-0.75,0.75,1,0.0079575999999999,0.00671080000000002,-4.78999999999896e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,3,2
"432",48,-0.5,-0.75,0.75,1.5,0.0127493,0.0249609000000001,2.34000000001178e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,3,2
"433",49,-0.5,0.75,-0.75,-1.5,0.00716620000000001,-0.0231485000000001,0.000103499999999812,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"434",50,-0.5,0.75,-0.75,-1,0.0168677,-0.0115276000000001,-0.00013440000000009,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"435",51,-0.5,0.75,-0.75,1,0.0411414,0.0966132000000001,0.000262400000000107,4,2,1,3,4,2,1,3,4,2,1,3,4,3,1,2
"436",52,-0.5,0.75,-0.75,1.5,0.042612,0.1001326,7.82999999999756e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"437",53,-0.5,0.75,-0.2,-1.5,0.0072612999999998,-0.0232207,-0.000277399999999872,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"438",54,-0.5,0.75,-0.2,-1,0.0161667,-0.0112574,1.26000000000293e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"439",55,-0.5,0.75,-0.2,1,0.0419686999999999,0.0963753000000001,0.000144800000000056,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"440",56,-0.5,0.75,-0.2,1.5,0.0422103999999999,0.10009,0.00015480000000001,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"441",57,-0.5,0.75,0.2,-1.5,0.0069716999999998,-0.0235599000000001,0.000242599999999871,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"442",58,-0.5,0.75,0.2,-1,0.0163611,-0.0115031999999999,0.000283900000000004,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"443",59,-0.5,0.75,0.2,1,0.0415914000000001,0.0962881999999999,0.000163299999999977,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"444",60,-0.5,0.75,0.2,1.5,0.0425797999999999,0.1000789,-0.000164500000000012,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"445",61,-0.5,0.75,0.75,-1.5,0.00726479999999996,-0.0235266,-0.000152700000000006,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"446",62,-0.5,0.75,0.75,-1,0.0169091,-0.011597,-0.000165799999999994,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"447",63,-0.5,0.75,0.75,1,0.0418034000000002,0.0965758999999999,1.99999999994649e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,3,1,2
"448",64,-0.5,0.75,0.75,1.5,0.0424711,0.1001296,0.000222899999999915,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"449",65,0.5,-0.75,-0.75,-1.5,0.0101577,-0.1589993,3.90000000005664e-06,3,1,4,2,4,3,2,1,3,2,1,4,3,1,4,2
"450",66,0.5,-0.75,-0.75,-1,0.0161525,-0.1274839,5.40999999999459e-05,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"451",67,0.5,-0.75,-0.75,1,0.00672519999999999,0.0219414999999999,-8.70000000008364e-06,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"452",68,0.5,-0.75,-0.75,1.5,0.00321780000000005,0.0347423999999998,9.70999999998501e-05,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"453",69,0.5,-0.75,-0.2,-1.5,0.00995149999999989,-0.1590365,0.000108200000000003,3,1,4,2,4,3,2,1,3,2,1,4,3,1,4,2
"454",70,0.5,-0.75,-0.2,-1,0.0159855,-0.1273392,4.09000000000104e-05,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"455",71,0.5,-0.75,-0.2,1,0.00655970000000006,0.0221253,0.00024780000000002,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"456",72,0.5,-0.75,-0.2,1.5,0.00320480000000012,0.034744,3.25999999999382e-05,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"457",73,0.5,-0.75,0.2,-1.5,0.0101701999999999,-0.1592622,-0.00010969999999999,3,1,4,2,4,3,2,1,3,2,1,4,3,1,4,2
"458",74,0.5,-0.75,0.2,-1,0.0161921000000002,-0.1276653,-0.000114500000000017,3,2,4,1,4,2,3,1,2,1,3,4,3,1,4,2
"459",75,0.5,-0.75,0.2,1,0.00667929999999994,0.0220750000000001,-3.48000000000015e-05,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"460",76,0.5,-0.75,0.2,1.5,0.00338249999999995,0.034785,8.94999999999646e-05,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"461",77,0.5,-0.75,0.75,-1.5,0.0100767,-0.1592128,0.000199999999999978,4,2,3,1,4,3,2,1,3,2,1,4,3,1,4,2
"462",78,0.5,-0.75,0.75,-1,0.0161216000000001,-0.1275349,0.00010880000000002,3,2,4,1,4,2,3,1,2,1,3,4,3,1,4,2
"463",79,0.5,-0.75,0.75,1,0.00675229999999993,0.0223797999999999,0.000258699999999945,3,2,4,1,4,2,3,1,3,2,4,1,3,1,4,2
"464",80,0.5,-0.75,0.75,1.5,0.00305780000000011,0.0350374,0.000125700000000006,3,1,4,2,4,2,3,1,3,2,4,1,3,1,4,2
"465",81,0.5,0.75,-0.75,-1.5,-9.71000000000721e-05,-0.00622630000000013,0.000382199999999888,2,1,3,4,2,3,1,4,2,3,1,4,1,2,3,4
"466",82,0.5,0.75,-0.75,-1,-0.00168119999999994,-0.0189582999999999,-6.48999999999234e-05,2,1,3,4,1,3,2,4,1,3,2,4,2,1,3,4
"467",83,0.5,0.75,-0.75,1,-0.0136231999999999,0.00188580000000005,4.66000000000077e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,2,4,1
"468",84,0.5,0.75,-0.75,1.5,-0.0151500999999999,-0.000165200000000087,8.56999999999664e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,2,4,1
"469",85,0.5,0.75,-0.2,-1.5,-0.000202099999999983,-0.00609609999999994,6.3999999999953e-05,2,1,3,4,2,3,1,4,2,3,1,4,1,2,3,4
"470",86,0.5,0.75,-0.2,-1,-0.00159490000000018,-0.0191797,-0.000293899999999958,2,1,3,4,1,3,2,4,1,3,2,4,2,1,3,4
"471",87,0.5,0.75,-0.2,1,-0.0140593999999999,0.00170469999999989,-1.40000000004026e-06,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"472",88,0.5,0.75,-0.2,1.5,-0.0150908,3.23000000000961e-05,0.000148599999999943,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"473",89,0.5,0.75,0.2,-1.5,-4.93000000000299e-05,-0.00638620000000001,-0.000180199999999964,1,3,2,4,2,3,1,4,2,3,1,4,1,2,3,4
"474",90,0.5,0.75,0.2,-1,-0.00175479999999995,-0.0189612,-5.56999999999919e-05,2,1,3,4,1,3,2,4,1,3,2,4,2,1,3,4
"475",91,0.5,0.75,0.2,1,-0.0137897,0.0018705,5.71000000000321e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"476",92,0.5,0.75,0.2,1.5,-0.0152471999999999,6.20000000000065e-05,-6.0799999999972e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"477",93,0.5,0.75,0.75,-1.5,-6.01000000000074e-05,-0.0060792999999999,0.000407400000000058,2,3,1,4,2,3,1,4,2,3,1,4,1,2,3,4
"478",94,0.5,0.75,0.75,-1,-0.00163789999999997,-0.0191432,-8.98000000000287e-05,1,2,3,4,1,3,2,4,1,3,2,4,2,1,3,4
"479",95,0.5,0.75,0.75,1,-0.0141646,0.00183440000000012,2.2399999999978e-05,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"480",96,0.5,0.75,0.75,1.5,-0.0152420999999999,-0.000107000000000079,-0.000229600000000052,3,2,4,1,3,2,4,1,2,3,4,1,3,2,4,1
"481",97,1.5,-0.75,-0.75,-1.5,0.0201722999999999,-0.1453635,3.60999999999834e-05,3,1,4,2,3,2,4,1,2,1,3,4,3,1,4,2
"482",98,1.5,-0.75,-0.75,-1,0.0182931,-0.1056732,4.80999999999954e-05,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"483",99,1.5,-0.75,-0.75,1,-0.004023,0.0583241,-4.10000000006239e-06,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"484",100,1.5,-0.75,-0.75,1.5,-0.00136840000000005,0.0726704999999999,8.54999999999606e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"485",101,1.5,-0.75,-0.2,-1.5,0.0200534999999999,-0.1452525,0.000122500000000136,3,1,4,2,3,2,4,1,2,1,3,4,3,1,4,2
"486",102,1.5,-0.75,-0.2,-1,0.0180878999999999,-0.1057509,5.63999999999565e-05,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"487",103,1.5,-0.75,-0.2,1,-0.00400329999999993,0.0583067,0.000119000000000091,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"488",104,1.5,-0.75,-0.2,1.5,-0.00124120000000005,0.07243,-4.83999999999485e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"489",105,1.5,-0.75,0.2,-1.5,0.0201897999999999,-0.1457207,-0.000227099999999925,3,1,4,2,3,2,4,1,2,1,3,4,3,1,4,2
"490",106,1.5,-0.75,0.2,-1,0.0184284999999998,-0.1059707,-5.61999999999507e-05,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"491",107,1.5,-0.75,0.2,1,-0.00363510000000011,0.0582692,-0.000145599999999968,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"492",108,1.5,-0.75,0.2,1.5,-0.000944400000000067,0.0725314,-0.000125900000000012,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"493",109,1.5,-0.75,0.75,-1.5,0.0202629,-0.1455686,-9.49999999999562e-05,3,2,4,1,3,2,4,1,2,1,3,4,3,1,4,2
"494",110,1.5,-0.75,0.75,-1,0.0184849,-0.1060302,-0.000164400000000064,3,1,4,2,4,2,3,1,2,1,3,4,3,1,4,2
"495",111,1.5,-0.75,0.75,1,-0.00346210000000002,0.0583368,-4.53999999999732e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"496",112,1.5,-0.75,0.75,1.5,-0.00107299999999999,0.0724829,-3.70000000000648e-05,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2
"497",113,1.5,0.75,-0.75,-1.5,0.00630929999999996,0.00526699999999991,-3.71000000001231e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"498",114,1.5,0.75,-0.75,-1,0.0090638999999999,-0.00541610000000003,0.000204499999999941,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"499",115,1.5,0.75,-0.75,1,-0.00676489999999985,0.00621289999999997,6.43000000000171e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"500",116,1.5,0.75,-0.75,1.5,-0.00965229999999995,0.0020597,-0.000146800000000002,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"501",117,1.5,0.75,-0.2,-1.5,0.00663750000000007,0.00549270000000002,0.000380000000000047,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"502",118,1.5,0.75,-0.2,-1,0.00922469999999997,-0.00559580000000004,-0.000155700000000092,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"503",119,1.5,0.75,-0.2,1,-0.00682050000000001,0.00598209999999999,-0.000142599999999993,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"504",120,1.5,0.75,-0.2,1.5,-0.00942570000000009,0.00216890000000003,0.000138799999999994,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"505",121,1.5,0.75,0.2,-1.5,0.00675979999999998,0.00510920000000004,7.14000000000548e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"506",122,1.5,0.75,0.2,-1,0.00902220000000009,-0.00560499999999997,6.9600000000003e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"507",123,1.5,0.75,0.2,1,-0.00686849999999994,0.00616249999999996,2.85999999999342e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"508",124,1.5,0.75,0.2,1.5,-0.0093451,0.00219449999999999,0.00022270000000002,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"509",125,1.5,0.75,0.75,-1.5,0.00661279999999997,0.00513279999999994,-0.000203300000000017,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"510",126,1.5,0.75,0.75,-1,0.00923580000000024,-0.0056467,-3.69000000001174e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"511",127,1.5,0.75,0.75,1,-0.00700489999999987,0.00625369999999992,-0.000177500000000053,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"512",128,1.5,0.75,0.75,1.5,-0.00954100000000002,0.00216950000000005,-4.38999999999856e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
