"","X","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"328",328,1.5,-0.25,-0.2,1.5,0.0330277999999999,0.0247698,-0.00015390000000004,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"329",329,1.5,-0.25,0.2,-1.5,0.00786310000000001,-0.0298752,8.4000000000195e-06,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"330",330,1.5,-0.25,0.2,-1,0.0151749999999999,-0.0233272999999999,5.56999999999919e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"331",331,1.5,-0.25,0.2,1,0.0316783999999999,0.0186484,6.99000000000671e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"332",332,1.5,-0.25,0.2,1.5,0.0334879,0.0249648000000001,4.44000000000555e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"333",333,1.5,-0.25,0.75,-1.5,0.00781050000000005,-0.0297976000000001,1.88999999999329e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"334",334,1.5,-0.25,0.75,-1,0.0151023,-0.0232965000000002,5.54999999998751e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"335",335,1.5,-0.25,0.75,1,0.0315531999999998,0.0186312000000001,1.29000000000934e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"336",336,1.5,-0.25,0.75,1.5,0.0333549000000001,0.0249675,9.49999999999562e-06,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"337",337,1.5,0.25,-0.75,-1.5,0.00503189999999998,-0.0230784000000001,-0.000151800000000035,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"338",338,1.5,0.25,-0.75,-1,0.00982879999999986,-0.0180451000000001,-9.40000000001495e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"339",339,1.5,0.25,-0.75,1,0.0216215000000001,0.0128126,-6.53000000000459e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"340",340,1.5,0.25,-0.75,1.5,0.0231408000000001,0.0173276,-0.000127199999999994,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"341",341,1.5,0.25,-0.2,-1.5,0.00505860000000002,-0.0230724999999999,-0.000140899999999999,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"342",342,1.5,0.25,-0.2,-1,0.00989620000000002,-0.0180226,-9.88000000000655e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"343",343,1.5,0.25,-0.2,1,0.0215818,0.0127595,-0.000132099999999968,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"344",344,1.5,0.25,-0.2,1.5,0.0229673,0.0172812999999999,-0.000167000000000028,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"345",345,1.5,0.25,0.2,-1.5,0.00509209999999982,-0.0230391,-2.40999999999714e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"346",346,1.5,0.25,0.2,-1,0.00994190000000006,-0.0180142000000001,3.1199999999898e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"347",347,1.5,0.25,0.2,1,0.0219512999999999,0.012945,4.45000000000029e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"348",348,1.5,0.25,0.2,1.5,0.0233979,0.0174570000000001,1.26000000000293e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"349",349,1.5,0.25,0.75,-1.5,0.00508039999999998,-0.0229306,5.49999999999162e-06,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"350",350,1.5,0.25,0.75,-1,0.0099606000000001,-0.0179787000000001,5.16999999998768e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"351",351,1.5,0.25,0.75,1,0.0217941000000001,0.0129324,-2.82999999999811e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"352",352,1.5,0.25,0.75,1.5,0.0232473000000001,0.0174807,-2.38999999999656e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"353",353,1.5,0.5,-0.75,-1.5,0.00355159999999988,-0.0193816,-0.000142599999999882,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"354",354,1.5,0.5,-0.75,-1,0.00708050000000005,-0.0151972,-8.09999999999977e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"355",355,1.5,0.5,-0.75,1,0.0163319,0.00988920000000004,-6.41000000000114e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"356",356,1.5,0.5,-0.75,1.5,0.0176341000000001,0.0134298,-0.000140499999999877,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"357",357,1.5,0.5,-0.2,-1.5,0.00356749999999995,-0.0194122,-0.00015709999999991,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"358",358,1.5,0.5,-0.2,-1,0.00714870000000001,-0.0152085,-0.000117399999999934,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"359",359,1.5,0.5,-0.2,1,0.0163112,0.00981629999999989,-0.000140100000000087,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"360",360,1.5,0.5,-0.2,1.5,0.0174766000000001,0.0133878000000001,-0.000178999999999929,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"361",361,1.5,0.5,0.2,-1.5,0.00364229999999988,-0.019333,-5.82999999999556e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"362",362,1.5,0.5,0.2,-1,0.00721679999999991,-0.0151391000000001,2.95000000000156e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"363",363,1.5,0.5,0.2,1,0.0166727000000001,0.00997969999999992,1.88999999999329e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"364",364,1.5,0.5,0.2,1.5,0.0179192999999999,0.0135313,-1.32999999999939e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"365",365,1.5,0.5,0.75,-1.5,0.00366179999999994,-0.0191722000000001,4.49000000000144e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"366",366,1.5,0.5,0.75,-1,0.00727770000000005,-0.0150631000000001,0.000128199999999912,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"367",367,1.5,0.5,0.75,1,0.0165898,0.010007,-2.50000000001638e-06,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"368",368,1.5,0.5,0.75,1.5,0.0178344000000001,0.0135619,-1.2799999999924e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"369",369,1.5,1.25,-0.75,-1.5,-0.000182500000000085,-0.00844529999999999,1.70000000000448e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"370",370,1.5,1.25,-0.75,-1,-0.00019670000000005,-0.00680789999999998,5.52999999999804e-05,1,4,3,2,1,4,2,3,1,4,2,3,1,4,3,2
"371",371,1.5,1.25,-0.75,1,0.00124769999999996,0.00137220000000005,-7.67000000000406e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"372",372,1.5,1.25,-0.75,1.5,0.00169009999999992,0.00205329999999992,-7.56000000000645e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"373",373,1.5,1.25,-0.2,-1.5,-0.000175099999999984,-0.00837160000000003,3.01000000000329e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"374",374,1.5,1.25,-0.2,-1,-8.319999999995e-05,-0.00674829999999993,7.50000000000473e-05,1,4,3,2,1,4,2,3,1,4,2,3,1,4,3,2
"375",375,1.5,1.25,-0.2,1,0.00142150000000008,0.00151199999999996,1.33999999999412e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"376",376,1.5,1.25,-0.2,1.5,0.00192600000000009,0.0022858,0.000128600000000034,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"377",377,1.5,1.25,0.2,-1.5,-0.000359800000000021,-0.00829499999999994,-1.7599999999951e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"378",378,1.5,1.25,0.2,-1,-0.000152800000000064,-0.00677799999999995,6.32999999999884e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,3,2
"379",379,1.5,1.25,0.2,1,0.00129869999999999,0.00138440000000006,-5.56999999999919e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"380",380,1.5,1.25,0.2,1.5,0.00180150000000012,0.00211710000000009,-2.37999999999072e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"381",381,1.5,1.25,0.75,-1.5,-0.000272499999999898,-0.00836990000000004,9.5200000000073e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"382",382,1.5,1.25,0.75,-1,-0.000220899999999968,-0.00676500000000002,0.00012790000000007,1,4,2,3,1,4,2,3,1,4,2,3,1,4,3,2
"383",383,1.5,1.25,0.75,1,0.00130239999999993,0.00157109999999994,8.96999999999704e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"384",384,1.5,1.25,0.75,1.5,0.00184600000000001,0.00227599999999994,0.000101699999999982,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"385",1,-1.5,-0.75,-0.75,-1.5,-0.00980250000000016,-0.1263731,0.000372700000000115,2,1,4,3,3,1,2,4,4,1,2,3,2,1,4,3
"386",2,-1.5,-0.75,-0.75,-1,-0.0198359,-0.1136317,-1.79999999994074e-06,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"387",3,-1.5,-0.75,-0.75,1,-0.0202167,-0.0552044,0.0001776,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"388",4,-1.5,-0.75,-0.75,1.5,-0.0177487,-0.0452793999999999,4.8800000000071e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"389",5,-1.5,-0.75,-0.2,-1.5,-0.00991819999999988,-0.1262317,0.000458600000000087,2,1,4,3,3,1,2,4,4,1,2,3,2,1,4,3
"390",6,-1.5,-0.75,-0.2,-1,-0.0198470999999999,-0.1136336,7.74999999999526e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"391",7,-1.5,-0.75,-0.2,1,-0.0201822,-0.0551495999999999,0.000249100000000113,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"392",8,-1.5,-0.75,-0.2,1.5,-0.0178536,-0.0452144000000001,0.000203899999999924,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"393",9,-1.5,-0.75,0.2,-1.5,-0.0102592,-0.1266548,6.41000000000114e-05,2,1,4,3,3,1,2,4,4,1,2,3,2,1,4,3
"394",10,-1.5,-0.75,0.2,-1,-0.0198359999999999,-0.1137708,-0.000184499999999921,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"395",11,-1.5,-0.75,0.2,1,-0.0198645000000001,-0.0549872,0.000165100000000029,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"396",12,-1.5,-0.75,0.2,1.5,-0.0175316000000001,-0.0451048000000001,7.94999999998991e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"397",13,-1.5,-0.75,0.75,-1.5,-0.0100334000000001,-0.1264113,0.000239699999999954,3,1,2,4,3,1,2,4,4,1,2,3,2,1,4,3
"398",14,-1.5,-0.75,0.75,-1,-0.0198374,-0.1136808,-9.68999999999554e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"399",15,-1.5,-0.75,0.75,1,-0.0198588000000001,-0.0549495,0.000129299999999999,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"400",16,-1.5,-0.75,0.75,1.5,-0.0174072000000001,-0.0450529,3.92999999999644e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"401",17,-1.5,0.75,-0.75,-1.5,0.00903399999999976,-0.0858378000000001,-7.80000000000225e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"402",18,-1.5,0.75,-0.75,-1,0.0156162999999999,-0.0645791999999999,-2.42000000000298e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"403",19,-1.5,0.75,-0.75,1,0.0192367,-0.0218868,0.000137199999999948,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"404",20,-1.5,0.75,-0.75,1.5,0.0189562,-0.0182878,7.09999999992661e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"405",21,-1.5,0.75,-0.2,-1.5,0.00902809999999998,-0.0859701,-8.49999999996687e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"406",22,-1.5,0.75,-0.2,-1,0.015601,-0.0646435999999999,0.000101699999999982,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"407",23,-1.5,0.75,-0.2,1,0.0192949,-0.0218218999999999,0.000215399999999977,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"408",24,-1.5,0.75,-0.2,1.5,0.0188893999999999,-0.0181083999999999,0.000170499999999962,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"409",25,-1.5,0.75,0.2,-1.5,0.00869310000000001,-0.0857455,3.93000000000754e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"410",26,-1.5,0.75,0.2,-1,0.0155222,-0.0644581,1.72999999999979e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"411",27,-1.5,0.75,0.2,1,0.0195102999999999,-0.0214831,0.000182999999999933,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"412",28,-1.5,0.75,0.2,1.5,0.0191142999999999,-0.0178385,8.90999999999531e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"413",29,-1.5,0.75,0.75,-1.5,0.00894870000000003,-0.0856057999999998,0.000179900000000122,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"414",30,-1.5,0.75,0.75,-1,0.0156654999999999,-0.064489,0.000131100000000051,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"415",31,-1.5,0.75,0.75,1,0.019574,-0.0214752,0.000140799999999941,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"416",32,-1.5,0.75,0.75,1.5,0.0192644000000001,-0.0178433,7.44999999998663e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"417",33,-0.5,-0.75,-0.75,-1.5,-0.0051656000000001,-0.0694743999999999,-2.319999999989e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"418",34,-0.5,-0.75,-0.75,-1,-0.0108917000000001,-0.0720816000000001,-6.43000000000171e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"419",35,-0.5,-0.75,-0.75,1,-0.0200322999999999,-0.0417853,-7.08999999999849e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"420",36,-0.5,-0.75,-0.75,1.5,-0.0203791999999999,-0.0355427999999999,-0.000154899999999958,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"421",37,-0.5,-0.75,-0.2,-1.5,-0.00518789999999991,-0.0694203999999999,-6.49999999990936e-06,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"422",38,-0.5,-0.75,-0.2,-1,-0.0108688,-0.0720693,-9.21000000000394e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"423",39,-0.5,-0.75,-0.2,1,-0.0198919000000001,-0.0416154999999999,2.09000000001014e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"424",40,-0.5,-0.75,-0.2,1.5,-0.0203348999999999,-0.0354066000000001,-2.95000000000156e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"425",41,-0.5,-0.75,0.2,-1.5,-0.00524469999999999,-0.0693063,2.38999999999656e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"426",42,-0.5,-0.75,0.2,-1,-0.0107906,-0.0720356999999999,-3.85999999998887e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"427",43,-0.5,-0.75,0.2,1,-0.01976,-0.0418334,-8.66999999999951e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"428",44,-0.5,-0.75,0.2,1.5,-0.0201492000000001,-0.0355753,-0.000147200000000014,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"429",45,-0.5,-0.75,0.75,-1.5,-0.00529219999999997,-0.0692733,4.06000000000573e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"430",46,-0.5,-0.75,0.75,-1,-0.0107404000000001,-0.0720414,-3.33000000000139e-05,4,1,3,2,4,1,3,2,4,1,2,3,4,1,3,2
"431",47,-0.5,-0.75,0.75,1,-0.0197502000000002,-0.0418892,-0.000152999999999959,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"432",48,-0.5,-0.75,0.75,1.5,-0.0201461000000001,-0.0356613,-0.000215500000000035,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"433",49,-0.5,0.75,-0.75,-1.5,0.00160969999999994,-0.0504003,-0.000223499999999932,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"434",50,-0.5,0.75,-0.75,-1,0.00234759999999989,-0.0470345999999999,-0.000287399999999938,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"435",51,-0.5,0.75,-0.75,1,0.00198779999999998,-0.0301047,-0.000119000000000091,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"436",52,-0.5,0.75,-0.75,1.5,0.00178919999999994,-0.0282369,-0.000223800000000107,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"437",53,-0.5,0.75,-0.2,-1.5,0.00140449999999992,-0.0502956999999999,-0.000115999999999894,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"438",54,-0.5,0.75,-0.2,-1,0.00226140000000008,-0.0469255,-0.000168399999999957,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"439",55,-0.5,0.75,-0.2,1,0.00195140000000005,-0.0299196,1.07999999999775e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"440",56,-0.5,0.75,-0.2,1.5,0.00165430000000011,-0.0280607999999999,-9.53000000000204e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"441",57,-0.5,0.75,0.2,-1.5,0.00162450000000003,-0.0503138,-0.00013149999999984,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"442",58,-0.5,0.75,0.2,-1,0.00249310000000003,-0.0469896999999999,-0.000168199999999952,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"443",59,-0.5,0.75,0.2,1,0.00223220000000002,-0.0300398000000001,-9.73000000000779e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"444",60,-0.5,0.75,0.2,1.5,0.00201010000000001,-0.0281043999999999,-0.00017900000000004,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"445",61,-0.5,0.75,0.75,-1.5,0.00152800000000008,-0.0502076999999999,-0.000102799999999847,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"446",62,-0.5,0.75,0.75,-1,0.00263089999999988,-0.046864,-6.99999999999035e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"447",63,-0.5,0.75,0.75,1,0.00215779999999988,-0.0300352999999999,-0.000148799999999949,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"448",64,-0.5,0.75,0.75,1.5,0.00193739999999998,-0.0281116,-0.000216000000000105,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"449",65,0.5,-0.75,-0.75,-1.5,0.00455439999999996,-0.0420574,-7.30000000004338e-06,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"450",66,0.5,-0.75,-0.75,-1,0.00916159999999999,-0.0374814,-3.86999999999471e-05,3,2,4,1,4,3,2,1,3,2,1,4,4,2,3,1
"451",67,0.5,-0.75,-0.75,1,0.0194015,0.00650809999999991,1.05999999999717e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"452",68,0.5,-0.75,-0.75,1.5,0.0205114000000001,0.0135500000000001,-3.77000000000294e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"453",69,0.5,-0.75,-0.2,-1.5,0.00451600000000008,-0.0420944999999999,-7.63999999999765e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"454",70,0.5,-0.75,-0.2,-1,0.00928650000000009,-0.0374817,-5.31999999999755e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"455",71,0.5,-0.75,-0.2,1,0.0194408999999999,0.00648270000000006,-4.91999999999715e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"456",72,0.5,-0.75,-0.2,1.5,0.0203953,0.0134378999999999,-9.01000000000929e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"457",73,0.5,-0.75,0.2,-1.5,0.00456350000000005,-0.0420828,-1.83000000000266e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"458",74,0.5,-0.75,0.2,-1,0.00940009999999991,-0.0375139999999999,-5.39999999993324e-06,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"459",75,0.5,-0.75,0.2,1,0.0196498999999999,0.006467,8.20000000001375e-06,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"460",76,0.5,-0.75,0.2,1.5,0.0206603,0.013452,-1.49000000000399e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"461",77,0.5,-0.75,0.75,-1.5,0.00446459999999993,-0.0420325,5.99999999995049e-06,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"462",78,0.5,-0.75,0.75,-1,0.0093049999999999,-0.0375374000000001,-1.65999999999222e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"463",79,0.5,-0.75,0.75,1,0.0195898999999999,0.00648020000000005,-2.04999999999789e-05,4,2,3,1,4,3,2,1,4,3,2,1,3,2,4,1
"464",80,0.5,-0.75,0.75,1.5,0.0206715,0.0134842000000001,-3.18000000000263e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"465",81,0.5,0.75,-0.75,-1.5,0.00010359999999987,-0.0230703,-0.000227199999999983,3,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2
"466",82,0.5,0.75,-0.75,-1,0.00046400000000002,-0.021156,-0.000176200000000071,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"467",83,0.5,0.75,-0.75,1,0.0030907,-0.0052416999999999,-4.7200000000025e-05,2,3,4,1,3,4,2,1,3,4,2,1,3,4,2,1
"468",84,0.5,0.75,-0.75,1.5,0.00358700000000001,-0.00316870000000002,-0.000129000000000046,3,2,4,1,3,4,2,1,3,4,2,1,3,4,2,1
"469",85,0.5,0.75,-0.2,-1.5,-1.18000000001173e-05,-0.0230695,-0.000235599999999891,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"470",86,0.5,0.75,-0.2,-1,0.000496900000000022,-0.0211570999999999,-0.000186699999999984,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"471",87,0.5,0.75,-0.2,1,0.0030268,-0.00523229999999997,-8.35000000000141e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"472",88,0.5,0.75,-0.2,1.5,0.0034324,-0.00318899999999989,-0.000163499999999983,2,4,3,1,3,4,2,1,3,4,2,1,3,4,2,1
"473",89,0.5,0.75,0.2,-1.5,-9.09000000000049e-05,-0.0231068,-0.000145999999999868,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"474",90,0.5,0.75,0.2,-1,0.000617300000000043,-0.0212137999999999,-5.90000000000312e-05,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"475",91,0.5,0.75,0.2,1,0.0031992999999999,-0.00530290000000011,-5.29000000001334e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"476",92,0.5,0.75,0.2,1.5,0.00371440000000001,-0.00319239999999987,-7.36999999999544e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"477",93,0.5,0.75,0.75,-1.5,-1.54999999999461e-05,-0.0229765,-8.34999999999031e-05,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"478",94,0.5,0.75,0.75,-1,0.000617499999999938,-0.0211703000000001,-1.62000000000218e-05,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"479",95,0.5,0.75,0.75,1,0.00319439999999993,-0.00521389999999999,-5.24000000000635e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"480",96,0.5,0.75,0.75,1.5,0.00373429999999997,-0.00310750000000004,-6.27000000000821e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"481",97,1.5,-0.75,-0.75,-1.5,0.0100764999999999,-0.0355517,2.39000000000766e-05,2,4,3,1,3,4,2,1,2,4,1,3,2,4,3,1
"482",98,1.5,-0.75,-0.75,-1,0.0192123,-0.0276813,5.73999999999852e-05,2,3,4,1,2,4,3,1,1,4,2,3,2,3,4,1
"483",99,1.5,-0.75,-0.75,1,0.0391134999999999,0.0233038999999999,6.10999999999251e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"484",100,1.5,-0.75,-0.75,1.5,0.0413278999999999,0.0310988000000002,-1.02999999999076e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"485",101,1.5,-0.75,-0.2,-1.5,0.00997340000000013,-0.0356088,-5.71999999999795e-05,2,4,3,1,3,4,2,1,2,4,1,3,2,4,3,1
"486",102,1.5,-0.75,-0.2,-1,0.0192245999999999,-0.0277457,-1.43000000000226e-05,2,3,4,1,2,4,3,1,1,4,2,3,2,3,4,1
"487",103,1.5,-0.75,-0.2,1,0.0390459,0.0231986000000001,-6.49000000000344e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"488",104,1.5,-0.75,-0.2,1.5,0.0411135,0.0309636999999999,-8.75000000000181e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"489",105,1.5,-0.75,0.2,-1.5,0.0100777000000001,-0.0355579,-3.90000000005664e-06,2,4,3,1,3,4,2,1,2,4,1,3,2,4,3,1
"490",106,1.5,-0.75,0.2,-1,0.0193278,-0.0277267999999999,2.82000000000338e-05,2,3,4,1,2,4,3,1,1,4,2,3,2,3,4,1
"491",107,1.5,-0.75,0.2,1,0.0394244,0.0233490000000001,0.000105699999999986,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"492",108,1.5,-0.75,0.2,1.5,0.0415545999999999,0.0310985,7.00000000000145e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"493",109,1.5,-0.75,0.75,-1.5,0.0100062999999999,-0.0354417000000001,6.92999999999389e-05,2,4,3,1,3,4,2,1,2,4,1,3,2,4,3,1
"494",110,1.5,-0.75,0.75,-1,0.0192103,-0.0276624000000001,9.28999999999514e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,3,4,1
"495",111,1.5,-0.75,0.75,1,0.039214,0.0233311,4.61999999999962e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"496",112,1.5,-0.75,0.75,1.5,0.0413295999999999,0.0311053,3.29000000000024e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"497",113,1.5,0.75,-0.75,-1.5,0.0021994999999998,-0.0156817,-0.000171399999999933,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
