"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"58",-1.5,1,0.2,-1,0.0583630200826635,0.618466982784009,-0.00319023245786676,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"59",-1.5,1,0.2,1,0.0259493973148501,0.402594697302668,-0.00341698916827538,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"60",-1.5,1,0.2,1.5,0.0121675666200982,0.352663421119897,-0.0037851410525116,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"61",-1.5,1,0.75,-1.5,0.0264861622346335,0.486587396178623,-0.00150397184607609,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"62",-1.5,1,0.75,-1,0.0583998147762612,0.61895438672059,-0.00166976115057871,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"63",-1.5,1,0.75,1,0.0261612446994812,0.403228319598388,-0.00236821333796744,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"64",-1.5,1,0.75,1.5,0.0122336233433336,0.353484537435395,-0.00267598117784873,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"65",-1.5,1.5,-0.75,-1.5,0.0389618282231821,0.673645952094599,0.000420813246856167,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"66",-1.5,1.5,-0.75,-1,0.0874867827374652,0.824957301253268,0.000287959841622776,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"67",-1.5,1.5,-0.75,1,0.0392397641569797,0.460460462824656,-0.000626834110574848,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"68",-1.5,1.5,-0.75,1.5,0.0181605789355759,0.387076554727345,-0.000747363424502545,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"69",-1.5,1.5,-0.2,-1.5,0.039381358346863,0.673492928570664,0.00113466444387988,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"70",-1.5,1.5,-0.2,-1,0.0870688182911028,0.824670224051826,0.000471627522061535,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"71",-1.5,1.5,-0.2,1,0.0391523261292521,0.460113049215187,-0.000562409741202252,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"72",-1.5,1.5,-0.2,1.5,0.0181611836768489,0.386537003556913,-0.000559189778997826,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"73",-1.5,1.5,0.2,-1.5,0.0392804443721486,0.673731048252966,-0.00338859889328003,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"74",-1.5,1.5,0.2,-1,0.0875445301239948,0.825015138579403,-0.003245077107215,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"75",-1.5,1.5,0.2,1,0.0389240959722752,0.459000206093634,-0.00374413771519055,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"76",-1.5,1.5,0.2,1.5,0.0182513499301473,0.384812104523723,-0.00416966759693072,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"77",-1.5,1.5,0.75,-1.5,0.0397292433519514,0.674314591910885,-0.00151394264509142,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"78",-1.5,1.5,0.75,-1,0.0875997221643923,0.825598104599011,-0.00154666439650564,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"79",-1.5,1.5,0.75,1,0.0392418670492223,0.45971861677632,-0.00264972729486335,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"80",-1.5,1.5,0.75,1.5,0.0183504350149999,0.385712426817158,-0.00302566181416619,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"81",-0.5,-1.5,-0.75,-1.5,-0.0151195572648462,-0.443174936532135,0.000606855324313926,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"82",-0.5,-1.5,-0.75,-1,-0.0444899157018441,-0.39879076364955,0.000672610222627323,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"83",-0.5,-1.5,-0.75,1,-0.097221526125963,0.101481374889064,0.000403364974882692,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"84",-0.5,-1.5,-0.75,1.5,-0.0992865914823207,0.165053717689614,-4.68164906997082e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"85",-0.5,-1.5,-0.2,-1.5,-0.0152976362717951,-0.443711029241308,0.000730454668395275,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"86",-0.5,-1.5,-0.2,-1,-0.04490425723418,-0.399231357642242,0.000786902737951678,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"87",-0.5,-1.5,-0.2,1,-0.0973576537085337,0.101414953403834,0.000572429901819493,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"88",-0.5,-1.5,-0.2,1.5,-0.0996214144503726,0.165241205039003,0.000500814554202034,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"89",-0.5,-1.5,0.2,-1.5,-0.0150638962205276,-0.443495073898632,-0.000807561110206301,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"90",-0.5,-1.5,0.2,-1,-0.0447743699330059,-0.399824534496604,-0.00125865203600162,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"91",-0.5,-1.5,0.2,1,-0.0980183722526871,0.10111161587873,-0.00183856955778561,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"92",-0.5,-1.5,0.2,1.5,-0.0999885858114431,0.165192170703397,-0.00172740119343118,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"93",-0.5,-1.5,0.75,-1.5,-0.0146522565160523,-0.443099028184679,-0.000231361505630634,4,2,3,1,4,2,3,1,4,1,2,3,4,1,3,2
"94",-0.5,-1.5,0.75,-1,-0.0448967563603437,-0.400077866527643,-0.000927048656074625,4,2,3,1,4,2,3,1,4,1,2,3,4,1,3,2
"95",-0.5,-1.5,0.75,1,-0.0983179110917352,0.101000376087429,-0.0014282449286247,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"96",-0.5,-1.5,0.75,1.5,-0.10047368938723,0.165034705156306,-0.00144908340564731,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"97",-0.5,-1,-0.75,-1.5,-0.0100797048432311,-0.263655600618629,0.000552050766124967,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"98",-0.5,-1,-0.75,-1,-0.0296599438012297,-0.206865170235529,0.000505464650964793,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"99",-0.5,-1,-0.75,1,-0.0648143507506416,0.177334783565465,0.000231524568842012,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"100",-0.5,-1,-0.75,1.5,-0.0661910609882139,0.224573485965689,-0.000208559755364046,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"101",-0.5,-1,-0.2,-1.5,-0.0101984241811972,-0.264127556664134,0.00075949673700304,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"102",-0.5,-1,-0.2,-1,-0.0299361714894535,-0.207242247641271,0.00071952794205643,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"103",-0.5,-1,-0.2,1,-0.0649051024723564,0.177244047743747,0.000436129334774105,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"104",-0.5,-1,-0.2,1.5,-0.0664142763002489,0.224700787417752,0.000366482974877513,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
