"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...409",0.5,1,0.2,-0.5,-1.5,0.9881732,0.9579306,0.946068,0.9497827,0.6273843,0.9831806,0.9379197,0.9415296,0.9415527,0.9257544,0.6431888,0.9881863,0.9578369,0.9416368,0.9498164,0.6273607,0.0302426,0.0118625999999999,-0.00371469999999996,0.3223984,0.0302426,-0.00360989999999994,0.0157983,0.3223984,-0.00404050000000011,0.0154724999999999,0.00401740000000006,1.0036099,0.9615405,0.2247004,0.2082994,1.0076504,0.965581,0.2571558,0.2489258,0.0452608999999999,-0.00360989999999994,0.0157983,0.2825656,0.0207971,0.0154724999999999,0.0303494,0.0162000999999999,-0.00817959999999995,0.3224557,-3.67000000000006e-05,-0.00433749999999999
"Ys0...410",0.5,1,0.2,0,-1.5,0.9895152,0.9679173,0.9544778,0.9583252,0.7264698,0.984331,0.9465846,0.9498275,0.9498367,0.9327929,0.7265978,0.9895602,0.9680198,0.9498984,0.9583808,0.7264667,0.0215979000000001,0.0134394999999999,-0.00384739999999995,0.2318554,0.0215979000000001,-0.00324290000000005,0.0170437999999999,0.2318554,-0.0042087999999999,0.0166824,0.00419959999999997,1.0032429,0.9711602,0.189086,0.1709962,1.0074517,0.975369,0.2262523,0.2177638,0.0377464,-0.00324290000000005,0.0170437999999999,0.2061951,0.00531219999999999,0.0166824,0.0215404,0.0181214,-0.0084824,0.2319141,-4.80999999999954e-05,-0.00468190000000002
"Ys0...411",0.5,1,0.2,0.5,-1.5,0.9898051,0.9719187,0.9580315,0.9616907,0.8102221,0.9846301,0.95032,0.9534102,0.9533661,0.9357425,0.7939982,0.9899339,0.971992,0.95337,0.9617624,0.8102628,0.0178864,0.0138872,-0.00365919999999997,0.1514686,0.0178864,-0.00309019999999993,0.0176236,0.1514686,-0.00430540000000001,0.0169773999999999,0.00434950000000001,1.0030902,0.9750089,0.1740311,0.1555226,1.0073956,0.9793143,0.2134582,0.2051336,0.0343100999999999,-0.00309019999999993,0.0176236,0.1417443,-0.0110488999999999,0.0169773999999999,0.0179419000000001,0.0186219999999999,-0.00839239999999997,0.1514996,-8.81000000000354e-05,-0.00473479999999993
"Ys0...412",0.5,1,0.2,1,-1.5,0.989892,0.9733836,0.9594683,0.96286,0.8699821,0.9847329,0.9516205,0.9549164,0.9547729,0.9369671,0.8413494,0.9899481,0.9733458,0.9548669,0.9629455,0.8700415,0.0165084,0.0139153,-0.0033917,0.0928779000000001,0.0165084,-0.00329590000000002,0.0178058,0.0928779000000001,-0.0039863,0.0172112,0.00412979999999996,1.0032959,0.9766795,0.168459,0.1499918,1.0072822,0.9806658,0.2084329,0.2003458,0.0331124,-0.00329590000000002,0.0178058,0.0956177,-0.0234736,0.0172112,0.0166023,0.0184789000000001,-0.00807860000000005,0.092904,3.30000000003938e-06,-0.00456360000000011
"Ys0...413",0.5,1,0.2,1.5,-1.5,0.9898782,0.9737883,0.9599523,0.9632308,0.9062518,0.9847422,0.9521623,0.9554054,0.9553976,0.9374948,0.8697741,0.9898671,0.9738161,0.9553371,0.9634203,0.906249,0.0160899,0.0138360000000001,-0.00327850000000007,0.056979,0.0160899,-0.00324309999999994,0.0179028,0.056979,-0.00410220000000006,0.0170791,0.00411000000000006,1.0032431,0.9770314,0.1664817,0.1480988,1.0073453,0.9811336,0.206382,0.1985488,0.0325799,-0.00324309999999994,0.0179028,0.0677207,-0.0313417,0.0170791,0.016051,0.0184789999999999,-0.00808319999999996,0.0571713,8.29999999996112e-06,-0.00464299999999984
"Ys0...414",0.5,1,0.75,-1.5,-1.5,0.9691785,0.8932941,0.8991033,0.8946728,0.4446907,0.9685615,0.8827743,0.8904349,0.890455,0.8822116,0.4716465,0.9691567,0.8930511,0.8903879,0.8947033,0.4444824,0.0758844000000001,-0.00580920000000007,0.0044305,0.4499821,0.0758844000000001,-0.00766060000000002,0.00824340000000001,0.4499821,-0.00196150000000006,0.00185139999999995,0.00194140000000009,1.0062819,0.9009547,0.4507224,0.4478632,1.0082434,0.9029162,0.450449,0.4462312,0.0857872,-0.00766060000000002,0.00824340000000001,0.4105651,0.0275728000000001,0.00185139999999995,0.0761056,0.00266319999999998,-0.00431539999999997,0.4502209,-0.000186499999999923,-0.00847240000000005
"Ys0...415",0.5,1,0.75,-1,-1.5,0.9833245,0.9357979,0.9379002,0.9308813,0.5281873,0.9793188,0.9189513,0.9239216,0.9238707,0.9107467,0.5542392,0.9833003,0.9356724,0.9239602,0.9309133,0.528136,0.0475266000000001,-0.0021023,0.00701889999999994,0.402694,0.0475266000000001,-0.00497029999999998,0.013124,0.402694,-0.0032371000000001,0.00286799999999998,0.00328800000000007,1.0049703,0.9407682,0.3023779,0.2905016,1.0082074,0.9440053,0.3237546,0.316744,0.0603675,-0.00497029999999998,0.013124,0.3565075,0.0300576,0.00286799999999998,0.0476279000000001,0.0117122,-0.00695310000000005,0.4027773,-2.70999999999466e-05,-0.0138145
"Ys0...416",0.5,1,0.75,-0.5,-1.5,0.9881874,0.9579593,0.9581286,0.9497827,0.6273843,0.9831841,0.9379168,0.9415296,0.9415652,0.9257544,0.6431888,0.9881863,0.9578369,0.9416368,0.9498164,0.6273607,0.0302281000000001,-0.000169300000000039,0.00834590000000002,0.3223984,0.0302281000000001,-0.00361279999999997,0.0158108,0.3223984,-0.00402140000000006,0.00344349999999993,0.00398580000000004,1.0036128,0.9615721,0.2246775,0.2082478,1.0076342,0.9655935,0.2571433,0.2489258,0.0452673,-0.00361279999999997,0.0158108,0.2825656,0.0208078,0.00344349999999993,0.0303494,0.0162000999999999,-0.00817959999999995,0.3224557,-2.24999999999254e-05,-0.0163694
"Ys0...417",0.5,1,0.75,0,-1.5,0.9895253,0.9679961,0.9673295,0.9582974,0.7264865,0.9842795,0.9467252,0.9499315,0.94992,0.9328585,0.7265922,0.9895614,0.9678816,0.9498863,0.9583095,0.7265152,0.0215292,0.000666600000000073,0.00903209999999999,0.2318109,0.0215292,-0.0032063,0.0170615,0.2318109,-0.0041564999999999,0.00387290000000007,0.00416799999999995,1.0032063,0.9712024,0.188622,0.1705574,1.0073628,0.9753589,0.2260656,0.2176882,0.0375542999999999,-0.0032063,0.0170615,0.2062663,0.00535150000000006,0.00387290000000007,0.0216798,0.0179953,-0.00842320000000008,0.2317943,-7.39999999999075e-06,-0.0173287
"Ys0...418",0.5,1,0.75,0.5,-1.5,0.9898629,0.9719882,0.9711212,0.9616552,0.8102954,0.9846648,0.9502276,0.9534242,0.953322,0.9358559,0.7938938,0.9898935,0.9718676,0.9534368,0.9617536,0.8101294,0.0178747,0.000866999999999951,0.00946599999999997,0.1513598,0.0178747,-0.0031966000000001,0.0174661,0.1513598,-0.00393650000000001,0.00406360000000006,0.00403870000000006,1.0031966,0.9751848,0.1741324,0.1555684,1.0071331,0.9791213,0.213311,0.2049778,0.0344372000000001,-0.0031966000000001,0.0174661,0.1419621,-0.0112035,0.00406360000000006,0.0180258999999999,0.0184308000000001,-0.00831680000000001,0.1516242,-0.000196599999999991,-0.0175638000000001
"Ys0...419",0.5,1,0.75,1,-1.5,0.9898662,0.973325,0.9725312,0.9628972,0.8699108,0.9847541,0.9516847,0.9547648,0.954735,0.93695,0.8411756,0.9899308,0.9734367,0.9547753,0.9630092,0.8699594,0.0165412,0.000793799999999956,0.00963400000000003,0.0929864,0.0165412,-0.00308009999999992,0.0177850000000001,0.0929864,-0.00427710000000014,0.00387389999999987,0.00430690000000011,1.0030801,0.9764051,0.1685408,0.1499806,1.0073572,0.9806822,0.2084678,0.2003056,0.0330693999999999,-0.00308009999999992,0.0177850000000001,0.0957743999999999,-0.0236230999999999,0.00387389999999987,0.0164941,0.0186614000000001,-0.00823390000000002,0.0930498,-1.5999999999905e-05,-0.0178676000000001
"Ys0...420",0.5,1,0.75,1.5,-1.5,0.9899084,0.9737829,0.9729907,0.9632791,0.9061377,0.9847734,0.9521915,0.9552961,0.9553321,0.9373366,0.8697854,0.9899325,0.9738549,0.9553765,0.9633613,0.9061673,0.0161255,0.000792200000000021,0.00971159999999993,0.0571414,0.0161255,-0.00310460000000001,0.0179955000000001,0.0571414,-0.00438710000000009,0.00389680000000003,0.00435110000000005,1.0031046,0.9768875,0.166538,0.1480512,1.0074917,0.9812746,0.2067156,0.1987686,0.0325819000000001,-0.00310460000000001,0.0179955000000001,0.0675511999999999,-0.0312173,0.00389680000000003,0.0160776,0.0184784,-0.00798480000000001,0.057194,5.49999999999162e-06,-0.0176862
"Ys0...421",0.5,1,-0.75,-1.5,-1,NA,NA,NA,0.9118209,0.4756393,NA,NA,0.9102901,NA,0.9030145,0.5046762,0.9736914,0.9133277,0.9101171,0.9116367,0.475586,NA,NA,NA,0.4361816,NA,NA,NA,0.4361816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3983383,NA,NA,0.0603637,0.00321059999999995,-0.00151959999999995,0.4360507,NA,NA
"Ys0...422",0.5,1,-0.75,-1,-1,NA,NA,NA,0.9402889,0.5670224,NA,NA,0.9380089,NA,0.9266979,0.5921549,0.9850293,0.9466993,0.9379569,0.9401925,0.5668526,NA,NA,NA,0.3732665,NA,NA,NA,0.3732665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334543,NA,NA,0.03833,0.00874240000000004,-0.0022356,0.3733399,NA,NA
"Ys0...423",0.5,1,-0.75,-0.5,-1,NA,NA,NA,0.9542065,0.6682924,NA,NA,0.9521208,NA,0.9386541,0.682415,0.9886917,0.9630904,0.9520535,0.9541322,0.6679191,NA,NA,NA,0.2859141,NA,NA,NA,0.2859141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2562391,NA,NA,0.0256012999999999,0.0110369,-0.00207869999999999,0.2862131,NA,NA
"Ys0...424",0.5,1,-0.75,0,-1,NA,NA,NA,0.9601833,0.7625948,NA,NA,0.9584169,NA,0.944138,0.7624855,0.9896768,0.9700497,0.9583581,0.960186,0.7625856,NA,NA,NA,0.1975885,NA,NA,NA,0.1975885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1816525,NA,NA,0.0196271,0.0116916,-0.00182789999999999,0.1976004,NA,NA
"Ys0...425",0.5,1,-0.75,0.5,-1,NA,NA,NA,0.9624553,0.8372706,NA,NA,0.961125,NA,0.9463434,0.8244182,0.9899519,0.9728035,0.9611221,0.962368,0.8370557,NA,NA,NA,0.1251847,NA,NA,NA,0.1251847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1219252,NA,NA,0.0171484,0.0116814000000001,-0.00124590000000002,0.1253123,NA,NA
"Ys0...426",0.5,1,-0.75,1,-1,NA,NA,NA,0.9631308,0.8870172,NA,NA,0.9622274,NA,0.9472796,0.865363,0.9899721,0.9737166,0.9622022,0.9631423,0.8869034,NA,NA,NA,0.0761136,NA,NA,NA,0.0761136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0819166,NA,NA,0.0162555,0.0115144,-0.000940099999999999,0.0762389,NA,NA
"Ys0...427",0.5,1,-0.75,1.5,-1,NA,NA,NA,0.9633608,0.915332,NA,NA,0.9626968,NA,0.9476949,0.8893407,0.9899463,0.9739447,0.9627219,0.9633799,0.9153482,NA,NA,NA,0.0480288,NA,NA,NA,0.0480288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0583542,NA,NA,0.0160015999999999,0.0112228,-0.000657999999999936,0.0480317,NA,NA
"Ys0...428",0.5,1,-0.2,-1.5,-1,0.9736191,0.9132666,0.9085844,0.9116771,0.4754993,0.9747624,0.905947,0.9100835,0.9101465,0.9029092,0.5044667,0.9735733,0.9131435,0.9100786,0.9117432,0.4753902,0.0603524999999999,0.00468220000000008,-0.00309270000000006,0.4361778,0.0603524999999999,-0.0041365000000001,0.0072373,0.4361778,-0.00151129999999988,0.00881870000000018,0.00144829999999996,1.0041365,0.9174031,0.3647559,0.3615728,1.0056478,0.9189144,0.372358,0.3708274,0.0688154000000001,-0.0041365000000001,0.0072373,0.3984425,0.0278241,0.00881870000000018,0.0604298,0.00306490000000004,-0.00166460000000002,0.436353,-6.33000000000439e-05,0.00161730000000004
"Ys0...429",0.5,1,-0.2,-1,-1,0.9849328,0.9466106,0.9354547,0.9401266,0.5668868,0.983388,0.935308,0.937867,0.9379757,0.9265467,0.5919225,0.9849227,0.946487,0.9379423,0.94017,0.5666235,0.0383222000000001,0.0111559,-0.00467190000000006,0.3732398,0.0383222000000001,-0.00255899999999998,0.011429,0.3732398,-0.00238600000000011,0.0137149,0.00227730000000015,1.002559,0.9491696,0.2449064,0.2361628,1.004945,0.9515556,0.2688043,0.2666534,0.04808,-0.00255899999999998,0.011429,0.3346242,0.0265805,0.0137149,0.0384357000000001,0.00854469999999996,-0.00222769999999994,0.3735465,-0.000253200000000064,0.00261120000000004
"Ys0...430",0.5,1,-0.2,-0.5,-1,0.9886555,0.9630329,0.9492163,0.9540975,0.6680516,0.9863764,0.9500647,0.951931,0.9520318,0.938496,0.6819994,0.988663,0.9629298,0.9520075,0.9541209,0.6679458,0.0256226000000001,0.0138166,-0.00488120000000003,0.2860459,0.0256226000000001,-0.00186629999999999,0.0135358,0.2860459,-0.00273410000000007,0.0156828999999999,0.00263330000000006,1.0018663,0.9648992,0.1849067,0.1738048,1.0046004,0.9676333,0.2168787,0.214813,0.0363117000000001,-0.00186629999999999,0.0135358,0.2564966,0.0162269,0.0156828999999999,0.0257332,0.0109222999999999,-0.00211340000000004,0.2861751,-0.000113299999999872,0.00289430000000002
"Ys0...431",0.5,1,-0.2,0,-1,0.9896066,0.9700226,0.9555159,0.9601327,0.762616,0.9872413,0.9567039,0.9584411,0.9583554,0.9439913,0.762563,0.9896458,0.9699835,0.9584235,0.9601843,0.7625462,0.019584,0.0145067,-0.00461679999999998,0.1975167,0.019584,-0.00173719999999999,0.0143641,0.1975167,-0.00273699999999999,0.0162439,0.00282270000000007,1.0017372,0.9717598,0.1581285,0.146547,1.0044742,0.9744968,0.1935293,0.191752,0.0305373999999999,-0.00173719999999999,0.0143641,0.1814283,0.00231230000000004,0.0162439,0.0196623,0.01156,-0.00176080000000001,0.1976381,-0.000109000000000026,0.00294669999999997
"Ys0...432",0.5,1,-0.2,0.5,-1,0.989874,0.9726939,0.9580553,0.9623971,0.8370963,0.9874527,0.9593014,0.9611059,0.9610534,0.9463823,0.8243487,0.9898952,0.9727296,0.9611532,0.9624332,0.8371078,0.0171801,0.0146385999999999,-0.00434179999999995,0.1253008,0.0171801,-0.00180449999999999,0.0146710999999999,0.1253008,-0.00256979999999996,0.0164430999999999,0.00262229999999997,1.0018045,0.9744984,0.1475974,0.1360094,1.0043743,0.9770682,0.1837849,0.1824412,0.0281513,-0.00180449999999999,0.0146710999999999,0.1220336,-0.0103262999999999,0.0164430999999999,0.0171656,0.0115763999999999,-0.00127999999999995,0.1253254,-9.70000000000137e-06,0.00306220000000001
"Ys0...433",0.5,1,-0.2,1,-1,0.9898944,0.973678,0.9593281,0.9630795,0.8870126,0.9875637,0.9603996,0.9622849,0.9622031,0.9472167,0.8653318,0.9899248,0.9735886,0.962175,0.9631814,0.8870176,0.0162163999999999,0.0143499,-0.00375139999999996,0.0760668999999999,0.0162163999999999,-0.00188529999999998,0.0149864,0.0760668999999999,-0.00250259999999991,0.0162352,0.00258439999999993,1.0018853,0.9755633,0.1432379,0.1318448,1.0043879,0.9780659,0.180284,0.1794076,0.0271641,-0.00188529999999998,0.0149864,0.0818849,-0.0193501000000001,0.0162352,0.0163362,0.0114136,-0.00100639999999996,0.0761638,-2.54000000001753e-05,0.0029363
"Ys0...434",0.5,1,-0.2,1.5,-1,0.989931,0.9739342,0.9597273,0.9633865,0.9154455,0.9875718,0.9607218,0.9625314,0.9625441,0.9475392,0.8891641,0.9899104,0.9739136,0.9625604,0.9634275,0.9154323,0.0159968,0.0142069,-0.00365920000000008,0.047941,0.0159968,-0.00180960000000008,0.0150049,0.047941,-0.00264759999999997,0.0160165000000001,0.0026349,1.0018096,0.9757438,0.1420908,0.130688,1.0044572,0.9783914,0.178991,0.1781486,0.02685,-0.00180960000000008,0.0150049,0.0583751,-0.0239222,0.0160165000000001,0.0159967999999999,0.0113532000000001,-0.00086710000000001,0.0479952,7.39999999999075e-06,0.00285369999999996
"Ys0...435",0.5,1,0.2,-1.5,-1,0.9736081,0.9132384,0.9118015,0.9116771,0.4754993,0.9747727,0.9059791,0.9100835,0.91013,0.9029092,0.5044667,0.9735733,0.9131435,0.9100786,0.9117432,0.4753902,0.0603697,0.00143689999999996,0.000124400000000024,0.4361778,0.0603697,-0.00410440000000001,0.00722080000000003,0.4361778,-0.00155510000000003,0.00554129999999997,0.00150860000000008,1.0041044,0.9173428,0.3647199,0.361565,1.0056595,0.9188979,0.3723745,0.3708274,0.0687936,-0.00410440000000001,0.00722080000000003,0.3984425,0.0278028,0.00554129999999997,0.0604298,0.00306490000000004,-0.00166460000000002,0.436353,-7.43000000000271e-05,-0.00162800000000007
"Ys0...436",0.5,1,0.2,-1,-1,0.9849237,0.946555,0.9404554,0.9401266,0.5668868,0.9833853,0.9353601,0.937867,0.9379535,0.9265467,0.5919225,0.9849227,0.946487,0.9379423,0.94017,0.5666235,0.0383686999999999,0.00609959999999998,0.000328800000000018,0.3732398,0.0383686999999999,-0.00250689999999998,0.0114068000000001,0.3732398,-0.00247150000000007,0.00860649999999996,0.00238500000000008,1.0025069,0.9490619,0.2448578,0.2361698,1.0049784,0.9515334,0.2688265,0.2666534,0.0480252,-0.00250689999999998,0.0114068000000001,0.3346242,0.0265740999999999,0.00860649999999996,0.0384357000000001,0.00854469999999996,-0.00222769999999994,0.3735465,-0.00026230000000016,-0.00244509999999998
"Ys0...437",0.5,1,0.2,-0.5,-1,0.988643,0.9629634,0.9548944,0.9540975,0.6680516,0.9863899,0.9501029,0.951931,0.9519877,0.938496,0.6819994,0.988663,0.9629298,0.9520075,0.9541209,0.6679458,0.0256796,0.00806899999999999,0.000796899999999989,0.2860459,0.0256796,-0.0018281,0.0134917,0.2860459,-0.00279770000000001,0.00989709999999999,0.00274099999999999,1.0018281,0.9647915,0.1848998,0.1738674,1.0046258,0.9675892,0.2169228,0.214813,0.0362870000000001,-0.0018281,0.0134917,0.2564966,0.0162009000000001,0.00989709999999999,0.0257332,0.0109222999999999,-0.00211340000000004,0.2861751,-0.000125799999999843,-0.00285329999999995
"Ys0...438",0.5,1,0.2,0,-1,0.9896789,0.9699983,0.9612404,0.9601463,0.7627035,0.9872632,0.9566022,0.958417,0.9583367,0.9440388,0.7628216,0.989632,0.9700287,0.9584232,0.9601792,0.7626023,0.0196806,0.00875789999999999,0.00109409999999999,0.1974428,0.0196806,-0.00181480000000001,0.0142979000000001,0.1974428,-0.00263110000000011,0.0105727,0.00271140000000003,1.0018148,0.9718131,0.1583803,0.146799,1.0044459,0.9744442,0.1934394,0.1916298,0.030661,-0.00181480000000001,0.0142979000000001,0.1812172,0.00253380000000003,0.0105727,0.0196033,0.0116054999999999,-0.00175599999999998,0.1975769,-5.42999999999516e-05,-0.00284759999999995
"Ys0...439",0.5,1,0.2,0.5,-1,0.9898419,0.9727649,0.9639756,0.9623178,0.8371788,0.9875309,0.9592687,0.9611531,0.9610143,0.9464576,0.8243716,0.9899497,0.972764,0.9611003,0.9624141,0.8371316,0.017077,0.0087893,0.00165780000000004,0.125139,0.017077,-0.00188440000000001,0.0145567,0.125139,-0.00222519999999993,0.0106737,0.00236399999999992,1.0018844,0.9746493,0.1475446,0.1359328,1.0041096,0.9768745,0.1837527,0.1824492,0.0282622,-0.00188440000000001,0.0145567,0.122086,-0.0104962,0.0106737,0.0171857000000001,0.0116636999999999,-0.00131380000000003,0.1252825,-0.000155000000000016,-0.00287439999999994
"Ys0...440",0.5,1,0.2,1,-1,0.9899186,0.9735835,0.9649702,0.9630595,0.8870093,0.9876319,0.9603054,0.9621325,0.9620934,0.9472035,0.8655291,0.9899262,0.9735779,0.9622315,0.9632065,0.8869143,0.0163350999999999,0.00861330000000005,0.00191070000000004,0.0760502,0.0163350999999999,-0.00182709999999997,0.0148899,0.0760502,-0.00253879999999995,0.0104404,0.00257789999999991,1.0018271,0.9754106,0.1436732,0.1322222,1.0043659,0.9779494,0.1804401,0.179474,0.0273265,-0.00182709999999997,0.0148899,0.0816743999999999,-0.0191935,0.0104404,0.0163483,0.0113464,-0.000974999999999948,0.0762921999999999,-0.000102599999999953,-0.00273309999999993
"Ys0...441",0.5,1,0.2,1.5,-1,0.9899058,0.9738457,0.965371,0.9633706,0.9153789,0.9875627,0.9607321,0.9625881,0.962546,0.9476076,0.8890068,0.9899449,0.9738859,0.9626656,0.9634325,0.9153367,0.0160600999999999,0.00847470000000006,0.00200040000000001,0.0479917,0.0160600999999999,-0.00185599999999997,0.0149384,0.0479917,-0.00260729999999998,0.0103307,0.00264939999999991,1.001856,0.9757017,0.142102,0.1308444,1.0044633,0.978309,0.1788682,0.1780436,0.0268306,-0.00185599999999997,0.0149384,0.0586008,-0.0240290000000001,0.0103307,0.016059,0.0112203,-0.000766900000000015,0.0480958,-8.13000000000619e-05,-0.0027455999999999
"Ys0...442",0.5,1,0.75,-1.5,-1,0.9736093,0.913269,0.9162125,0.9116771,0.4754993,0.974778,0.9059058,0.9100835,0.9101278,0.9029092,0.5044667,0.9735733,0.9131435,0.9100786,0.9117432,0.4753902,0.0603403,-0.00294349999999999,0.00453539999999997,0.4361778,0.0603403,-0.00417770000000006,0.00721860000000007,0.4361778,-0.00144900000000003,0.00123420000000007,0.00140470000000004,1.0041777,0.9174467,0.3648359,0.3616504,1.0056267,0.9188957,0.3723767,0.3708274,0.0688722000000001,-0.00417770000000006,0.00721860000000007,0.3984425,0.0277987,0.00123420000000007,0.0604298,0.00306490000000004,-0.00166460000000002,0.436353,-7.30999999999926e-05,-0.00600840000000002
"Ys0...443",0.5,1,0.75,-1,-1,0.9849365,0.9466273,0.9472528,0.9401266,0.5668868,0.9833936,0.9353059,0.937867,0.9379159,0.9265467,0.5919225,0.9849227,0.946487,0.9379423,0.94017,0.5666235,0.0383092,-0.000625500000000057,0.00712619999999997,0.3732398,0.0383092,-0.00256109999999998,0.0113692000000001,0.3732398,-0.00230740000000018,0.00193559999999993,0.00225850000000016,1.0025611,0.9491884,0.2448939,0.2361336,1.0048685,0.9514958,0.2688641,0.2666534,0.0480877,-0.00256109999999998,0.0113692000000001,0.3346242,0.0265786,0.00193559999999993,0.0384357000000001,0.00854469999999996,-0.00222769999999994,0.3735465,-0.000249500000000125,-0.00917020000000002
"Ys0...444",0.5,1,0.75,-0.5,-1,0.9886604,0.9630089,0.962628,0.9540975,0.6680516,0.9863814,0.9500926,0.951931,0.9519762,0.938496,0.6819994,0.988663,0.9629298,0.9520075,0.9541209,0.6679458,0.0256515,0.000380899999999906,0.0085305,0.2860459,0.0256515,-0.00183840000000002,0.0134802000000001,0.2860459,-0.00273040000000013,0.00221929999999992,0.00268520000000005,1.0018384,0.9648473,0.1848749,0.173797,1.0045688,0.9675777,0.2169343,0.214813,0.0362888,-0.00183840000000002,0.0134802000000001,0.2564966,0.0162268000000001,0.00221929999999992,0.0257332,0.0109222999999999,-0.00211340000000004,0.2861751,-0.000108399999999897,-0.0105414
"Ys0...445",0.5,1,0.75,0,-1,0.9896355,0.9700064,0.9693562,0.9599565,0.7626096,0.9872562,0.956698,0.9584395,0.9583621,0.9440805,0.7625484,0.9896855,0.9700119,0.9584784,0.9600673,0.7626964,0.0196291,0.000650200000000045,0.00939970000000001,0.1973469,0.0196291,-0.00174149999999995,0.0142816,0.1973469,-0.0024902,0.0023917,0.0025676,1.0017415,0.9717479,0.1581581,0.1465912,1.0042317,0.9742381,0.1935204,0.191926,0.0305582,-0.00174149999999995,0.0142816,0.1815321,0.00231809999999999,0.0023917,0.0196736,0.0115335000000001,-0.0015889,0.1973709,3.6800000000059e-05,-0.0108833
"Ys0...446",0.5,1,0.75,0.5,-1,0.9898626,0.9727212,0.9719181,0.9623257,0.8370301,0.9875666,0.9592363,0.9610875,0.9610324,0.9463665,0.8243743,0.9898999,0.9727081,0.9611851,0.962413,0.8372168,0.0171414000000001,0.000803099999999946,0.00959240000000006,0.1252956,0.0171414000000001,-0.00185119999999994,0.0146659,0.1252956,-0.00241920000000007,0.00265429999999989,0.00247430000000004,1.0018512,0.9745724,0.1477187,0.136085,1.0042704,0.9769916,0.1839089,0.1826156,0.0283302999999999,-0.00185119999999994,0.0146659,0.1219922,-0.0103597999999999,0.00265429999999989,0.0171918000000001,0.0115229999999999,-0.00122789999999995,0.1251962,0.000149399999999966,-0.0107199
"Ys0...447",0.5,1,0.75,1,-1,0.9899163,0.9735482,0.9730909,0.9631465,0.8868247,0.9875836,0.9603504,0.9622397,0.9621867,0.9472405,0.8654175,0.9899345,0.9735856,0.9621567,0.963213,0.8869636,0.0163681,0.000457299999999994,0.00994439999999996,0.0763218,0.0163681,-0.00188929999999998,0.0149461999999999,0.0763218,-0.00265519999999997,0.00234659999999998,0.00270820000000005,1.0018893,0.9754375,0.1435113,0.1322028,1.0045445,0.9780927,0.1801858,0.179226,0.0272332,-0.00188929999999998,0.0149461999999999,0.0818230000000001,-0.0190745000000001,0.00234659999999998,0.0163489,0.0114289000000001,-0.00105630000000001,0.0762494,0.000120699999999863,-0.0109716000000001
"Ys0...448",0.5,1,0.75,1.5,-1,0.9899071,0.9738417,0.9733922,0.9633506,0.9152918,0.9876153,0.960702,0.9625938,0.9624728,0.9476152,0.8891155,0.9899215,0.9739342,0.9625199,0.9633815,0.9154994,0.0160654,0.000449499999999992,0.0100416000000001,0.0480588,0.0160654,-0.00189180000000011,0.0148576,0.0480588,-0.00247469999999983,0.0023413000000001,0.00259569999999987,1.0018918,0.9757335,0.1421605,0.1309126,1.0043665,0.9782082,0.1789462,0.1780684,0.0269133,-0.00189180000000011,0.0148576,0.0584997,-0.0238845,0.0023413000000001,0.0159873,0.0114143,-0.000861600000000018,0.0478821,0.000193200000000004,-0.0109648
"Ys0...449",0.5,1,-0.75,-1.5,-0.5,NA,NA,NA,0.9254708,0.5100993,NA,NA,0.9263363,NA,0.9201712,0.538365,0.9772735,0.9292523,0.9263234,0.9253196,0.5099801,NA,NA,NA,0.4153715,NA,NA,NA,0.4153715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3818062,NA,NA,0.0480212,0.00292890000000001,0.0010038,0.4153395,NA,NA
"Ys0...450",0.5,1,-0.75,-1,-0.5,NA,NA,NA,0.9471597,0.6073098,NA,NA,0.9492013,NA,0.9396662,0.6295038,0.9862437,0.9548598,0.9491973,0.9471356,0.6070225,NA,NA,NA,0.3398499,NA,NA,NA,0.3398499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3101624,NA,NA,0.0313838999999999,0.00566250000000001,0.00206170000000006,0.3401131,NA,NA
