"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"45",-1.5,1,0.2,-0.5,-1,-0.00268320000000011,0.0163438000000001,-8.98999999998651e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"46",-1.5,1,0.2,0,-1,-0.00272339999999993,0.00274819999999998,0.000242399999999976,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"47",-1.5,1,0.2,0.5,-1,-0.00283199999999995,-0.0102437,4.29999999995712e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"48",-1.5,1,0.2,1,-1,-0.00215320000000008,-0.0190207999999998,3.7600000000082e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"49",-1.5,1,0.2,1.5,-1,-0.00278450000000019,-0.0237252999999999,4.76999999999839e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"50",-1.5,1,0.75,-1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"51",-1.5,1,0.75,-1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"52",-1.5,1,0.75,-0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"53",-1.5,1,0.75,0,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"54",-1.5,1,0.75,0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"55",-1.5,1,0.75,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"56",-1.5,1,0.75,1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"57",-1.5,1,-0.75,-1.5,-0.5,-0.000800700000000099,0.0279041,4.07000000000046e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"58",-1.5,1,-0.75,-1,-0.5,-0.00115850000000006,0.0223375000000001,-0.000105399999999922,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"59",-1.5,1,-0.75,-0.5,-0.5,-0.0013413000000001,0.0115117,-0.000400899999999926,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"60",-1.5,1,-0.75,0,-0.5,-0.000949800000000001,0.000224600000000019,5.31000000000281e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"61",-1.5,1,-0.75,0.5,-0.5,-0.00120929999999997,-0.00887649999999995,-0.000204899999999952,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"62",-1.5,1,-0.75,1,-0.5,-0.0011848000000001,-0.0144607,-4.95000000001466e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"63",-1.5,1,-0.75,1.5,-0.5,-0.00093220000000005,-0.0164536999999999,0.000123600000000001,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"64",-1.5,1,-0.2,-1.5,-0.5,-0.000735500000000111,0.0278929,4.42999999999971e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"65",-1.5,1,-0.2,-1,-0.5,-0.00114080000000016,0.0223484000000002,-8.34999999999031e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"66",-1.5,1,-0.2,-0.5,-0.5,-0.00132770000000004,0.0115648,-0.00012790000000007,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"67",-1.5,1,-0.2,0,-0.5,-0.00105430000000017,8.64999999999894e-05,-0.000108599999999903,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"68",-1.5,1,-0.2,0.5,-0.5,-0.00104110000000013,-0.00875270000000006,8.93000000000699e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"69",-1.5,1,-0.2,1,-0.5,-0.00133710000000009,-0.0141791999999999,-7.2799999999984e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"70",-1.5,1,-0.2,1.5,-0.5,-0.00123600000000001,-0.0164510999999999,-0.000112899999999971,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"71",-1.5,1,0.2,-1.5,-0.5,-0.000768700000000067,0.0279011,3.6000000000036e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"72",-1.5,1,0.2,-1,-0.5,-0.00115030000000016,0.0223498000000001,-9.48999999998978e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
