"","X","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"106","Ys0...106",-0.5,-1.25,0.2,-1,0.8248303,0.7644366,0.8693083,0.8292873,0.908806,0.8913129,0.8489455,0.887149,0.8872193,0.9153335,0.8001107,0.8247531,0.7644634,0.8872736,0.8294518,0.9088825,0.0603937,-0.1048717,0.0400210000000001,-0.0795187000000001,0.0603937,-0.0382034999999999,-0.0281142,-0.0795187000000001,0.001467,-0.0666682000000001,0.00153730000000007,0.9733528,0.8026401,0.527811,0.527811,0.9718858,0.8011731,0.3948944,0.3948944,0.0423673999999999,-0.0382034999999999,-0.0281142,0.1152228,-0.1751779,-0.0666682000000001,0.0602897,-0.1228102,0.0578218,-0.0794307000000001,0.000153700000000034,0.0179385
"107","Ys0...107",-0.5,-1.25,0.2,1,0.6974706,0.6142859,0.7626486,0.6932608,0.792369,0.7728286,0.7491174,0.7987967,0.7989848,0.8563675,0.8873294,0.6974886,0.6141966,0.7990527,0.6932205,0.7925048,0.0831847,-0.1483627,0.0693878,-0.0991082,0.0831847,-0.0496793,-0.0573826999999999,-0.0991082,0.0280870999999999,-0.0986834,0.0282751999999999,0.9707044,0.6639652,0.9041718,0.9041718,0.9784078,0.6358781,0.6892954,0.6892954,0.0237111999999999,-0.0496793,-0.0573826999999999,-0.0309619000000001,0.0196024000000001,-0.0986834,0.083292,-0.1848561,0.1058322,-0.0992843,0.000117800000000057,0.0364934
"108","Ys0...108",-0.5,-1.25,0.2,1.5,0.6786428,0.5932558,0.7429295,0.6726691,0.7518132,0.7513675,0.7314299,0.7815294,0.7815099,0.8429399,0.8786762,0.6787358,0.5931113,0.7816254,0.6727076,0.7517807,0.085387,-0.1496737,0.0702604,-0.0791440999999999,0.085387,-0.0500995000000001,-0.06143,-0.0791440999999999,0.0321162,-0.0995741999999999,0.0320967,0.9706862,0.6433553,0.9740814,0.9740814,0.9820167,0.6112391,0.7511004,0.7511004,0.0199376,-0.0500995000000001,-0.06143,-0.0357363000000001,0.0541383000000001,-0.0995741999999999,0.0856245,-0.1885141,0.1089178,-0.0790731,-0.000125500000000001,0.0388404
"109","Ys0...109",-0.5,-1.25,0.75,-1.5,0.8733212,0.825825,0.8700093,0.8763432,0.9136307,0.9188507,0.8735221,0.9061691,0.9061922,0.9216612,0.7635184,0.8730981,0.8258705,0.9062519,0.8764932,0.9135499,0.0474962,-0.0441843,-0.0063339,-0.0372875,0.0474962,-0.032647,-0.015469,-0.0372875,-0.00240220000000002,-0.0115373,0.00237909999999997,0.9821288,0.858472,0.4406176,0.4406176,0.984531,0.8608742,0.3442932,0.3442932,0.0453286000000001,-0.032647,-0.015469,0.1581428,-0.1956418,-0.0115373,0.0472276,-0.0803814,0.0297587,-0.0370567000000001,0.00014230000000004,0.0361971000000001
"110","Ys0...110",-0.5,-1.25,0.75,-1,0.8248499,0.7645137,0.8172958,0.829317,0.9088478,0.8912731,0.8488121,0.8871572,0.887289,0.9153436,0.8001593,0.8246856,0.7644188,0.8873515,0.8294655,0.9087898,0.0603362000000001,-0.0527821000000001,-0.0120212,-0.0795308,0.0603362000000001,-0.0383451,-0.0280546,-0.0795308,0.00159640000000005,-0.014437,0.00172820000000007,0.9735418,0.8028588,0.5280614,0.5280614,0.9719454,0.8012624,0.3947348,0.3947348,0.0424610000000001,-0.0383451,-0.0280546,0.1151843,-0.1751117,-0.014437,0.0602668000000001,-0.1229327,0.057886,-0.0793243,0.000106300000000004,0.0701506
"111","Ys0...111",-0.5,-1.25,0.75,1,0.697518,0.6141975,0.6608615,0.6931013,0.7924078,0.7728041,0.7491473,0.7988461,0.7990166,0.8566054,0.8873939,0.6975196,0.6140034,0.7990203,0.6934006,0.7924414,0.0833205,-0.046664,-0.0322398,-0.0993065,0.0833205,-0.0496988,-0.0575888,-0.0993065,0.0283838,0.0030348,0.0285542999999999,0.970795,0.6638963,0.9040132,0.9040132,0.978685,0.6355125,0.688756,0.688756,0.0236568,-0.0496988,-0.0575888,-0.0307885,0.0196999999999999,0.0030348,0.0835162,-0.1850169,0.1056197,-0.0990407999999999,3.1999999999921e-05,0.1383529
"112","Ys0...112",-0.5,-1.25,0.75,1.5,0.6787302,0.5933607,0.6357235,0.6726484,0.7516186,0.751375,0.7314755,0.7813501,0.7817265,0.8431341,0.878642,0.678656,0.5933095,0.7817458,0.6728265,0.7516879,0.0853695,-0.0423628,-0.0369249,-0.0789702,0.0853695,-0.0498746000000001,-0.0614076,-0.0789702,0.0319945,0.00751180000000007,0.0323709,0.9705869,0.6432353,0.9743488,0.9743488,0.9821199,0.6112408,0.7502788,0.7502788,0.0198995000000001,-0.0498746000000001,-0.0614076,-0.0355079,0.0543785999999999,0.00751180000000007,0.0853465,-0.1884363,0.1089193,-0.0788614,0.000143499999999852,0.1460735
"113","Ys0...113",-0.5,-0.5,-0.75,-1.5,0.867347,0.830449,0.938104,0.900499,0.8737537,0.9139634,0.868117,0.9118251,0.9118091,0.9309517,0.7379148,0.8672382,0.8303308,0.9119245,0.9006516,0.8736128,0.036898,-0.107655,0.037605,0.0267453000000001,0.036898,-0.0437081,-0.0191426,0.0267453000000001,-0.00719930000000002,-0.0639469,0.00721530000000004,0.9736581,0.8741571,0.4401158,0.4401158,0.9808574,0.8813564,0.3144784,0.3144784,0.0458464,-0.0437081,-0.0191426,0.1930369,-0.1824553,-0.0639469,0.0369073999999999,-0.0815937,0.0112729,0.0270388,-3.20999999999794e-05,-0.0260613000000001
"114","Ys0...114",-0.5,-0.5,-0.75,-1,0.8276918,0.7847111,0.943018,0.8802325,0.8844815,0.8863251,0.8445047,0.893045,0.8931545,0.92996,0.7866452,0.8275065,0.784414,0.8931145,0.8802929,0.8844755,0.0429807,-0.1583069,0.0627855,-0.00424900000000006,0.0429807,-0.0485403,-0.0368055,-0.00424900000000006,-0.0101756,-0.1097666,0.0100661,0.9530189,0.8332514,0.5249006,0.5249006,0.9631945,0.843427,0.353771,0.353771,0.0418204,-0.0485403,-0.0368055,0.1433148,-0.1564696,-0.1097666,0.0430925000000001,-0.1087005,0.0128216,-0.00418259999999993,0.000179299999999882,-0.0496063999999999
"115","Ys0...115",-0.5,-0.5,-0.75,1,0.7072448,0.6712736,0.8955349,0.8187055,0.8343927,0.7549485,0.7368685,0.7947271,0.7947884,0.8886033,0.893136,0.7070803,0.6710446,0.7945995,0.8187536,0.8344365,0.0359712,-0.2242613,0.0768294,-0.0156872,0.0359712,-0.0578586,-0.0938149,-0.0156872,0.00424160000000007,-0.1664027,0.0043029,0.9421414,0.7291322,0.9368088,0.9368088,0.946383,0.7248906,0.6092995,0.5853824,0.01808,-0.0578586,-0.0938149,-0.00453270000000006,0.0110396,-0.1664027,0.0360357,-0.1235549,-0.0241541,-0.0156829000000001,0.00020830000000005,-0.1007064
"116","Ys0...116",-0.5,-0.5,-0.75,1.5,0.6875919,0.6550933,0.876508,0.8083834,0.8191869,0.7307049,0.7166733,0.7741209,0.7740716,0.8779454,0.8884605,0.6875007,0.6548971,0.7740516,0.8085092,0.8191405,0.0324986,-0.2214147,0.0681246,-0.0108035000000001,0.0324986,-0.0574476,-0.1038738,-0.0108035000000001,0.00803130000000007,-0.1639671,0.00798200000000004,0.9425524,0.7125409,1.0184116,1.0184116,0.9505837,0.7045096,0.6616542,0.6273424,0.0140316,-0.0574476,-0.1038738,-0.0105151,0.0261606,-0.1639671,0.0326036,-0.1191545,-0.0344576000000001,-0.0106313,4.4800000000067e-05,-0.1022602
"117","Ys0...117",-0.5,-0.5,-0.2,-1.5,0.8673393,0.8303581,0.9187873,0.9007331,0.8737656,0.9139116,0.8680572,0.9118516,0.9118717,0.9309236,0.7380009,0.8671295,0.8303133,0.9120043,0.9007004,0.8736759,0.0369812,-0.0884292,0.0180542,0.0269674999999999,0.0369812,-0.0437944,-0.0190519,0.0269674999999999,-0.00752869999999994,-0.0446348,0.00750859999999998,0.9734194,0.8741525,0.4401824,0.4401824,0.9809481,0.8816812,0.3144094,0.3144094,0.0458544000000001,-0.0437944,-0.0190519,0.1929227,-0.182337,-0.0446348,0.0368162,-0.081691,0.0113039,0.0270245,0.000120099999999956,-0.00673820000000003
"118","Ys0...118",-0.5,-0.5,-0.2,-1,0.827519,0.7844279,0.9061826,0.8803166,0.8845073,0.8863005,0.844571,0.8930742,0.8931731,0.9299672,0.7864591,0.8274079,0.7843255,0.8931928,0.8803663,0.8844432,0.0430911,-0.1217547,0.0258659999999999,-0.00419069999999999,0.0430911,-0.0485032000000001,-0.0367940999999999,-0.00419069999999999,-0.0105914,-0.0732514999999999,0.0104925,0.9526145,0.8329311,0.5247096,0.5247096,0.9632059,0.8435225,0.3537194,0.3537194,0.0417295000000001,-0.0485032000000001,-0.0367940999999999,0.1435081,-0.1568297,-0.0732514999999999,0.0430824,-0.1088673,0.0128265,-0.00407689999999994,4.70000000000192e-05,-0.0128874
"119","Ys0...119",-0.5,-0.5,-0.2,1,0.7074197,0.6712847,0.8161944,0.8187629,0.8344292,0.755056,0.7370208,0.7945974,0.7947302,0.8887699,0.8930049,0.7070054,0.6711394,0.7946676,0.8187619,0.8345161,0.036135,-0.1449097,-0.00256849999999997,-0.0156663,0.036135,-0.0575766,-0.0940396999999999,-0.0156663,0.00413809999999992,-0.0873331000000001,0.00427089999999997,0.9424234,0.7288613,0.9367636,0.9367636,0.9465615,0.7247232,0.6089671,0.5849344,0.0180351999999999,-0.0575766,-0.0940396999999999,-0.00423499999999999,0.0109394,-0.0873331000000001,0.035866,-0.1235282,-0.0240943,-0.0157541999999999,0.000501199999999979,-0.0213815000000001
"120","Ys0...120",-0.5,-0.5,-0.2,1.5,0.687853,0.6550917,0.7951931,0.8084508,0.8191873,0.7306258,0.7168549,0.7742171,0.7741262,0.878027,0.888589,0.6875178,0.6547898,0.7740592,0.8084882,0.8191528,0.0327613,-0.1401014,-0.0132577,-0.0107364999999999,0.0327613,-0.0573622,-0.1039008,-0.0107364999999999,0.00790390000000007,-0.0827391999999999,0.00781300000000007,0.9426378,0.7124539,1.017856,1.017856,0.9505417,0.70455,0.661369,0.6270444,0.0137709,-0.0573622,-0.1039008,-0.010562,0.0266289000000001,-0.0827391999999999,0.032728,-0.1192694,-0.034429,-0.0106646,0.000300700000000154,-0.020832
"121","Ys0...121",-0.5,-0.5,0.2,-1.5,0.8671463,0.8302334,0.9048575,0.9006356,0.8737978,0.9136994,0.8679419,0.9117264,0.9118321,0.9310186,0.7378852,0.8669642,0.8302848,0.9119646,0.9007779,0.8738965,0.0369129,-0.0746241,0.0042219,0.0268378,0.0369129,-0.0437845,-0.0191865,0.0268378,-0.00743119999999997,-0.0308396,0.00732549999999998,0.9733823,0.8740179,0.4406634,0.4406634,0.9808135,0.8814491,0.3142986,0.3142986,0.0457575,-0.0437845,-0.0191865,0.1931334,-0.1824657,-0.0308396,0.0366793999999999,-0.0816798,0.0111867,0.0268814000000001,0.000280800000000081,0.0070557
