"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...213",0.5,1,-0.2,-1.5,-0.0273705000000001,-0.0112809,-0.0455939999999999,-0.0495712,-0.00638070000000002,-0.00314380000000003,-0.000740300000000138
"Ys1...214",0.5,1,-0.2,-1,-0.0264375,-0.00988040000000001,-0.0428165,-0.0487626,-0.0102783999999999,-0.00518430000000003,-0.000852000000000075
"Ys1...215",0.5,1,-0.2,1,-0.0255331,-0.00303059999999999,-0.0387387,-0.0481479,-0.0184491,-0.00875190000000003,0.000287999999999955
"Ys1...216",0.5,1,-0.2,1.5,-0.0255462000000001,-0.00249979999999994,-0.0382068,-0.0481575000000001,-0.0196805,-0.00912920000000006,0.00060059999999984
"Ys1...217",0.5,1,0.2,-1.5,-0.0273778,-0.0110468,-0.0466911,-0.0493908000000001,-0.00540660000000004,-0.0031234,-0.000416500000000042
"Ys1...218",0.5,1,0.2,-1,-0.0265042,-0.00965240000000001,-0.0444048,-0.0486428,-0.00873459999999993,-0.00515370000000004,-0.000657100000000077
"Ys1...219",0.5,1,0.2,1,-0.0255375999999999,-0.00289349999999999,-0.0411906000000001,-0.0479996,-0.0159422,-0.00864620000000005,0.000487000000000015
"Ys1...220",0.5,1,0.2,1.5,-0.0255529,-0.00246579999999996,-0.0407862,-0.048014,-0.0170306,-0.0090633,0.000739500000000004
"Ys1...221",0.5,1,0.75,-1.5,-0.0274944,-0.0110392,-0.0480133,-0.0494529,-0.00401469999999993,-0.00313000000000008,-0.000554900000000136
"Ys1...222",0.5,1,0.75,-1,-0.0265793000000001,-0.00963609999999993,-0.0460904999999999,-0.0486767,-0.00704920000000009,-0.00516620000000001,-0.000703200000000015
"Ys1...223",0.5,1,0.75,1,-0.0256198999999999,-0.00282780000000005,-0.0427413,-0.0480466000000001,-0.0144798,-0.0086695,0.000504999999999978
"Ys1...224",0.5,1,0.75,1.5,-0.0256441000000001,-0.00228819999999996,-0.0423292999999999,-0.0480716,-0.0156111000000001,-0.00906720000000005,0.000801599999999958
"Ys1...225",0.5,1.5,-0.75,-1.5,-0.0282334,-0.0159014,-0.0541824,-0.0574507,-0.00359300000000007,-0.00262499999999999,-0.00230029999999992
"Ys1...226",0.5,1.5,-0.75,-1,-0.0270383999999999,-0.015525,-0.0521498,-0.0569971,-0.00553590000000004,-0.00420580000000004,-0.0035172
"Ys1...227",0.5,1.5,-0.75,1,-0.0253068,-0.00675139999999996,-0.0494107,-0.0566652999999999,-0.00904349999999998,-0.00702740000000002,-0.00523849999999992
"Ys1...228",0.5,1.5,-0.75,1.5,-0.025188,-0.00511650000000008,-0.0490271,-0.0566594,-0.00981259999999995,-0.007351,-0.00517070000000008
"Ys1...229",0.5,1.5,-0.2,-1.5,-0.0281373,-0.0158668000000001,-0.0549045,-0.0572826000000001,-0.00294419999999995,-0.00257529999999995,-0.00200920000000004
"Ys1...230",0.5,1.5,-0.2,-1,-0.0269581,-0.0155350999999999,-0.0537673000000001,-0.0568752,-0.0039728,-0.00420940000000003,-0.00334449999999997
"Ys1...231",0.5,1.5,-0.2,1,-0.025245,-0.00674759999999996,-0.0527772000000001,-0.0565227,-0.0057952,-0.00700469999999997,-0.00495499999999993
"Ys1...232",0.5,1.5,-0.2,1.5,-0.0251252,-0.00518110000000005,-0.0525788,-0.0565087,-0.00634199999999996,-0.00729899999999994,-0.00488689999999992
"Ys1...233",0.5,1.5,0.2,-1.5,-0.0281591999999999,-0.0157288,-0.0553355,-0.0570556999999999,-0.00256690000000004,-0.00257059999999998,-0.00172389999999989
"Ys1...234",0.5,1.5,0.2,-1,-0.0269777,-0.0154369,-0.0542847000000001,-0.0566675999999999,-0.00340940000000001,-0.00421049999999989,-0.00318399999999974
"Ys1...235",0.5,1.5,0.2,1,-0.0252403999999999,-0.00667010000000001,-0.0535296000000001,-0.056314,-0.00495509999999999,-0.00699720000000004,-0.00482649999999996
"Ys1...236",0.5,1.5,0.2,1.5,-0.0251285,-0.00514890000000001,-0.0533739999999999,-0.0563201999999999,-0.00545600000000002,-0.00732080000000002,-0.00481100000000001
