"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...362",-0.5,1,0.75,0.5,1,0.8828514,0.8121956,0.7799644,0.8874791,0.8626436,0.7532614,0.7104072,0.7397816,0.7398396,0.8470587,0.8541356,0.882739,0.812266,0.7396479,0.8873727,0.862713,0.0706557999999999,0.0322312,-0.1075147,0.0248355,0.0706557999999999,-0.0293744,-0.1072191,0.0248355,0.0613100000000001,0.0616056,0.0613680000000001,0.9706256,0.84157,1.0272084,0.9547944,1.0319356,0.78026,0.6785639,0.5309244,0.0428542,-0.0293744,-0.1072191,-0.00707689999999994,0.121082,0.0616056,0.070473,0.0726181,-0.1477248,0.0246597000000001,0.000181799999999899,-0.0403869
"Ys0...363",-0.5,1,0.75,1,1,0.8702418,0.7991882,0.7540665,0.8792369,0.8698367,0.7229008,0.6868823,0.7119775,0.7121277,0.8320874,0.8505562,0.8701262,0.7991288,0.711888,0.8793069,0.8698976,0.0710535999999999,0.0451217,-0.1251704,0.00940019999999997,0.0710535999999999,-0.0250952000000001,-0.1199597,0.00940019999999997,0.0650062000000001,0.0702169000000001,0.0651564000000001,0.9749048,0.8242834,1.1150697,1.027859,1.039911,0.7592772,0.7444606,0.5773514,0.0360185000000001,-0.0250952000000001,-0.1199597,-0.0184688,0.1280605,0.0702169000000001,0.0709974,0.0872408,-0.1674189,0.00940929999999995,0.000176500000000024,-0.0421191
"Ys0...364",-0.5,1,0.75,1.5,1,0.8556216,0.7853141,0.7312924,0.8705785,0.8691999,0.6978449,0.6672766,0.6891988,0.6892069,0.8190275,0.8377986,0.8555686,0.7852686,0.6888643,0.8705869,0.869272,0.0703075,0.0540217000000001,-0.1392861,0.00137860000000001,0.0703075,-0.0219222,-0.1298206,0.00137860000000001,0.0664784,0.0759439000000001,0.0664865,0.9780778,0.8072363,1.1909339,1.0948186,1.0445562,0.7407579,0.8021596,0.620788,0.0305683,-0.0219222,-0.1298206,-0.0187710999999999,0.1263754,0.0759439000000001,0.0703,0.0964043,-0.1817226,0.00131490000000001,0.000125099999999989,-0.0423825999999999
"Ys0...365",-0.5,1,-0.75,-1.5,1.5,0.8545281,0.8037327,0.8796916,0.8887742,0.6040351,0.8785083,0.7975409,0.8739951,0.8741432,0.8932478,0.6370587,0.8542476,0.8036622,0.8739924,0.8885322,0.6040627,0.0507954,-0.0759589000000001,-0.00908259999999994,0.2847391,0.0507954,-0.0764542,-0.0191046,0.2847391,0.0105173000000001,0.000495299999999976,0.0106654,0.9914127,0.8801869,0.656928,0.656928,0.9808954,0.8696696,0.450587,0.435956,0.0809674,-0.0764542,-0.0191046,0.2561891,0.00904339999999992,0.000495299999999976,0.0505854,-0.0703302,-0.0145398,0.2844695,0.000308099999999922,-0.00562870000000004
"Ys0...366",-0.5,1,-0.75,-1,1.5,0.8600105,0.7984383,0.8531701,0.8863576,0.6916607,0.8514902,0.7745867,0.8461215,0.8460655,0.8878387,0.7100791,0.8599895,0.798444,0.846215,0.8864058,0.6914563,0.0615722,-0.0547318,-0.0331874999999999,0.1946969,0.0615722,-0.0715348,-0.0417732,0.1946969,0.0253887,0.016803,0.0253327000000001,0.9836155,0.8699731,0.7585836,0.7585836,0.9582268,0.8445844,0.4918995,0.4516074,0.0769035,-0.0715348,-0.0417732,0.1777596,0.0269387,0.016803,0.0615454999999999,-0.047771,-0.0401908,0.1949495,-0.000183399999999945,-0.00696079999999999
"Ys0...367",-0.5,1,-0.75,-0.5,1.5,0.8633219,0.7919024,0.8120621,0.881528,0.7804289,0.8135305,0.7443866,0.8087905,0.8086808,0.8744904,0.7836869,0.862963,0.7918386,0.8088688,0.8816029,0.7801056,0.0714195,-0.0201597,-0.0694659,0.1010991,0.0714195,-0.0644039,-0.0658096,0.1010991,0.0405879,0.0442442,0.0404782,0.9747783,0.8563063,0.8936458,0.8936458,0.976184,0.8157184,0.5608104,0.4879632,0.0691439,-0.0644039,-0.0658096,0.0908035,0.0530493999999999,0.0442442,0.0711244000000001,-0.0170302000000001,-0.0727340999999999,0.1014973,3.55999999999135e-05,-0.0031294999999999
"Ys0...368",-0.5,1,-0.75,0,1.5,0.8604416,0.7835421,0.7691941,0.8752637,0.832787,0.7746158,0.7136142,0.7709854,0.7711311,0.8583221,0.8329084,0.8601402,0.7832389,0.7709429,0.8754039,0.8326873,0.0768995,0.014348,-0.1060696,0.0424766999999999,0.0768995,-0.0573712000000001,-0.087191,0.0424766999999999,0.0528406000000001,0.0717192000000001,0.0529863,0.9656496,0.8409133,1.0182441,1.0056874,0.9954694,0.7880727,0.636961,0.5328284,0.0610016,-0.0573712000000001,-0.087191,0.0254137,0.0859472,0.0717192000000001,0.0769013000000001,0.012296,-0.104461,0.0427166,0.000201699999999971,0.00205200000000005
"Ys0...369",-0.5,1,-0.75,0.5,1.5,0.8524602,0.7734472,0.7318426,0.868074,0.8500281,0.7399702,0.6865052,0.7375138,0.7379593,0.8421075,0.8495817,0.8524371,0.7732055,0.7374989,0.8680747,0.8499886,0.079013,0.0416046,-0.1362314,0.0180459000000001,0.079013,-0.0510086,-0.1041482,0.0180459000000001,0.06053,0.0926132,0.0609755,0.9563818,0.8244558,1.1160286,1.0800952,1.0095214,0.7639258,0.7097517,0.579637,0.053465,-0.0510086,-0.1041482,-0.00747419999999999,0.1120436,0.0926132,0.0792316,0.0357066,-0.1305758,0.0180861,-1.63999999999165e-05,0.00589799999999996
"Ys0...370",-0.5,1,-0.75,1,1.5,0.841075,0.7620419,0.7009069,0.8603632,0.8529184,0.710822,0.6639529,0.7096124,0.7098456,0.8274437,0.8460752,0.8411764,0.7619253,0.7094103,0.8603898,0.8530717,0.0790331,0.0611350000000001,-0.1594563,0.00744480000000003,0.0790331,-0.0456595000000001,-0.1175981,0.00744480000000003,0.0649363000000002,0.1067945,0.0651695000000001,0.9543405,0.8077014,1.2004399,1.1480104,1.0192768,0.7427651,0.7749038,0.6243862,0.0468691,-0.0456595000000001,-0.1175981,-0.0186315,0.1234098,0.1067945,0.0792511,0.052515,-0.1509795,0.00731809999999999,5.18999999999936e-05,0.00862000000000007
"Ys0...371",-0.5,1,-0.75,1.5,1.5,0.8280258,0.750247,0.6756823,0.8521935,0.8505652,0.6869263,0.6451417,0.6864304,0.686401,0.8145783,0.8337549,0.8277444,0.7501032,0.6863484,0.8523112,0.8506747,0.0777788,0.0745647,-0.1765112,0.00162830000000003,0.0777788,-0.0412887,-0.1281773,0.00162830000000003,0.0675194999999998,0.1158534,0.0674900999999999,0.9587113,0.7915357,1.2730392,1.2092226,1.0262308,0.7240162,0.8322489,0.6664564,0.0417845999999999,-0.0412887,-0.1281773,-0.0191766,0.1242892,0.1158534,0.0776412000000001,0.0637548,-0.1659628,0.00163650000000004,0.000390899999999972,0.0108099
"Ys0...372",-0.5,1,-0.2,-1.5,1.5,0.8544053,0.8038332,0.8750407,0.8886688,0.6039902,0.8786202,0.7977518,0.8740137,0.873989,0.8932476,0.6369924,0.854227,0.8038391,0.8738038,0.8886954,0.6040094,0.0505721,-0.0712075,-0.0136281,0.2846786,0.0505721,-0.0762619,-0.0192586,0.2846786,0.0106849,0.00505440000000001,0.0106602,0.9914263,0.8800951,0.656469,0.656469,0.9807414,0.8694102,0.450847,0.4361672,0.0808684,-0.0762619,-0.0192586,0.2562552,0.00878730000000005,0.00505440000000001,0.0503878999999999,-0.0699647,-0.0148916,0.284686,0.000197500000000073,-0.00124279999999999
"Ys0...373",-0.5,1,-0.2,-1,1.5,0.8599378,0.7985806,0.8468278,0.8864517,0.6914614,0.8515196,0.7747687,0.8462414,0.8462164,0.8881096,0.7098691,0.8598549,0.798411,0.8460703,0.8864931,0.6914255,0.0613572,-0.0482472,-0.0396238999999999,0.1949903,0.0613572,-0.0714727000000001,-0.0418932000000001,0.1949903,0.0254948000000002,0.0232255,0.0254698000000001,0.9836016,0.8700533,0.7579798,0.7579798,0.9581068,0.8445585,0.4911127,0.4508774,0.0767509000000001,-0.0714727000000001,-0.0418932000000001,0.1782405,0.0268259,0.0232255,0.0614439,-0.0476593000000001,-0.0404228,0.1950676,4.70000000000192e-05,-0.000587899999999975
"Ys0...374",-0.5,1,-0.2,-0.5,1.5,0.8631237,0.7920152,0.8076691,0.8817451,0.7803092,0.8136087,0.7443085,0.8087228,0.8086898,0.8747413,0.7837688,0.8629521,0.791808,0.8087483,0.8816372,0.7801767,0.0711085,-0.0156539,-0.0740759999999999,0.1014359,0.0711085,-0.0644142999999999,-0.0660515,0.1014359,0.0407359,0.0487603999999999,0.0407029000000001,0.9746844,0.8564295,0.8939374,0.8939374,0.9763216,0.8156936,0.5600825,0.4870272,0.0693001999999999,-0.0644142999999999,-0.0660515,0.0909725,0.0529746000000001,0.0487603999999999,0.0711441,-0.0169403,-0.0728889,0.1014605,3.90999999999586e-05,0.00128640000000002
"Ys0...375",-0.5,1,-0.2,0,1.5,0.8603837,0.7835889,0.7679473,0.8754714,0.8328599,0.7745927,0.7136065,0.7709916,0.7712244,0.8585259,0.8327272,0.8601276,0.7833538,0.7709571,0.8753266,0.8327158,0.0767947999999999,0.0156416,-0.1075241,0.0426115,0.0767947999999999,-0.0573851,-0.0873014999999999,0.0426115,0.0528040999999999,0.0730267,0.0530368999999999,0.9655026,0.840974,1.0182065,1.0056092,0.995419,0.7881699,0.6362524,0.5320054,0.0609862,-0.0573851,-0.0873014999999999,0.0257987,0.0856583,0.0730267,0.0767738,0.0123967,-0.1043695,0.0426107999999999,0.000112000000000001,0.0032449
"Ys0...376",-0.5,1,-0.2,0.5,1.5,0.8524608,0.7732834,0.7330531,0.8681169,0.8500289,0.7400066,0.6867536,0.7376814,0.7378788,0.8422913,0.8495565,0.8523556,0.7733824,0.7374436,0.868136,0.8499827,0.0791774000000001,0.0402302999999999,-0.1350638,0.018088,0.0791774000000001,-0.0509278000000001,-0.1044125,0.018088,0.0605068000000001,0.0911581,0.0607042,0.9560943,0.8242112,1.115528,1.079926,1.009579,0.7637044,0.7094217,0.5791836,0.053253,-0.0509278000000001,-0.1044125,-0.00726520000000008,0.1119818,0.0911581,0.0789732,0.0359388,-0.1306924,0.0181533,5.90000000000312e-05,0.00429149999999989
"Ys0...377",-0.5,1,-0.2,1,1.5,0.8411236,0.7621057,0.7042354,0.8603341,0.853077,0.7108174,0.6640186,0.7095107,0.7097082,0.8276732,0.846237,0.8411465,0.7620402,0.709546,0.860469,0.8531092,0.0790179,0.0578703,-0.1560987,0.00725710000000002,0.0790179,-0.0454921,-0.117965,0.00725710000000002,0.0652287,0.1033624,0.0654262,0.9545079,0.8075978,1.2003464,1.1477514,1.0197366,0.7423691,0.7746113,0.6239854,0.0467988,-0.0454921,-0.117965,-0.0185638,0.1234662,0.1033624,0.0791063000000001,0.0524941999999999,-0.150923,0.00735980000000003,9.29999999998987e-06,0.00537610000000011
"Ys0...378",-0.5,1,-0.2,1.5,1.5,0.8279962,0.750555,0.680124,0.8524069,0.8505788,0.6868351,0.6450259,0.6862845,0.6865393,0.8146123,0.8338366,0.8277853,0.7501999,0.6862896,0.8523184,0.8507134,0.0774412,0.070431,-0.1722829,0.0018281,0.0774412,-0.0412585999999999,-0.128073,0.0018281,0.0674796999999999,0.1116896,0.0677344999999999,0.9587414,0.7918136,1.2731087,1.2088382,1.0262211,0.7243339,0.8318292,0.6659616,0.0418092,-0.0412585999999999,-0.128073,-0.0192243000000001,0.1244189,0.1116896,0.0775853999999999,0.0639103,-0.1660288,0.00160500000000008,0.000345499999999999,0.00652070000000005
"Ys0...379",-0.5,1,0.2,-1.5,1.5,0.8542796,0.8037794,0.8730592,0.8887445,0.6039287,0.8786186,0.7976133,0.8739167,0.8737884,0.8933504,0.6365201,0.8542882,0.8035801,0.8736642,0.8886458,0.6041661,0.0505002,-0.0692798,-0.0156853,0.2848158,0.0505002,-0.0763034,-0.019562,0.2848158,0.0109003,0.00702360000000002,0.010772,0.9913383,0.8800828,0.65694,0.65694,0.980438,0.8691825,0.4507663,0.4358102,0.0810053000000001,-0.0763034,-0.019562,0.2568303,0.00825240000000005,0.00702360000000002,0.0507081,-0.0700841,-0.0149816,0.2844797,0.000228800000000029,0.00080429999999998
"Ys0...380",-0.5,1,0.2,-1,1.5,0.8598944,0.7985396,0.8465329,0.8865552,0.6915985,0.8514527,0.7744578,0.8462573,0.8462465,0.8879999,0.7101096,0.859911,0.7985489,0.8463536,0.8863454,0.6916246,0.0613547999999999,-0.0479933,-0.0400223,0.1949567,0.0613547999999999,-0.0717995,-0.0417533999999999,0.1949567,0.0255373,0.0238062,0.0255265,0.9837839,0.8703391,0.7585698,0.7585698,0.9582466,0.8448018,0.4911985,0.4508898,0.0769949,-0.0717995,-0.0417533999999999,0.1778903,0.0269528,0.0238062,0.0613621,-0.0478047,-0.0399917999999999,0.1947208,9.49999999999562e-06,-0.000188599999999983
"Ys0...381",-0.5,1,0.2,-0.5,1.5,0.8630603,0.791984,0.8114008,0.8817048,0.7801755,0.813553,0.7440537,0.8085774,0.8085778,0.8746638,0.7836198,0.8629795,0.7917996,0.8087217,0.8816539,0.7802398,0.0710763,-0.0194168,-0.0703039999999999,0.1015293,0.0710763,-0.0645237,-0.066086,0.1015293,0.0408889,0.0451068999999999,0.0408893,0.9748029,0.8565077,0.8947378,0.8947378,0.9763652,0.8156188,0.5603898,0.4872628,0.0694992999999999,-0.0645237,-0.066086,0.091044,0.0529516,0.0451068999999999,0.0711799,-0.0169220999999999,-0.0729322,0.1014141,0.000145100000000009,-0.00249470000000007
"Ys0...382",-0.5,1,0.2,0,1.5,0.8601658,0.7833586,0.7759638,0.8754899,0.8328337,0.7745691,0.7135254,0.770959,0.7709702,0.8583971,0.8328573,0.8601937,0.7832037,0.7707941,0.8753553,0.8327527,0.0768072,0.00739480000000003,-0.0995261000000001,0.0426562,0.0768072,-0.0574336,-0.0874269,0.0426562,0.0527291999999999,0.0648284,0.0527404,0.9653023,0.8407922,1.0186316,1.006232,0.9952956,0.788063,0.6367457,0.532226,0.0610437,-0.0574336,-0.0874269,0.0255398,0.0856203,0.0648284,0.07699,0.0124095999999999,-0.1045612,0.0426025999999999,-0.000108899999999967,-0.00501479999999987
"Ys0...383",-0.5,1,0.2,0.5,1.5,0.8521901,0.7731738,0.7441271,0.8682563,0.8499963,0.7400285,0.6866603,0.7377327,0.7377368,0.8423064,0.8496519,0.8523172,0.7730367,0.737492,0.8680896,0.8499085,0.0790162999999999,0.0290467,-0.1241292,0.0182599999999999,0.0790162999999999,-0.0510724,-0.1045696,0.0182599999999999,0.0605595000000001,0.0801191,0.0605636000000001,0.9559899,0.8242462,1.1157729,1.0803318,1.0094871,0.7636867,0.7093941,0.5788746,0.0533682,-0.0510724,-0.1045696,-0.0073455,0.1118172,0.0801191,0.0792805,0.0355447,-0.1305976,0.0181811000000001,-0.000214900000000129,-0.006498
"Ys0...384",-0.5,1,0.2,1,1.5,0.8411511,0.761878,0.7169794,0.8603538,0.8532465,0.7108601,0.6636165,0.7096352,0.7095208,0.8275641,0.8461503,0.8410049,0.7619087,0.7096303,0.8603393,0.8529803,0.0792731,0.0448986,-0.1433744,0.00710729999999993,0.0792731,-0.0460187,-0.1180433,0.00710729999999993,0.0655862000000001,0.0909173,0.0654718000000001,0.9539813,0.8078967,1.2012538,1.149011,1.0195675,0.7423105,0.7749972,0.6241642,0.0472435999999999,-0.0460187,-0.1180433,-0.0185862,0.1231948,0.0909173,0.0790962000000001,0.0522783999999999,-0.150709,0.007359,-0.000120000000000009,-0.00737979999999994
"Ys0...385",-0.5,1,0.2,1.5,1.5,0.8276749,0.7500613,0.6942456,0.8524032,0.8506839,0.6868965,0.6449216,0.6862975,0.6863007,0.8146896,0.8338587,0.8278551,0.7500915,0.6862819,0.8524481,0.8505353,0.0776135999999999,0.0558157,-0.1581576,0.00171929999999998,0.0776135999999999,-0.0413759,-0.1283889,0.00171929999999998,0.0674229000000001,0.0971916,0.0674261,0.9586241,0.7914372,1.273798,1.2100342,1.026047,0.7240143,0.8319169,0.6658144,0.0419749,-0.0413759,-0.1283889,-0.0191690999999999,0.1239532,0.0971916,0.0777635999999999,0.0638096,-0.1661662,0.00191280000000005,-0.000328800000000018,-0.0079939
"Ys0...386",-0.5,1,0.75,-1.5,1.5,0.8541166,0.8036634,0.8715564,0.8887113,0.6037706,0.8786445,0.7976065,0.8739236,0.8738896,0.893287,0.636685,0.8541499,0.8038785,0.8739929,0.8887324,0.6038995,0.0504532,-0.067893,-0.0171549,0.2849407,0.0504532,-0.0763171,-0.0193974,0.2849407,0.0106666000000001,0.00842410000000005,0.0106326000000001,0.9912692,0.8799805,0.6569398,0.6569398,0.9806026,0.8693139,0.4508251,0.4360034,0.0810380000000001,-0.0763171,-0.0193974,0.256602,0.00838649999999985,0.00842410000000005,0.0502714,-0.0701143999999999,-0.0147395,0.2848329,9.55999999999735e-05,0.00222139999999993
"Ys0...387",-0.5,1,0.75,-1,1.5,0.8598347,0.7984458,0.8502389,0.8864679,0.6915613,0.851356,0.7747832,0.8459998,0.8460985,0.8879414,0.7099139,0.8597849,0.7986114,0.846073,0.8864874,0.6915974,0.0613889,-0.0517931,-0.036229,0.1949066,0.0613889,-0.0712166,-0.0418429,0.1949066,0.0250374,0.0194234999999999,0.0251361,0.9831945,0.8696624,0.758434,0.758434,0.9581571,0.844625,0.4915508,0.4511814,0.0765728,-0.0712166,-0.0418429,0.1780275,0.0268312999999999,0.0194234999999999,0.0611735,-0.0474616,-0.0404144000000001,0.19489,8.58999999999721e-05,-0.00433150000000004
"Ys0...388",-0.5,1,0.75,-0.5,1.5,0.8629391,0.7917875,0.8235021,0.8815869,0.7801713,0.8135736,0.7441265,0.8086349,0.8087136,0.8744919,0.7836455,0.862854,0.791792,0.8087426,0.8815837,0.780078,0.0711516,-0.0317146,-0.0580847999999999,0.1014156,0.0711516,-0.0645084,-0.0657783,0.1014156,0.0404873,0.0327938,0.040566,0.974709,0.8562959,0.8944772,0.8944772,0.9759789,0.8158086,0.5607157,0.4878424,0.0694471,-0.0645084,-0.0657783,0.0908464,0.0528396999999999,0.0327938,0.071062,-0.0169505999999999,-0.0728411,0.1015057,-8.20000000001375e-06,-0.0147640000000001
"Ys0...389",-0.5,1,0.75,0,1.5,0.8600638,0.7833113,0.7954411,0.8754,0.832701,0.7745539,0.7136672,0.7708941,0.7711856,0.8584107,0.83276,0.8600173,0.7833624,0.7709619,0.8752251,0.8325672,0.0767525,-0.0121298,-0.0799588999999999,0.0426989999999999,0.0767525,-0.0572269000000001,-0.0872250999999999,0.0426989999999999,0.0523633000000001,0.0450971000000001,0.0526548000000001,0.9651382,0.8405382,1.0184602,1.006043,0.9951364,0.7881749,0.636593,0.5323786,0.0608867000000001,-0.0572269000000001,-0.0872250999999999,0.0256507,0.0855688999999999,0.0450971000000001,0.0766549,0.0124005,-0.1042632,0.0426579,-8.73000000000124e-05,-0.0245303
"Ys0...390",-0.5,1,0.75,0.5,1.5,0.852476,0.7731778,0.7685067,0.8680506,0.8499056,0.7399807,0.6866272,0.7378569,0.737753,0.8422368,0.8495226,0.8523225,0.773065,0.7374043,0.8682173,0.8499654,0.0792982,0.00467110000000004,-0.0995439,0.018145,0.0792982,-0.0512297,-0.1044838,0.018145,0.0608407000000001,0.0559008000000001,0.0607368,0.9563569,0.8244075,1.1157109,1.08039,1.009611,0.7635668,0.7097228,0.5794252,0.0533535000000001,-0.0512297,-0.1044838,-0.00728580000000001,0.1121123,0.0559008000000001,0.0792575,0.0356607,-0.130813,0.0182519,0.000213299999999972,-0.0309896
"Ys0...391",-0.5,1,0.75,1,1.5,0.8411576,0.7619726,0.7439868,0.860328,0.8529316,0.7107415,0.6638519,0.7096901,0.7097015,0.8275721,0.8462682,0.8411962,0.7618988,0.7094117,0.8604834,0.8529067,0.0791849999999999,0.0179858000000001,-0.1163412,0.00739639999999997,0.0791849999999999,-0.0458381999999999,-0.1178706,0.00739639999999997,0.0653534,0.063824,0.0653648,0.9541618,0.8078108,1.2006335,1.148351,1.0195152,0.7424574,0.7748263,0.6241998,0.0468896,-0.0458381999999999,-0.1178706,-0.0186961,0.1237527,0.063824,0.0792974,0.0524871,-0.1510717,0.00757669999999999,-6.34999999999941e-05,-0.0345013
"Ys0...392",-0.5,1,0.75,1.5,1.5,0.8280215,0.7502692,0.7224937,0.8523961,0.8505595,0.6868429,0.6447486,0.6863467,0.6864892,0.8147623,0.8338952,0.8277802,0.7500888,0.6862919,0.8523213,0.8506474,0.0777523,0.0277755,-0.1299024,0.00183659999999997,0.0777523,-0.0415981,-0.1282731,0.00183659999999997,0.0677443,0.0693735999999999,0.0678868,0.9584019,0.7918673,1.2738869,1.2099644,1.0261462,0.724123,0.8315901,0.6656832,0.0420943,-0.0415981,-0.1282731,-0.0191328999999999,0.1245143,0.0693735999999999,0.0776914,0.0637969,-0.1660294,0.00167389999999989,0.000329200000000029,-0.0360214000000001
"Ys0...393",0.5,1,-0.75,-1.5,-1.5,0.9747184,0.9080095,0.8744829,0.910185,0.5117844,0.963431,0.8711726,0.899486,0.8992803,0.8673887,0.5722326,0.9745502,0.9082425,0.8994071,0.9103239,0.5119411,0.0667089,0.0335266000000001,-0.0357021000000001,0.3984006,0.0667089,-0.0283134,0.0318916,0.3984006,-0.00575369999999997,0.0618400000000001,0.00595939999999995,1.0261379,0.9363229,0.4501593,0.4416358,1.0318916,0.9420766,0.4557573,0.4448526,0.0922584000000001,-0.0283134,0.0318916,0.2951561,0.0717355999999999,0.0618400000000001,0.0663077000000001,0.00883539999999994,-0.0109167999999999,0.3983828,0.000324899999999961,0.0246912000000001
"Ys0...394",0.5,1,-0.75,-1,-1.5,0.9853764,0.9500426,0.8850598,0.9390399,0.5640787,0.96453,0.8978686,0.918744,0.9187111,0.8682565,0.6218065,0.98535,0.9501118,0.9187763,0.9390923,0.5639151,0.0353338000000001,0.0649828,-0.0539801000000001,0.3749612,0.0353338000000001,-0.0208754,0.0504546,0.3749612,-0.0185765000000001,0.0858582,0.0186094000000001,1.0208754,0.970918,0.3354762,0.3041776,1.0394519,0.9894945,0.405736,0.3854072,0.0666614,-0.0208754,0.0504546,0.24645,0.0785742,0.0858582,0.0352382,0.0313355,-0.020316,0.3751772,-0.000137199999999948,0.0336473
"Ys0...395",0.5,1,-0.75,-0.5,-1.5,0.9876281,0.9640667,0.8858368,0.9493466,0.6414756,0.9577148,0.9042968,0.9223092,0.9222487,0.8591047,0.6835387,0.987588,0.9640489,0.9222359,0.9493504,0.6414071,0.0235614,0.0782299000000001,-0.0635098000000001,0.307871,0.0235614,-0.0180124,0.063144,0.307871,-0.0304114999999999,0.0962423000000001,0.0304719999999999,1.0180124,0.9820791,0.3050305,0.263273,1.0484239,1.0124906,0.4101953,0.3830974,0.053418,-0.0180124,0.063144,0.175566,0.0719764000000001,0.0962423000000001,0.0235391,0.041813,-0.0271145,0.3079433,-2.84000000000395e-05,0.0364169000000001
"Ys0...396",0.5,1,-0.75,0,-1.5,0.9874273,0.9688335,0.8827383,0.9518502,0.7453191,0.9489739,0.9036415,0.9202229,0.9203367,0.8468403,0.7450575,0.9874112,0.9687427,0.9202414,0.9520064,0.7451173,0.0185938,0.0860952,-0.0691119,0.2065311,0.0185938,-0.0165814,0.0734964,0.2065311,-0.0399317,0.1026766,0.0398179,1.0165814,0.9854149,0.3036606,0.25505,1.0565131,1.0253466,0.4341325,0.402619,0.0453324000000001,-0.0165814,0.0734964,0.1017828,0.0381918,0.1026766,0.0186685000000001,0.0485013,-0.031765,0.2068891,-0.000185700000000066,0.0375939000000001
"Ys0...397",0.5,1,-0.75,0.5,-1.5,0.9860881,0.9699733,0.8786067,0.9509088,0.8394091,0.9400371,0.9007448,0.9164247,0.9164048,0.8347839,0.7854036,0.9860551,0.9699867,0.9163504,0.951186,0.8392432,0.0161148,0.0913666000000001,-0.0723021,0.1114997,0.0161148,-0.0156799,0.0816209,0.1114997,-0.0468765,0.1070465,0.0468963999999999,1.0156799,0.9856532,0.3121124,0.2585638,1.0625564,1.0325297,0.4631186,0.4286146,0.0392922999999999,-0.0156799,0.0816209,0.0493803,-0.00795449999999998,0.1070465,0.0160684,0.0536363,-0.0348356,0.1119428,-0.000132899999999991,0.0377303000000001
"Ys0...398",0.5,1,-0.75,1,-1.5,0.9839764,0.9693411,0.8745621,0.9478126,0.8910675,0.9319547,0.8972431,0.9119067,0.9119502,0.8239121,0.800279,0.983889,0.9692354,0.9118767,0.9478985,0.8908763,0.0146353,0.0947789999999999,-0.0732505,0.0567451,0.0146353,-0.0146636,0.0880381,0.0567451,-0.0518460000000001,0.1094426,0.0518025,1.0146636,0.9840047,0.324266,0.2668316,1.0665096,1.0358507,0.492413,0.4565506,0.0347116000000001,-0.0146636,0.0880381,0.0236331000000001,-0.0387668000000001,0.1094426,0.0146536,0.0573587,-0.0360218,0.0570222,-0.000103800000000098,0.0374203
"Ys0...399",0.5,1,-0.75,1.5,-1.5,0.9810995,0.9674051,0.8706165,0.9429132,0.9129343,0.9246065,0.8936834,0.9074785,0.9075913,0.8140852,0.8011388,0.9810458,0.967464,0.9075113,0.9430625,0.9127904,0.0136944,0.0967886,-0.0722967,0.0299789,0.0136944,-0.0137950999999999,0.0935061,0.0299789,-0.0552191000000001,0.1105837,0.0551063000000001,1.0137951,0.9812002,0.3377496,0.277823,1.0690142,1.0364193,0.5213251,0.4860032,0.0309231,-0.0137950999999999,0.0935061,0.0129463999999999,-0.0553024999999999,0.1105837,0.0135818,0.0599527,-0.0355512,0.0302721,-9.01999999999292e-05,0.0368359
"Ys0...400",0.5,1,-0.2,-1.5,-1.5,0.9746039,0.9081072,0.8925435,0.9101854,0.5119476,0.9635678,0.8712256,0.8992962,0.8992534,0.8674194,0.5722978,0.9745473,0.9081244,0.8992093,0.910202,0.5118266,0.0664967,0.0155637,-0.0176419,0.3982378,0.0664967,-0.0280705999999999,0.031834,0.3982378,-0.00584160000000011,0.0436342999999999,0.00588440000000012,1.0259924,0.9361778,0.4501454,0.4413344,1.031834,0.9420194,0.4557224,0.4447904,0.0923421999999999,-0.0280705999999999,0.031834,0.2951216,0.0713863,0.0436342999999999,0.0664229,0.00891510000000006,-0.0109927,0.3983754,-6.43999999999645e-05,0.00664859999999989
"Ys0...401",0.5,1,-0.2,-1,-1.5,0.9852873,0.9500577,0.9093306,0.9389938,0.5637482,0.9645332,0.8979043,0.9186103,0.9187099,0.8684034,0.6216541,0.9853361,0.9499774,0.918661,0.9390394,0.5640128,0.0352296,0.0407271,-0.0296632,0.3752456,0.0352296,-0.020706,0.0503064999999999,0.3752456,-0.0185365999999999,0.0614331,0.0184369999999999,1.020706,0.9707637,0.3355234,0.304076,1.0392426,0.9893003,0.4054895,0.3852056,0.0666289,-0.020706,0.0503064999999999,0.2467493,0.07866,0.0614331,0.0353587000000001,0.0313164,-0.0203784,0.3750266,0.000215799999999877,0.00941069999999999
