"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...166",0.5,-1.5,-0.2,-1,0.9624969,0.7541504,0.9196705,0.7883258,0.9124092,0.9871594,0.8630601,0.902915,0.9030699,0.8941591,0.7980958,0.9625805,0.7541558,0.9031784,0.7884924,0.9126265,0.2083465,-0.1655201,0.1313447,-0.1240834,0.2083465,-0.0398549,0.0089108,-0.1240834,-0.00323129999999994,-0.1256652,0.00307639999999998,1.0056795,0.7940053,0.4680498,0.4680498,1.0089108,0.7972366,0.405542,0.405542,0.1240993,-0.0398549,0.0089108,0.0960633,-0.1389759,-0.1256652,0.2084247,-0.1490226,0.114686,-0.1241341,0.000133700000000014,-0.0164974999999999
"Ys0...167",0.5,-1.5,-0.2,1,0.9291317,0.578315,0.8652715,0.632149,0.7584919,0.9518596,0.7469926,0.8335448,0.8337313,0.8217481,0.8735822,0.929112,0.5783877,0.8337789,0.6323709,0.758571,0.3508167,-0.2869565,0.2331225,-0.1263429,0.3508167,-0.0865522,0.0119832,-0.1263429,0.0207350000000001,-0.2004043,0.0209215,1.0327182,0.6648672,0.8389252,0.8389252,1.0119832,0.6441322,0.6890412,0.6890412,0.204867,-0.0865522,0.0119832,-0.0518341,0.0923624,-0.2004043,0.3507243,-0.2553912,0.201408,-0.1262001,9.87999999999545e-05,-0.0315652999999999
"Ys0...168",0.5,-1.5,-0.2,1.5,0.9228847,0.5560359,0.8536278,0.6101719,0.7071602,0.940843,0.7283727,0.8203546,0.8205556,0.8069331,0.8597583,0.9229015,0.556177,0.8206288,0.6105064,0.7071547,0.3668488,-0.2975919,0.2434559,-0.0969883,0.3668488,-0.0919819000000001,0.0136225000000001,-0.0969883,0.0242234,-0.20561,0.0244244,1.0378459,0.6480178,0.9025454,0.9025454,1.0136225,0.6237944,0.7450226,0.7450226,0.2124703,-0.0919819000000001,0.0136225000000001,-0.0528252,0.1346398,-0.20561,0.3667245,-0.2644518,0.2101224,-0.0966483,-2.23000000000306e-05,-0.0331401
"Ys0...169",0.5,-1.5,0.2,-1.5,0.9718659,0.8363178,0.9042026,0.8497176,0.919437,0.9878785,0.8963541,0.914085,0.9141466,0.906493,0.7626889,0.9718701,0.8362398,0.9142104,0.8499167,0.9194019,0.1355481,-0.0678848,0.054485,-0.0697194,0.1355481,-0.0177309,0.00765360000000004,-0.0697194,-0.00332250000000001,-0.0501539,0.00326090000000001,1.0043311,0.8540487,0.3791218,0.3791218,1.0076536,0.8573712,0.3587208,0.3587208,0.0915244,-0.0177309,0.00765360000000004,0.1438041,-0.1727607,-0.0501539,0.1356303,-0.0779706,0.0642937,-0.0694852,-3.92999999999644e-05,0.0100858
"Ys0...170",0.5,-1.5,0.2,-1,0.9625858,0.754335,0.8852808,0.7881806,0.9124673,0.987099,0.8631228,0.9028339,0.9030439,0.8943855,0.7981054,0.9625357,0.7543316,0.9032785,0.7884288,0.9126551,0.2082508,-0.1309458,0.0971002,-0.1242867,0.2082508,-0.0397111,0.00865839999999996,-0.1242867,-0.00279289999999999,-0.0912347,0.00258289999999994,1.0058655,0.7940461,0.4680866,0.4680866,1.0086584,0.796839,0.4051412,0.4051412,0.1239762,-0.0397111,0.00865839999999996,0.0962801000000001,-0.1388751,-0.0912347,0.2082041,-0.1489469,0.1148497,-0.1242263,0.000237900000000124,0.0180011
"Ys0...171",0.5,-1.5,0.2,1,0.9290631,0.5786909,0.8026692,0.631888,0.758511,0.951858,0.7472573,0.8333269,0.8335517,0.8218499,0.8736036,0.9290767,0.5785717,0.833906,0.6324436,0.7586295,0.3503722,-0.2239783,0.1707812,-0.126623,0.3503722,-0.0860696,0.0117018,-0.126623,0.0211707,-0.1379087,0.0213955,1.0328725,0.6647605,0.8388316,0.8388316,1.0117018,0.6435898,0.6891968,0.6891968,0.2046007,-0.0860696,0.0117018,-0.0517537,0.0922977,-0.1379087,0.350505,-0.2553343,0.2014624,-0.1261859,0.000104899999999963,0.0313560000000001
"Ys0...172",0.5,-1.5,0.2,1.5,0.9228754,0.5562414,0.7882721,0.6100581,0.707003,0.9408879,0.7285691,0.8200823,0.8204711,0.8070877,0.8596744,0.9228379,0.5562044,0.8205863,0.6101761,0.7071953,0.366634,-0.2320307,0.178214,-0.0969449,0.366634,-0.0915132000000001,0.0133834,-0.0969449,0.0243131,-0.1405175,0.0247018999999999,1.0376965,0.6477546,0.9026972,0.9026972,1.0133834,0.6234415,0.7448824,0.7448824,0.2123188,-0.0915132000000001,0.0133834,-0.0525867,0.1346589,-0.1405175,0.3666335,-0.2643819,0.2104102,-0.0970192,0.000229799999999947,0.0323511999999999
"Ys0...173",0.5,-1.5,0.75,-1.5,0.9718062,0.8362487,0.8751408,0.8496723,0.9193527,0.9878759,0.896212,0.9140852,0.9141699,0.9065163,0.76276,0.9718701,0.8362398,0.9142104,0.8499167,0.9194019,0.1355575,-0.0388921000000001,0.0254685,-0.0696804,0.1355575,-0.0178732,0.00765359999999993,-0.0696804,-0.00320399999999998,-0.0210189000000001,0.00311930000000005,1.0044496,0.8541219,0.3794056,0.3794056,1.0076536,0.8573259,0.3586276,0.3586276,0.0916639,-0.0178732,0.00765359999999993,0.1437563,-0.1726624,-0.0210189000000001,0.1356303,-0.0779706,0.0642937,-0.0694852,-1.47000000000341e-05,0.0390784999999999
"Ys0...174",0.5,-1.5,0.75,-1,0.9625445,0.7541856,0.8343355,0.7882363,0.9125554,0.9870838,0.8631781,0.90274,0.9029935,0.8942228,0.7981419,0.9625357,0.7543316,0.9032785,0.7884288,0.9126551,0.2083589,-0.0801499,0.0460992,-0.1243191,0.2083589,-0.0395619,0.00877070000000002,-0.1243191,-0.00325949999999997,-0.040588,0.00300599999999995,1.0055112,0.7937475,0.4681638,0.4681638,1.0087707,0.797007,0.4055674,0.4055674,0.1239057,-0.0395619,0.00877070000000002,0.0960809,-0.1389528,-0.040588,0.2082041,-0.1489469,0.1148497,-0.1242263,0.000108500000000067,0.068797
"Ys0...175",0.5,-1.5,0.75,1,0.9291268,0.5786012,0.7246886,0.6320439,0.7586443,0.9517663,0.7471421,0.8335187,0.8337213,0.8219437,0.873504,0.9290475,0.5784745,0.8339186,0.6323431,0.7585223,0.3505256,-0.1460874,0.0926447,-0.1266004,0.3505256,-0.0863765999999999,0.0117775999999999,-0.1266004,0.0211563,-0.0597108000000001,0.0213589000000001,1.0329339,0.6649778,0.8386784,0.8386784,1.0117776,0.6438215,0.68867,0.68867,0.2046242,-0.0863765999999999,0.0117775999999999,-0.0515602999999999,0.0922202,-0.0597108000000001,0.350573,-0.2554441,0.2015755,-0.1261792,-4.27000000000621e-05,0.1093567
"Ys0...176",0.5,-1.5,0.75,1.5,0.9229031,0.5563326,0.708893,0.6100753,0.7071956,0.9408241,0.7284964,0.8202096,0.8205044,0.8072363,0.8596208,0.9228184,0.556314,0.8204894,0.6102709,0.7070977,0.3665705,-0.1525604,0.0988177,-0.0971203,0.3665705,-0.0917131999999999,0.0132681,-0.0971203,0.0247023999999999,-0.0608472000000001,0.0249971999999999,1.0379705,0.6480458,0.902588,0.902588,1.0132681,0.6233434,0.7445186,0.7445186,0.2123277,-0.0917131999999999,0.0132681,-0.0523844999999999,0.1345042,-0.0608472000000001,0.3665044,-0.2641754,0.2102185,-0.0968268000000001,-1.32000000000465e-05,0.111615
"Ys0...177",0.5,-1,-0.75,-1.5,0.9714733,0.9259696,0.9632109,0.893025,0.9053573,0.9881764,0.9560315,0.9437543,0.9437646,0.9295766,0.759718,0.9714972,0.925949,0.9437757,0.8930283,0.9054124,0.0455037,-0.0372413,0.0701859,-0.0123323000000001,0.0455037,0.0122772,0.014188,-0.0123323000000001,0.00647940000000002,-0.0495185,0.00648969999999993,0.9877228,0.9136924,0.2004284,0.2004284,0.985812,0.907213,0.2533176,0.2533176,0.0321448999999999,0.0122772,0.014188,0.1698586,-0.1623424,-0.0495185,0.0455481999999999,-0.0178267,0.0507474,-0.0123841,3.1200000000009e-05,-0.0194146000000001
"Ys0...178",0.5,-1,-0.75,-1,0.9630059,0.8934745,0.9778364,0.8608282,0.9034698,0.9889993,0.9542878,0.9498733,0.9500212,0.9272476,0.7985294,0.9630548,0.8935794,0.9499966,0.8609176,0.9034526,0.0695314,-0.0843619000000001,0.1170082,-0.0426415999999999,0.0695314,0.00441449999999999,0.0227736000000001,-0.0426415999999999,0.00545819999999986,-0.0887764000000001,0.00560609999999984,0.9955855,0.88906,0.1916778,0.1916778,0.9901273,0.8836018,0.2454624,0.2454624,0.0347115,0.00441449999999999,0.0227736000000001,0.1287182,-0.1309338,-0.0887764000000001,0.0694754,-0.0564171999999999,0.089079,-0.0425350000000001,-6.60999999999579e-05,-0.0279447000000002
"Ys0...179",0.5,-1,-0.75,1,0.9308047,0.7734838,0.9862659,0.7555025,0.8176712,0.9756668,0.9045078,0.9247918,0.9248591,0.8826231,0.8941343,0.9306731,0.7734229,0.9249357,0.7556324,0.8178181,0.1573209,-0.2127821,0.2307634,-0.0621687000000001,0.1573209,-0.0202840000000001,0.0422360000000001,-0.0621687000000001,-0.00397069999999988,-0.1924981,0.00390339999999989,1.020284,0.7937678,0.3414008,0.3414008,1.0242547,0.7977385,0.3850356,0.3850356,0.071159,-0.0202840000000001,0.0422360000000001,-0.0115112000000001,0.0316010000000001,-0.1924981,0.1572502,-0.1515128,0.1693033,-0.0621857,0.000278499999999959,-0.0612693
"Ys0...180",0.5,-1,-0.75,1.5,0.9245939,0.7537467,0.9861025,0.7382002,0.789883,0.971309,0.8913416,0.9167863,0.9169374,0.8712226,0.8893259,0.9245,0.753656,0.9168937,0.7381563,0.790219,0.1708472,-0.2323558,0.2479023,-0.0516828,0.1708472,-0.0254447000000001,0.0457148000000001,-0.0516828,-0.00472359999999994,-0.2069111,0.00457249999999998,1.0254447,0.7791914,0.3837442,0.3837442,1.0301683,0.783915,0.42368,0.42368,0.0799674,-0.0254447000000001,0.0457148000000001,-0.0181033,0.0527278,-0.2069111,0.170844,-0.1632377,0.1787374,-0.0520627,0.000429899999999983,-0.0691181
"Ys0...181",0.5,-1,-0.2,-1.5,0.9715032,0.926073,0.9494262,0.8931887,0.9052228,0.9883028,0.9561124,0.9437895,0.9438249,0.9294849,0.7596723,0.9715054,0.9259168,0.9438159,0.8932316,0.9054563,0.0454302,-0.0233532,0.0562375000000001,-0.0120341,0.0454302,0.0123229,0.01434,-0.0120341,0.00622140000000004,-0.0356761,0.00625680000000006,0.9876771,0.9137501,0.2001962,0.2001962,0.98566,0.9075287,0.2533804,0.2533804,0.0321904000000001,0.0123229,0.01434,0.1698126,-0.1623501,-0.0356761,0.0455886,-0.0178991000000001,0.0505843,-0.0122247,0.000231300000000045,-0.00545409999999991
"Ys0...182",0.5,-1,-0.2,-1,0.9630121,0.8935265,0.9587517,0.8608714,0.9034446,0.9890219,0.9543206,0.9499402,0.9498987,0.9271183,0.7985298,0.9629894,0.8933793,0.9499982,0.8610352,0.9034167,0.0694856,-0.0652252,0.0978803,-0.0425732000000001,0.0694856,0.00438039999999995,0.0227804,-0.0425732000000001,0.00549430000000006,-0.0696055999999999,0.00545280000000004,0.9956196,0.8891461,0.1914784,0.1914784,0.9901253,0.8836518,0.245966,0.245966,0.0347013,0.00438039999999995,0.0227804,0.1285885,-0.1309246,-0.0696055999999999,0.0696101,-0.0566189,0.088963,-0.0423815,-5.20000000003851e-06,-0.00860629999999996
"Ys0...183",0.5,-1,-0.2,1,0.93077,0.7733466,0.9444817,0.7555772,0.8177273,0.9756953,0.9045935,0.9247762,0.9249531,0.8825149,0.8940701,0.9307139,0.7734442,0.9249587,0.7556883,0.8178542,0.1574234,-0.1711351,0.1889045,-0.0621501000000001,0.1574234,-0.0201827,0.0424382,-0.0621501000000001,-0.00448609999999994,-0.1509524,0.00430920000000001,1.0201827,0.7935293,0.3412606,0.3412606,1.0246688,0.7980154,0.385064,0.385064,0.0711018,-0.0201827,0.0424382,-0.0115552,0.0314174999999999,-0.1509524,0.1572697,-0.1515145,0.1692704,-0.0621659,0.000182999999999933,-0.0196206
"Ys0...184",0.5,-1,-0.2,1.5,0.9245549,0.7535242,0.9383265,0.7381011,0.7900659,0.9712862,0.8914383,0.9166877,0.9168009,0.8713156,0.8892542,0.924456,0.7537916,0.9168717,0.7381913,0.7899401,0.1710307,-0.1848023,0.2002254,-0.0519648,0.1710307,-0.0252494,0.0454853000000001,-0.0519648,-0.00481280000000006,-0.1595529,0.00469960000000003,1.0252494,0.7787736,0.383748,0.383748,1.0300622,0.7835864,0.423767,0.423767,0.0798479,-0.0252494,0.0454853000000001,-0.0179386,0.052457,-0.1595529,0.1706644,-0.1630801,0.1786804,-0.0517488,-2.69000000000519e-05,-0.0217222
"Ys0...185",0.5,-1,0.2,-1.5,0.9714982,0.9259146,0.9379212,0.8931468,0.9054444,0.9882599,0.9560789,0.9437048,0.9437969,0.9296284,0.759619,0.9714257,0.9260522,0.9439015,0.8933396,0.9053813,0.0455835999999999,-0.0120066,0.0447744,-0.0122976,0.0455835999999999,0.0123740999999999,0.0141685,-0.0122976,0.00622520000000004,-0.0243806999999999,0.00631730000000008,0.9876259,0.9135405,0.2004326,0.2004326,0.9858315,0.9073153,0.2531494,0.2531494,0.032181,0.0123740999999999,0.0141685,0.1700094,-0.1625871,-0.0243806999999999,0.0453735,-0.0178493,0.0505618999999999,-0.0120417,9.40000000004826e-06,0.00584269999999998
"Ys0...186",0.5,-1,0.2,-1,0.9630865,0.8935652,0.9401611,0.8608927,0.9035133,0.9890077,0.9543486,0.9498431,0.9498283,0.9272925,0.798449,0.9629745,0.8935455,0.9500061,0.8609165,0.9035712,0.0695213,-0.0465959,0.0792684,-0.0426206,0.0695213,0.00450549999999994,0.0225358,-0.0426206,0.00563120000000006,-0.0511014000000001,0.00561639999999997,0.9954945,0.8890597,0.1916166,0.1916166,0.9898633,0.8834285,0.2457584,0.2457584,0.0346591000000001,0.00450549999999994,0.0225358,0.1288435,-0.1309855,-0.0511014000000001,0.069429,-0.0564606,0.0890896,-0.0426547,0.000169900000000056,0.00986469999999995
"Ys0...187",0.5,-1,0.2,1,0.9307661,0.7736459,0.9045252,0.7555626,0.8176658,0.9756886,0.904693,0.9248449,0.9248386,0.8826989,0.8942255,0.9307329,0.7734564,0.9249635,0.7555318,0.817808,0.1571202,-0.1308793,0.1489626,-0.0621032,0.1571202,-0.0201519,0.0421397,-0.0621032,-0.00390449999999998,-0.1107274,0.00391079999999999,1.0201519,0.7937978,0.3409242,0.3409242,1.0240564,0.7977023,0.384925,0.384925,0.0709956,-0.0201519,0.0421397,-0.0115266000000001,0.0316372,-0.1107274,0.1572765,-0.1515071,0.1694317,-0.0622762,0.000175400000000048,0.0206278
"Ys0...188",0.5,-1,0.2,1.5,0.9244825,0.7539993,0.894873,0.7380314,0.7900715,0.9713283,0.891592,0.9166789,0.9168763,0.8713975,0.8893768,0.9244317,0.7537498,0.9169225,0.7381408,0.7899313,0.1704832,-0.1408737,0.1568416,-0.0520401,0.1704832,-0.0250868999999999,0.0454787999999999,-0.0520401,-0.00442399999999998,-0.1157868,0.00422659999999997,1.0250869,0.7790862,0.3834582,0.3834582,1.0295109,0.7835102,0.4234524,0.4234524,0.0797363,-0.0250868999999999,0.0454787999999999,-0.0179792999999999,0.0524594999999999,-0.1157868,0.1706819,-0.1631727,0.1787817,-0.0517905,-8.94000000000172e-05,0.022299
"Ys0...189",0.5,-1,0.75,-1.5,0.9714113,0.9259764,0.9204806,0.8931691,0.9054098,0.9882387,0.9560574,0.9437108,0.9436732,0.9295282,0.7596172,0.9714632,0.9260211,0.9439369,0.8931812,0.9055164,0.0454348999999999,0.00549580000000005,0.0273114999999999,-0.0122407,0.0454348999999999,0.0123466,0.014145,-0.0122407,0.00631570000000004,-0.00685079999999993,0.00627810000000006,0.9876534,0.9136298,0.200463600000001,0.200463600000001,0.985855,0.9073141,0.2535972,0.2535972,0.0321813000000001,0.0123466,0.014145,0.169911,-0.16262,-0.00685079999999993,0.0454420999999999,-0.0179157999999999,0.0507557,-0.0123352,5.46999999999631e-05,0.0234116
"Ys0...190",0.5,-1,0.75,-1,0.9629426,0.8935871,0.9103282,0.8607876,0.9035069,0.9890148,0.9543565,0.9499071,0.9499099,0.9272087,0.7983883,0.9630323,0.8935101,0.9500656,0.8609472,0.9035339,0.0693555,-0.0167411000000001,0.0495406,-0.0427193,0.0693555,0.00444940000000005,0.0227012,-0.0427193,0.00564889999999996,-0.0211905000000001,0.00565169999999993,0.9955506,0.8891377,0.1914728,0.1914728,0.9899017,0.8834888,0.2457628,0.2457628,0.0346582999999999,0.00444940000000005,0.0227012,0.1288204,-0.1311908,-0.0211905000000001,0.0695222,-0.0565555,0.0891183999999999,-0.0425867,-6.26999999999711e-05,0.0398143999999999
"Ys0...191",0.5,-1,0.75,1,0.9307525,0.7736312,0.8502691,0.7554803,0.8177844,0.9756292,0.9045109,0.9247238,0.9249537,0.8827923,0.894278,0.930686,0.7734319,0.9249437,0.7554822,0.8178575,0.1571213,-0.0766379,0.0947888,-0.0623041,0.1571213,-0.0202129,0.0421614,-0.0623041,-0.00379760000000007,-0.0564250000000001,0.00356770000000006,1.0202129,0.7938441,0.3415306,0.3415306,1.0240105,0.7976417,0.384508,0.384508,0.0711183,-0.0202129,0.0421614,-0.0114857,0.0316169000000001,-0.0564250000000001,0.1572541,-0.1515118,0.1694615,-0.0623753,0.000139600000000017,0.0748739
"Ys0...192",0.5,-1,0.75,1.5,0.9245103,0.7537904,0.838369,0.7380285,0.7901612,0.9712456,0.891563,0.9165698,0.9166884,0.8713468,0.8894528,0.9244538,0.7535962,0.9168382,0.7381806,0.7901079,0.1707199,-0.0845786000000001,0.1003405,-0.0521327,0.1707199,-0.0250068,0.0453416,-0.0521327,-0.00457289999999999,-0.0595718000000001,0.00445430000000002,1.0250068,0.7787972,0.3837344,0.3837344,1.0295797,0.7833701,0.4239296,0.4239296,0.0796826,-0.0250068,0.0453416,-0.0181060000000001,0.0525563,-0.0595718000000001,0.1708576,-0.163242,0.1786576,-0.0519273,3.199999999981e-06,0.0786633999999999
"Ys0...193",0.5,0,-0.75,-1.5,0.969805,0.946904,0.9595574,0.8987248,0.7825222,0.9865682,0.9653034,0.9411488,0.9411205,0.9247763,0.7008331,0.9697882,0.9470613,0.9412812,0.8988802,0.7826008,0.0229010000000001,-0.0126534,0.0608326,0.1162026,0.0229010000000001,0.0241546,0.0163442,0.1162026,0.00768039999999992,-0.0368080000000001,0.00765209999999994,0.9759754,0.9227494,0.1813404,0.1755852,0.9836558,0.915069,0.2682064,0.2682064,0.0212648,0.0241546,0.0163442,0.2239432,-0.0984522999999999,-0.0368080000000001,0.0227269,0.00578009999999995,0.042401,0.1162794,9.54000000000788e-05,-0.0184335
"Ys0...194",0.5,0,-0.75,-1,0.964177,0.942475,0.9780783,0.8818559,0.8377507,0.9871777,0.9705808,0.9516118,0.9515833,0.9234098,0.7637995,0.9641982,0.9424462,0.9516565,0.8819093,0.8376461,0.021702,-0.0356033,0.0962223999999999,0.0441052000000001,0.021702,0.018969,0.0281735000000001,0.0441052000000001,0.0134765999999998,-0.0545723,0.0134480999999999,0.981031,0.923506,0.1556148,0.1556148,0.9718265,0.9100294,0.2500138,0.2500138,0.0165969,0.018969,0.0281735000000001,0.1596103,-0.0969519000000001,-0.0545723,0.021752,-0.0092103,0.0697472,0.0442632000000001,-0.000125800000000065,-0.026393
"Ys0...195",0.5,0,-0.75,1,0.9358007,0.9188753,0.9742942,0.8242394,0.8384992,0.9661071,0.9554846,0.9404488,0.9405041,0.8716701,0.883488,0.935711,0.9188154,0.9405022,0.8243177,0.8385442,0.0169254000000001,-0.0554189,0.1500548,-0.0142598,0.0169254000000001,0.0150358,0.068834,-0.0142598,0.0107661,-0.0704547,0.0108214,0.9849642,0.9038395,0.2081332,0.2081332,0.9741981,0.8930734,0.3756516,0.3756516,0.0106225,0.0150358,0.068834,-0.0118179,0.0146824000000001,-0.0704547,0.0168956,-0.0216868,0.1161845,-0.0142264999999999,0.000134700000000043,-0.0337321
"Ys0...196",0.5,0,-0.75,1.5,0.929459,0.9138398,0.9681263,0.8138917,0.8249928,0.9593407,0.9494857,0.9349855,0.9350592,0.8583843,0.8762297,0.9293174,0.9137364,0.9350373,0.8139289,0.824908,0.0156192000000001,-0.0542865,0.1542346,-0.0111011,0.0156192000000001,0.0145002,0.0766749,-0.0111011,0.00877300000000003,-0.0687867,0.00884669999999999,0.9854998,0.8993396,0.2310576,0.2310576,0.9767268,0.8905666,0.413113,0.413113,0.00985500000000006,0.0145002,0.0766749,-0.0178454,0.0213552,-0.0687867,0.015581,-0.0213009,0.1211084,-0.0109791,5.6800000000079e-05,-0.0329856000000001
"Ys0...197",0.5,0,-0.2,-1.5,0.969746,0.9468761,0.9461221,0.8987138,0.7826594,0.9866252,0.9652514,0.9411979,0.9411981,0.924873,0.7007886,0.9697971,0.9469098,0.9412375,0.8988821,0.782495,0.0228699,0.000754000000000032,0.0474083,0.1160544,0.0228699,0.0240534999999999,0.0163251000000001,0.1160544,0.00778369999999995,-0.0232994999999999,0.00778389999999995,0.9759465,0.9228226,0.1814232,0.175745,0.9836749,0.9150389,0.2678578,0.2678578,0.0213738,0.0240534999999999,0.0163251000000001,0.2240844,-0.09875,-0.0232994999999999,0.0228872999999999,0.00567230000000007,0.0423553999999999,0.1163871,-0.000215499999999924,-0.00491830000000004
"Ys0...198",0.5,0,-0.2,-1,0.9642512,0.9424701,0.9590669,0.8819744,0.8377126,0.9872354,0.9706031,0.9516903,0.9515575,0.9233198,0.7636427,0.9642359,0.9425566,0.9516263,0.8820476,0.8375142,0.0217811,-0.0165968000000001,0.0770925,0.0442618,0.0217811,0.0189128000000001,0.0282376999999999,0.0442618,0.0133451999999999,-0.0355096000000001,0.0132123999999999,0.9810872,0.9235573,0.1554132,0.1554132,0.9717623,0.9102121,0.2502454,0.2502454,0.0166322999999999,0.0189128000000001,0.0282376999999999,0.1596771,-0.0970541,-0.0355096000000001,0.0216793000000001,-0.00906970000000007,0.0695787,0.0445334000000001,-0.000183100000000103,-0.00752710000000001
"Ys0...199",0.5,0,-0.2,1,0.9358558,0.9188954,0.9495135,0.8242636,0.8385484,0.9661304,0.955475,0.9405121,0.9404624,0.8717767,0.8834872,0.9357192,0.9187532,0.9405517,0.8243435,0.8385525,0.0169604,-0.0306181,0.1252499,-0.0142848,0.0169604,0.0149629,0.0686857000000001,-0.0142848,0.0109832,-0.045581,0.0109335,0.9850371,0.9039325,0.2080258,0.2080258,0.9740539,0.8929493,0.3755218,0.3755218,0.0106554,0.0149629,0.0686857000000001,-0.0117105000000001,0.0146642000000001,-0.045581,0.0169659999999999,-0.0217984999999999,0.1162082,-0.014209,0.000140700000000105,-0.00881960000000004
"Ys0...200",0.5,0,-0.2,1.5,0.9294555,0.9138173,0.9437721,0.8139755,0.8249533,0.95936,0.9495603,0.9350447,0.9351341,0.8583593,0.8763525,0.9294426,0.9138038,0.9350549,0.8139093,0.8250005,0.0156381999999999,-0.0299547999999999,0.1297966,-0.0109778,0.0156381999999999,0.0145156000000001,0.0767747999999999,-0.0109778,0.0085514000000001,-0.0444704,0.00864080000000012,0.9854844,0.8993017,0.23079,0.23079,0.976933,0.8907503,0.4130132,0.4130132,0.00979969999999997,0.0145156000000001,0.0767747999999999,-0.0179931999999999,0.0214947,-0.0444704,0.0156388,-0.0212511,0.1211456,-0.0110912000000001,6.01000000000074e-05,-0.00870369999999998
"Ys0...201",0.5,0,0.2,-1.5,0.9697893,0.9469492,0.9363354,0.8986975,0.782528,0.9865848,0.9652086,0.9411245,0.9411057,0.9248551,0.7007858,0.9697346,0.9469811,0.9412532,0.8989728,0.7825759,0.0228400999999999,0.0106138,0.0376379,0.1161695,0.0228400999999999,0.0240840999999999,0.0162506,0.1161695,0.00791700000000006,-0.0134702999999999,0.00789820000000008,0.9759159,0.9228651,0.1815091,0.1756844,0.9837494,0.9149481,0.2680784,0.2680784,0.0213762000000001,0.0240840999999999,0.0162506,0.2240693,-0.0985377000000001,-0.0134702999999999,0.0227535,0.00572790000000001,0.0422804,0.1163969,0.000102599999999953,0.0048859
"Ys0...202",0.5,0,0.2,-1,0.9642916,0.9424429,0.9441965,0.8820078,0.8375733,0.987216,0.9705675,0.9515564,0.9516307,0.9233022,0.7634423,0.9642321,0.9424493,0.9516515,0.8820272,0.8376752,0.0218487000000001,-0.00175360000000002,0.0621887,0.0444345,0.0218487000000001,0.0190111000000001,0.0283285000000001,0.0444345,0.0130954999999998,-0.0207647000000001,0.0131697999999999,0.9809889,0.9234318,0.1557522,0.1557522,0.9716715,0.9103363,0.2501342,0.2501342,0.0166485,0.0190111000000001,0.0283285000000001,0.1598599,-0.0970553999999999,-0.0207647000000001,0.0217828,-0.00920219999999994,0.0696243,0.0443520000000001,0.000161399999999978,0.00744859999999992
"Ys0...203",0.5,0,0.2,1,0.9358062,0.9187684,0.931734,0.8243654,0.8384839,0.9660372,0.9553936,0.9404843,0.9404883,0.8717238,0.8835769,0.9357463,0.9187166,0.9406426,0.8242779,0.8384451,0.0170378,-0.0129655999999999,0.1073686,-0.0141184999999999,0.0170378,0.0149092999999999,0.0687645,-0.0141184999999999,0.0107292000000001,-0.0278748999999998,0.0107332000000001,0.9850907,0.9038591,0.2082442,0.2082442,0.9743615,0.8931299,0.3755758,0.3755758,0.0106436000000001,0.0149092999999999,0.0687645,-0.0118530999999999,0.014862,-0.0278748999999998,0.0170297,-0.021926,0.1163647,-0.0141672,2.11000000001071e-05,0.00896040000000009
"Ys0...204",0.5,0,0.2,1.5,0.9294057,0.9137695,0.9265896,0.8140215,0.8251232,0.9593443,0.9494773,0.9350073,0.9349989,0.8585751,0.876352,0.9293805,0.9137527,0.9351201,0.8139721,0.8250445,0.0156362,-0.0128201,0.1125681,-0.0111017,0.0156362,0.01447,0.0764237999999999,-0.0111017,0.00885420000000015,-0.0272901,0.00884580000000013,0.98553,0.8992995,0.2310308,0.2310308,0.9766758,0.8904453,0.412852,0.412852,0.00986700000000007,0.01447,0.0764237999999999,-0.0177769,0.0212902,-0.0272901,0.0156278000000001,-0.0213674,0.121148,-0.0110724,-5.35000000000396e-05,0.00854730000000004
"Ys0...205",0.5,0,0.75,-1.5,0.9697494,0.9468681,0.9232433,0.8988559,0.7826314,0.9865901,0.9651637,0.9411106,0.9411566,0.9248816,0.7007356,0.969726,0.9469865,0.9411954,0.8988478,0.782504,0.0228813,0.0236248,0.0243873999999999,0.1162245,0.0228813,0.0240530999999999,0.016275,0.1162245,0.00768409999999997,-0.000428299999999937,0.00773009999999996,0.9760409,0.922815,0.1816939,0.1759364,0.983725,0.9151309,0.2679236,0.2679236,0.0214264000000001,0.0240530999999999,0.016275,0.224146,-0.0987365,-0.000428299999999937,0.0227395,0.00579109999999994,0.0423476,0.1163438,-0.000103999999999993,0.0178337000000001
