"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...398",0.5,1,-0.75,1,-1.5,0.9936104,0.9039461,0.8643388,0.9162659,0.879852,0.9871238,0.8644765,0.8955041,0.895566,0.8618565,0.8414998,0.9936175,0.9038998,0.8953298,0.9161281,0.8800414,0.0896643,0.0396073,-0.0519271,0.0364139,0.0896643,-0.0310276,0.0337094999999999,0.0364139,-0.0150016999999999,0.0706349000000001,0.0149397999999999,1.0187078,0.9349737,0.4715968,0.4631548,1.0337095,0.9499754,0.4644551,0.4437552,0.1226473,-0.0310276,0.0337094999999999,0.0203567,-0.0318655999999999,0.0706349000000001,0.0897177,0.00857000000000008,-0.0207983,0.0360867,0.000182299999999969,0.0310372999999999
"Ys0...399",0.5,1,-0.75,1.5,-1.5,0.9938176,0.9053087,0.8628766,0.9173421,0.8935489,0.9870951,0.8643557,0.8953831,0.8954442,0.8602486,0.8453295,0.9938062,0.9052195,0.8952408,0.917212,0.893706,0.0885089,0.0424321,-0.0544655000000001,0.0237932000000001,0.0885089,-0.0310274,0.0351956,0.0237932000000001,-0.0162016,0.0734595,0.0161405,1.018994,0.9363361,0.4705968,0.4606712,1.0351956,0.9525377,0.4667165,0.4448186,0.1227394,-0.0310274,0.0351956,0.0149191000000001,-0.0414969000000001,0.0734595,0.0885867,0.00997870000000001,-0.0219712000000001,0.023506,0.000168500000000016,0.0324534
"Ys0...400",0.5,1,-0.2,-1.5,-1.5,0.9846374,0.8531292,0.8714673,0.8809134,0.7087715,0.9815605,0.8359854,0.8748178,0.8748795,0.8625992,0.7685221,0.9846416,0.8530261,0.8747275,0.8808716,0.7089586,0.1315082,-0.0183380999999999,-0.00944610000000001,0.1721419,0.1315082,-0.0388324,0.0122803,0.1721419,-0.00123209999999996,0.0204943000000001,0.0011703999999999,1.0110482,0.8919616,0.5783936,0.5783936,1.0122803,0.8931937,0.5190087,0.5129748,0.1455751,-0.0388324,0.0122803,0.0940771,0.0628275,0.0204943000000001,0.1316155,-0.0217014,-0.00614409999999999,0.171913,0.000182899999999986,0.00336330000000007
"Ys0...401",0.5,1,-0.2,-1,-1.5,0.9892316,0.8783951,0.8812088,0.8974284,0.7352581,0.9846703,0.8521202,0.8864567,0.8865507,0.8664327,0.7817746,0.9891798,0.8782678,0.8863191,0.897369,0.7354317,0.1108365,-0.00281370000000003,-0.0162196,0.1621703,0.1108365,-0.0343365,0.0201180000000001,0.1621703,-0.00481480000000012,0.0315228,0.00472080000000008,1.0153032,0.9127316,0.5228462,0.5228462,1.020118,0.9175464,0.4831555,0.4722778,0.1325501,-0.0343365,0.0201180000000001,0.0846581,0.0510778,0.0315228,0.110912,-0.00805129999999998,-0.0110498999999999,0.1619373,0.000225399999999931,0.00523759999999995
"Ys0...402",0.5,1,-0.2,-0.5,-1.5,0.9914828,0.8912087,0.8855752,0.9064678,0.773799,0.9861376,0.8595126,0.8918556,0.8920058,0.8666622,0.7996813,0.991446,0.8910611,0.8917559,0.9064034,0.7739034,0.1002741,0.00563349999999996,-0.0208926,0.1326688,0.1002741,-0.032343,0.0253435999999999,0.1326688,-0.00825969999999998,0.0379765,0.00810949999999999,1.0170839,0.9235517,0.4972636,0.4972636,1.0253436,0.9318114,0.468202,0.45374,0.126625,-0.032343,0.0253435999999999,0.0669809,0.0312275000000001,0.0379765,0.1003849,-0.000694799999999995,-0.0146474999999999,0.1325,0.000141199999999952,0.00632829999999995
"Ys0...403",0.5,1,-0.2,0,-1.5,0.9926351,0.8979539,0.8872501,0.9115397,0.8189885,0.9868082,0.8628437,0.8942889,0.8944095,0.8653563,0.8189412,0.9926345,0.8978654,0.8941752,0.9114777,0.8192825,0.0946812,0.0107037999999999,-0.0242895999999999,0.0925511999999999,0.0946812,-0.0314452000000001,0.0290532,0.0925511999999999,-0.0111937999999999,0.042149,0.0110732,1.0178594,0.9293991,0.4820698,0.4784048,1.0290532,0.9405929,0.4633382,0.446208,0.1239645,-0.0314452000000001,0.0290532,0.0464150999999999,0.0057796,0.042149,0.0947690999999999,0.00369020000000009,-0.0173025,0.0921951999999999,0.000294600000000034,0.00701359999999984
"Ys0...404",0.5,1,-0.2,0.5,-1.5,0.9932625,0.9016945,0.8877426,0.9145238,0.8563104,0.9870703,0.8642315,0.8952493,0.8953187,0.8635986,0.8334913,0.9932711,0.901644,0.8951063,0.9143912,0.8565191,0.0915680000000001,0.0139518999999999,-0.0267811999999999,0.0582134,0.0915680000000001,-0.0310178,0.0317201,0.0582134,-0.0135316000000001,0.0449696999999999,0.0134622000000001,1.0181885,0.9327123,0.4745932,0.468148,1.0317201,0.9462439,0.4629603,0.4437552,0.1228388,-0.0310178,0.0317201,0.0301072999999999,-0.0166268999999999,0.0449696999999999,0.0916271,0.00653769999999998,-0.0192848999999999,0.0578721,0.000200100000000036,0.00741419999999993
"Ys0...405",0.5,1,-0.2,1,-1.5,0.9936288,0.9039333,0.88753,0.9162485,0.8799115,0.9871147,0.8645361,0.8954711,0.8955367,0.861818,0.8415076,0.9936175,0.9038998,0.8953298,0.9161281,0.8800414,0.0896954999999999,0.0164033,-0.0287185,0.0363370000000001,0.0896954999999999,-0.0309349999999999,0.0337187,0.0363370000000001,-0.0150989,0.0473382999999999,0.0150333,1.0186198,0.9348683,0.4715234,0.4630612,1.0337187,0.9499672,0.4645788,0.443867,0.1225786,-0.0309349999999999,0.0337187,0.0203104,-0.0318898,0.0473382999999999,0.0897177,0.00857000000000008,-0.0207983,0.0360867,0.000141199999999952,0.00783329999999993
"Ys0...406",0.5,1,-0.2,1.5,-1.5,0.993813,0.905272,0.8870778,0.917332,0.893613,0.9870818,0.8643922,0.895338,0.8953942,0.8601495,0.8453138,0.9938062,0.9052195,0.8952408,0.917212,0.893706,0.088541,0.0181941999999999,-0.0302542,0.023719,0.088541,-0.0309457999999999,0.0352447,0.023719,-0.0163589000000002,0.0491399999999999,0.0163027000000001,1.0188858,0.9362178,0.4706056,0.4606716,1.0352447,0.9525767,0.4669748,0.445037,0.1226896,-0.0309457999999999,0.0352447,0.0148357,-0.041568,0.0491399999999999,0.0885867,0.00997870000000001,-0.0219712000000001,0.023506,9.97999999999832e-05,0.00821549999999993
"Ys0...407",0.5,1,0.2,-1.5,-1.5,0.9846373,0.8533846,0.8778889,0.8809123,0.7087674,0.9815951,0.8359559,0.8747128,0.8748394,0.8625649,0.768528,0.9846416,0.8530261,0.8747275,0.8808716,0.7089586,0.1312527,-0.0245042999999999,-0.00302340000000001,0.1721449,0.1312527,-0.0387569,0.0122745000000001,0.1721449,-0.00104530000000003,0.0142526000000001,0.000918699999999939,1.0112292,0.8921415,0.5786626,0.5786626,1.0122745,0.8931868,0.5191185,0.5130456,0.1456392,-0.0387569,0.0122745000000001,0.0940369,0.0628027999999999,0.0142526000000001,0.1316155,-0.0217014,-0.00614409999999999,0.171913,0.00018689999999999,-0.00280289999999994
"Ys0...408",0.5,1,0.2,-1,-1.5,0.989192,0.8785831,0.8912534,0.8974348,0.7353244,0.9847028,0.8520144,0.8863831,0.8864606,0.8662998,0.7819593,0.9891798,0.8782678,0.8863191,0.897369,0.7354317,0.1106089,-0.0126703,-0.0061814,0.1621104,0.1106089,-0.0343687,0.0201608000000001,0.1621104,-0.00464380000000009,0.0216984,0.00456630000000002,1.015517,0.9129518,0.523205,0.523205,1.0201608,0.9175956,0.483505,0.4725308,0.1326884,-0.0343687,0.0201608000000001,0.0843404999999999,0.0511241,0.0216984,0.110912,-0.00805129999999998,-0.0110498999999999,0.1619373,0.000119499999999939,-0.00461900000000004
"Ys0...409",0.5,1,0.2,-0.5,-1.5,0.9914607,0.8913471,0.8976763,0.9065512,0.7737438,0.9861471,0.8594138,0.8918036,0.8919467,0.8665142,0.7995844,0.991446,0.8910611,0.8917559,0.9064034,0.7739034,0.1001136,-0.00632920000000003,-0.00887490000000002,0.1328074,0.1001136,-0.0323898,0.0254325,0.1328074,-0.0082468,0.0260606,0.00810370000000005,1.0171857,0.9237369,0.4975652,0.4975652,1.0254325,0.9319837,0.4684737,0.4538692,0.1267333,-0.0323898,0.0254325,0.0669298,0.0311541999999999,0.0260606,0.1003849,-0.000694799999999995,-0.0146474999999999,0.1325,0.000174299999999961,-0.00563440000000004
"Ys0...410",0.5,1,0.2,0,-1.5,0.9926226,0.8981478,0.9007749,0.9116601,0.81882,0.9868144,0.8626627,0.8941798,0.8943743,0.8653235,0.8189412,0.9926345,0.8978654,0.8941752,0.9114777,0.8192825,0.0944748,-0.00262709999999999,-0.0108851999999999,0.0928401,0.0944748,-0.0315171,0.0290507999999999,0.0928401,-0.0110459999999999,0.02889,0.0108514999999999,1.0180048,0.9296649,0.482347,0.478379,1.0290508,0.9407109,0.4633186,0.4460328,0.1241517,-0.0315171,0.0290507999999999,0.0463823,0.00592940000000008,0.02889,0.0947690999999999,0.00369020000000009,-0.0173025,0.0921951999999999,0.000450600000000079,-0.00631730000000008
"Ys0...411",0.5,1,0.2,0.5,-1.5,0.9932541,0.9018497,0.9022248,0.9146587,0.8561696,0.9870854,0.864011,0.8951839,0.8953469,0.863706,0.8334909,0.9932711,0.901644,0.8951063,0.9143912,0.8565191,0.0914044000000001,-0.000375100000000073,-0.0124339,0.0584891000000001,0.0914044000000001,-0.0311729000000001,0.0316409,0.0584891000000001,-0.013277,0.0307978,0.0131140000000001,1.0183639,0.9330226,0.4749444,0.4682786,1.0316409,0.9462996,0.4625824,0.4432706,0.1230744,-0.0311729000000001,0.0316409,0.0302150999999999,-0.0165099999999999,0.0307978,0.0916271,0.00653769999999998,-0.0192848999999999,0.0578721,0.000332500000000069,-0.00691280000000005
"Ys0...412",0.5,1,0.2,1,-1.5,0.9935917,0.9040607,0.9028659,0.9163979,0.8797622,0.9871343,0.8643695,0.8954454,0.8955761,0.8619222,0.8415129,0.9936175,0.9038998,0.8953298,0.9161281,0.8800414,0.0895309999999999,0.00119480000000005,-0.013532,0.0366356999999999,0.0895309999999999,-0.0310758999999999,0.0336539,0.0366356999999999,-0.0149152,0.0322707,0.0147845,1.0187387,0.9351366,0.4717549,0.4631396,1.0336539,0.9500518,0.4641816,0.4433598,0.1227648,-0.0310758999999999,0.0336539,0.0204093,-0.0317919000000001,0.0322707,0.0897177,0.00857000000000008,-0.0207983,0.0360867,0.000253399999999848,-0.00737520000000003
"Ys0...413",0.5,1,0.2,1.5,-1.5,0.9937936,0.9054182,0.9030486,0.9174513,0.8934721,0.9871131,0.8642146,0.8953181,0.8954379,0.8602682,0.8453015,0.9938062,0.9052195,0.8952408,0.917212,0.893706,0.0883754000000001,0.00236959999999997,-0.0144027,0.0239792,0.0883754000000001,-0.0311035,0.0351697,0.0239792,-0.0160993,0.0334730999999999,0.0159795,1.0190704,0.9365217,0.4708345,0.4607344,1.0351697,0.952621,0.4665744,0.444561,0.1228985,-0.0311035,0.0351697,0.0149667,-0.0414900999999999,0.0334730999999999,0.0885867,0.00997870000000001,-0.0219712000000001,0.023506,0.000221300000000091,-0.00760910000000004
"Ys0...414",0.5,1,0.75,-1.5,-1.5,0.9846362,0.8532625,0.8867833,0.880936,0.7087916,0.9815671,0.8360324,0.8746536,0.8748949,0.8625717,0.7684325,0.9846416,0.8530261,0.8747275,0.8808716,0.7089586,0.1313737,-0.0335208,0.0058473,0.1721444,0.1313737,-0.0386212,0.0123232,0.1721444,-0.00137549999999997,0.0051004,0.00113419999999997,1.0109477,0.8918837,0.578628,0.578628,1.0123232,0.8932592,0.5190257,0.5129846,0.1455347,-0.0386212,0.0123232,0.0941392000000001,0.0627099999999999,0.0051004,0.1316155,-0.0217014,-0.00614409999999999,0.171913,0.000161599999999984,-0.0118194
"Ys0...415",0.5,1,0.75,-1,-1.5,0.9891652,0.8784894,0.9044072,0.8974766,0.7352973,0.9846974,0.8521388,0.8863886,0.8865089,0.8662867,0.7818417,0.9891798,0.8782678,0.8863191,0.897369,0.7354317,0.1106758,-0.0259178,0.00693060000000001,0.1621793,0.1106758,-0.0342498,0.0202222000000001,0.1621793,-0.00495960000000006,0.00833200000000001,0.00483929999999999,1.0152626,0.9127392,0.5229452,0.5229452,1.0202222,0.9176988,0.4834411,0.4724734,0.1325586,-0.0342498,0.0202222000000001,0.084445,0.0510122,0.00833200000000001,0.110912,-0.00805129999999998,-0.0110498999999999,0.1619373,0.000119799999999892,-0.0178665
"Ys0...416",0.5,1,0.75,-0.5,-1.5,0.9914646,0.8913443,0.9130373,0.9065902,0.7738424,0.9861411,0.8595106,0.8918233,0.8919609,0.8664839,0.7996765,0.991446,0.8910611,0.8917559,0.9064034,0.7739034,0.1001203,-0.0216930000000001,0.00644710000000004,0.1327478,0.1001203,-0.0323127,0.025477,0.1327478,-0.00841020000000003,0.0106196999999999,0.00827260000000007,1.0170668,0.923657,0.4973322,0.4973322,1.025477,0.9320672,0.4684811,0.4538518,0.1266305,-0.0323127,0.025477,0.0668074,0.0311576,0.0106196999999999,0.1003849,-0.000694799999999995,-0.0146474999999999,0.1325,7.95999999999575e-05,-0.0209982000000001
"Ys0...417",0.5,1,0.75,0,-1.5,0.9926296,0.8981051,0.9175496,0.9116449,0.8188213,0.9868143,0.8627258,0.8941833,0.8943958,0.8653811,0.8189412,0.9926345,0.8978654,0.8941752,0.9114777,0.8192825,0.0945245,-0.0194445,0.00590469999999998,0.0928236,0.0945245,-0.0314575,0.0290146999999999,0.0928236,-0.0110969999999999,0.0120130000000001,0.0108845,1.0179177,0.9295626,0.48226,0.4783382,1.0290147,0.9406596,0.4631971,0.445948,0.1240885,-0.0314575,0.0290146999999999,0.0464399,0.00593520000000003,0.0120130000000001,0.0947690999999999,0.00369020000000009,-0.0173025,0.0921951999999999,0.000456300000000076,-0.0231347000000001
"Ys0...418",0.5,1,0.75,0.5,-1.5,0.99325,0.9018114,0.9199764,0.9145836,0.856136,0.987089,0.864083,0.8951877,0.8953398,0.8637238,0.8334607,0.9932711,0.901644,0.8951063,0.9143912,0.8565191,0.0914385999999999,-0.018165,0.00539279999999998,0.0584476,0.0914385999999999,-0.0311047,0.031616,0.0584476,-0.0132835,0.0129397,0.0131314,1.0183325,0.9329161,0.4748349,0.4682112,1.031616,0.9461996,0.462629,0.4433852,0.123006,-0.0311047,0.031616,0.0302631,-0.0165143,0.0129397,0.0916271,0.00653769999999998,-0.0192848999999999,0.0578721,0.000361999999999973,-0.0247027
"Ys0...419",0.5,1,0.75,1,-1.5,0.9936046,0.9040134,0.9213446,0.9163444,0.8798003,0.9871358,0.8644241,0.895438,0.8955505,0.8618813,0.8415659,0.9936175,0.9038998,0.8953298,0.9161281,0.8800414,0.0895912,-0.0173312,0.00500020000000001,0.0365441,0.0895912,-0.0310138999999999,0.0336692000000001,0.0365441,-0.0149863000000001,0.0136826999999999,0.0148738,1.0186829,0.9350273,0.4717004,0.463125,1.0336692,0.9500136,0.4643425,0.4435486,0.1227117,-0.0310138999999999,0.0336692000000001,0.0203154,-0.0317656000000001,0.0136826999999999,0.0897177,0.00857000000000008,-0.0207983,0.0360867,0.000228199999999901,-0.0259012000000001
"Ys0...420",0.5,1,0.75,1.5,-1.5,0.9938003,0.9053989,0.922167,0.9174134,0.8935467,0.9871134,0.8642741,0.8953018,0.8954308,0.8602272,0.8453275,0.9938062,0.9052195,0.8952408,0.917212,0.893706,0.0884014,-0.0167681,0.00475359999999991,0.0238667,0.0884014,-0.0310277,0.0352036,0.0238667,-0.0161904,0.0142596,0.0160614000000001,1.0190132,0.9364266,0.4707511,0.460654,1.0352036,0.952617,0.4667014,0.4447188,0.1228393,-0.0310277,0.0352036,0.0148997,-0.0415323000000001,0.0142596,0.0885867,0.00997870000000001,-0.0219712000000001,0.023506,0.00015339999999997,-0.0267468
"Ys0...421",0.5,1,-0.75,-1.5,-1,0.988451,0.8994051,0.8925753,0.9076806,0.7664376,0.9888177,0.8847603,0.9030825,0.9031416,0.8927215,0.8133279,0.9884046,0.8992157,0.9028743,0.907369,0.766599,0.0890459,0.0068298,-0.0151053,0.141243,0.0890459,-0.0183222,0.0104201,0.141243,-0.000373400000000079,0.025152,0.000314300000000101,1.0100467,0.9177273,0.4243144,0.4243144,1.0104201,0.9181007,0.4037348,0.3991958,0.1040574,-0.0183222,0.0104201,0.0793936,0.0465235999999999,0.025152,0.0891889,-0.00365860000000007,-0.00449469999999996,0.14077,0.00020779999999998,0.0104884000000001
"Ys0...422",0.5,1,-0.75,-1,-1,0.9906585,0.9200906,0.8962832,0.9207928,0.7875706,0.9905306,0.8982724,0.9128645,0.9128638,0.8959351,0.8245682,0.9906078,0.9199358,0.9126762,0.9204832,0.787751,0.0705679,0.0238074,-0.0245096,0.1332222,0.0705679,-0.0145921,0.0169287,0.1332222,-0.00303880000000001,0.0383995,0.00303949999999997,1.0138899,0.9346827,0.3705001,0.363274,1.0169287,0.9377215,0.3744732,0.3665442,0.0922582000000001,-0.0145921,0.0169287,0.0713669,0.0371254999999999,0.0383995,0.0706720000000001,0.00725959999999992,-0.0078069999999999,0.1327322,0.000231099999999929,0.0165478000000001
"Ys0...423",0.5,1,-0.75,-0.5,-1,0.991826,0.9302994,0.8971165,0.9277753,0.8188014,0.9913443,0.9044951,0.9174376,0.9174845,0.8961193,0.8396623,0.9917762,0.9301201,0.9173054,0.9275141,0.8189607,0.0615266,0.0331829,-0.0306588,0.1089739,0.0615266,-0.0129425,0.0213652000000001,0.1089739,-0.00589860000000009,0.0461254,0.00585170000000002,1.0129425,0.9432419,0.3432728,0.330411,1.0188411,0.9491405,0.3625016,0.3522108,0.0868492,-0.0129425,0.0213652000000001,0.056457,0.0213426,0.0461254,0.0616561,0.0128147,-0.0102087,0.1085534,0.000209099999999962,0.0203682000000001
"Ys0...424",0.5,1,-0.75,0,-1,0.9924296,0.9355553,0.8965189,0.9315773,0.8560067,0.991733,0.9072446,0.9194811,0.9194799,0.8951012,0.8559367,0.9924229,0.9354509,0.9193252,0.9313385,0.8562318,0.0568743,0.0390364,-0.0350584,0.0755706,0.0568743,-0.0122365000000001,0.0243787,0.0755706,-0.00816419999999995,0.0512729000000001,0.00816539999999999,1.0122365,0.9477918,0.3304744,0.3144002,1.0204007,0.955956,0.3587404,0.346643,0.0844884,-0.0122365000000001,0.0243787,0.0391645,0.000626600000000033,0.0512729000000001,0.056972,0.0161257,-0.0120133,0.0751067,0.000231800000000004,0.0229107
"Ys0...425",0.5,1,-0.75,0.5,-1,0.9927188,0.9384921,0.8954241,0.9336514,0.8865146,0.9918872,0.9084057,0.9203128,0.9203008,0.8936128,0.8682046,0.992739,0.9383626,0.920112,0.9334329,0.8866465,0.0542267,0.0430680000000001,-0.0382273000000001,0.0471368,0.0542267,-0.0119071000000001,0.026688,0.0471368,-0.00994019999999995,0.0549751000000002,0.00995219999999997,1.0119071,0.9503992,0.3243837,0.3062044,1.0218473,0.9603394,0.3588222,0.3454716,0.0834815,-0.0119071000000001,0.026688,0.0254082,-0.0174784,0.0549751000000002,0.0543764,0.0182506,-0.0133209,0.0467864,0.000111699999999937,0.0248174000000001
"Ys0...426",0.5,1,-0.75,1,-1,0.9928766,0.9401806,0.8941687,0.9348506,0.9054248,0.9919123,0.9086721,0.9205344,0.9205048,0.8920879,0.8749988,0.9928889,0.9400756,0.9202807,0.9346067,0.9055531,0.052696,0.0460119,-0.0406818999999999,0.0294257999999999,0.052696,-0.0118623,0.0284169,0.0294257999999999,-0.0112245999999999,0.0578742,0.0112541999999999,1.0118623,0.9520429,0.3219408,0.3022946,1.0230869,0.9632675,0.3604688,0.346123,0.0832402,-0.0118623,0.0284169,0.0170891000000001,-0.0294617,0.0578742,0.0528133,0.0197949000000001,-0.0143260000000001,0.0290536,0.000116000000000005,0.0262169999999999
"Ys0...427",0.5,1,-0.75,1.5,-1,0.9929486,0.9411767,0.8928772,0.9354968,0.9161993,0.9919001,0.908538,0.9204346,0.920411,0.8907093,0.8782148,0.9929544,0.9410357,0.9201576,0.9352729,0.9162459,0.0517719,0.0482994999999999,-0.0426196,0.0192975,0.0517719,-0.0118966,0.0297016999999999,0.0192975,-0.0121251999999999,0.0601961,0.0121488,1.0118966,0.9530733,0.3213127,0.3005706,1.0240218,0.9651985,0.3626736,0.3475878,0.0833621,-0.0118966,0.0297016999999999,0.0124945000000001,-0.0369360000000001,0.0601961,0.0519187,0.0208781,-0.0151152999999999,0.019027,4.0799999999841e-05,0.0274213999999999
"Ys0...428",0.5,1,-0.2,-1.5,-1,0.9884477,0.8993887,0.9002759,0.9076447,0.7665237,0.9888142,0.8846773,0.9031108,0.9031175,0.892711,0.8133214,0.9884046,0.8992157,0.9028743,0.907369,0.766599,0.089059,-0.000887199999999977,-0.00736879999999995,0.141121,0.089059,-0.0184335,0.0104065,0.141121,-0.000228999999999924,0.0175463,0.000222299999999898,1.0101775,0.9178222,0.4244238,0.4244238,1.0104065,0.9180512,0.4038158,0.3992886,0.1041369,-0.0184335,0.0104065,0.0793896000000001,0.0464312,0.0175463,0.0891889,-0.00365860000000007,-0.00449469999999996,0.14077,0.000118400000000074,0.00277140000000009
"Ys0...429",0.5,1,-0.2,-1,-1,0.9906743,0.920095,0.9085471,0.9207573,0.7876901,0.9905267,0.898192,0.9128782,0.9128395,0.8959589,0.8245851,0.9906078,0.9199358,0.9126762,0.9204832,0.787751,0.0705793,0.0115478999999999,-0.0122101999999999,0.1330672,0.0705793,-0.0146862,0.0168806,0.1330672,-0.00285670000000005,0.0262340999999999,0.00289539999999999,1.0140239,0.9347812,0.3706428,0.363426,1.0168806,0.9376379,0.3744854,0.3665676,0.0923347,-0.0146862,0.0168806,0.0713738,0.0370426,0.0262340999999999,0.0706720000000001,0.00725959999999992,-0.0078069999999999,0.1327322,0.0001274,0.00428830000000002
"Ys0...430",0.5,1,-0.2,-0.5,-1,0.9918221,0.9302853,0.9122313,0.9277445,0.8189864,0.9913392,0.904431,0.9174474,0.9174736,0.8961559,0.8396394,0.9917762,0.9301201,0.9173054,0.9275141,0.8189607,0.0615368000000001,0.018054,-0.0155132,0.1087581,0.0615368000000001,-0.0130164,0.0213177,0.1087581,-0.00576049999999995,0.0310704000000001,0.00573429999999997,1.0130164,0.9433017,0.3434053,0.3305674,1.0187769,0.9490622,0.3624701,0.3521992,0.0869082,-0.0130164,0.0213177,0.0565165,0.0211359000000001,0.0310704000000001,0.0616561,0.0128147,-0.0102087,0.1085534,2.02000000000258e-05,0.00523930000000006
"Ys0...431",0.5,1,-0.2,0,-1,0.9924255,0.9355598,0.9136685,0.9315233,0.8560011,0.9917292,0.907217,0.9195135,0.9194928,0.8950533,0.8559367,0.9924229,0.9354509,0.9193252,0.9313385,0.8562318,0.0568656999999999,0.0218913000000001,-0.0178548000000001,0.0755222000000001,0.0568656999999999,-0.0122964999999999,0.0244394999999999,0.0755222000000001,-0.00810650000000002,0.0341878,0.0081272,1.0122965,0.9478563,0.3304927,0.3144464,1.020403,0.9559628,0.3588773,0.3468468,0.0845121999999999,-0.0122964999999999,0.0244394999999999,0.0391166000000001,0.000631900000000019,0.0341878,0.056972,0.0161257,-0.0120133,0.0751067,0.000233299999999992,0.00576560000000004
"Ys0...432",0.5,1,-0.2,0.5,-1,0.9927513,0.9384437,0.9141049,0.9336574,0.8865486,0.991884,0.9083952,0.9203265,0.9202738,0.8935969,0.8682132,0.992739,0.9383626,0.920112,0.9334329,0.8866465,0.0543076,0.0243388,-0.0195525,0.0471088,0.0543076,-0.0119313000000001,0.0266769,0.0471088,-0.00995929999999989,0.0362701000000001,0.0100119999999999,1.0119313,0.950375,0.3244394,0.3063222,1.0218906,0.9603343,0.358875,0.3454914,0.0834888,-0.0119313000000001,0.0266769,0.0253837,-0.0174681,0.0362701000000001,0.0543764,0.0182506,-0.0133209,0.0467864,0.000110199999999949,0.00608819999999999
"Ys0...433",0.5,1,-0.2,1,-1,0.992913,0.9401365,0.9139499,0.9348038,0.9054502,0.9919071,0.9086562,0.92055,0.9204567,0.8921064,0.8749405,0.9928889,0.9400756,0.9202807,0.9346067,0.9055531,0.0527765,0.0261866000000001,-0.0208539,0.0293536,0.0527765,-0.0118938,0.0283503000000001,0.0293536,-0.0111238,0.0380804,0.0112171,1.0118938,0.9520303,0.3220011,0.3024146,1.0230176,0.9631541,0.3605267,0.3461796,0.0832509,-0.0118938,0.0283503000000001,0.0171659,-0.0295038,0.0380804,0.0528133,0.0197949000000001,-0.0143260000000001,0.0290536,0.000127000000000099,0.0063917
"Ys0...434",0.5,1,-0.2,1.5,-1,0.9929619,0.9411099,0.9135618,0.9354844,0.9162484,0.9918948,0.9085392,0.9204474,0.9203319,0.8906648,0.8781619,0.9929544,0.9410357,0.9201576,0.9352729,0.9162459,0.0518519999999999,0.0275481000000001,-0.0219226,0.019236,0.0518519999999999,-0.0119082,0.0296670999999999,0.019236,-0.0121333999999998,0.0394563000000001,0.0122488999999999,1.0119082,0.9530181,0.3213643,0.3007018,1.0240416,0.9651515,0.3628541,0.3477016,0.0833556,-0.0119082,0.0296670999999999,0.0125029,-0.0370193999999999,0.0394563000000001,0.0519187,0.0208781,-0.0151152999999999,0.019027,4.99999999992173e-06,0.00667000000000006
"Ys0...435",0.5,1,0.2,-1.5,-1,0.988448,0.8993855,0.9056111,0.9074756,0.7662525,0.9888252,0.8846118,0.9030461,0.9030974,0.8927286,0.8133608,0.9884046,0.8992157,0.9028743,0.907369,0.766599,0.0890625,-0.00622560000000005,-0.00186450000000005,0.1412231,0.0890625,-0.0184343,0.0103688000000001,0.1412231,-2.46000000001523e-05,0.0122087,2.66999999999351e-05,1.0103442,0.9178198,0.4246842,0.4246842,1.0103688,0.9178444,0.4039698,0.3995916,0.1042134,-0.0184343,0.0103688000000001,0.0793678,0.0467311,0.0122087,0.0891889,-0.00365860000000007,-0.00449469999999996,0.14077,0.000389900000000054,-0.00256699999999999
"Ys0...436",0.5,1,0.2,-1,-1,0.9906329,0.9200508,0.9167893,0.9206529,0.7874265,0.9905403,0.8981608,0.9128753,0.9128948,0.8959031,0.8247151,0.9906078,0.9199358,0.9126762,0.9204832,0.787751,0.0705821000000001,0.00326149999999992,-0.00386359999999997,0.1332264,0.0705821000000001,-0.0147145,0.0169917000000001,0.1332264,-0.00287930000000014,0.0179759999999999,0.00285980000000008,1.0141124,0.9347653,0.3707523,0.3635768,1.0169917,0.9376446,0.3746461,0.366888,0.0923795000000001,-0.0147145,0.0169917000000001,0.0711879999999999,0.0373812,0.0179759999999999,0.0706720000000001,0.00725959999999992,-0.0078069999999999,0.1327322,0.00034959999999995,-0.0039981
