"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...252",1.5,-1.5,0.2,1.5,0.9972614,0.9485401,0.9484533,0.8701144,0.8786964,0.9989729,0.953128,0.9502074,0.9501889,0.9248715,0.9190796,0.9972562,0.948458,0.9500144,0.8700578,0.8787304,0.0487213,8.67999999999425e-05,0.0783389000000001,-0.00858200000000009,0.0487213,0.00292059999999994,0.0253174,-0.00858200000000009,0.0501877000000001,-0.0028338,0.0501692,0.9970794,0.9456195,0.1933292,0.1933292,0.9746826,0.8954318,0.2498792,0.2498792,0.0458449000000001,0.00292059999999994,0.0253174,0.00579189999999996,0.0386716999999999,-0.0028338,0.0487982,-0.00155640000000001,0.0799566,-0.00867260000000003,3.9199999999906e-05,0.00164319999999996
"Ys0...253",1.5,-1.5,0.75,-1.5,0.9980432,0.9524861,0.930675,0.911216,0.9324207,0.9984882,0.955138,0.9378427,0.937722,0.9257202,0.890008,0.9980475,0.9523738,0.9376847,0.9109607,0.932462,0.0455571,0.0218111,0.019459,-0.0212047,0.0455571,0.0172953,0.0120018,-0.0212047,0.011973,0.00451579999999996,0.0118522999999999,0.9827047,0.9351908,0.1993952,0.1847518,0.9879982,0.9232178,0.2731156,0.2731156,0.0433502,0.0172953,0.0120018,0.0357122,-0.0428577,0.00451579999999996,0.0456736999999999,0.0146891,0.0267240000000001,-0.0215013000000001,3.70000000000648e-05,0.00712199999999996
"Ys0...254",1.5,-1.5,0.75,-1,0.9978937,0.9504371,0.9360614,0.9003048,0.9275186,0.9987556,0.9539999,0.9446647,0.9446588,0.9270875,0.8950153,0.9978896,0.9503149,0.9445661,0.9000292,0.9275389,0.0474566,0.0143757,0.0357566,-0.0272138,0.0474566,0.00933519999999999,0.0175713000000001,-0.0272138,0.0232258,0.0050405,0.0232199,0.9906648,0.9411019,0.1968984,0.191126,0.9824287,0.9178761,0.2565074,0.2565074,0.0447557,0.00933519999999999,0.0175713000000001,0.0320722,-0.0333652,0.0050405,0.0475747000000001,0.0057488,0.0445369,-0.0275097000000001,2.44000000000355e-05,0.00862689999999999
"Ys0...255",1.5,-1.5,0.75,1,0.9973412,0.9486876,0.9421071,0.873556,0.8868659,0.998967,0.9531548,0.9499908,0.9499563,0.9253962,0.9176891,0.9973483,0.9486085,0.9498076,0.8733598,0.8868651,0.0486536000000001,0.00658049999999999,0.0685511,-0.0133099,0.0486536000000001,0.00316399999999994,0.0245601,-0.0133099,0.0474075,0.00341650000000004,0.047373,0.996836,0.9455236,0.1937088,0.1937088,0.9754399,0.8981161,0.249295,0.249295,0.0458122000000001,0.00316399999999994,0.0245601,0.00770709999999997,0.0291974,0.00341650000000004,0.0487398,-0.00119910000000001,0.0764478,-0.0135052999999999,-7.89999999994961e-06,0.0077796
"Ys0...256",1.5,-1.5,0.75,1.5,0.9972586,0.9485377,0.9423597,0.8702819,0.878738,0.9989747,0.9531217,0.9501917,0.950178,0.9247926,0.9190991,0.9972562,0.948458,0.9500144,0.8700578,0.8787304,0.0487209,0.00617800000000002,0.0720778,-0.00845609999999997,0.0487209,0.00292999999999999,0.0253854,-0.00845609999999997,0.0499404,0.00324800000000003,0.0499267,0.99707,0.9456077,0.1933732,0.1933732,0.9746146,0.8956673,0.2500588,0.2500588,0.045853,0.00292999999999999,0.0253854,0.00569350000000002,0.0386449999999999,0.00324800000000003,0.0487982,-0.00155640000000001,0.0799566,-0.00867260000000003,-5.20000000003851e-06,0.00773440000000003
"Ys0...257",1.5,-1,-0.75,-1.5,0.9980188,0.9767827,0.9478066,0.9172212,0.9298942,0.9987417,0.9787765,0.9428385,0.9428222,0.9301467,0.8926244,0.998041,0.976676,0.9427322,0.917212,0.9299239,0.0212361,0.0289760999999999,0.0305854000000001,-0.012673,0.0212361,0.035938,0.0126755000000001,-0.012673,0.010948,-0.00696190000000008,0.0109317,0.9763765,0.9408447,0.1228258,0.0888816,0.9873245,0.9298967,0.2540622,0.2540622,0.0199651999999999,0.035938,0.0126755000000001,0.0375223,-0.0379927,-0.00696190000000008,0.021365,0.0339438,0.0255202,-0.0127119,7.50000000004913e-06,-0.00496770000000002
"Ys0...258",1.5,-1,-0.75,-1,0.9979086,0.9764873,0.9548558,0.9080034,0.9264033,0.9990265,0.9792704,0.9500736,0.9500258,0.9315738,0.8979654,0.9979053,0.9763754,0.9499713,0.9077479,0.9264285,0.0214213000000001,0.0216314999999999,0.0468524,-0.0183999,0.0214213000000001,0.0291968,0.018452,-0.0183999,0.0208350999999999,-0.00756530000000011,0.0207873,0.9708032,0.9472905,0.1148983,0.0884846000000001,0.981548,0.9264554,0.2368008,0.2368008,0.0197561000000001,0.0291968,0.018452,0.0336084,-0.0295558,-0.00756530000000011,0.0215299,0.0264041,0.0422233999999999,-0.0186805999999999,2.84999999999869e-05,-0.00477260000000013
"Ys0...259",1.5,-1,-0.75,1,0.9973981,0.9759628,0.9581991,0.8838975,0.8944977,0.9992606,0.9796519,0.9556097,0.9556357,0.9298019,0.9216922,0.9974104,0.9758791,0.9554883,0.883695,0.8946056,0.0214352999999999,0.0177637,0.0743016,-0.0106001999999999,0.0214352999999999,0.0240422,0.0258338,-0.0106001999999999,0.0421893,-0.00627849999999996,0.0422153,0.9759578,0.9519206,0.1091237,0.0887706,0.9741662,0.9097313,0.2291248,0.2291248,0.0196087,0.0240422,0.0258338,0.0081097,0.0253319999999999,-0.00627849999999996,0.0215313,0.0203908,0.0717932999999999,-0.0109106,9.55999999999735e-05,-0.00262709999999999
"Ys0...260",1.5,-1,-0.75,1.5,0.9973128,0.9758618,0.958263,0.8808178,0.8875838,0.9992698,0.9796659,0.9558478,0.9558597,0.9291722,0.9232591,0.9973221,0.9757753,0.9557052,0.880639,0.8876152,0.021451,0.0175988,0.0774452,-0.00676600000000005,0.021451,0.0238181,0.0266875,-0.00676600000000005,0.0445384000000001,-0.00621929999999993,0.0445503,0.9761819,0.9520437,0.1089586,0.0889445999999998,0.9733125,0.9075053,0.2299362,0.2299362,0.0196039,0.0238181,0.0266875,0.0059131,0.0337183,-0.00621929999999993,0.0215468,0.0200701,0.0750662000000001,-0.0069762000000001,2.21000000000249e-05,-0.00247129999999995
"Ys0...261",1.5,-1,-0.2,-1.5,0.9980182,0.9767859,0.9441741,0.9173284,0.9299454,0.9987467,0.9787541,0.9429103,0.9428207,0.9301552,0.8926347,0.998041,0.976676,0.9427322,0.917212,0.9299239,0.0212323,0.0326118,0.0268457,-0.012617,0.0212323,0.0358438,0.0126655,-0.012617,0.0109482,-0.00323200000000001,0.0108585999999999,0.9763863,0.9409421,0.1227956,0.0889200000000004,0.9873345,0.9299939,0.2540482,0.2540482,0.0199926,0.0358438,0.0126655,0.0375205,-0.0380392000000001,-0.00323200000000001,0.021365,0.0339438,0.0255202,-0.0127119,-4.42999999999971e-05,-0.001332
"Ys0...262",1.5,-1,-0.2,-1,0.9978966,0.9764919,0.9515169,0.9080335,0.9264401,0.9990366,0.9792562,0.9501299,0.9500339,0.9316382,0.8979733,0.9979053,0.9763754,0.9499713,0.9077479,0.9264285,0.0214047000000001,0.024975,0.0434833999999999,-0.0184065999999999,0.0214047000000001,0.0291263,0.0183957,-0.0184065999999999,0.0209363999999999,-0.00415130000000008,0.0208403999999999,0.9708737,0.9473656,0.1148658,0.0885037999999999,0.9816043,0.9264292,0.2366558,0.2366558,0.0197804,0.0291263,0.0183957,0.0336649,-0.0296068,-0.00415130000000008,0.0215299,0.0264041,0.0422233999999999,-0.0186805999999999,-2.02999999999731e-05,-0.00142910000000007
"Ys0...263",1.5,-1,-0.2,1,0.9973817,0.9759531,0.9566208,0.8839691,0.8946207,0.9992645,0.9796393,0.9556647,0.9556511,0.9298502,0.9217132,0.9974104,0.9758791,0.9554883,0.883695,0.8946056,0.0214286,0.0193323,0.0726517000000001,-0.0106516000000001,0.0214286,0.0239746,0.0258009,-0.0106516000000001,0.0422085000000001,-0.00464229999999999,0.0421949,0.9760254,0.9519785,0.1091036,0.0888152,0.9741991,0.90977,0.2289974,0.2289974,0.0196252,0.0239746,0.0258009,0.00813699999999995,0.0252097,-0.00464229999999999,0.0215313,0.0203908,0.0717932999999999,-0.0109106,-4.38000000000383e-05,-0.00105850000000007
"Ys0...264",1.5,-1,-0.2,1.5,0.9973017,0.9758557,0.9568016,0.8809915,0.8876745,0.9992743,0.9796554,0.9558845,0.955867,0.929187,0.9232115,0.9973221,0.9757753,0.9557052,0.880639,0.8876152,0.021446,0.0190541,0.0758101,-0.00668299999999999,0.021446,0.0237708999999999,0.02668,-0.00668299999999999,0.0444133,-0.00471679999999997,0.0443958,0.9762291,0.9520848,0.108949,0.0889778000000002,0.97332,0.9076715,0.229892,0.229892,0.0196189,0.0237708999999999,0.02668,0.00597550000000002,0.0335643999999999,-0.00471679999999997,0.0215468,0.0200701,0.0750662000000001,-0.0069762000000001,-7.97000000000159e-05,-0.00101600000000002
"Ys0...265",1.5,-1,0.2,-1.5,0.9980282,0.9767757,0.9412275,0.9173634,0.9298859,0.9987567,0.9787641,0.9429005,0.9427707,0.9301698,0.8926481,0.998041,0.976676,0.9427322,0.917212,0.9299239,0.0212525,0.0355482,0.0238640999999999,-0.0125225,0.0212525,0.0358636,0.0126008999999999,-0.0125225,0.0109478000000001,-0.000315399999999966,0.010818,0.9764513,0.9409121,0.1227956,0.0889203999999996,0.9873991,0.9299643,0.254119,0.254119,0.0199926,0.0358636,0.0126008999999999,0.0375217,-0.0379663,-0.000315399999999966,0.021365,0.0339438,0.0255202,-0.0127119,2.52000000000585e-05,0.00160440000000006
"Ys0...266",1.5,-1,0.2,-1,0.9979069,0.976495,0.9482112,0.9079782,0.9263854,0.9990387,0.9792595,0.9500775,0.9500408,0.9316473,0.8979432,0.9979053,0.9763754,0.9499713,0.9077479,0.9264285,0.0214119,0.0282838,0.0402330000000001,-0.0184072000000001,0.0214119,0.0291819999999999,0.0183935000000001,-0.0184072000000001,0.0209413000000001,-0.00089819999999996,0.0209046000000001,0.970818,0.947313,0.1149085,0.0884910000000002,0.9816065,0.9263717,0.2366238,0.2366238,0.0197792,0.0291819999999999,0.0183935000000001,0.0337040999999999,-0.0295739999999999,-0.00089819999999996,0.0215299,0.0264041,0.0422233999999999,-0.0186805999999999,4.47000000000086e-05,0.00187969999999993
"Ys0...267",1.5,-1,0.2,1,0.9974157,0.9759372,0.9541492,0.8837376,0.8945171,0.9992646,0.9796499,0.9556815,0.9556426,0.9299122,0.9217083,0.9974104,0.9758791,0.9554883,0.883695,0.8946056,0.0214785000000001,0.0217879999999999,0.0704116,-0.0107794999999999,0.0214785000000001,0.0239684,0.0257304,-0.0107794999999999,0.0425007999999999,-0.00218040000000008,0.0424618999999999,0.9760316,0.9519688,0.1090815,0.0888258000000001,0.9742696,0.909468,0.2288904,0.2288904,0.0196147,0.0239684,0.0257304,0.00820389999999993,0.0253423000000002,-0.00218040000000008,0.0215313,0.0203908,0.0717932999999999,-0.0109106,9.38000000000327e-05,0.00139719999999988
"Ys0...268",1.5,-1,0.2,1.5,0.9973301,0.9758479,0.9543893,0.8806938,0.8875747,0.9992728,0.9796615,0.9558945,0.9558582,0.9292535,0.9231988,0.9973221,0.9757753,0.9557052,0.880639,0.8876152,0.0214822,0.0214586,0.0736955,-0.00688090000000008,0.0214822,0.023767,0.0266047,-0.00688090000000008,0.0447824,-0.00230839999999999,0.0447461,0.976233,0.9520809,0.1089346,0.0889812000000003,0.9733953,0.9072985,0.2297766,0.2297766,0.0196113,0.023767,0.0266047,0.00605469999999997,0.0336814,-0.00230839999999999,0.0215468,0.0200701,0.0750662000000001,-0.0069762000000001,4.85000000000069e-05,0.00138850000000001
"Ys0...269",1.5,-1,0.75,-1.5,0.9980399,0.9767762,0.9366231,0.9174311,0.9298767,0.998744,0.9787836,0.942927,0.9427709,0.9301598,0.8926678,0.998041,0.976676,0.9427322,0.917212,0.9299239,0.0212637,0.0401530999999999,0.019192,-0.0124455999999999,0.0212637,0.0358566,0.0126111,-0.0124455999999999,0.0108773999999999,0.00429649999999993,0.0107212999999999,0.9765115,0.9409196,0.1227296,0.0888804000000002,0.9873889,0.9300422,0.2541386,0.2541386,0.0199604,0.0358566,0.0126111,0.037492,-0.037913,0.00429649999999993,0.021365,0.0339438,0.0255202,-0.0127119,4.61000000000489e-05,0.00620929999999997
"Ys0...270",1.5,-1,0.75,-1,0.9979098,0.9764708,0.9425102,0.908028,0.9263709,0.9990297,0.9792769,0.950097,0.950055,0.9316147,0.897929,0.9979053,0.9763754,0.9499713,0.9077479,0.9264285,0.021439,0.0339606,0.0344822,-0.0183429000000001,0.021439,0.0291799,0.0184403,-0.0183429000000001,0.0208226,0.00478069999999997,0.0207806,0.9708201,0.9472909,0.1148784,0.0885046000000002,0.9815597,0.9264683,0.2366606,0.2366606,0.0197528,0.0291799,0.0184403,0.0336857,-0.0295618000000001,0.00478069999999997,0.0215299,0.0264041,0.0422233999999999,-0.0186805999999999,6.20999999999539e-05,0.00755649999999997
"Ys0...271",1.5,-1,0.75,1,0.9974064,0.9759354,0.9487126,0.8838939,0.8945742,0.999254,0.9796764,0.9556781,0.9556166,0.9298521,0.9217415,0.9974104,0.9758791,0.9554883,0.883695,0.8946056,0.021471,0.0272228,0.0648187,-0.0106803,0.021471,0.0239983,0.0257645000000001,-0.0106803,0.0422786999999999,0.00322449999999996,0.0422172,0.9760017,0.9519371,0.1090337,0.0887764000000002,0.9742355,0.9096584,0.2290626,0.2290626,0.0195776,0.0239983,0.0257645000000001,0.00811059999999997,0.0253197000000001,0.00322449999999996,0.0215313,0.0203908,0.0717932999999999,-0.0109106,2.74000000000107e-05,0.00683199999999995
"Ys0...272",1.5,-1,0.75,1.5,0.9973277,0.975831,0.9489796,0.8808589,0.8875953,0.9992627,0.9796904,0.9558887,0.95585,0.9292057,0.9232307,0.9973221,0.9757753,0.9557052,0.880639,0.8876152,0.0214967,0.0268514,0.0681207,-0.00673639999999998,0.0214967,0.0238016999999999,0.0266443,-0.00673639999999998,0.0445261000000001,0.00304970000000004,0.0444874000000001,0.9761983,0.9520293,0.1088995,0.0889572000000002,0.9733557,0.9075032,0.2298886,0.2298886,0.0195723,0.0238016999999999,0.0266443,0.00597500000000006,0.0337004000000001,0.00304970000000004,0.0215468,0.0200701,0.0750662000000001,-0.0069762000000001,2.55000000001226e-05,0.00678129999999999
"Ys0...273",1.5,0,-0.75,-1.5,0.9978424,0.9882186,0.9355698,0.9123696,0.9126114,0.9987826,0.990048,0.9320423,0.9320768,0.9207018,0.8870032,0.9978562,0.988136,0.9319893,0.9122627,0.9125684,0.00962380000000007,0.0526487999999999,0.0232002,-0.000241799999999959,0.00962380000000007,0.0580057,0.011375,-0.000241799999999959,0.00646829999999987,-0.00535690000000011,0.00650279999999992,0.9821567,0.9302129,0.0996431000000002,0.0434668000000002,0.988625,0.9237446,0.2944428,0.2944428,0.00873459999999993,0.0580057,0.011375,0.0336986,-0.0265483999999999,-0.00535690000000011,0.00972019999999996,0.0561467,0.0197266,-0.000305699999999964,-5.6799999999968e-05,-0.00349790000000005
"Ys0...274",1.5,0,-0.75,-1,0.9977806,0.9888821,0.9420665,0.9070711,0.9112316,0.9990724,0.9913115,0.9385638,0.9385215,0.9219468,0.8917751,0.9977813,0.9887848,0.9384914,0.9067594,0.9111962,0.00889850000000003,0.0468156,0.0349954,-0.00416050000000001,0.00889850000000003,0.0527477000000001,0.0165747000000001,-0.00416050000000001,0.0124885999999998,-0.00593210000000011,0.0124462999999999,0.9709367,0.9361344,0.0899310999999998,0.0396127999999998,0.9834253,0.9236458,0.2790634,0.2790634,0.00776089999999996,0.0527477000000001,0.0165747000000001,0.0301716999999999,-0.0207482999999999,-0.00593210000000011,0.00899649999999996,0.0502934,0.031732,-0.00443680000000002,-3.60999999999834e-05,-0.00347780000000009
"Ys0...275",1.5,0,-0.75,1,0.9974195,0.9893655,0.9456222,0.8907227,0.8953749,0.9993079,0.9922864,0.9435504,0.9435503,0.9203475,0.9130872,0.9974243,0.9892904,0.9434393,0.8904594,0.895372,0.00805400000000001,0.0437433,0.0548995,-0.0046522,0.00805400000000001,0.048736,0.0232028,-0.0046522,0.0267040000000001,-0.00499269999999996,0.0267039,0.951264,0.9406295,0.0825112999999998,0.0366961999999998,0.9767972,0.9139255,0.2722044,0.2722044,0.00702150000000001,0.048736,0.0232028,0.0072603,0.0158239,-0.00499269999999996,0.00813390000000003,0.0458511,0.0529799,-0.00491259999999993,-7.70000000005489e-06,-0.00210779999999999
"Ys0...276",1.5,0,-0.75,1.5,0.9973465,0.9893292,0.94571,0.8883552,0.8912217,0.9993176,0.9923276,0.9437649,0.9437467,0.9197616,0.9144818,0.9973497,0.9892568,0.9436364,0.888133,0.8911665,0.0080173,0.0436192,0.0573548,-0.00286649999999999,0.0080173,0.0485627,0.0239851000000001,-0.00286649999999999,0.0284262,-0.00494349999999999,0.028408,0.9514373,0.9407665,0.0822507000000001,0.0366864000000001,0.9760149,0.9123403,0.2729834,0.2729834,0.00699000000000005,0.0485627,0.0239851000000001,0.00527979999999995,0.021289,-0.00494349999999999,0.00809289999999996,0.0456204,0.0555034000000001,-0.00303350000000002,-5.8400000000014e-05,-0.00200120000000004
"Ys0...277",1.5,0,-0.2,-1.5,0.9978351,0.9881998,0.9330499,0.9124538,0.912649,0.9987907,0.9900642,0.9321316,0.9320755,0.9207094,0.8870163,0.9978562,0.988136,0.9319893,0.9122627,0.9125684,0.00963530000000001,0.0551499,0.0205961,-0.000195200000000062,0.00963530000000001,0.0579326,0.0113660999999999,-0.000195200000000062,0.00644730000000004,-0.00278270000000003,0.00639120000000004,0.9821866,0.9302672,0.0995402000000003,0.0434720000000003,0.9886339,0.9238199,0.2944302,0.2944302,0.00872650000000008,0.0579326,0.0113660999999999,0.0336931,-0.0265883000000001,-0.00278270000000003,0.00972019999999996,0.0561467,0.0197266,-0.000305699999999964,-0.000101700000000093,-0.00099680000000002
"Ys0...278",1.5,0,-0.2,-1,0.9977673,0.9888677,0.9396374,0.907086,0.9112575,0.9990854,0.9913286,0.9386144,0.9385282,0.9220042,0.8917993,0.9977813,0.9887848,0.9384914,0.9067594,0.9111962,0.00889960000000001,0.0492303000000001,0.0325514,-0.00417150000000011,0.00889960000000001,0.0527142,0.016524,-0.00417150000000011,0.0125435,-0.00348389999999998,0.0124573000000001,0.9709325,0.9361535,0.0898606999999998,0.0396073999999997,0.983476,0.92361,0.2789352,0.2789352,0.00775680000000001,0.0527142,0.016524,0.0302049000000001,-0.0207763000000001,-0.00348389999999998,0.00899649999999996,0.0502934,0.031732,-0.00443680000000002,-7.53000000000004e-05,-0.00106309999999998
"Ys0...279",1.5,0,-0.2,1,0.9974048,0.9893287,0.9443188,0.8907567,0.8954551,0.9993125,0.9923178,0.9435697,0.943572,0.9203604,0.9130954,0.9974243,0.9892904,0.9434393,0.8904594,0.895372,0.00807610000000003,0.0450098999999999,0.0535621000000001,-0.00469839999999999,0.00807610000000003,0.0487481000000001,0.0232116,-0.00469839999999999,0.0266122999999999,-0.00373820000000014,0.0266145999999999,0.9512519,0.9405806,0.0824660000000002,0.0367070000000002,0.9767884,0.9139683,0.2721352,0.2721352,0.00699470000000002,0.0487481000000001,0.0232116,0.00726499999999997,0.0157326,-0.00373820000000014,0.00813390000000003,0.0458511,0.0529799,-0.00491259999999993,-0.000102600000000064,-0.000841200000000097
"Ys0...280",1.5,0,-0.2,1.5,0.9973363,0.9892987,0.9444907,0.888493,0.8912747,0.9993223,0.992361,0.943766,0.9437698,0.9197572,0.9144433,0.9973497,0.9892568,0.9436364,0.888133,0.8911665,0.00803759999999998,0.044808,0.0559977,-0.0027817,0.00803759999999998,0.0485950000000001,0.0240125999999999,-0.0027817,0.0281981,-0.0037870000000001,0.0282019,0.951405,0.9407037,0.0822133000000002,0.0366806000000002,0.9759874,0.9125056,0.272946,0.272946,0.00696129999999995,0.0485950000000001,0.0240125999999999,0.00531390000000009,0.0211825999999999,-0.0037870000000001,0.00809289999999996,0.0456204,0.0555034000000001,-0.00303350000000002,-0.000121600000000055,-0.000812400000000046
"Ys0...281",1.5,0,0.2,-1.5,0.997852,0.9882362,0.9310011,0.9124434,0.9125414,0.9988041,0.9900463,0.9321295,0.9320236,0.9207182,0.8869697,0.9978562,0.988136,0.9319893,0.9122627,0.9125684,0.00961579999999995,0.0572351,0.0185577,-9.79999999999315e-05,0.00961579999999995,0.0579168,0.0113053999999999,-9.79999999999315e-05,0.00657060000000009,-0.000681700000000007,0.00646469999999999,0.982124,0.9303194,0.0995417,0.043435,0.9886946,0.9237488,0.2945164,0.2945164,0.00875779999999993,0.0579168,0.0113053999999999,0.0337485000000001,-0.0265238,-0.000681700000000007,0.00972019999999996,0.0561467,0.0197266,-0.000305699999999964,2.27999999999895e-05,0.00108839999999999
"Ys0...282",1.5,0,0.2,-1,0.9977824,0.988916,0.9373462,0.9069862,0.9111389,0.9990878,0.991307,0.9385434,0.9385314,0.9220371,0.8917404,0.9977813,0.9887848,0.9384914,0.9067594,0.9111962,0.00886639999999994,0.0515698,0.0303600000000001,-0.00415270000000001,0.00886639999999994,0.0527636,0.0164943,-0.00415270000000001,0.0126719000000001,-0.00119380000000002,0.0126599000000001,0.9708338,0.9361524,0.0899265999999999,0.0395539999999999,0.9835057,0.9234805,0.278863,0.278863,0.00778079999999992,0.0527636,0.0164943,0.0302967000000001,-0.0207039,-0.00119380000000002,0.00899649999999996,0.0502934,0.031732,-0.00443680000000002,5.8400000000014e-05,0.00127639999999996
"Ys0...283",1.5,0,0.2,1,0.9974354,0.9893519,0.9426218,0.8905109,0.8953416,0.9993158,0.9923055,0.943577,0.943558,0.920461,0.9130881,0.9974243,0.9892904,0.9434393,0.8904594,0.895372,0.00808350000000002,0.0467301,0.0521109,-0.00483069999999997,0.00808350000000002,0.0487285,0.023097,-0.00483069999999997,0.0270155,-0.00199839999999996,0.0269965,0.9512715,0.9406234,0.0824601,0.0366852000000001,0.976903,0.9136079,0.271962,0.271962,0.00701030000000002,0.0487285,0.023097,0.00737290000000002,0.0158661,-0.00199839999999996,0.00813390000000003,0.0458511,0.0529799,-0.00491259999999993,4.14999999999166e-05,0.000878999999999963
"Ys0...284",1.5,0,0.2,1.5,0.9973634,0.989329,0.9428358,0.8881907,0.8911475,0.9993246,0.9923439,0.9437647,0.943758,0.9198507,0.9144493,0.9973497,0.9892568,0.9436364,0.888133,0.8911665,0.0080344,0.0464932,0.0546451,-0.00295679999999998,0.0080344,0.0485791999999999,0.0239073,-0.00295679999999998,0.0286518000000001,-0.00208599999999992,0.0286451000000001,0.9514208,0.9407498,0.0822185000000001,0.0366542000000001,0.9760927,0.912098,0.2727826,0.2727826,0.00698070000000006,0.0485791999999999,0.0239073,0.0054014,0.0213406,-0.00208599999999992,0.00809289999999996,0.0456204,0.0555034000000001,-0.00303350000000002,3.26999999999966e-05,0.000872800000000007
"Ys0...285",1.5,0,0.75,-1.5,0.9978565,0.9882119,0.9280838,0.91251,0.9125713,0.9987887,0.9900319,0.9320935,0.9320273,0.9207171,0.8870237,0.9978562,0.988136,0.9319893,0.9122627,0.9125684,0.0096446,0.0601281,0.0155738,-6.12999999999309e-05,0.0096446,0.0579383999999999,0.0113102,-6.12999999999309e-05,0.0064533,0.00218970000000007,0.00638709999999998,0.9822365,0.9302735,0.0996308,0.0435124,0.9886898,0.9238202,0.2945112,0.2945112,0.00875680000000001,0.0579383999999999,0.0113102,0.0336934,-0.0264797999999999,0.00218970000000007,0.00972019999999996,0.0561467,0.0197266,-0.000305699999999964,-2.59999999996374e-06,0.00398140000000002
"Ys0...286",1.5,0,0.75,-1,0.9977916,0.9888729,0.933948,0.9070139,0.9111848,0.999079,0.9912906,0.9385242,0.9385407,0.9220271,0.8917588,0.9977813,0.9887848,0.9384914,0.9067594,0.9111962,0.00891869999999995,0.0549249000000001,0.0269341,-0.00417089999999998,0.00891869999999995,0.0527664,0.0165136,-0.00417089999999998,0.012579,0.00215850000000006,0.0125955,0.9709074,0.9361065,0.0900216999999998,0.0396729999999997,0.9834864,0.9235275,0.2788644,0.2788644,0.00778840000000003,0.0527664,0.0165136,0.0302683,-0.0207134000000001,0.00215850000000006,0.00899649999999996,0.0502934,0.031732,-0.00443680000000002,2.17000000000134e-05,0.00463150000000001
"Ys0...287",1.5,0,0.75,1,0.9974274,0.9893379,0.9399505,0.8906677,0.8954011,0.9993075,0.9922858,0.9435307,0.9435299,0.9204134,0.9131461,0.9974243,0.9892904,0.9434393,0.8904594,0.895372,0.00808949999999997,0.0493874,0.0492828000000001,-0.0047334,0.00808949999999997,0.0487550999999999,0.0231165,-0.0047334,0.0267986000000001,0.00063230000000003,0.0267978000000001,0.9512449,0.9405828,0.0825598000000001,0.0367526000000001,0.9768835,0.9137842,0.2721134,0.2721134,0.00702170000000002,0.0487550999999999,0.0231165,0.00726730000000009,0.0158649,0.00063230000000003,0.00813390000000003,0.0458511,0.0529799,-0.00491259999999993,-2.60000000000815e-05,0.00353629999999994
"Ys0...288",1.5,0,0.75,1.5,0.9973599,0.9893036,0.9402382,0.8883477,0.8911874,0.9993168,0.9923281,0.9437121,0.9437328,0.9198298,0.9144955,0.9973497,0.9892568,0.9436364,0.888133,0.8911665,0.00805630000000002,0.0490653999999999,0.0518905000000001,-0.0028397,0.00805630000000002,0.048616,0.023903,-0.0028397,0.0284369,0.000449399999999933,0.0284576,0.951384,0.9406876,0.0823281,0.0367366000000001,0.976097,0.9122507,0.2728748,0.2728748,0.00698869999999996,0.048616,0.023903,0.00533430000000001,0.0213512,0.000449399999999933,0.00809289999999996,0.0456204,0.0555034000000001,-0.00303350000000002,-1.07000000000301e-05,0.00344499999999992
"Ys0...289",1.5,1,-0.75,-1.5,0.9974795,0.9899051,0.908361,0.8956949,0.8845915,0.9985052,0.9915296,0.9068023,0.9067176,0.8982906,0.8737015,0.9974802,0.9899124,0.9066126,0.895493,0.884661,0.00757439999999998,0.0815441,0.0126661,0.0111034,0.00757439999999998,0.0847273000000001,0.00842699999999996,0.0111034,0.0010559,-0.00318320000000005,0.000971200000000061,0.9905171,0.9051778,0.1202334,0.0371306000000001,0.991573,0.9041219,0.3899836,0.3899836,0.00697559999999997,0.0847273000000001,0.00842699999999996,0.0245891,-0.0119157,-0.00318320000000005,0.00756780000000001,0.0832998,0.0111196,0.010832,6.879999999998e-05,-0.00175570000000003
"Ys0...290",1.5,1,-0.75,-1,0.9974846,0.9908458,0.9133509,0.8951424,0.8853752,0.9987813,0.9929033,0.9115585,0.9114635,0.8992885,0.877233,0.9974929,0.9908493,0.9113458,0.8949962,0.885505,0.00663880000000006,0.0774949,0.0182085,0.00976719999999998,0.00663880000000006,0.0813448,0.0121749999999999,0.00976719999999998,0.00218360000000006,-0.00384989999999996,0.0020886,0.9856414,0.909501,0.1117891,0.0325017999999999,0.987825,0.9073174,0.378496,0.378496,0.00587799999999994,0.0813448,0.0121749999999999,0.0220555,-0.00943889999999992,-0.00384989999999996,0.00664359999999997,0.0795035000000001,0.0163496,0.00949120000000003,0.000121499999999997,-0.00200860000000003
