"","X","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"331",331,1.5,-0.25,0.2,1,0.00341150000000001,0.00396620000000003,-3.21999999999267e-05,4,1,3,2,4,3,1,2,4,2,1,3,4,1,3,2
"332",332,1.5,-0.25,0.2,1.5,0.00351320000000022,0.00543779999999994,-3.25999999999382e-05,4,2,3,1,4,3,1,2,4,3,1,2,4,1,3,2
"333",333,1.5,-0.25,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"334",334,1.5,-0.25,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"335",335,1.5,-0.25,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"336",336,1.5,-0.25,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"337",337,1.5,0.25,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"338",338,1.5,0.25,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"339",339,1.5,0.25,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"340",340,1.5,0.25,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"341",341,1.5,0.25,-0.2,-1.5,0.00120379999999987,-0.00811450000000002,-5.21999999999467e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"342",342,1.5,0.25,-0.2,-1,0.00196149999999995,-0.00590160000000006,-4.78999999999896e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"343",343,1.5,0.25,-0.2,1,0.00320549999999997,0.00364339999999996,-9.19999999993149e-06,4,1,3,2,4,3,1,2,4,3,1,2,4,1,3,2
"344",344,1.5,0.25,-0.2,1.5,0.00330180000000002,0.00502899999999995,-1.439999999997e-05,4,1,3,2,4,3,1,2,4,3,1,2,4,2,3,1
"345",345,1.5,0.25,0.2,-1.5,0.00113789999999991,-0.00808779999999998,-4.52999999999149e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"346",346,1.5,0.25,0.2,-1,0.00187829999999989,-0.00587749999999998,-4.18999999999281e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"347",347,1.5,0.25,0.2,1,0.00315399999999988,0.00365879999999996,-2.99999999997524e-06,4,1,3,2,4,3,1,2,4,3,1,2,4,1,3,2
"348",348,1.5,0.25,0.2,1.5,0.00324789999999997,0.00504519999999997,-8.09999999995537e-06,4,2,3,1,4,3,1,2,4,3,1,2,4,2,3,1
"349",349,1.5,0.25,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"350",350,1.5,0.25,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"351",351,1.5,0.25,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"352",352,1.5,0.25,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"353",353,1.5,0.5,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"354",354,1.5,0.5,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"355",355,1.5,0.5,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"356",356,1.5,0.5,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"357",357,1.5,0.5,-0.2,-1.5,0.00116380000000005,-0.0079728,-5.80999999999499e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"358",358,1.5,0.5,-0.2,-1,0.00190560000000006,-0.00580720000000001,-5.72999999999269e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"359",359,1.5,0.5,-0.2,1,0.00311919999999999,0.00354480000000001,-1.30000000000408e-05,4,1,3,2,4,3,1,2,4,3,1,2,4,1,3,2
"360",360,1.5,0.5,-0.2,1.5,0.0032156000000001,0.00490570000000001,-1.94000000001138e-05,4,1,3,2,4,3,1,2,4,3,1,2,4,2,3,1
"361",361,1.5,0.5,0.2,-1.5,0.00110500000000002,-0.00794519999999999,-5.10999999998596e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"362",362,1.5,0.5,0.2,-1,0.00183089999999997,-0.00578239999999997,-5.1199999999918e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"363",363,1.5,0.5,0.2,1,0.00307460000000004,0.0035613000000001,-6.59999999996774e-06,4,3,1,2,4,3,1,2,4,3,1,2,4,1,3,2
"364",364,1.5,0.5,0.2,1.5,0.00316780000000016,0.00492309999999996,-1.2800000000146e-05,4,2,3,1,4,3,1,2,4,3,1,2,4,2,3,1
"365",365,1.5,0.5,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"366",366,1.5,0.5,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"367",367,1.5,0.5,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"368",368,1.5,0.5,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"369",369,1.5,1.25,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"370",370,1.5,1.25,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"371",371,1.5,1.25,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"372",372,1.5,1.25,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"373",373,1.5,1.25,-0.2,-1.5,0.00107980000000008,-0.00773589999999991,-6.4799999999976e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"374",374,1.5,1.25,-0.2,-1,0.00179489999999993,-0.00566109999999997,-6.4799999999976e-05,3,2,1,4,3,2,1,4,2,3,1,4,3,2,1,4
"375",375,1.5,1.25,-0.2,1,0.00296620000000003,0.00330430000000004,-2.65999999998767e-05,4,1,3,2,3,4,1,2,2,4,1,3,4,2,3,1
"376",376,1.5,1.25,-0.2,1.5,0.00305959999999994,0.00461489999999998,-3.85000000000524e-05,3,2,4,1,3,4,1,2,3,4,1,2,4,2,3,1
"377",377,1.5,1.25,0.2,-1.5,0.00102120000000006,-0.00770789999999988,-5.84999999999614e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"378",378,1.5,1.25,0.2,-1,0.00172410000000001,-0.00563579999999997,-5.92999999999844e-05,3,2,1,4,3,2,1,4,2,3,1,4,3,2,1,4
"379",379,1.5,1.25,0.2,1,0.00292709999999996,0.00332120000000002,-2.08999999998793e-05,4,3,1,2,3,4,1,2,2,4,1,3,4,2,3,1
"380",380,1.5,1.25,0.2,1.5,0.00301800000000008,0.00463270000000005,-3.26000000000493e-05,4,3,2,1,3,4,1,2,3,4,1,2,4,2,3,1
"381",381,1.5,1.25,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"382",382,1.5,1.25,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"383",383,1.5,1.25,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"384",384,1.5,1.25,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"385",1,-1.5,-0.75,-0.75,-1.5,0.000305000000000111,-0.009598,2.00000000005751e-07,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"386",2,-1.5,-0.75,-0.75,-1,0.000617300000000154,-0.00725229999999999,2.38999999999656e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"387",3,-1.5,-0.75,-0.75,1,0.00104170000000003,0.00338350000000009,6.04000000000715e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"388",4,-1.5,-0.75,-0.75,1.5,0.00108989999999987,0.00496629999999998,6.28000000000295e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"389",5,-1.5,-0.75,-0.2,-1.5,0.000292100000000017,-0.00965009999999999,-1.72000000000505e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"390",6,-1.5,-0.75,-0.2,-1,0.000575700000000068,-0.00730390000000003,6.39999999996199e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"391",7,-1.5,-0.75,-0.2,1,0.00102910000000001,0.00333939999999999,4.27000000000621e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"392",8,-1.5,-0.75,-0.2,1.5,0.0010602999999999,0.00492340000000002,4.59000000000431e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"393",9,-1.5,-0.75,0.2,-1.5,0.000303000000000053,-0.00961509999999999,1.8399999999974e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"394",10,-1.5,-0.75,0.2,-1,0.000585500000000017,-0.00726870000000002,4.41999999999387e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"395",11,-1.5,-0.75,0.2,1,0.00103640000000005,0.00337829999999995,7.69999999999937e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"396",12,-1.5,-0.75,0.2,1.5,0.00107199999999985,0.00496289999999999,8.05999999999862e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"397",13,-1.5,-0.75,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"398",14,-1.5,-0.75,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"399",15,-1.5,-0.75,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"400",16,-1.5,-0.75,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"401",17,-1.5,0.75,-0.75,-1.5,0.000259600000000026,-0.0081633000000001,8.39999999990848e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"402",18,-1.5,0.75,-0.75,-1,0.000530999999999948,-0.00626589999999994,1.51000000000456e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"403",19,-1.5,0.75,-0.75,1,0.000876199999999883,0.00254160000000003,5.15999999999295e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"404",20,-1.5,0.75,-0.75,1.5,0.000914200000000087,0.00385630000000003,4.78000000001533e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"405",21,-1.5,0.75,-0.2,-1.5,0.000274300000000061,-0.00822010000000006,-1.2000000000012e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"406",22,-1.5,0.75,-0.2,-1,0.000502399999999903,-0.00632149999999987,-5.39999999993324e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"407",23,-1.5,0.75,-0.2,1,0.000888699999999965,0.0024938000000001,3.10000000000032e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"408",24,-1.5,0.75,-0.2,1.5,0.00091640000000015,0.00380990000000003,2.81000000000864e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"409",25,-1.5,0.75,0.2,-1.5,0.000301500000000066,-0.00818350000000001,2.29999999999952e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"410",26,-1.5,0.75,0.2,-1,0.000525499999999846,-0.00628499999999999,3.20999999999794e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"411",27,-1.5,0.75,0.2,1,0.000920000000000032,0.00253420000000004,6.54999999999406e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"412",28,-1.5,0.75,0.2,1.5,0.000954400000000022,0.0038509000000001,6.28000000001405e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"413",29,-1.5,0.75,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"414",30,-1.5,0.75,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"415",31,-1.5,0.75,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"416",32,-1.5,0.75,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"417",33,-0.5,-0.75,-0.75,-1.5,-0.000164799999999965,-0.00970479999999996,1.13999999999947e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"418",34,-0.5,-0.75,-0.75,-1,-0.000243199999999999,-0.00747890000000007,3.29000000000024e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"419",35,-0.5,-0.75,-0.75,1,-0.000424399999999991,0.00296699999999994,7.38000000000127e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"420",36,-0.5,-0.75,-0.75,1.5,-0.000425600000000026,0.00453399999999993,7.6799999999988e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"421",37,-0.5,-0.75,-0.2,-1.5,-0.000150800000000006,-0.00969129999999996,1.98999999999616e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"422",38,-0.5,-0.75,-0.2,-1,-0.000203399999999965,-0.00746910000000001,4.17000000000334e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"423",39,-0.5,-0.75,-0.2,1,-0.000366700000000053,0.002969,7.53000000001114e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"424",40,-0.5,-0.75,-0.2,1.5,-0.000359600000000015,0.00453919999999997,7.80000000000225e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"425",41,-0.5,-0.75,0.2,-1.5,-3.22999999998741e-05,-0.00977170000000005,-4.560000000009e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"426",42,-0.5,-0.75,0.2,-1,-0.000135200000000002,-0.00754679999999996,-2.5599999999959e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"427",43,-0.5,-0.75,0.2,1,-0.000343100000000041,0.00290610000000002,1.19000000000646e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"428",44,-0.5,-0.75,0.2,1.5,-0.000338500000000019,0.00447319999999995,1.38000000000638e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"429",45,-0.5,-0.75,0.75,-1.5,-1.82999999999156e-05,-0.00975819999999994,-3.71000000000121e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"430",46,-0.5,-0.75,0.75,-1,-9.54000000000788e-05,-0.00753700000000013,-1.6800000000039e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"431",47,-0.5,-0.75,0.75,1,-0.000285399999999991,0.00290809999999997,1.34000000000523e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"432",48,-0.5,-0.75,0.75,1.5,-0.00027250000000012,0.00447839999999988,1.49999999999872e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"433",49,-0.5,0.75,-0.75,-1.5,-0.000128099999999964,-0.00833190000000006,1.51000000000456e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"434",50,-0.5,0.75,-0.75,-1,-0.000208500000000167,-0.00655829999999991,1.78000000000678e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"435",51,-0.5,0.75,-0.75,1,-0.000362800000000107,0.002054,5.80000000000025e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"436",52,-0.5,0.75,-0.75,1.5,-0.000364600000000048,0.00335220000000003,5.43000000000626e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"437",53,-0.5,0.75,-0.2,-1.5,-0.000125900000000012,-0.00831850000000012,2.17000000000134e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"438",54,-0.5,0.75,-0.2,-1,-0.00018090000000015,-0.00654919999999992,2.52000000000585e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"439",55,-0.5,0.75,-0.2,1,-0.000309100000000062,0.00205549999999999,5.90999999999786e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"440",56,-0.5,0.75,-0.2,1.5,-0.000302699999999989,0.00335640000000004,5.50000000001383e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"441",57,-0.5,0.75,0.2,-1.5,-4.0800000000063e-05,-0.00840980000000002,-4.43999999999445e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"442",58,-0.5,0.75,0.2,-1,-0.000155500000000086,-0.00663399999999992,-4.22999999999396e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"443",59,-0.5,0.75,0.2,1,-0.00032500000000002,0.00198679999999996,-4.30000000006814e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"444",60,-0.5,0.75,0.2,1.5,-0.000321299999999969,0.00328580000000012,-8.89999999986735e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"445",61,-0.5,0.75,0.75,-1.5,-3.85999999999997e-05,-0.00839640000000008,-3.77999999999767e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"446",62,-0.5,0.75,0.75,-1,-0.000127900000000181,-0.00662489999999993,-3.48999999999489e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"447",63,-0.5,0.75,0.75,1,-0.000271300000000085,0.00198830000000005,-3.199999999981e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"448",64,-0.5,0.75,0.75,1.5,-0.000259400000000021,0.00329000000000002,-8.19999999990273e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"449",65,0.5,-0.75,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"450",66,0.5,-0.75,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"451",67,0.5,-0.75,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"452",68,0.5,-0.75,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"453",69,0.5,-0.75,-0.2,-1.5,0.000481699999999918,-0.00949889999999998,-5.6800000000079e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3
"454",70,0.5,-0.75,-0.2,-1,0.000733600000000001,-0.00714830000000011,-4.54000000000843e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"455",71,0.5,-0.75,-0.2,1,0.00117529999999999,0.00352770000000002,-4.89999999997437e-06,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"456",72,0.5,-0.75,-0.2,1.5,0.00121769999999988,0.0051118,-4.09999999995136e-06,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"457",73,0.5,-0.75,0.2,-1.5,0.000481799999999977,-0.0094687,-2.12000000000545e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"458",74,0.5,-0.75,0.2,-1,0.000757499999999967,-0.00710389999999994,-7.5999999999965e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"459",75,0.5,-0.75,0.2,1,0.0012061000000001,0.00356120000000004,2.94000000000683e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"460",76,0.5,-0.75,0.2,1.5,0.00125019999999987,0.00514819999999994,3.05999999999917e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"461",77,0.5,-0.75,0.75,-1.5,0.000460999999999934,-0.00949919999999993,-3.85999999999997e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"462",78,0.5,-0.75,0.75,-1,0.000701500000000022,-0.00713430000000004,-2.51000000000001e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"463",79,0.5,-0.75,0.75,1,0.00114569999999992,0.0035328,1.17000000000589e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"464",80,0.5,-0.75,0.75,1.5,0.00117639999999986,0.00511849999999991,1.37000000000054e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"465",81,0.5,0.75,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"466",82,0.5,0.75,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"467",83,0.5,0.75,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"468",84,0.5,0.75,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"469",85,0.5,0.75,-0.2,-1.5,0.000339599999999995,-0.00820100000000001,-5.16000000000405e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"470",86,0.5,0.75,-0.2,-1,0.000530599999999937,-0.00630909999999996,-5.87000000000781e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"471",87,0.5,0.75,-0.2,1,0.000902500000000139,0.00252269999999999,-1.89000000000439e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"472",88,0.5,0.75,-0.2,1.5,0.000926500000000052,0.00383780000000011,-2.50999999998891e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"473",89,0.5,0.75,0.2,-1.5,0.000351499999999949,-0.00816810000000001,-1.66000000000333e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"474",90,0.5,0.75,0.2,-1,0.000561799999999946,-0.00626209999999994,-2.12000000000545e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"475",91,0.5,0.75,0.2,1,0.000944900000000026,0.00255950000000005,1.56000000000045e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"476",92,0.5,0.75,0.2,1.5,0.000971300000000008,0.00387690000000007,9.60000000005401e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"477",93,0.5,0.75,0.75,-1.5,0.000358500000000039,-0.00820130000000008,-3.70000000000648e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"478",94,0.5,0.75,0.75,-1,0.000508499999999912,-0.0062954999999999,-4.17000000000334e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"479",95,0.5,0.75,0.75,1,0.000890599999999964,0.00252870000000005,-5.00000000003276e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"480",96,0.5,0.75,0.75,1.5,0.000911200000000001,0.00384560000000012,-1.00999999999019e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"481",97,1.5,-0.75,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"482",98,1.5,-0.75,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"483",99,1.5,-0.75,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"484",100,1.5,-0.75,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"485",101,1.5,-0.75,-0.2,-1.5,0.00140669999999998,-0.00912919999999995,-6.21000000000649e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"486",102,1.5,-0.75,-0.2,-1,0.0023103000000001,-0.00653380000000003,-4.68999999999609e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"487",103,1.5,-0.75,-0.2,1,0.00373839999999992,0.0045174,-8.99999999992573e-06,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"488",104,1.5,-0.75,-0.2,1.5,0.00385479999999983,0.00612779999999991,-7.10000000003763e-06,4,1,3,2,4,3,1,2,4,3,1,2,4,1,3,2
"489",105,1.5,-0.75,0.2,-1.5,0.00136819999999993,-0.00910290000000002,-5.53000000000914e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"490",106,1.5,-0.75,0.2,-1,0.0022568999999999,-0.00651170000000001,-4.1599999999975e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"491",107,1.5,-0.75,0.2,1,0.00371069999999996,0.0045303000000001,-3.79999999988723e-06,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"492",108,1.5,-0.75,0.2,1.5,0.00382639999999979,0.00614159999999997,-1.69999999999337e-06,4,1,3,2,4,3,1,2,4,3,1,2,4,1,3,2
"493",109,1.5,-0.75,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"494",110,1.5,-0.75,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"495",111,1.5,-0.75,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"496",112,1.5,-0.75,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"497",113,1.5,0.75,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"498",114,1.5,0.75,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"499",115,1.5,0.75,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"500",116,1.5,0.75,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"501",117,1.5,0.75,-0.2,-1.5,0.00114340000000002,-0.0078722,-5.72999999999269e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"502",118,1.5,0.75,-0.2,-1,0.00187529999999991,-0.00574240000000004,-6.07000000000246e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"503",119,1.5,0.75,-0.2,1,0.003077,0.00345480000000009,-2.34000000000067e-05,4,1,3,2,4,3,1,2,3,4,1,2,4,1,3,2
