"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"161",0.5,-1.5,-0.75,-1.5,-0.00354920000000014,-0.0001405057056,1,3,4,2,1,4,3,2
"162",0.5,-1.5,-0.75,-1,-0.00343909999999992,-0.00035518028528,1,3,4,2,1,4,3,2
"163",0.5,-1.5,-0.75,1,0.0208305000000001,-0.00104183088379999,1,3,4,2,1,4,3,2
"164",0.5,-1.5,-0.75,1.5,0.0241202999999999,-0.00124997882589,1,3,4,2,1,4,3,2
"165",0.5,-1.5,-0.2,-1.5,-0.00384390000000001,-0.000137943666300001,1,3,4,2,1,4,3,2
"166",0.5,-1.5,-0.2,-1,-0.00341119999999984,-0.000358175298829997,1,3,4,2,1,4,3,2
"167",0.5,-1.5,-0.2,1,0.0207193,-0.00104505465046,1,3,4,2,1,4,3,2
"168",0.5,-1.5,-0.2,1.5,0.0240579000000002,-0.00125826011189999,1,3,4,2,1,4,3,2
"169",0.5,-1.5,0.2,-1.5,-0.00382269999999996,-0.0001380538641,1,4,3,2,1,4,3,2
"170",0.5,-1.5,0.2,-1,-0.0031525,-0.000349951595699999,1,3,4,2,1,4,3,2
"171",0.5,-1.5,0.2,1,0.0212548,-0.00101908649502,1,3,4,2,1,4,3,2
"172",0.5,-1.5,0.2,1.5,0.0246315999999999,-0.0012380307072,1,3,4,2,1,4,3,2
"173",0.5,-1.5,0.75,-1.5,-0.00330510000000006,-0.000135929024999999,1,4,3,2,1,4,3,2
"174",0.5,-1.5,0.75,-1,-0.0033051999999999,-0.000346087486360001,1,4,3,2,1,4,3,2
"175",0.5,-1.5,0.75,1,0.0211401999999999,-0.00101443119162,1,3,4,2,1,4,3,2
"176",0.5,-1.5,0.75,1.5,0.0245898999999999,-0.00122078114030999,1,3,4,2,1,4,3,2
"177",0.5,-1,-0.75,-1.5,0.00623870000000004,0.000177330556139999,2,3,4,1,1,4,3,2
"178",0.5,-1,-0.75,-1,0.00516209999999995,0.00010449945641,2,3,4,1,1,4,3,2
"179",0.5,-1,-0.75,1,-0.0042300999999999,-0.000865158846400002,2,3,4,1,1,4,3,2
"180",0.5,-1,-0.75,1.5,-0.00468500000000005,-0.00115411063332,2,3,4,1,1,4,3,2
"181",0.5,-1,-0.2,-1.5,0.00594050000000002,0.000180400064610001,2,3,4,1,1,4,3,2
"182",0.5,-1,-0.2,-1,0.00523580000000012,0.000102416976299999,2,3,4,1,1,4,3,2
"183",0.5,-1,-0.2,1,-0.00428999999999991,-0.000864401392440004,2,3,4,1,1,4,3,2
"184",0.5,-1,-0.2,1.5,-0.00478029999999985,-0.00115835628711,2,3,4,1,1,4,3,2
"185",0.5,-1,0.2,-1.5,0.00613269999999999,0.0001763799069,1,4,3,2,1,4,3,2
"186",0.5,-1,0.2,-1,0.00522429999999996,0.00010471075056,2,3,4,1,1,4,3,2
"187",0.5,-1,0.2,1,-0.00407889999999977,-0.000843868703040001,1,3,4,2,1,4,3,2
"188",0.5,-1,0.2,1.5,-0.00450099999999987,-0.00114492837225,1,3,4,2,1,4,3,2
"189",0.5,-1,0.75,-1.5,0.00593869999999996,0.00017937896624,1,4,3,2,1,4,3,2
"190",0.5,-1,0.75,-1,0.00556990000000002,0.00010229231455,1,4,3,2,1,4,3,2
"191",0.5,-1,0.75,1,-0.00422049999999996,-0.000846408121169998,1,3,4,2,1,4,3,2
"192",0.5,-1,0.75,1.5,-0.00447390000000003,-0.00114471314331,1,3,4,2,1,4,3,2
"193",0.5,0,-0.75,-1.5,0.00763049999999998,0.0003978779168,3,1,4,2,3,1,2,4
"194",0.5,0,-0.75,-1,0.0128427,0.00054418755956,3,2,4,1,3,1,4,2
"195",0.5,0,-0.75,1,0.0107737999999999,0.0010262900828,2,3,4,1,2,4,3,1
"196",0.5,0,-0.75,1.5,0.00878540000000005,0.0011090514894,2,3,4,1,2,4,3,1
"197",0.5,0,-0.2,-1.5,0.0074491000000001,0.000399612521069998,3,1,4,2,3,1,2,4
"198",0.5,0,-0.2,-1,0.0132348999999999,0.00053908743719,3,2,4,1,3,1,4,2
"199",0.5,0,-0.2,1,0.0107408,0.00103268016464,2,3,4,1,2,4,3,1
"200",0.5,0,-0.2,1.5,0.00871800000000011,0.00111430293804,2,3,4,1,2,4,3,1
"201",0.5,0,0.2,-1.5,0.00764440000000011,0.000395137724159998,3,1,4,2,3,1,2,4
"202",0.5,0,0.2,-1,0.0129551000000001,0.000539342134199997,3,2,4,1,3,1,4,2
"203",0.5,0,0.2,1,0.0107941,0.00102250010758,2,4,3,1,2,4,3,1
"204",0.5,0,0.2,1.5,0.0087155000000001,0.0011209882224,2,3,4,1,2,4,3,1
"205",0.5,0,0.75,-1.5,0.00748450000000001,0.000398888241049999,4,1,3,2,3,1,2,4
"206",0.5,0,0.75,-1,0.0129604,0.000541047097499999,3,1,4,2,3,1,4,2
"207",0.5,0,0.75,1,0.0106767999999999,0.00103274256978,2,4,3,1,2,4,3,1
"208",0.5,0,0.75,1.5,0.00848049999999989,0.00111795297390001,2,4,3,1,2,4,3,1
"209",0.5,1,-0.75,-1.5,-0.00319960000000008,0.000642556914670002,4,1,3,2,3,1,2,4
"210",0.5,1,-0.75,-1,-0.00856099999999993,0.00107537705562,3,1,4,2,4,1,2,3
"211",0.5,1,-0.75,1,-0.0310169,0.00211840282345,2,4,3,1,3,4,2,1
"212",0.5,1,-0.75,1.5,-0.0332997,0.0022108193039,2,4,3,1,3,4,2,1
"213",0.5,1,-0.2,-1.5,-0.00329089999999999,0.000645685758409998,3,1,2,4,3,1,2,4
