"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...53",-1.5,1,-0.2,-1.5,1.00057587923582,-2.4003730776804,-2.10031713821137,5.00149921929256,1.00057587923582,-3.00014867258906,-1.49986137953606,5.00149921929256,-0.000680163766660691,0.500513014114673,-3.00014867258906,-1.49986137953606,3.00129402331618,2.49723814513609,1.00026155109625,-2.49756255870842,-1.99972537874887,4.99780747791363,0.000603791084012373
"Ys0...54",-1.5,1,-0.2,-1,1.50048729042515,-1.05036020848981,-4.20063427642275,5.00149921929256,1.50048729042515,-2.24991139830712,-2.99972275907212,5.00149921929256,-0.00136032753331783,0.500361560182862,-2.24991139830712,-2.99972275907212,3.00129402331618,2.99752503976016,1.50044191348687,-1.24716202581018,-3.99945075749774,4.99780747791363,-0.000644583287417344
"Ys0...55",-1.5,1,-0.2,1,3.50013293518249,4.34969126827257,-12.6019028292682,5.00149921929256,3.50013293518249,0.751037698820646,-8.99916827721637,5.00149921929256,-0.00408098259995349,0.499755744455619,0.751037698820646,-8.99916827721637,3.00129402331618,4.99867261825644,3.50116336304934,3.75444010578277,-11.9983522724932,4.99780747791363,-0.00563808077313421
"Ys0...56",-1.5,1,-0.2,1.5,4.00004434637182,5.69970413746317,-14.7022199674796,5.00149921929256,4.00004434637182,1.50127497310259,-10.4990296567524,5.00149921929256,-0.00476114636661329,0.499604290523808,1.50127497310259,-10.4990296567524,3.00129402331618,5.4989595128805,4.00134372543996,5.00484063868101,-13.9980776512421,4.99780747791363,-0.00688645514456443
"Ys0...57",-1.5,1,0.2,-1.5,0.998825970597488,-2.60183855839673,-1.9010636514741,5.00292463010877,0.998825970597488,-3.00161189886526,-1.50055323505211,5.00292463010877,-0.000737075953459509,0.499144851943705,-3.00161189886526,-1.50055323505211,3.00091891689224,2.4981372069235,1.00026155109625,-2.49756255870842,-1.99972537874887,4.99780747791363,-0.00193270071715279
"Ys0...58",-1.5,1,0.2,-1,1.49885199971144,-1.45152503578263,-3.8021273029482,5.00292463010877,1.49885199971144,-2.2510717167197,-3.00110647010421,5.00292463010877,-0.00147415190691813,0.49948976240388,-2.2510717167197,-3.00110647010421,3.00091891689224,2.99700635424301,1.50044191348687,-1.24716202581018,-3.99945075749774,4.99780747791363,-0.00351231700318166
"Ys0...59",-1.5,1,0.2,1,3.49895611616727,3.14972905467376,-11.4063819088446,5.00292463010877,3.49895611616727,0.75108901186255,-9.00331941031264,5.00292463010877,-0.0044224557207535,0.50086940424458,0.75108901186255,-9.00331941031264,3.00091891689224,4.99248294352106,3.50116336304934,3.75444010578277,-11.9983522724932,4.99780747791363,-0.00983078214729449
"Ys0...60",-1.5,1,0.2,1.5,3.99898214528123,4.30004257728786,-13.3074455603187,5.00292463010877,3.99898214528123,1.50162919400811,-10.5038726453647,5.00292463010877,-0.00515953167421301,0.501214314704755,1.50162919400811,-10.5038726453647,3.00091891689224,5.49135209084057,4.00134372543996,5.00484063868101,-13.9980776512421,4.99780747791363,-0.0114103984333243
"Ys0...61",-1.5,1,0.75,-1.5,0.999270891050045,-2.87593524765623,-1.62568363152186,5.00227313061757,0.999270891050045,-3.00082427605282,-1.50020678463762,5.00227313061757,-0.000587818487644221,0.499411004054113,-3.00082427605282,-1.50020678463762,3.00018707725402,2.49913638747371,1.00026155109625,-2.49756255870842,-1.99972537874887,4.99780747791363,-0.000855949063048117
"Ys0...62",-1.5,1,0.75,-1,1.49938632658776,-2.00072492537553,-3.25136726304371,5.00227313061757,1.49938632658776,-2.25050298216872,-3.00041356927524,5.00227313061757,-0.00117563697529022,0.499666552595897,-2.25050298216872,-3.00041356927524,3.00018707725402,2.99836752476305,1.50044191348687,-1.24716202581018,-3.99945075749774,4.99780747791363,-0.00206933930647968
"Ys0...63",-1.5,1,0.75,1,3.49984806873862,1.50011636374724,-9.75410178913114,5.00227313061758,3.49984806873862,0.750782193367677,-9.0012407078257,5.00227313061758,-0.00352691092587243,0.500688746763031,0.750782193367677,-9.0012407078257,3.00018707725402,4.99529207392039,3.50116336304934,3.75444010578277,-11.9983522724932,4.99780747791363,-0.0069229002802027
"Ys0...64",-1.5,1,0.75,1.5,3.99996350427634,2.37532668602793,-11.379785420653,5.00227313061758,3.99996350427634,1.50110348725178,-10.5014474924633,5.00227313061758,-0.00411472941351931,0.500944295304814,1.50110348725178,-10.5014474924633,3.00018707725401,5.49452321120972,4.00134372543996,5.00484063868101,-13.9980776512421,4.99780747791363,-0.00813629052363574
"Ys0...65",-1.5,1.5,-0.75,-1.5,1.00028431861788,-2.06298916903911,-3.0004865362912,6.37648126667757,1.00028431861788,-3.37535850487914,-1.6873387523827,6.37648126667757,-0.000778448068468052,0.500175829958745,-3.37535850487914,-1.6873387523827,3.37564463056417,3.4971799311974,1.00026155109625,-2.62153241737897,-2.43718235778148,6.37217601101029,-0.000432906980943337
"Ys0...66",-1.5,1.5,-0.75,-1,1.50037087968827,0.374796324860852,-6.0009730725824,6.37648126667757,1.50037087968827,-2.24994234681921,-3.3746775047654,6.37648126667757,-0.00155689613693522,0.500153902370006,-2.24994234681921,-3.3746775047654,3.37564463056417,3.99733952575693,1.50044191348686,-0.745931618031616,-4.87436471556297,6.37217601101029,-0.001646192258277
"Ys0...67",-1.5,1.5,-0.75,1,3.50071712396985,10.1259383004607,-18.0029192177472,6.37648126667757,3.50071712396985,2.25172228542052,-10.1240325142962,6.37648126667757,-0.00467068841080476,0.50006619201505,2.25172228542052,-10.1240325142962,3.37564463056417,5.99797790399505,3.50116336304934,6.75647157935781,-14.6230941466889,6.37217601101029,-0.00649933336761066
"Ys0...68",-1.5,1.5,-0.75,1.5,4.00080368504025,12.5637237943607,-21.0034057540384,6.37648126667757,4.00080368504025,3.37713844348045,-11.8113712666789,6.37648126667757,-0.00544913647927103,0.50004426442631,3.37713844348045,-11.8113712666789,3.37564463056417,6.49813749855458,4.00134372543996,8.63207237870517,-17.0602765044704,6.37217601101029,-0.00771261864494388
"Ys0...69",-1.5,1.5,-0.2,-1.5,1.00057587923582,-2.47558856444788,-2.5879901812807,6.3766509277231,1.00057587923582,-3.37525195681086,-1.68730654326773,6.3766509277231,-0.0010202456499897,0.500513014114673,-3.37525195681086,-1.68730654326773,3.37634313375854,3.496171274677,1.00026155109625,-2.62153241737897,-2.43718235778148,6.37217601101029,-7.47257157459602e-05
"Ys0...70",-1.5,1.5,-0.2,-1,1.50048729042515,-0.450569260661987,-5.1759803625614,6.3766509277231,1.50048729042515,-2.24989604538795,-3.37461308653546,6.3766509277231,-0.00204049129997852,0.500361560182862,-2.24989604538795,-3.37461308653546,3.37634313375854,3.99638432590817,1.50044191348686,-0.745931618031616,-4.87436471556297,6.37217601101029,-0.00173299597771026
"Ys0...71",-1.5,1.5,-0.2,1,3.50013293518249,7.64950795448159,-15.5279410876842,6.3766509277231,3.50013293518249,2.2515276003037,-10.1238392596064,6.3766509277231,-0.00612147389993289,0.499755744455619,2.2515276003037,-10.1238392596064,3.37634313375854,5.99723653083285,3.50116336304934,6.75647157935781,-14.6230941466889,6.37217601101029,-0.00836607702556869
"Ys0...72",-1.5,1.5,-0.2,1.5,4.00004434637182,9.67452725826748,-18.1159312689649,6.3766509277231,4.00004434637182,3.37688351172661,-11.8111458028741,6.3766509277231,-0.00714171954992437,0.499604290523808,3.37688351172661,-11.8111458028741,3.37634313375854,6.49744958206402,4.00134372543996,8.63207237870517,-17.0602765044704,6.37217601101029,-0.0100243472875343
