"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...70",-1.5,1.5,-0.2,-1,3.57595917860591,-0.843079328618718,-1.2770313,4.951461225,3.57595917860591,-1.20252837861872,-0.8600391,4.951461225,-0.0575431499999999,3.37867147860591,-1.20252837861872,-0.8600391,4.246712625,0.845991837332723,3.57413638985266,-0.909775049081318,-1.21404045,4.952606025,0.00438285921585146
"Ys0...71",-1.5,1.5,-0.2,1,4.65231397860591,-0.409116728618717,-3.8310939,4.951461225,4.65231397860591,-1.48746387861872,-2.5801173,4.951461225,-0.172629449999999,4.06045087860591,-1.48746387861872,-2.5801173,4.246712625,1.12755453733272,4.64873798985266,-0.605441549081319,-3.64212135,4.952606025,0.00978345921585078
"Ys0...72",-1.5,1.5,-0.2,1.5,4.92140267860591,-0.300626078618718,-4.46960955,4.951461225,4.92140267860591,-1.55869775361872,-3.01013685,4.951461225,-0.201401024999997,4.23089572860591,-1.55869775361872,-3.01013685,4.246712625,1.19794521233272,4.91738838985266,-0.529358174081318,-4.249141575,4.952606025,0.0111336092158503
"Ys0...73",-1.5,1.5,0.2,-1.5,3.30699595624101,-1.01580398716606,-0.574093425,4.951461225,3.30699595624101,-1.13107891216606,-0.430000949999999,4.951461225,-0.0288175500000012,3.20837035624101,-1.13107891216606,-0.430000949999999,4.246712625,0.775555537332724,3.30548598985266,-0.985858424081319,-0.607020224999999,4.952606025,0.00334640330360891
"Ys0...74",-1.5,1.5,0.2,-1,3.57604795624101,-0.971790612166063,-1.14818685,4.951461225,3.57604795624101,-1.20234046216606,-0.860001899999999,4.951461225,-0.0576350999999997,3.37879675624101,-1.20234046216606,-0.860001899999999,4.246712625,0.845900587332722,3.57413638985266,-0.909775049081318,-1.21404045,4.952606025,0.00460480330360857
"Ys0...75",-1.5,1.5,0.2,1,4.65225595624101,-0.795737112166064,-3.44456055,4.951461225,4.65225595624101,-1.48738666216606,-2.5800057,4.951461225,-0.1729053,4.06050235624101,-1.48738666216606,-2.5800057,4.246712625,1.12728078733273,4.64873798985266,-0.605441549081319,-3.64212135,4.952606025,0.00963840330360899
"Ys0...76",-1.5,1.5,0.2,1.5,4.92130795624101,-0.751723737166063,-4.018653975,4.951461225,4.92130795624101,-1.55864821216606,-3.01000665,4.951461225,-0.201722849999998,4.23092875624101,-1.55864821216606,-3.01000665,4.246712625,1.19762583733273,4.91738838985266,-0.529358174081318,-4.249141575,4.952606025,0.0108968033036092
"Ys0...77",-1.5,1.5,0.75,-1.5,NA,NA,NA,4.951461225,NA,NA,NA,4.951461225,NA,NA,NA,NA,4.2465723,NA,3.30648256681611,-0.984470872988457,-0.6066939,4.9513782,NA
"Ys0...78",-1.5,1.5,0.75,-1,NA,NA,NA,4.951461225,NA,NA,NA,4.951461225,NA,NA,NA,NA,4.2465723,NA,3.57520606681611,-0.908331322988456,-1.2133878,4.9513782,NA
"Ys0...79",-1.5,1.5,0.75,1,NA,NA,NA,4.951461225,NA,NA,NA,4.951461225,NA,NA,NA,NA,4.2465723,NA,4.65010006681611,-0.603773122988456,-3.6401634,4.9513782,NA
"Ys0...80",-1.5,1.5,0.75,1.5,NA,NA,NA,4.951461225,NA,NA,NA,4.951461225,NA,NA,NA,NA,4.2465723,NA,4.91882356681611,-0.527633572988456,-4.2468573,4.9513782,NA
"Ys0...81",-0.5,-1.5,-0.75,-1.5,3.99972982589599,-0.2776951673164,0.277955025,0.283170975,3.99972982589599,0.0461137326836005,-0.0346997249999998,0.283170975,-0.0111541500000003,3.87454447589599,0.0461137326836005,-0.0346997249999998,0.987919575,-0.590727562332724,3.99920802195579,-0.141604324073379,0.141556425,0.283043775,0.000956760697177206
"Ys0...82",-0.5,-1.5,-0.75,-1,4.49982702589599,-0.5556501923164,0.55591005,0.283170975,4.49982702589599,0.0919676076836007,-0.0693994499999997,0.283170975,-0.0223083000000006,4.24945632589599,0.0919676076836007,-0.0693994499999997,0.987919575,-0.476753437332724,4.49907332195579,-0.283160749073379,0.28311285,0.283043775,0.00118866069717649
"Ys0...83",-0.5,-1.5,-0.75,1,6.50021582589599,-1.6674702923164,1.66773015,0.283170975,6.50021582589599,0.2753831076836,-0.20819835,0.283170975,-0.0669248999999996,5.74910372589599,0.2753831076836,-0.20819835,0.987919575,-0.020856937332725,6.49853452195579,-0.849386449073379,0.84933855,0.283043775,0.00211626069717719
"Ys0...84",-0.5,-1.5,-0.75,1.5,7.00031302589599,-1.9454253173164,1.945685175,0.283170975,7.00031302589599,0.321236982683601,-0.242898075,0.283170975,-0.0780790499999999,6.12401557589599,0.321236982683601,-0.242898075,0.987919575,0.0931171876672763,6.99839982195579,-0.990942874073379,0.990894975,0.283043775,0.00234816069717647
"Ys0...85",-0.5,-1.5,-0.2,-1.5,3.99933357264643,-0.177936837442053,0.177876675,0.283170975,3.99933357264643,0.0459906625579474,-0.0348399749999997,0.283170975,-0.0112108500000003,3.87422012264643,0.0459906625579474,-0.0348399749999997,0.987919575,-0.590996412332724,3.99920802195579,-0.141604324073379,0.141556425,0.283043775,0.000240487321959915
"Ys0...86",-0.5,-1.5,-0.2,-1,4.49922757264642,-0.355813512442053,0.35575335,0.283170975,4.49922757264642,0.0920414875579474,-0.0696799499999998,0.283170975,-0.0224217000000002,4.24900067264643,0.0920414875579474,-0.0696799499999998,0.987919575,-0.477291137332724,4.49907332195579,-0.283160749073379,0.28311285,0.283043775,0.000269187321958686
