"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"94",-0.5,-1.5,0.75,-1,-0.000821800000000095,-0.0561509,2.05999999999262e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"95",-0.5,-1.5,0.75,1,-0.00123019999999985,0.0169383,2.29999999998842e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"96",-0.5,-1.5,0.75,1.5,-0.00126099999999996,0.0228893,2.36000000000125e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"97",-0.5,-1,-0.75,-1.5,-0.00030730000000001,-0.0749395,2.38000000000183e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"98",-0.5,-1,-0.75,-1,-0.000659400000000088,-0.0503326999999999,4.39000000000966e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"99",-0.5,-1,-0.75,1,-0.000914499999999929,0.0132914,1.62000000001328e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"100",-0.5,-1,-0.75,1.5,-0.000920200000000038,0.0179384,6.49999999999817e-05,3,1,2,4,3,2,1,4,4,2,1,3,3,1,2,4
"101",-0.5,-1,-0.2,-1.5,-0.000401999999999902,-0.0749487000000001,6.79999999997349e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"102",-0.5,-1,-0.2,-1,-0.000711400000000029,-0.0503656,1.61000000000744e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"103",-0.5,-1,-0.2,1,-0.000929399999999969,0.0132597999999999,-5.39999999993324e-06,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"104",-0.5,-1,-0.2,1.5,-0.000927199999999906,0.0179070000000001,4.34000000000268e-05,3,1,2,4,3,2,1,4,4,2,1,3,3,1,2,4
"105",-0.5,-1,0.2,-1.5,-0.000231800000000004,-0.0748940000000001,5.23999999999525e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"106",-0.5,-1,0.2,-1,-0.000540899999999955,-0.0503238,6.81000000000154e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"107",-0.5,-1,0.2,1,-0.000854099999999969,0.0133036999999999,3.17000000000789e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"108",-0.5,-1,0.2,1.5,-0.000846999999999931,0.0179511000000001,8.03000000000331e-05,3,1,2,4,3,2,1,4,4,2,1,3,3,1,2,4
"109",-0.5,-1,0.75,-1.5,-0.000326500000000007,-0.0749032000000001,3.54000000000187e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"110",-0.5,-1,0.75,-1,-0.000592900000000007,-0.0503566999999999,4.03000000001041e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"111",-0.5,-1,0.75,1,-0.000869000000000009,0.0132721,1.01000000001239e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"112",-0.5,-1,0.75,1.5,-0.000854000000000021,0.0179197,5.86999999999671e-05,3,1,2,4,3,2,1,4,4,2,1,3,3,1,2,4
"113",-0.5,0,-0.75,-1.5,-0.000373900000000038,-0.0374734,0.000111100000000031,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"114",-0.5,0,-0.75,-1,-0.000675399999999993,-0.0301406,1.45000000000284e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"115",-0.5,0,-0.75,1,-0.000957800000000009,0.00843009999999988,2.91000000000041e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"116",-0.5,0,-0.75,1.5,-0.000874099999999989,0.0124267,9.49999999999562e-06,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"117",-0.5,0,-0.2,-1.5,-0.000429500000000083,-0.0374805,8.81999999999827e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"118",-0.5,0,-0.2,-1,-0.000679300000000049,-0.0301545999999999,-6.99999999986822e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"119",-0.5,0,-0.2,1,-0.000883100000000026,0.008185,2.93999999999572e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"120",-0.5,0,-0.2,1.5,-0.000905000000000045,0.0123736999999999,-3.70000000005088e-06,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"121",-0.5,0,0.2,-1.5,-0.000177000000000094,-0.0374514,0.000151000000000012,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"122",-0.5,0,0.2,-1,-0.000530900000000001,-0.0301486999999999,4.50000000000728e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"123",-0.5,0,0.2,1,-0.000826800000000127,0.00841669999999994,4.42000000000498e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"124",-0.5,0,0.2,1.5,-0.000881700000000096,0.0122462999999999,-7.78000000000167e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"125",-0.5,0,0.75,-1.5,-0.000232600000000138,-0.0374585000000001,0.000128099999999964,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"126",-0.5,0,0.75,-1,-0.000534800000000057,-0.0301627,2.35000000000651e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"127",-0.5,0,0.75,1,-0.000962499999999977,0.0082179,4.49999999999617e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"128",-0.5,0,0.75,1.5,-0.00079219999999991,0.0123631999999999,3.2000000000032e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"129",-0.5,1,-0.75,-1.5,-0.000286899999999979,-0.00144279999999997,-4.1599999999975e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"130",-0.5,1,-0.75,-1,-0.000565000000000038,-0.0074839000000001,-5.53000000000914e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"131",-0.5,1,-0.75,1,-0.000836800000000082,0.00296280000000004,0.000159200000000026,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"132",-0.5,1,-0.75,1.5,-0.000852800000000098,0.00669890000000006,0.000237500000000002,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"133",-0.5,1,-0.2,-1.5,-0.000338300000000014,-0.00144829999999996,-5.6799999999968e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"134",-0.5,1,-0.2,-1,-0.000561600000000051,-0.00749879999999992,-7.34000000000012e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
