"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"333",-0.5,1,0.75,0,0.5,8.81999999999827e-05,-0.00162720000000005,1.45999999999757e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"334",-0.5,1,0.75,0.5,0.5,6.37000000001109e-05,-0.0010677,2.00999999998563e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"335",-0.5,1,0.75,1,0.5,5.20999999999994e-05,-0.000616600000000078,1.24000000000235e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"336",-0.5,1,0.75,1.5,0.5,6.25000000000764e-05,-0.000266999999999906,-1.77000000000094e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"337",-0.5,1,-0.75,-1.5,1,-2.06999999999846e-05,-0.00601189999999996,1.89999999999912e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"338",-0.5,1,-0.75,-1,1,-0.000111599999999878,-0.00487139999999997,1.2000000000012e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"339",-0.5,1,-0.75,-0.5,1,-0.000186299999999973,-0.00338719999999981,1.54000000001098e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"340",-0.5,1,-0.75,0,1,-0.00017300000000009,-0.0017933,8.72999999999013e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"341",-0.5,1,-0.75,0.5,1,-0.000213600000000036,-0.000254900000000058,9.1199999999958e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"342",-0.5,1,-0.75,1,1,-0.000232699999999975,0.000994300000000004,0.000103799999999987,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"343",-0.5,1,-0.75,1.5,1,-0.00022549999999999,0.00189399999999995,7.12999999998853e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"344",-0.5,1,-0.2,-1.5,1,-3.33000000000139e-05,-0.00600139999999993,7.39999999999075e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"345",-0.5,1,-0.2,-1,1,-6.91999999999915e-05,-0.0048646,1.97000000000669e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"346",-0.5,1,-0.2,-0.5,1,-0.000120800000000032,-0.0033863999999999,1.6800000000039e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"347",-0.5,1,-0.2,0,1,-9.02000000000402e-05,-0.00179689999999988,8.48999999999434e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"348",-0.5,1,-0.2,0.5,1,-0.000141600000000075,-0.000256699999999999,9.17000000000279e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"349",-0.5,1,-0.2,1,1,-0.000164199999999948,0.000992800000000016,0.000103999999999993,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"350",-0.5,1,-0.2,1.5,1,-0.000159200000000026,0.0018961999999999,7.25999999998672e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"351",-0.5,1,0.2,-1.5,1,4.07000000000046e-05,-0.00608019999999998,-5.10000000000232e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"352",-0.5,1,0.2,-1,1,-8.06999999999336e-05,-0.00494640000000002,-4.66000000000077e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"353",-0.5,1,0.2,-0.5,1,-0.000109100000000084,-0.00346429999999998,-4.19999999999865e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"354",-0.5,1,0.2,0,1,-0.000136300000000089,-0.00186889999999995,3.1199999999898e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"355",-0.5,1,0.2,0.5,1,-0.000185199999999996,-0.000330500000000011,2.97999999999687e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"356",-0.5,1,0.2,1,1,-0.000203399999999965,0.000922499999999937,3.8399999999994e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"357",-0.5,1,0.2,1.5,1,-0.000187599999999954,0.00182459999999995,6.39999999996199e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"358",-0.5,1,0.75,-1.5,1,2.81000000000864e-05,-0.00606969999999996,-4.55000000000316e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"359",-0.5,1,0.75,-1,1,-3.83000000000466e-05,-0.00493959999999993,-3.88999999999529e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"360",-0.5,1,0.75,-0.5,1,-4.36000000000325e-05,-0.00346349999999995,-4.05999999999462e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"361",-0.5,1,0.75,0,1,-5.35000000001506e-05,-0.00187249999999994,2.879999999994e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"362",-0.5,1,0.75,0.5,1,-0.000113200000000035,-0.000332300000000063,3.02999999999276e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"363",-0.5,1,0.75,1,1,-0.000134899999999938,0.00092099999999995,3.85999999999997e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"364",-0.5,1,0.75,1.5,1,-0.000121299999999991,0.00182680000000002,7.69999999994386e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"365",-0.5,1,-0.75,-1.5,1.5,-0.000140600000000046,-0.00824590000000003,1.78000000000678e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"366",-0.5,1,-0.75,-1,1.5,-0.000219300000000033,-0.0065021999999999,2.46000000000413e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"367",-0.5,1,-0.75,-0.5,1.5,-0.000282000000000004,-0.00430689999999989,2.63000000000346e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"368",-0.5,1,-0.75,0,1.5,-0.000288500000000136,-0.00193870000000007,6.32999999998773e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"369",-0.5,1,-0.75,0.5,1.5,-0.000344799999999923,0.000237399999999943,6.58000000000047e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"370",-0.5,1,-0.75,1,1.5,-0.000371400000000022,0.00196359999999984,5.94999999998791e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"371",-0.5,1,-0.75,1.5,1.5,-0.000371999999999928,0.00324840000000004,5.45000000000684e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"372",-0.5,1,-0.2,-1.5,1.5,-0.00014460000000005,-0.00823119999999999,2.50000000000528e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"373",-0.5,1,-0.2,-1,1.5,-0.000196599999999991,-0.00649149999999987,3.26000000000493e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"374",-0.5,1,-0.2,-0.5,1.5,-0.000237400000000054,-0.00430199999999992,2.84000000000395e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"375",-0.5,1,-0.2,0,1.5,-0.000223500000000043,-0.00193680000000007,6.35999999999415e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"376",-0.5,1,-0.2,0.5,1.5,-0.000297699999999845,0.000239599999999895,6.75999999999455e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"377",-0.5,1,-0.2,1,1.5,-0.000325499999999979,0.00196669999999988,6.12999999999309e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"378",-0.5,1,-0.2,1.5,1.5,-0.000317099999999848,0.00325419999999998,5.59000000001086e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"379",-0.5,1,0.2,-1.5,1.5,-6.02000000001768e-05,-0.0083242,-4.24999999999454e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"380",-0.5,1,0.2,-1,1.5,-0.000171799999999944,-0.00657789999999991,-3.5999999999925e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"381",-0.5,1,0.2,-0.5,1.5,-0.00020549999999997,-0.00438479999999997,-3.73000000000179e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"382",-0.5,1,0.2,0,1.5,-0.000245200000000056,-0.00201420000000008,3.79999999988723e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"383",-0.5,1,0.2,0.5,1.5,-0.000302699999999989,0.000164900000000023,4.60000000002125e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"384",-0.5,1,0.2,1,1.5,-0.000333299999999981,0.00189689999999987,-3.00000000008627e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"385",-0.5,1,0.2,1.5,1.5,-0.000329499999999872,0.00318240000000003,-8.89999999986735e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"386",-0.5,1,0.75,-1.5,1.5,-6.42000000000698e-05,-0.00830950000000008,-3.52999999999604e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"387",-0.5,1,0.75,-1,1.5,-0.000149100000000013,-0.00656719999999988,-2.7999999999917e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"388",-0.5,1,0.75,-0.5,1.5,-0.000160900000000019,-0.00437989999999999,-3.5200000000013e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"389",-0.5,1,0.75,0,1.5,-0.000180199999999964,-0.00201229999999997,4.09999999995136e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"390",-0.5,1,0.75,0.5,1.5,-0.000255600000000022,0.000167099999999865,6.39999999996199e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"391",-0.5,1,0.75,1,1.5,-0.000287399999999938,0.00190000000000001,-1.20000000003451e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"392",-0.5,1,0.75,1.5,1.5,-0.000274600000000014,0.00318819999999997,-7.49999999993811e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"393",0.5,1,-0.75,-1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"394",0.5,1,-0.75,-1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"395",0.5,1,-0.75,-0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"396",0.5,1,-0.75,0,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"397",0.5,1,-0.75,0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"398",0.5,1,-0.75,1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"399",0.5,1,-0.75,1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"400",0.5,1,-0.2,-1.5,-1.5,-0.00101259999999992,0.0253852,-0.0001139,3,2,1,4,3,1,2,4,4,1,2,3,3,1,2,4
"401",0.5,1,-0.2,-1,-1.5,-0.00167440000000008,0.0183598,-0.00011339999999993,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"402",0.5,1,-0.2,-0.5,-1.5,-0.00216860000000008,0.0104497,-4.15000000000276e-05,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"403",0.5,1,-0.2,0,-1.5,-0.00263049999999998,0.00270360000000003,9.27000000000566e-05,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"404",0.5,1,-0.2,0.5,-1.5,-0.00279869999999993,-0.00466510000000009,6.9600000000003e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"405",0.5,1,-0.2,1,-1.5,-0.00291170000000007,-0.0104468000000001,-1.11022302462516e-16,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"406",0.5,1,-0.2,1.5,-1.5,-0.00295900000000004,-0.0147291999999999,-6.12999999999309e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"407",0.5,1,0.2,-1.5,-1.5,-0.00106689999999998,0.0253841,-0.000110999999999972,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"408",0.5,1,0.2,-1,-1.5,-0.00171940000000015,0.0183826,-8.84999999999359e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"409",0.5,1,0.2,-0.5,-1.5,-0.00213580000000013,0.0104803,-6.70000000002613e-06,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"410",0.5,1,0.2,0,-1.5,-0.00260139999999998,0.00273240000000008,0.000123300000000048,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"411",0.5,1,0.2,0.5,-1.5,-0.00276380000000009,-0.0046309000000001,0.0001023,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"412",0.5,1,0.2,1,-1.5,-0.00286890000000006,-0.01041,3.31999999999555e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"413",0.5,1,0.2,1.5,-1.5,-0.00290869999999999,-0.0146898999999999,-2.64999999999294e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"414",0.5,1,0.75,-1.5,-1.5,-0.00110069999999995,0.0254171,-8.81000000000354e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"415",0.5,1,0.75,-1,-1.5,-0.00169560000000013,0.0183894,-9.9199999999966e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"416",0.5,1,0.75,-0.5,-1.5,-0.00213129999999995,0.0104877,-2.27000000000421e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"417",0.5,1,0.75,0,-1.5,-0.00260249999999995,0.00272810000000001,0.000105499999999981,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"418",0.5,1,0.75,0.5,-1.5,-0.00272600000000001,-0.00464240000000005,8.35000000000141e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"419",0.5,1,0.75,1,-1.5,-0.00282850000000012,-0.0104084,2.49999999999417e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"420",0.5,1,0.75,1.5,-1.5,-0.0028900999999999,-0.0146864,-3.33000000000139e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"421",0.5,1,-0.75,-1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"422",0.5,1,-0.75,-1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"423",0.5,1,-0.75,-0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"424",0.5,1,-0.75,0,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"425",0.5,1,-0.75,0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"426",0.5,1,-0.75,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"427",0.5,1,-0.75,1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"428",0.5,1,-0.2,-1.5,-1,-0.000453999999999843,0.0170481,-1.3599999999947e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"429",0.5,1,-0.2,-1,-1,-0.000974099999999978,0.0122038999999999,0.000100300000000053,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"430",0.5,1,-0.2,-0.5,-1,-0.00138389999999999,0.00661929999999999,-5.66999999999096e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"431",0.5,1,-0.2,0,-1,-0.00161420000000001,0.000848699999999925,-0.000199999999999978,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"432",0.5,1,-0.2,0.5,-1,-0.00176109999999996,-0.00408130000000007,-0.000110100000000113,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"433",0.5,1,-0.2,1,-1,-0.00184090000000015,-0.00805579999999984,-0.00013619999999992,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"434",0.5,1,-0.2,1.5,-1,-0.00190090000000009,-0.0109281,-0.000146399999999991,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"435",0.5,1,0.2,-1.5,-1,-0.000526999999999944,0.0170484,-1.47999999999815e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"436",0.5,1,0.2,-1,-1,-0.00100489999999998,0.0122239999999999,0.00011810000000001,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"437",0.5,1,0.2,-0.5,-1,-0.00140679999999993,0.00664889999999996,-2.91999999999515e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"438",0.5,1,0.2,0,-1,-0.00163919999999995,0.000876699999999953,-0.000174099999999955,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"439",0.5,1,0.2,0.5,-1,-0.00176849999999995,-0.00405040000000012,-8.10000000001088e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"440",0.5,1,0.2,1,-1,-0.00185550000000012,-0.00802079999999983,-0.000103099999999912,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"441",0.5,1,0.2,1.5,-1,-0.0019112,-0.0108913,-0.000112100000000059,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"442",0.5,1,0.75,-1.5,-1,-0.000574399999999864,0.0170669,9.00000000003676e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"443",0.5,1,0.75,-1,-1,-0.000997499999999985,0.0122185,0.000118200000000068,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"444",0.5,1,0.75,-0.5,-1,-0.00139079999999991,0.00664989999999999,-2.54999999999006e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"445",0.5,1,0.75,0,-1,-0.00155129999999992,0.000877599999999923,-0.000172100000000008,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"446",0.5,1,0.75,0.5,-1,-0.0016972999999999,-0.00405490000000008,-8.35000000001251e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"447",0.5,1,0.75,1,-1,-0.00175870000000011,-0.00802249999999993,-0.000103099999999912,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"448",0.5,1,0.75,1.5,-1,-0.00182519999999997,-0.0108938,-0.000112400000000012,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"449",0.5,1,-0.75,-1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"450",0.5,1,-0.75,-1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"451",0.5,1,-0.75,-0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"452",0.5,1,-0.75,0,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"453",0.5,1,-0.75,0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"454",0.5,1,-0.75,1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"455",0.5,1,-0.75,1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"456",0.5,1,-0.2,-1.5,-0.5,-0.000196499999999933,0.00902259999999999,0.000137900000000024,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"457",0.5,1,-0.2,-1,-0.5,-0.000493500000000036,0.00624760000000002,0.000147999999999926,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"458",0.5,1,-0.2,-0.5,-0.5,-0.000733100000000042,0.00306760000000006,3.30000000003938e-06,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"459",0.5,1,-0.2,0,-0.5,-0.000875799999999982,-0.000169600000000103,-1.94000000000027e-05,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"460",0.5,1,-0.2,0.5,-0.5,-0.000951400000000047,-0.00284039999999997,3.70000000005088e-06,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"461",0.5,1,-0.2,1,-0.5,-0.000981699999999974,-0.00503539999999991,-4.31000000000736e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"462",0.5,1,-0.2,1.5,-0.5,-0.00101549999999995,-0.0066058,-8.12999999999509e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"463",0.5,1,0.2,-1.5,-0.5,-0.000188799999999989,0.00903710000000002,0.000150000000000095,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"464",0.5,1,0.2,-1,-0.5,-0.000458800000000092,0.00627650000000002,0.000172399999999961,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"465",0.5,1,0.2,-0.5,-0.5,-0.000680800000000037,0.00309690000000007,3.10000000000032e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"466",0.5,1,0.2,0,-0.5,-0.000813900000000034,-0.000139600000000017,7.20000000009602e-06,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"467",0.5,1,0.2,0.5,-0.5,-0.000887599999999988,-0.00280829999999999,3.43000000000426e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"468",0.5,1,0.2,1,-0.5,-0.000919500000000073,-0.00500089999999997,-9.50000000010665e-06,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"469",0.5,1,0.2,1.5,-0.5,-0.000950900000000088,-0.00656549999999989,-4.44999999998918e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"470",0.5,1,0.75,-1.5,-0.5,-0.000247799999999909,0.00904319999999992,0.000159400000000032,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"471",0.5,1,0.75,-1,-0.5,-0.000492800000000071,0.00627250000000001,0.000170299999999957,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"472",0.5,1,0.75,-0.5,-0.5,-0.000660000000000105,0.00310300000000008,3.05000000000444e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"473",0.5,1,0.75,0,-0.5,-0.000763500000000028,-0.000137199999999948,4.10000000006239e-06,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"474",0.5,1,0.75,0.5,-0.5,-0.000854700000000097,-0.00282219999999989,2.09000000001014e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"475",0.5,1,0.75,1,-0.5,-0.000878600000000063,-0.00501199999999991,-2.17000000000134e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"476",0.5,1,0.75,1.5,-0.5,-0.000925100000000123,-0.00657810000000003,-5.84999999999614e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"477",0.5,1,-0.75,-1.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"478",0.5,1,-0.75,-1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"479",0.5,1,-0.75,-0.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"480",0.5,1,-0.75,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"481",0.5,1,-0.75,0.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"482",0.5,1,-0.75,1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"483",0.5,1,-0.75,1.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"484",0.5,1,-0.2,-1.5,0,4.89000000001294e-05,0.00244909999999998,0.000131699999999957,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"485",0.5,1,-0.2,-1,0,-3.2000000000032e-05,0.00142939999999991,0.000106599999999846,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"486",0.5,1,-0.2,-0.5,0,-0.000144199999999928,0.000323999999999991,1.93000000000554e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"487",0.5,1,-0.2,0,0,-0.000183400000000056,-0.000877499999999976,-9.20000000004251e-06,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"488",0.5,1,-0.2,0.5,0,-0.000217699999999987,-0.0016583,-8.49999999996687e-06,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"489",0.5,1,-0.2,1,0,-0.000208600000000003,-0.00232150000000009,2.99999999997524e-06,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"490",0.5,1,-0.2,1.5,0,-0.000219500000000039,-0.00277240000000001,-1.53999999998877e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"491",0.5,1,0.2,-1.5,0,8.35000000001251e-05,0.00248369999999998,0.000164199999999948,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"492",0.5,1,0.2,-1,0,2.3999999999913e-05,0.00148029999999999,0.000147699999999862,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"493",0.5,1,0.2,-0.5,0,-8.47000000000486e-05,0.000367899999999977,5.77000000000494e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"494",0.5,1,0.2,0,0,-0.000127800000000011,-0.000836799999999971,2.5599999999959e-05,3,2,1,4,3,1,2,4,4,1,2,3,3,2,1,4
"495",0.5,1,0.2,0.5,0,-0.000162200000000001,-0.0016157,2.78000000000223e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"496",0.5,1,0.2,1,0,-0.000157700000000038,-0.0022799,3.94000000000228e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"497",0.5,1,0.2,1.5,0,-0.000172999999999979,-0.00272650000000008,2.26000000000948e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"498",0.5,1,0.75,-1.5,0,-1.73999999999452e-05,0.0024457,0.000145899999999921,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"499",0.5,1,0.75,-1,0,-9.34000000000212e-05,0.00143989999999994,0.000128699999999871,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"500",0.5,1,0.75,-0.5,0,-0.000141900000000028,0.000340699999999972,4.3200000000021e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"501",0.5,1,0.75,0,0,-0.000166199999999894,-0.000864299999999929,1.26999999999766e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,2,1,4
"502",0.5,1,0.75,0.5,0,-0.000203300000000017,-0.00165820000000005,6.90000000003188e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"503",0.5,1,0.75,1,0,-0.000180299999999911,-0.00231900000000007,1.9199999999997e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
