"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"84",-0.5,-1.5,-0.75,1.5,-0.0780790499999999,-0.078027844712655,1,3,4,2,1,3,2,4
"85",-0.5,-1.5,-0.2,-1.5,-0.0112108500000003,-0.00160231353375231,1,2,4,3,1,2,3,4
"86",-0.5,-1.5,-0.2,-1,-0.0224217000000002,-0.00641344625096338,1,3,4,2,1,2,3,4
"87",-0.5,-1.5,-0.2,1,-0.0672651000000002,-0.0577461689543954,1,3,4,2,1,2,3,4
"88",-0.5,-1.5,-0.2,1.5,-0.0784759500000001,-0.0786013975889,1,3,4,2,1,3,2,4
"89",-0.5,-1.5,0.2,-1.5,-0.0111414000000001,-0.00158895489314928,1,2,4,3,1,2,3,4
"90",-0.5,-1.5,0.2,-1,-0.0222827999999997,-0.00633585156436353,1,2,4,3,1,2,3,4
"91",-0.5,-1.5,0.2,1,-0.0668483999999996,-0.0569028560298707,1,3,4,2,1,2,3,4
"92",-0.5,-1.5,0.2,1.5,-0.0779897999999997,-0.07743946159141,1,3,4,2,1,3,2,4
"93",-0.5,-1.5,0.75,-1.5,-0.0111981000000005,-0.00159113437341214,1,2,4,3,1,2,3,4
"94",-0.5,-1.5,0.75,-1,-0.0223962000000002,-0.0063666942508243,1,2,4,3,1,2,3,4
"95",-0.5,-1.5,0.75,1,-0.0671885999999997,-0.0573131888004728,1,2,4,3,1,2,3,4
"96",-0.5,-1.5,0.75,1.5,-0.0783866999999998,-0.0780108761978851,1,2,4,3,1,3,2,4
"97",-0.5,-1,-0.75,-1.5,-0.00743609999999961,0.00163456132847222,1,2,4,3,1,2,3,4
"98",-0.5,-1,-0.75,-1,-0.0148722000000001,-1.51473837680883e-05,1,2,4,3,1,2,3,4
"99",-0.5,-1,-0.75,1,-0.0446165999999995,-0.0394566826398543,1,2,4,3,1,2,3,4
"100",-0.5,-1,-0.75,1.5,-0.0520527,-0.0575277415556571,1,3,4,2,1,2,3,4
"101",-0.5,-1,-0.2,-1.5,-0.00747389999999948,0.00164884385939358,1,2,4,3,1,2,3,4
"102",-0.5,-1,-0.2,-1,-0.0149478000000003,-9.54898532039389e-06,1,2,4,3,1,2,3,4
"103",-0.5,-1,-0.2,1,-0.0448433999999995,-0.0397154874052511,1,2,4,3,1,2,3,4
"104",-0.5,-1,-0.2,1.5,-0.0523172999999995,-0.0579100637705024,1,2,4,3,1,2,3,4
"105",-0.5,-1,0.2,-1.5,-0.00742759999999976,0.00163592540583391,1,2,4,3,1,2,3,4
"106",-0.5,-1,0.2,-1,-0.0148552,4.96779603283363e-06,1,2,4,3,1,2,3,4
"107",-0.5,-1,0.2,1,-0.0445656000000003,-0.0391876927995215,1,2,4,3,1,2,3,4
"108",-0.5,-1,0.2,1.5,-0.0519931999999992,-0.0571530654874973,1,2,4,3,1,2,3,4
"109",-0.5,-1,0.75,-1.5,-0.00746539999999962,0.00165020150824187,1,2,4,3,1,2,3,4
"110",-0.5,-1,0.75,-1,-0.0149308000000006,1.06098622337047e-05,1,2,4,3,1,2,3,4
"111",-0.5,-1,0.75,1,-0.0447924000000004,-0.0394456882642987,1,2,3,4,1,2,3,4
"112",-0.5,-1,0.75,1.5,-0.0522577999999996,-0.0575342456815569,1,2,3,4,1,2,3,4
"113",-0.5,0,-0.75,-1.5,8.88178419700125e-16,0.0168383729500313,1,2,4,3,1,2,4,3
"114",-0.5,0,-0.75,-1,8.88178419700125e-16,0.0336767459000626,1,2,3.5,3.5,1,2,4,3
"115",-0.5,0,-0.75,1,8.88178419700125e-16,0.101030237700188,1,2,3,4,1,2,3,4
"116",-0.5,0,-0.75,1.5,-8.88178419700125e-16,0.117868610650218,1,2,3,4,1,2,3,4
"117",-0.5,0,-0.2,-1.5,0,0.0168943539353513,1,2,4,3,1,2,4,3
"118",-0.5,0,-0.2,-1,0,0.0337887078707025,1,2,3.5,3.5,1,2,3.5,3.5
"119",-0.5,0,-0.2,1,8.88178419700125e-16,0.101366123612108,1,2,3,4,1,2,3,4
"120",-0.5,0,-0.2,1.5,0,0.118260477547459,1,2,3,4,1,2,3,4
"121",-0.5,0,0.2,-1.5,0,0.0168359506754512,1,2,4,3,1,2,4,3
"122",-0.5,0,0.2,-1,0,0.0336719013509025,1,2,3.5,3.5,1,2,3.5,3.5
"123",-0.5,0,0.2,1,0,0.101015704052708,1,2,3,4,1,2,3,4
"124",-0.5,0,0.2,1.5,-8.88178419700125e-16,0.117851654728159,1,2,3,4,1,2,3,4
"125",-0.5,0,0.75,-1.5,8.88178419700125e-16,0.0168919276374113,1,2,4,3,1,2,4,3
"126",-0.5,0,0.75,-1,8.88178419700125e-16,0.0337838552748226,1,2,4,3,1,2,3.5,3.5
"127",-0.5,0,0.75,1,8.88178419700125e-16,0.101351565824468,1,2,3,4,1,2,3,4
"128",-0.5,0,0.75,1.5,0,0.118243493461879,1,2,3,4,1,2,3,4
"129",-0.5,1,-0.75,-1.5,0.00743609999999961,0.0436880796101579,2,1,3,4,2,1,4,3
"130",-0.5,1,-0.75,-1,0.0148722000000001,0.0953115528762282,1,2,3,4,1,2,4,3
"131",-0.5,1,-0.75,1,0.0446166000000012,0.381159382499635,1,2,3,4,1,2,3,4
"132",-0.5,1,-0.75,1.5,0.0520527000000008,0.472459824045267,1,2,3,4,1,2,3,4
"133",-0.5,1,-0.2,-1.5,0.00747390000000081,0.0437974577308636,2,1,3,4,2,1,4,3
"134",-0.5,1,-0.2,-1,0.0149478000000007,0.0955742478263746,1,2,3,4,1,2,4,3
"135",-0.5,1,-0.2,1,0.0448434000000013,0.382474731854894,1,2,3,4,1,2,3,4
"136",-0.5,1,-0.2,1.5,0.0523172999999968,0.474148183773641,1,2,3,4,1,2,3,4
"137",-0.5,1,0.2,-1.5,0.00742759999999976,0.0437029955072699,2,1,4,3,2,1,4,3
"138",-0.5,1,0.2,-1,0.0148552000000004,0.0953192280178748,1,2,3,4,1,2,4,3
"139",-0.5,1,0.2,1,0.0445656000000003,0.380916528093644,1,2,3,4,1,2,3,4
"140",-0.5,1,0.2,1.5,0.0519931999999983,0.472098945620922,1,2,3,4,1,2,3,4
"141",-0.5,1,0.75,-1.5,0.00746540000000007,0.0438123929210624,2,1,4,3,2,1,4,3
"142",-0.5,1,0.75,-1,0.0149308000000001,0.0955819502693748,1,2,3,4,1,2,4,3
"143",-0.5,1,0.75,1,0.0447924000000022,0.382231823935124,1,2,3,4,1,2,3,4
"144",-0.5,1,0.75,1.5,0.0522577999999996,0.473787203419686,1,2,3,4,1,2,3,4
"145",-0.5,1.5,-0.75,-1.5,0.0111541499999994,0.0614801435796839,2,1,3,4,2,1,4,3
"146",-0.5,1.5,-0.75,-1,0.0223083000000006,0.136607548998937,2,1,3,4,2,1,4,3
"147",-0.5,1.5,-0.75,1,0.0669248999999983,0.573589789071635,1,2,3,4,1,2,3,4
"148",-0.5,1.5,-0.75,1.5,0.0780790500000013,0.716953503688733,1,2,3,4,1,2,3,4
"149",-0.5,1.5,-0.2,-1.5,0.0112108499999994,0.0616206072734522,2,1,3,4,2,1,4,3
"150",-0.5,1.5,-0.2,-1,0.0224217000000007,0.136962248966579,2,1,3,4,2,1,4,3
"151",-0.5,1.5,-0.2,1,0.0672651000000002,0.57553915993582,1,2,3,4,1,2,3,4
"152",-0.5,1.5,-0.2,1.5,0.0784759500000032,0.719485973727318,1,2,3,4,1,2,3,4
"153",-0.5,1.5,0.2,-1.5,0.0111414000000005,0.0615116502590047,2,1,3,4,2,1,4,3
"154",-0.5,1.5,0.2,-1,0.022282800000001,0.136635538768399,2,1,3,4,2,1,4,3
"155",-0.5,1.5,0.2,1,0.0668484000000014,0.573253475309877,1,2,3,4,1,2,3,4
"156",-0.5,1.5,0.2,1.5,0.077989800000001,0.716438555071222,1,2,3,4,1,2,3,4
"157",-0.5,1.5,0.75,-1.5,0.0111980999999988,0.0616521527458184,2,1,4,3,2,1,4,3
"158",-0.5,1.5,0.75,-1,0.0223962000000002,0.136990316359887,2,1,3,4,2,1,4,3
"159",-0.5,1.5,0.75,1,0.0671885999999997,0.575203079498661,1,2,3,4,1,2,3,4
"160",-0.5,1.5,0.75,1.5,0.0783867000000029,0.718971297453982,1,2,3,4,1,2,3,4
"161",0.5,-1.5,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"162",0.5,-1.5,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"163",0.5,-1.5,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"164",0.5,-1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"165",0.5,-1.5,-0.2,-1.5,0.0287743499999999,-0.00180697102955367,1,2,4,3,1,2,4,3
"166",0.5,-1.5,-0.2,-1,0.0575486999999999,-0.00726295786139106,1,3,4,2,1,2,4,3
"167",0.5,-1.5,-0.2,1,0.172646100000001,-0.0655770632115781,1,3,4,2,1,2,4,3
"168",0.5,-1.5,-0.2,1.5,0.201420450000001,-0.0892781290548341,1,3,4,2,1,2,4,3
"169",0.5,-1.5,0.2,-1.5,0.0288481500000004,-0.00181345554924767,1,2,4,3,1,2,4,3
"170",0.5,-1.5,0.2,-1,0.0576963000000004,-0.00726717772560404,1,3,4,2,1,2,4,3
"171",0.5,-1.5,0.2,1,0.173088900000001,-0.065484732702117,1,3,4,2,1,2,4,3
"172",0.5,-1.5,0.2,1.5,0.20193705,-0.0891397880140172,1,3,4,2,1,2,4,3
"173",0.5,-1.5,0.75,-1.5,0.0287817000000001,-0.00183418441832466,1,2,4,3,1,2,4,3
