"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...119",-0.5,0,-0.2,1,-6.49880357264643,-2.6173161,0.183817049999999,0.18381705,0.55145115,0.55145115,8.88178419700125e-16
"Ys1...120",-0.5,0,-0.2,1.5,-6.99869757264642,-2.6173161,0.183817049999999,0.18381705,0.643359675,0.643359674999999,0
"Ys1...121",-0.5,0,0.2,-1.5,-3.99973683907388,-2.6173161,0.18349905,0.18349905,0.091749525,0.091749525,0
"Ys1...122",-0.5,0,0.2,-1,-4.49984283907388,-2.6173161,0.18349905,0.18349905,0.18349905,0.18349905,0
"Ys1...123",-0.5,0,0.2,1,-6.50026683907388,-2.6173161,0.18349905,0.18349905,0.55049715,0.55049715,0
"Ys1...124",-0.5,0,0.2,1.5,-7.00037283907388,-2.6173161,0.18349905,0.18349905,0.642246675,0.642246674999999,-8.88178419700125e-16
"Ys1...125",-0.5,0,0.75,-1.5,-3.99934058582431,-2.6173161,0.18380385,0.18380385,0.0919019249999993,0.0919019250000002,8.88178419700125e-16
"Ys1...126",-0.5,0,0.75,-1,-4.49924338582431,-2.6173161,0.18380385,0.18380385,0.183803849999999,0.18380385,8.88178419700125e-16
"Ys1...127",-0.5,0,0.75,1,-6.49885458582431,-2.6173161,0.183803849999999,0.18380385,0.55141155,0.55141155,8.88178419700125e-16
"Ys1...128",-0.5,0,0.75,1.5,-6.99875738582431,-2.6173161,0.18380385,0.18380385,0.643313474999999,0.643313474999999,0
"Ys1...129",-0.5,1,-0.75,-1.5,-3.99972982589599,-4.17341285,0.120723638455734,0.336596238455733,0.338230225,0.129793725,0.00743609999999961
"Ys1...130",-0.5,1,-0.75,-1,-4.49982702589599,-4.17341285,-0.0645797115442663,0.367165488455734,0.67646045,0.25958745,0.0148722000000001
"Ys1...131",-0.5,1,-0.75,1,-6.50021582589599,-4.17341285,-0.805793111544267,0.489442488455734,2.02938135,0.77876235,0.0446166000000012
"Ys1...132",-0.5,1,-0.75,1.5,-7.00031302589599,-4.17341285,-0.991096461544267,0.520011738455733,2.367611575,0.908556075,0.0520527000000008
"Ys1...133",-0.5,1,-0.2,-1.5,-3.99933357264643,-4.17341285,0.187737191705298,0.337022191705298,0.271765325,0.129954225000001,0.00747390000000081
"Ys1...134",-0.5,1,-0.2,-1,-4.49922757264643,-4.17341285,0.0691527417052979,0.367722741705299,0.54353065,0.25990845,0.0149478000000007
"Ys1...135",-0.5,1,-0.2,1,-6.49880357264642,-4.17341285,-0.405185058294702,0.490524941705298,1.63059195,0.779725350000001,0.0448434000000013
"Ys1...136",-0.5,1,-0.2,1.5,-6.99869757264642,-4.17341285,-0.5237695082947,0.521225491705297,1.902357275,0.909679575,0.0523172999999968
"Ys1...137",-0.5,1,0.2,-1.5,-3.99973683907388,-4.17341285,0.235828175277848,0.336488075277847,0.223112075,0.129879775,0.00742759999999976
"Ys1...138",-0.5,1,0.2,-1,-4.49984283907388,-4.17341285,0.165631975277847,0.366951775277848,0.44622415,0.25975955,0.0148552000000004
"Ys1...139",-0.5,1,0.2,1,-6.50026683907388,-4.17341285,-0.115152824722153,0.488806575277847,1.33867245,0.77927865,0.0445656000000003
"Ys1...140",-0.5,1,0.2,1.5,-7.00037283907388,-4.17341285,-0.185349024722154,0.519270275277846,1.561784525,0.909158424999999,0.0519931999999983
"Ys1...141",-0.5,1,0.75,-1.5,-3.99934058582431,-4.17341285,0.302841728527412,0.336914028527412,0.156647175,0.130040275,0.00746540000000007
"Ys1...142",-0.5,1,0.75,-1,-4.49924338582431,-4.17341285,0.299364428527412,0.367509028527412,0.31329435,0.26008055,0.0149308000000001
"Ys1...143",-0.5,1,0.75,1,-6.49885458582431,-4.17341285,0.285455228527412,0.489889028527411,0.939883049999999,0.78024165,0.0447924000000022
"Ys1...144",-0.5,1,0.75,1.5,-6.99875738582431,-4.17341285,0.281977928527411,0.52048402852741,1.096530225,0.910281925,0.0522577999999996
"Ys1...145",-0.5,1.5,-0.75,-1.5,-3.99972982589599,-4.951461225,0.0893293326836,0.4131382326836,0.461467275,0.148812524999999,0.0111541499999994
"Ys1...146",-0.5,1.5,-0.75,-1,-4.49982702589599,-4.951461225,-0.1886256923164,0.4589921076836,0.922934549999999,0.29762505,0.0223083000000006
"Ys1...147",-0.5,1.5,-0.75,1,-6.50021582589599,-4.951461225,-1.3004457923164,0.642407607683599,2.76880365,0.89287515,0.0669248999999983
"Ys1...148",-0.5,1.5,-0.75,1.5,-7.00031302589599,-4.951461225,-1.5784008173164,0.6882614826836,3.230270925,1.041687675,0.0780790500000013
"Ys1...149",-0.5,1.5,-0.2,-1.5,-3.99933357264642,-4.951461225,0.189697262557947,0.413624762557947,0.361693725,0.148977074999999,0.0112108499999994
"Ys1...150",-0.5,1.5,-0.2,-1,-4.49922757264643,-4.951461225,0.0118205875579465,0.459675587557947,0.72338745,0.29795415,0.0224217000000007
"Ys1...151",-0.5,1.5,-0.2,1,-6.49880357264642,-4.951461225,-0.699686112442054,0.643878887557946,2.17016235,0.89386245,0.0672651000000002
"Ys1...152",-0.5,1.5,-0.2,1.5,-6.99869757264642,-4.951461225,-0.877562787442054,0.689929712557948,2.531856075,1.042839525,0.0784759500000032
"Ys1...153",-0.5,1.5,0.2,-1.5,-3.99973683907388,-4.951461225,0.26199273791677,0.412982587916771,0.288793350000001,0.1489449,0.0111414000000005
"Ys1...154",-0.5,1.5,0.2,-1,-4.49984283907388,-4.951461225,0.15669843791677,0.45867813791677,0.577586699999999,0.2978898,0.022282800000001
"Ys1...155",-0.5,1.5,0.2,1,-6.50026683907388,-4.951461225,-0.264478762083231,0.64146033791677,1.7327601,0.8936694,0.0668484000000014
"Ys1...156",-0.5,1.5,0.2,1.5,-7.00037283907387,-4.951461225,-0.36977306208323,0.68715588791677,2.02155345,1.0426143,0.077989800000001
"Ys1...157",-0.5,1.5,0.75,-1.5,-3.99934058582431,-4.951461225,0.362360667791117,0.413469117791117,0.189019800000001,0.149109449999999,0.0111980999999988
"Ys1...158",-0.5,1.5,0.75,-1,-4.49924338582431,-4.951461225,0.357144717791117,0.459361617791117,0.378039599999999,0.298218899999999,0.0223962000000002
"Ys1...159",-0.5,1.5,0.75,1,-6.49885458582431,-4.951461225,0.336280917791118,0.642931617791116,1.1341188,0.894656700000001,0.0671885999999997
"Ys1...160",-0.5,1.5,0.75,1.5,-6.99875738582431,-4.951461225,0.331064967791116,0.688824117791118,1.3231386,1.04376615,0.0783867000000029
"Ys1...161",0.5,-1.5,-0.75,-1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...162",0.5,-1.5,-0.75,-1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...163",0.5,-1.5,-0.75,1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...164",0.5,-1.5,-0.75,1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...165",0.5,-1.5,-0.2,-1.5,-4.69207445547929,-0.283170975,0.238586086691346,0.058887811691346,-0.2391576,-0.0306849750000002,0.0287743499999999
"Ys1...166",0.5,-1.5,-0.2,-1,-5.42302245547929,-0.283170975,0.477743686691346,0.118347136691346,-0.4783152,-0.06136995,0.0575486999999999
"Ys1...167",0.5,-1.5,-0.2,1,-8.34681445547929,-0.283170975,1.43437408669135,0.356184436691346,-1.4349456,-0.18410985,0.172646100000001
"Ys1...168",0.5,-1.5,-0.2,1.5,-9.07776245547929,-0.283170975,1.67353168669135,0.415643761691346,-1.6741032,-0.214794824999999,0.201420450000001
"Ys1...169",0.5,-1.5,0.2,-1.5,-4.69219993311439,-0.283170975,0.174462178144001,0.059241328144001,-0.174680325,-0.0306113250000002,0.0288481500000004
"Ys1...170",0.5,-1.5,0.2,-1,-5.42311123311439,-0.283170975,0.349142503144,0.118700803144001,-0.34936065,-0.0612226499999999,0.0576963000000004
"Ys1...171",0.5,-1.5,0.2,1,-8.34675643311439,-0.283170975,1.047863803144,0.356538703144001,-1.04808195,-0.183667949999999,0.173088900000001
"Ys1...172",0.5,-1.5,0.2,1.5,-9.07766773311439,-0.283170975,1.222544128144,0.415998178144,-1.222762275,-0.214279275,0.20193705
"Ys1...173",0.5,-1.5,0.75,-1.5,-4.69316175451155,-0.283170975,0.0861638102397375,0.0595293602397375,-0.0862275750000001,-0.030811425,0.0287817000000001
"Ys1...174",0.5,-1.5,0.75,-1,-5.42435935451155,-0.283170975,0.172391385239738,0.119122485239738,-0.17245515,-0.06162285,0.0575634000000003
"Ys1...175",0.5,-1.5,0.75,1,-8.34914975451155,-0.283170975,0.517301685239738,0.357494985239738,-0.51736545,-0.18486855,0.1726902
"Ys1...176",0.5,-1.5,0.75,1.5,-9.08034735451155,-0.283170975,0.603529260239738,0.417088110239738,-0.603593025,-0.215679975,0.201471900000001
"Ys1...177",0.5,-1,-0.75,-1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...178",0.5,-1,-0.75,-1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...179",0.5,-1,-0.75,1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...180",0.5,-1,-0.75,1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...181",0.5,-1,-0.2,-1.5,-4.69207445547929,-1.06121935,0.104802741127564,-0.014996108872436,-0.186565725,-0.0475839750000002,0.0191829000000001
"Ys1...182",0.5,-1,-0.2,-1,-5.42302245547929,-1.06121935,0.264241141127564,0.024643441127564,-0.37313145,-0.09516795,0.0383658000000002
"Ys1...183",0.5,-1,-0.2,1,-8.34681445547929,-1.06121935,0.901994741127564,0.183201641127564,-1.11939435,-0.28550385,0.1150974
"Ys1...184",0.5,-1,-0.2,1.5,-9.07776245547929,-1.06121935,1.06143314112756,0.222841191127563,-1.305960075,-0.333087825,0.134280299999999
"Ys1...185",0.5,-1,0.2,-1.5,-4.69219993311439,-1.06121935,0.0620718187626674,-0.0147420812373329,-0.1435717,-0.0475257,0.0192321
"Ys1...186",0.5,-1,0.2,-1,-5.42311123311439,-1.06121935,0.178525368762667,0.0248975687626674,-0.2871434,-0.0950514,0.0384642000000008
